year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,88.4,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0.2,0,2.6,0,18.4,0,1.8,1.3,1.2,0,1.1,0,8.3,0,1.5,0,0.1,0,0,0.4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1962,0,0,0,77.9,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0.2,0,2.6,0,26.7,0,2.1,1.2,1,0,0.9,0,11.7,0,1.5,0,0.1,0,0,0.5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1963,0,0,0,79.4,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0.3,0,2.3,0,9.7,0,2,1,0.3,0,1.4,0,25,0,1.3,0,0.1,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1964,0,0,0,83,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0.3,0,2.5,0,10.1,0,1.9,1.1,0.7,0,1.5,0,17.7,0,1.4,0,0.1,0,0,0.4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1965,0,0,0,87.3,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0,0.3,0,0.3,0,2.5,0,9.3,0,2.4,1.4,0.4,0,1.8,0,14.9,0,1.2,0,0.1,0,0,0.4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1966,0,0,0,80.8,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.3,0,0.3,0,2.4,0,20.1,0,2.8,1.2,0.7,0,2.6,0,17.6,0,1.4,0,0.1,0,0,0.4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1967,0,0,0,76.7,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.3,0,0.3,0,2.4,0,10.2,0,2.4,2.6,0.6,0.1,6.1,0,18.7,0,1.6,0,0.1,0,0,0.5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1968,0,0,0,80.1,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.3,0,2.4,0,9.7,0,3.7,3.2,0.5,0.2,5.3,0,17.4,0.1,1.5,0,0.1,0,0,0.4,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2
1969,0,0,0,80.1,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.3,0,2.5,0,10.6,0,2.6,2.3,0.6,0.2,1,0,22.3,0,1.5,0,0.1,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1970,0,0,0,80.7,0.2,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0.2,0,0.2,0,2.4,0,8.9,0,3.8,3.3,0.8,0,4.4,0,22.6,0,1.5,0,0.1,0,0,0.4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1971,0,0,0,82.9,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0.2,0,0.2,0,2.4,0,9.2,0,4.1,2.4,0.6,0,4.7,0,25.3,0,1.6,0,0.1,0,0,0.4,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0.2
1972,0,0,0,81.8,0.2,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0.2,0,0.2,0,2.4,0,9.2,0,4,2.6,0.6,0,3.8,0,30.1,0.1,1.7,0,0.1,0,0,0.4,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
1973,0,0,0,84,0.2,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0.2,0,0.2,0,2.4,0,6.5,0,3.6,2.6,0.7,0,5.7,0,29.5,0.1,1.6,0,0.1,0,0,0.3,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.2
