year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,13.7,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.3,0,0,1.9,0,10.9,1.7,0.3,8.7,0,0,0,0,11.4,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1962,0,0,0,14.5,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.3,0,0,2,0,10.5,1.4,0.3,8.7,0,0,0,0,11.4,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1963,0,0,0,15.1,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.3,0,0,2.1,0,8.8,1,0.4,10,0,0,0,0,12.4,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1964,0,0,0,16,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.3,0,0,2.2,0,9.7,1,0.4,10.2,0,0,0,0,12.3,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1965,0,0,0,16.9,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0,2.2,0,10,1,0.4,11.3,0,0,0,0,12.9,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1966,0,0,0,17.8,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0,2.1,0,9.9,1.3,0.5,13.9,0,0,0,0,12.3,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1967,0,0,0,18.6,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.2,0,0,2,0,10.1,0.6,0.5,14.9,0,0,0,0,11.1,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1968,0,0,0,21.2,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0,2.1,0,10.4,0.4,1,16,0,0,0,0,11.3,0,0,0,0,0.2,0,0.2,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1969,0,0,0,20,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.2,0,0,1.9,0,8.8,0.3,0.8,14.4,0,0,0,0,11.5,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1970,0,0,0,22,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.3,0,0,2.3,0,10.4,0.2,0.7,14.9,0,0,0,0,11.4,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1971,0,0,0,23.2,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.3,0,0,2.6,0.1,11.2,0.2,0.7,13.3,0,0,0,0,11.7,0,0,0,0,0.2,0,0.3,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1972,0,0,0,24.8,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.3,0,0,2.3,0,11.2,0.3,1.1,13.1,0,0,0,0,11.5,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1973,0,0,0,21.1,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.3,0,0,3.1,0.1,11.8,0.6,1.5,15.3,0,0,0,0,10.9,0,0,0,0,0.1,0,0.7,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1974,0,0,0,21.9,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.3,0,0,3.3,0.1,12.2,0.6,1.4,15.9,0,0,0,0,10.8,0,0,0,0,0.2,0,0.7,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1975,0,0,0,21.5,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.3,0,0,1.9,0.1,13.8,0.9,3.1,14.9,0,0,0,0,10.1,0,0,0,0,0.2,0,0.5,0,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1976,0,0,0,23.4,0,0,0,0,0.2,0,0,0,0,0,0,0.2,0,0,0.2,0,0,1.8,0.1,14.7,0.9,2.6,13,0,0,0,0,9.6,0,0,0,0,0.2,0,0.4,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1977,0,0,0,22.5,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.2,0,0,1.9,0.1,15.5,0.6,6,13.6,0,0,0,0,10,0,0,0,0,0.1,0,0.2,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1978,0,0,0,23.8,0,0,0,0,0.2,0,0,0,0,0,0,0.1,0,0,0.3,0,0,2.1,0.1,13.5,0.4,6,15.4,0,0,0,0,7.2,0,0,0,0,0.2,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1979,0,0,0,27.4,0,0,0,0,0.3,0,0,0,0,0,0,0.1,0,0,0.3,0,0,2.1,0.1,13.2,0.1,4.5,14.1,0,0,0,0,9.7,0,0,0,0,0.2,0,0.2,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1980,0,0,0,29.1,0,0,0,0,0.3,0,0,0,0,0,0,0.1,0,0,0.3,0,0,2.2,0.1,12.3,0.1,4.1,8.3,0,0,0,0,9.9,0,0,0,0,0.3,0,0.2,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
1981,0,0,0,28.5,0,0,0,0,0.3,0,0,0,0,0,0,0.1,0,0,0.3,0,0,1.3,0.2,9.5,0.3,3.6,14.2,0,0,0,0,7.3,0,0,0.1,0,0.3,0,0.1,0,0,0,0.1,0,0,0,0.1,0,0.1,0,0,0,0,0.1
