"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other"
1961,0,0,0,23.2,0,0,0.1,0,0,0.6,0,0,1.9,0,0,0,0,0.3,0,0,0,0,0,23.4,0,0.9,0,0.3,0,0,0,0.8,0,0.1,0,0,0.4,0,0,0,0.2,0,0.1,0,0,0,0.7,0,0,0,0,0,0,0.1
1962,0,0,0,23.4,0,0,0.1,0,0,0.7,0,0,1.8,0,0,0,0,0.3,0,0,0,0,0.1,22,0,1.8,0,0.4,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0.2,0,0.1,0,0,0,0.8,0,0,0,0,0,0,0.1
1963,0,0,0,24.5,0,0,0.1,0,0,0.6,0,0,1.9,0,0,0,0,0.3,0,0,0,0,0.1,21.1,0,1.5,0,0.3,0,0,0,1,0,0.1,0,0,0.5,0,0,0,0.2,0,0.1,0,0,0,0.6,0,0,0,0,0,0,0.1
1964,0,0,0,26.9,0,0,0.1,0,0,0.6,0,0,1.9,0,0,0,0,0.3,0,0,0,0,0,20.3,0,1.7,0,0.6,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0.3,0,0.1,0,0,0,0.4,0,0,0,0,0,0,0.1
1965,0,0,0,25.6,0,0,0.1,0,0,0.6,0,0,1.9,0,0,0,0,0.4,0,0,0,0,0,20.2,0,1.3,0,0.5,0,0,0,4.3,0,0.1,0,0,0.4,0,0,0,0.3,0,0.1,0,0,0,0.5,0,0,0,0,0,0,0.1
1966,0,0,0,25.7,0,0,0.1,0,0,0.6,0,0,1.8,0,0,0,0,0.4,0,0,0,0,0,20.6,0,1.3,0,0.9,0,0,0,1.5,0,0.1,0,0,0.5,0,0,0,0.3,0,0.1,0,0,0,0.6,0,0,0,0,0,0,0.1
1967,0,0,0,25.7,0,0,0.1,0,0,0.6,0,0,1.8,0,0,0,0,0.4,0,0,0,0,0,20.3,0,1.4,0,0.4,0,0,0,0,0,0.1,0,0,0.5,0,0,0,0.2,0,0.1,0.1,0,0,0.5,0,0,0,0,0,0,0.1
1968,0,0,0,24.9,0,0,0.1,0,0,0.6,0,0,1.5,0,0,0,0,0.4,0,0,0,0,0,20.3,0,1.7,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0,0,0.2,0,0.1,0.1,0,0,0.5,0,0,0,0,0,0,0.1
1969,0,0,0,25.5,0,0,0.1,0,0,0.6,0,0,1.9,0,0,0,0,0.4,0,0,0,0,0,19.3,0,1.1,0,0.4,0,0,0,1.6,0,0,0,0,0.5,0,0,0,0.3,0,0.1,0.1,0,0,0.5,0,0,0,0,0,0,0.1
1970,0,0,0,25.7,0,0,0.1,0,0,0.6,0,0,1.9,0,0,0,0,0.4,0,0,0,0,0,18.8,0,1.3,0,0.3,0,0,0,0.8,0,0.1,0,0,0.6,0,0,0,0.3,0,0.1,0.1,0,0,0.7,0,0,0,0,0,0,0.1
1971,0,0,0,25.2,0,0,0.1,0,0,0.6,0,0,1.9,0,0,0,0,0.4,0,0,0,0,0,17.4,0,1.5,0,0.3,0,0,0,4,0,0.1,0,0,0.6,0,0,0,0.3,0,0.1,0.1,0,0,0.5,0,0,0,0,0,0,0.1
1972,0,0,0,25.8,0,0,0.1,0,0,0.6,0,0,1.9,0,0,0,0,0.4,0,0,0,0,0,18.6,0,1.8,0,0.5,0,0,0,2.6,0,0.1,0,0,0.6,0,0,0,0.3,0,0.1,0.1,0,0,0.7,0,0,0,0,0,0.1,0.1
1973,0,0,0,25.3,0,0,0.1,0,0,0.6,0,0,2,0,0,0,0,0.4,0,0,0,0,0,18.2,0,1.5,0,0.2,0,0,0,1.6,1.5,0.1,0,0,0.6,0,0,0,0.3,0,0.1,0.1,0,0,0.6,0,0,0,0,0,0.1,0.1
1974,0,0,0,25.1,0,0,0.1,0,0,0.7,0,0,1.9,0,0,0,0,0.4,0,0,0,0,0,19.7,0,1.6,0,0.3,0,0,0,10.3,0,0.1,0,0,0.5,0,0,0,0.4,0,0.1,0.1,0,0,0.4,0,0,0,0,0,0.1,0.2
1975,0,0,0,25.9,0,0,0.1,0,0,0.7,0,0,2,0,0,0,0,0.4,0,0,0,0,0,18.7,0,3.4,0,0.2,0,0,0,2.8,0.2,0.1,0,0,0.5,0,0,0,0.3,0,0.1,0.1,0,0,0.4,0,0,0,0,0,0.1,0.1
1976,0,0,0,28.4,0,0,0,0,0,0.7,0,0,2.1,0,0,0,0,0.4,0,0,0,0,0,18.7,0,2.7,0,0.2,0,0,0,5.3,0.3,0.2,0,0,0.6,0,0,0,0.1,0,0.1,0.1,0,0,0.3,0,0,0,0,0,0.1,0.2
1977,0,0,0,28.9,0,0,0.1,0,0,0.7,0,0,1.9,0,0,0,0,0.4,0,0,0,0,0.1,18.3,0,2.9,0,0.2,0,0,0,5.3,0.1,0.1,0,0,0.6,0,0,0,0.4,0,0.1,0.1,0,0,0.2,0,0,0,0,0,0.1,0.2
1978,0,0,0,34.4,0,0,0.1,0,0,0.7,0,0,2,0,0,0,0,0.4,0,0,0,0,0.1,18.4,0,3.6,0,0.4,0,0,0,4.8,0,0.1,0,0,0.8,0,0,0,0.3,0,0.1,0.1,0,0,0.3,0,0,0,0,0,0.1,0.2
1979,0,0,0,31.4,0,0,2.2,0,0,0.7,0,0,1.9,0,0,0,0,0.5,0,0,0,0,0.1,17.4,0,2.9,0,0.2,0,0,0,4.9,0.1,0.1,0,0,0.6,0,0,0,0.6,0,0.1,0.1,0,0,0.3,0,0,0,0,0,0,0.2
1980,0,0,0,35.4,0,0,3.2,0,0,0.7,0,0,1.9,0,0,0,0,0.5,0,0,0,0,0.1,17.1,0,2.5,0,0.3,0,0,0,4.8,0,0.1,0.1,0.4,0.3,0,0,0,0.4,0,0.1,0.1,0,0,0.3,0,0,0,0,0,0.1,0.2
1981,0,0,0,39.5,0,0,3.7,0,0,0.6,0,0,1.9,0,0,0,0,0.4,0,0,0,0,0.1,17.5,0,2.4,0,0.3,0,0,0,5,0,0.2,0.1,0.4,0.3,0,0,0,0.4,0,0.1,0.1,0,0,0.2,0,0,0,0,0,0.1,0.2
1982,0,0,0,42.6,0,0,6.8,0,0,0.6,0,0,1.8,0,0,0,0,0.5,0,0,0,0,0.2,16.6,0,2.6,0,0.3,0,0,0.1,5.4,0,0.1,0.1,0.4,0.3,0,0,0,0.4,0,0.1,0.1,0,0,0.3,0,0,0,0,0,0.1,0.3
1983,0,0,0,43.1,0,0,11,0,0,0.6,0,0,1.6,0,0.1,0,0,0.5,0,0,0,0,0.2,15.9,0,2.7,0,0.2,0,0,0.1,4.8,0,0.2,0.1,0.3,0.3,0,0,0,0.5,0,0.1,0.1,0,0,0.4,0,0,0,0,0,0.1,0.2
1984,0,0,0,42.4,0,0,17.9,0,0,0.6,0,0,1.7,0,0,0,0,0.5,0,0,0,0,0.2,12.5,0,2.8,0,0.4,0,0,0.1,5.2,0,0.1,0.1,0.2,0.3,0,0,0,0.5,0,0.1,0.1,0,0,0.3,0,0,0,0,0,0,0.2
1985,0,0,0,41.4,0,0,14.9,0,0,0.6,0,0,1.5,0,0,0,0,0.5,0,0,0,0,0.1,16.6,0,3,0,0.4,0,0,0.1,5.6,0,0.1,0.1,0.2,0.3,0,0,0,0.4,0,0.1,0.2,0,0,0.2,0,0,0,0,0,0,0.2
1986,0,0,0,38.4,0,0,10.9,0,0,0.7,0,0,2.1,0,0,0,0,0.6,0,0,0,0,0.1,17.2,0,2.8,0,0.4,0,0,0.2,8.5,0.6,0.1,0.1,0.3,0.3,0,0,0,0.5,0,0.2,0.2,0,0,0.2,0,0,0,0,0,0,0.2
