"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,0,18.4,0,0,0,0,0,0.2,0,0,1.9,0,0.4,0,0,0.2,0,0,0,0,0,91.6,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,"0.3,"
1962,0,0,0,21.7,0,0,0,0,0,0.2,0,0,2.3,0,0.4,0,0,0.2,0,0,0,0,0,90.4,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,"0.4,"
1963,0,0,0,21.1,0,0,0,0,0,0.3,0,0,2.5,0,0.4,0,0,0.2,0,0,0,0,0,87.9,0,0,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,"0.4,"
1964,0,0,0,23.3,0,0,0,0,0,0.1,0,0,2.7,0,0.4,0,0,0.2,0,0,0,0,0,86.8,0,0,0,0,0,0,0,0,0,2.3,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,"0.4,"
1965,0,0,0,22.5,0,0,0,0,0,0.4,0,0,1.8,0,0.4,0,0,0.2,0,0,0,0,0,86.5,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,"0.4,"
1966,0,0,0,19.2,0,0,0,0,0,0.6,0,0,2.2,0,0.4,0,0,0.2,0,0,0,0,0,84.1,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,"0.4,"
1967,0,0,0,20.1,0,0,0,0,0,0.6,0,0,2.7,0,0.4,0,0,0.2,0,0,0,0,0,82.5,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,"0.3,"
1968,0,0,0,19.5,0,0,0,0,0,0.4,0,0,2.7,0,0.5,0,0,0.2,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,"0.3,"
1969,0,0,0,19,0,0,0,0,0,0.4,0,0,2.8,0,0.4,0,0,0.3,0,0,0,0,0,79.6,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,"0.4,"
1970,0,0,0,18.9,0,0,0,0,0,0.3,0,0,2.8,0,0.4,0,0,0.2,0,0,0,0,0,79.2,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,"0.4,"
1971,0,0,0,19,0,0,0,0,0,0.5,0,0,2.6,0,0.4,0,0,0.2,0,0,0,0,0,78.5,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0.4,"
1972,0,0,0,19.2,0,0,0,0,0,0.6,0,0,3.9,0,0.4,0,0,0.2,0,0,0,0,0,78.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0.4,"
1973,0,0,0,20.3,0,0,0,0,0,0.8,0,0,3.7,0,0.5,0,0,0.2,0,0,0,0,0,78.1,0,0,2.6,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0.2,0,0,0.9,0,0,0.6,0,0,0,0,0,0,"0.4,"
1974,0,0,0,21.5,0,0,0,0,0,0.8,0,0,1.7,0,0.5,0,0,0.2,0,0,0,0,0,76.9,0,0,2.6,0,0,0,0,0,0,2,0,0,0,0,0,0,0.1,0,0,1,0,0,0.3,0,0,0,0,0,0,"0.3,"
1975,0,0,0,22,0,0.1,0,0,0,0.6,0,0,2.3,0,0.5,0,0,0.3,0,0,0,0,0,78.4,0,0,4.6,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0.1,0,0,1,0,0,0.3,0,0,0,0,0,0,"0.3,"
1976,0,0,0,21.7,0,0.2,0,0,0,0.8,0,0,2.6,0,0.4,0,0,0.2,0,0,0,0,0,79,0,0,5.6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0.1,0,0,0,0,0,0,"0.4,"
1977,0,0,0,21.5,0,0.3,0,0,0,0.7,0,0,1.7,0,0.5,0,0,0.3,0,0,0,0,0,84.1,0,0,2.5,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0.1,0,0,1,0,0,0.1,0,0,0,0,0,0,"0.4,"
1978,0,0,0,21,0,0.3,0,0,0,0.7,0,0,1.7,0,0.5,0,0,0.3,0,0,0,0,0,79.7,0,0,3.6,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,"0.4,"
1979,0,0,0,22,0,0.1,0,0,0,0.8,0,0,1.3,0,0.5,0,0,0.3,0,0,0,0,0,75,0,0,4.7,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0.1,0,0,0.9,0,0,0.2,0,0,0,0,0,0,"0.4,"
1980,0,0,0,21.7,0,0,0,0,0,0.2,0,0,2.4,0,0.4,0,0,0.2,0,0,0,0,0,75.6,0,0,3.2,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,"0.3,"
1981,0,0,0,18.5,0,0,0,0,0,0.9,0,0,1.3,0,0.5,0,0,0.2,0,0,0,0,0,78,0,0,2.9,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,"0.3,"
1982,0,0,0,17.4,0,0,0,0,0,0.9,0,0,1.3,0,0.5,0,0,0.2,0,0,0,0,0,73,0,0,3.5,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0.8,0,0,0.1,0,0,0,0,0,0,"0.3,"
1983,0,0,0,17.3,0,0,0,0,0,0.8,0,0,1.2,0,0.5,0,0,0.2,0,0,0,0,0,77,0,0,3.1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0.8,0,0,0.1,0,0,0,0,0,0,"0.4,"
1984,0,0,0,18.8,0,0,0,0,0,0.7,0,0,1.2,0,0.4,0,0,0.2,0,0,0,0,0,79.6,0,0,3.9,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,"0.4,"
1985,0,0,0,17.6,0,0,0,0,0,0.7,0,0,1.2,0,0.4,0,0,0.2,0,0,0,0,0,74.2,0,0,3.3,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,"0.3,"
1986,0,0,0,17,0,0,0,0,0,0.8,0,0,1.2,0,0.4,0,0,0.3,0,0,0,0,0,69.4,0,0,3.1,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,"0.3,"
1987,0,0,0,18.5,0,0,0,0,0,0.8,0,0,1.2,0,0.4,0,0,0.2,0,0,0,0,0.1,66.9,0,0,4.8,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,"0.3,"
1988,0,0,0,17.1,0,0,0,0,0,0.9,0,0,1.3,0,0.4,0,0,0.2,0,0,0,0,0,63.2,0,0,6.2,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,"0.3,"
1989,0,0,0,18.7,0,0,0,0,0,1.1,0,0,1.1,0,0.4,0,0,0.2,0,0,0,0,0.1,64.1,0,0,3.3,0,0,0,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"0.3,"
1990,0,0,0,16.4,0,0,0,0,0,1,0,0,1.2,0,0.4,0,0,0.2,0,0,0,0,0.1,66.8,0,0,3.2,0,0,0,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,"0.3,"
1991,0,0,0,17.9,0,0,0,0,0,1,0,0,1.3,0,0.4,0,0,0.2,0,0,0,0,0.1,62.6,0,0,5.6,0,0,0,0,0,0,2.6,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,"0.3,"
1992,0,0,0,18.2,0,0,0,0,0,1,0,0,1.1,0,0.4,0,0,0.2,0,0,0,0,0.1,63.6,0,0,9.9,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"0.3,"
1993,0,0,0,18,0,0,0,0,0,1,0,0,1.4,0,0.5,0,0,0.2,0,0,0,0,0,65.4,0,0,6.9,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,"0.4,"
1994,0,0,0,17.9,0,0.1,0,0,0,1.2,0,0,0.9,0,0.4,0,0,0.3,0,0,0,0,0.1,64.6,0,0,5.3,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"0.4,"
1995,0,0,0,23.7,0,0.2,0,0,0,1.5,0.2,0,1.2,0,0.4,0,0,0.2,0,0,0,0,0.1,67.3,0,0.1,4,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,"0.2,"
1996,0,0,0,20.4,0,0,0,0,0,0.9,0.2,0,1.9,0,0.4,0,0,0.2,0,0,0,0,0.1,69.6,0,0.1,2.6,0,0,0,0,1,0,1.7,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,"0.3,"
1997,0,0,0,19,0,0,0,0,0,0.9,0.1,0,1.5,0,0.4,0,0,0.2,0,0,0,0,0.1,65.6,0,0.1,2.6,0,0,0,0,1.1,0,1.9,0,0,0,0,0,0,0.1,0,0,0.5,0,0,0.1,0,0,0,0,0,0,"0.3,"
1998,0,0,0,20.6,0,0,0,0,0,0.8,0,0,1.6,0,0.4,0,0,0.2,0,0,0,0,0,65.9,0,0.1,4.7,0,0,0,0,1,0,2.3,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,"0.3,"
1999,0,0,0,22.4,0,0,0,0,0,0.9,0,0,1.5,0,0.4,0,0,0.2,0,0,0,0,0.1,65,0,0.1,5.3,0,0,0,0,0.9,0,1.7,0,0,0,0,0,0,0.1,0,0,0.6,0,0,0.1,0,0,0,0,0,0,"0.3,"
2000,0,0,0,20.8,0,0,0,0,0,0.8,0,0,1.6,0,0.4,0,0,0.2,0,0,0,0,0.1,66.1,0,0.1,9.5,0,0,0,0,0.3,0,2,0,0,0,0,0,0,0.1,0,0,0.6,0,0,0.2,0,0,0,0,0,0,"0.3,"
2001,0,0,0,21,0,0,0,0,0,0.7,0,0,2.2,0,0.4,0,0,0.2,0,0,0,0,0.1,65.9,0,0.1,3.3,0,0,0,0,0.5,0,1.7,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,"0.3,"
2002,0,0,0,21.2,0,0,0,0,0,0.9,0,0,1.5,0,0.4,0,0,0.3,0,0,0,0,0.1,66.6,0,0.1,4.5,0,0,0,0,0.7,0,1.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,"0.3,"
2003,0,0,0,22,0,0,0,0,0,0.9,0,0,1.7,0,0.3,0,0,0.2,0,0,0,0,0.1,66.5,0,0.1,2.6,0,0,0,0,0.8,0,2,0,0,0,0,0,0,0,0,0,0.5,0,0,0.2,0,0,0,0,0,0,"0.3,"
2004,0,0,0,21.5,0,0,0,0,0,0.9,0,0,1.7,0,0.4,0,0,0.2,0,0,0,0,0.1,66.3,0,0,1.1,0,0,0,0,0.8,0,1.9,0,0,0,0,0,0,0,0,0,0.5,0,0,0.1,0,0,0,0,0,0,"0.3,"
2005,0,0,0,23.8,0,0,0,0,0,0.9,0,0,2,0,0.4,0,0,0.2,0,0,0,0,0.1,66.2,0,0,0.8,0,0,0,0.1,1.3,0,1.9,0,0,0,0,0,0,0.4,0,0,0.6,0,0,0.1,0,0,0,0,0,0,"0.3,"
2006,0,0,0,22.7,0,0,0,0,0,1,0,0,1.9,0,0.4,0,0,0.2,0,0,0,0,0.2,66.5,0,0.1,0.9,0,0,0,0,1.1,1.7,1.8,0,0,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,"0.3,"
2007,0,0,0,23.8,0,0,0,0,0,1,0,0,2.2,0,0.4,0,0,0.2,0,0,0,0,0.3,67.2,0,0.1,1,0,0,0,0,1,1.9,1.9,0,0,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,"0.3,"
2008,0,0,0,23.4,0,0,0,0,0,1,0,0,2.2,0,0.4,0,0,0.2,0,0,0,0,0.2,67.9,0,0.2,1,0,0,0,0,0.7,2.1,1.9,0,0,0,0,0,0,0,0,0,0.6,0,0,0.2,0,0,0,0,0,0,"0.3,"
