year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0.3,0,0.3,154.5,10.1,0.3,0,0,0,52.1,0,0,39.5,0,3,0,0,160.5,0,0,0,0,0,179.7,0,0,0.5,0,1.1,0,0,0,0,3.8,0,0,19.5,0,0,0,0.8,8.8,0,220,849.6,264.1,0,0,0.3,17.3,0.3,0,0,69
1962,0.3,0,0.3,172.3,10.7,0.3,0,0,0,47.9,0,0,38.1,0,3,0,0,160,0,0,0,0,0,195.1,0,0,0.5,0,1.1,0,0,0,0,3.8,0,0,19.7,0,0,0,1.1,8.8,0,221.4,850.7,264.1,0,0,0.3,16.7,0.3,0,0,68.8
1963,0.3,0,0.3,179.7,11.8,0.3,0,0,0,46.6,0,0,40.3,0,3,0,0,158.1,0,0,0,0,0,191.2,0,0,1.4,0,1.1,0,0,0,0,3.6,0,0,19.5,0,0,0,0.8,8.8,0,220.5,865.8,260.3,0,0,0.3,14,0.5,0,0,68.2
1964,0.3,0,0.3,201.9,10.7,1.1,0,0,0,61.6,0,0,47.7,0,2.7,0,0,156.4,0,0,0,0,0,193.7,0,0,2.5,0,1.1,0,0,0,0,4.4,0,0,19.5,0,0,0,1.1,9,0,222.2,847.9,256.4,0,0,0.5,15.9,0.5,0,0,67.7
1965,0.5,0,0.3,182.5,8.5,1.9,0,0,0,44.4,0,0,50.4,0,2.7,0,0,156.7,0,0,0,0,0,192.1,0,0,1.9,0,1.1,0,0,0,0,5.2,0,0,19.2,0,0,0,1.1,9.3,0,225.5,850.7,254.8,0,0,0.3,17.8,0.5,0,0,69.3
1966,0.5,0,0.3,214.5,10.4,0.3,0,0,0,47.7,0,0,51,0,2.7,0,0,155.3,0,0,0,0,0,188.5,0,0,3.8,0,1.1,0,0,0,0,4.1,0,0,18.9,0,0,0,0.8,9.3,0,220.8,828.2,253.2,0,0,0.5,21.4,0.8,0,0,69.9
1967,0.5,0,0.3,223.3,10.7,0.3,0,0,0,25.2,0,0,100.3,0,2.7,0,0,152.6,0,0,0,0,0,183.8,0,0,3.3,0,0.8,0,0,0,0,5.2,0,0,18.9,0,0,0,0.8,9.3,0,220.5,809,248.2,0,0,0.3,20.8,0.5,0,0,67.9
1968,0.5,0,0.3,238.6,10.1,0.3,0,0,0,57,0,0,59.5,0,2.7,0,0,152.3,0,0,0,0,0,182.7,0,0,1.9,0,0.8,0,0,0,0,0.8,0,0,19.2,0,0,0,1.1,9,0,225.5,789.3,247.1,0,0.3,0.5,21.9,0.8,0,0,68.5
1969,0.5,0,0.3,228.5,11.5,0.5,0,0,0,57.8,0,0,57.5,0,2.5,0,0,149.3,0,0,0,0,0,185.5,0,0,2.7,0,1.6,0,0,0,0,3,0,0,18.9,0,0,0,0.8,8.8,0,225.2,765.8,242.5,0,0,0.5,21.6,1.4,0,0,67.9
1970,0.5,0,0.3,248.5,12.6,0.8,0,0,0,55.9,0,0,70.7,0,2.5,0,0,146.8,0,0,0,0,0,188.5,0,0,2.5,0,1.6,0,0,0,0,3,0,0,19.2,0,0,0,1.1,8.8,1.6,226.6,743.3,238.4,0.3,0.3,0.5,20,1.9,0,0,65.5
