year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,2.2,0,0,78.4,6.6,0.5,20.3,0,0,372.6,0,0,8.8,0,24.1,0,0,61.4,0,0,2.5,4.1,0,2.7,0,2.2,0,0,0,0,0,1.1,0,0.3,1.4,0,3.6,0,0,1.9,0,5.5,2.7,0,79.2,0,0,0.3,0.3,19.5,0,6,0,116.7
1962,2.2,0,0,83,6.6,0.5,21.9,0,0,387.9,0,0,8.5,0,23.6,0,0,59.7,0,0,2.7,4.7,0,3.3,0,2.5,0,0,0,0,0,0.8,0,0.3,1.6,0,3.6,0,0,1.9,0,6.8,3,0,71.2,0,0,0.3,0.3,20.3,0,6,0,116.4
1963,2.2,0,0,89.3,6.6,1.1,23.6,0,0,383.6,0,0,11.5,0,24.7,0,0,58.6,0,0,3.3,4.9,0,3.6,0.3,2.5,0,0,0,0,0,0.8,0,0.3,1.4,0,3.6,0,0,1.6,0,6.8,3.3,0,67.7,0,0,0.3,0.3,21.6,0,6.3,0,115.9
1964,2.2,0,0,89.9,7.1,0.3,22.2,0,0,387.1,0,0,7.7,0,24.7,0,0,57.5,0,0,3.3,5.5,0,2.7,0.3,2.5,0,0,0,0,0,0.8,0,0.3,1.4,0,3.6,0,0,1.6,0,6,3,0,67.1,0,0,0.3,0.5,22.2,0,6.3,0,115.3
1965,2.5,0,0,91.2,7.7,0.3,20.5,0,0,383.6,0,0,11.5,0,24.7,0,0,60,0,0,3.6,5.8,0,2.5,0,2.2,0,0,0,0,0,0.8,0,0,1.6,0,3.6,0,0,1.6,0,5.5,3.3,0,64.1,0,0,0.3,0.5,27.7,0,6.3,0,114.8
1966,2.2,0,0,99.7,7.9,0.8,17,0,0,380.3,0,0,12.3,0,24.7,0,0,58.4,0,0,3.8,6,0,1.9,0,2.5,0,0,0,0,0,1.6,0,0.3,1.4,0,3.6,0,0,1.6,0,5.2,3.6,0,61.4,0,0,0.3,0.5,24.4,0,6.3,0,114.2
1967,2.5,0,0,93.4,8.5,0.3,15.3,0,0,381.4,0,0,11.5,0,25.2,0,0,57,0,0,4.1,7.1,0,2.2,0,2.7,0,0,0,0,0,1.9,0,0.3,1.9,0,3.6,0,0,1.6,0,4.9,4.1,0,60.3,0,0,0.3,0.5,27.1,0,6,0,113.7
1968,2.5,0,0.3,95.1,7.7,0.3,15.6,0,0,375.1,0,0,31.2,0.3,25.8,0,0,55.6,0,0,4.1,7.9,0,1.9,0,2.5,0,0,0,0,0,1.9,0,0.3,1.4,0,3.3,0,0,1.6,0,4.7,4.7,0,57.8,0,0,0.3,0.8,25.8,0,6,0,113.2
1969,2.5,0,0.3,97.8,8.5,0,17,0,0,372.6,0,0,33.2,0.3,25.8,0,0,53.7,0,0,4.1,9,0,1.6,0,2.7,0,0,0,0,0,2.2,0,0.3,1.4,0,3.6,0,0,1.6,0,4.4,4.9,0,59.7,0,0,0.3,0.8,28.8,0,6.3,0,112.6
1970,2.5,0,0,88.2,9,0,17.3,0,0,384.1,0,0,51,0.3,25.5,0,0,52.3,0,0,4.4,9.9,0,2.2,0,2.2,0,0,0,0,0,1.9,0,0.3,1.4,0,3.3,0,0,1.6,0,4.4,5.2,0,58.1,0,0,0.3,0.8,29.6,0,6.3,0,112.1
