year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1971,0.5,19.2,17.3,147.4,16.7,1.1,80.3,8.8,0,124.9,0,5.2,34,0.8,278.1,1.6,0,7.4,2.5,0,3.6,17.3,0,7.1,0,11,0.5,0,13.7,0,0.8,1.1,0,17,0,0,2.7,0,0,5.5,0,247.1,2.5,64.1,8.8,497.3,0.5,0.3,0,21.6,0.3,0,4.4,85.8
1972,0.8,15.6,16.2,143,22.2,1.1,82.7,7.1,0,130.7,0,5.8,43,1.1,271.8,1.6,0,7.1,2.2,0,3.6,12.3,0,6.8,0,11,0.5,0,15.1,0,0.8,1.4,0,3.8,0,0,2.7,0,0,5.2,0,244.1,2.5,63.3,8.2,466.6,0.3,0,0,20.5,0.3,0,4.7,83.8
1973,0.8,14,15.3,141.6,25.8,1.1,67.9,6.3,0,132.3,0,4.9,46,0.8,242.7,1.6,0,6.3,2.7,0,4.4,12.1,0,6.6,0,10.4,0.8,0,15.6,0,0.8,0,0,2.2,0,0,2.7,0,0,4.9,0,249.3,2.7,62.2,7.9,526.3,0.3,1.1,0,20.5,0.3,0,4.9,77.8
1974,0.5,16.2,17.5,157.5,27.1,1.4,65.2,7.4,0,115.3,0,5.2,49.9,0.8,252.1,1.6,0,6.3,2.5,0,3.3,12.9,0,3.3,0,10.7,0.5,0,17,0,0.8,0,0,1.9,0,0,2.7,0,0,4.7,0,237.5,2.7,61.1,8.2,559.2,0.3,0.5,0,20.8,0.5,0,5.8,80.8
1975,1.1,15.9,18.9,144.9,27.1,1.1,65.2,7.4,0,104.4,0,3,37.3,0.5,395.6,1.9,0,7.1,2.5,0,4.4,18.4,0,2.7,0.3,10.7,0.5,0,17.8,0,0.8,0.3,0,1.9,0,0,3.8,0,0,4.7,0,341.9,2.7,63.3,8.2,554.5,0,0,0,21.4,0.5,0,7.9,89.9
1976,1.1,23,20.8,161.9,32.1,0.8,66.8,10.4,0,107.9,0,8.2,41.1,0.5,360.5,1.9,0,7.1,3,0,5.2,21.9,0,4.1,1.6,10.7,0.3,0,18.1,0,0.5,0.5,0,3,0,0,2.7,0,0,4.7,0,344.4,2.2,52.1,7.1,518.4,0,0,0,21.4,0.8,0,11.2,84.9
1977,1.1,19.7,28.2,177.3,36.2,0.8,62.5,9,0,128.2,0,7.9,46,0.5,329.3,1.6,0,6.8,3,0,5.2,22.2,0,9.3,2.2,9.9,0.3,0,20.5,0,0.5,0.3,0,3.8,0,0,2.7,0,0,4.7,0,324.4,2.7,46,6.3,461.4,0,1.1,0,21.4,1.4,0,13.4,82.2
1978,0.5,19.5,25.8,171,41.9,0.8,63,8.8,0,128.5,0,6.8,57.5,0.5,330.1,1.6,0,7.1,2.7,0,4.9,24.1,0,11.8,2.2,9.6,0.3,0,21.6,0,1.1,0.5,0,3.6,0,0,2.5,0,0,4.4,0,335.3,3.3,38.9,5.5,461.9,0,0.3,0,23,1.4,0,12.9,84.1
1979,0.8,75.1,18.9,174,49,1.4,61.9,9,0,157,0,7.1,59.7,0.8,330.7,1.6,0,6.6,2.7,0,5.2,21.9,0,9,2.7,9,0.3,0,21.4,0,0.8,0.8,0,7.1,0,0,2.5,0,0,4.4,0,338.1,2.7,34.2,4.7,460,0,0.5,0,22.7,0.8,0,10.7,83.6
1980,0.3,67.4,20.8,175.6,52.1,3.8,67.7,8.8,0,162.7,0,6.8,60,0.8,246.3,1.4,0,6.6,3.3,0,5.2,24.4,0,9.3,3.6,8.5,0.3,0,21.6,0.5,0.8,0.8,0,6.6,0,0,2.5,0,0,4.1,0,292.9,3,42.2,3.8,512.1,0,0.5,0,27.9,1.1,0,10.4,96.2
1981,0.5,49.9,24.7,182.2,40.5,3,85.8,1.6,0,168.2,0,3.6,58.1,0.8,243.3,1.4,0,6.3,3,0,4.7,21.9,0,6,3,8.2,0.3,0,24.9,0.5,0.8,0.5,0,6,0,0,2.2,0,0,4.1,0,301.1,3.3,38.4,3,507.1,0,0,0,27.9,0.8,0,15.3,95.3
1982,0.5,46.8,22.2,157.5,37.3,3.6,80.8,1.1,0,167.1,0,3.6,57.8,0.5,240.8,0.8,0,7.1,3,0,5.8,15.6,0,5.8,3,7.9,0.3,0,24.4,0.8,0.8,0.3,0,6,0,0,2.2,0,0,3.8,0,294.8,2.5,33.4,3,521.4,0,0,0,29.3,1.1,0,12.6,97.5
1983,0.3,56.2,15.1,149,38.9,3.3,81.4,2.5,0,173.7,0,2.7,57,0.5,203.3,1.1,0,6.6,2.7,0,5.8,13.4,0,6.3,3.3,7.7,0.3,0.3,24.7,0.8,0.8,0.5,0,6.3,0,0,1.9,0,0,3.6,0,271.2,2.7,27.1,3,477.3,0,0,0,29,0.8,0,10.4,91.5
1984,0.5,56.7,14.8,144.4,32.9,3.3,71.2,3.6,0,158.9,0,2.2,56.2,0.5,227.7,0.8,0,6.3,3.3,0,5.8,12.6,0,5.5,3,7.7,0.3,0,28.5,0.5,0.8,0.5,0,6.3,0,0,1.9,0,0,3.6,0,306,2.2,26.8,2.7,514.8,0.5,0,0,26.6,0.8,0,10.4,101.4
1985,0.5,58.4,17,161.9,33.7,3.3,75.1,5.2,0,153.2,0,3.3,54.8,0.5,220.3,1.1,0,6.6,3,0,5.8,11.5,0,5.5,3.8,7.4,0.3,0,27.7,0.5,0.8,0,0,6.3,0,0,1.9,0,0,3.6,0,294.5,2.2,24.1,3.3,455.6,0.8,0,0,28.2,1.1,0,10.7,95.6
1986,0.3,56.4,13.4,164.1,32.6,4.9,72.6,5.2,0,152.9,0,3,53.7,0.5,213.2,0.8,0,7.4,3,0,5.8,9.3,0,6.3,2.7,7.4,0.3,0,27.1,0.5,0.5,0.3,0,6.6,0,0,1.6,0,0,3.3,0,282.7,2.5,20,4.4,468.2,1.6,0,0,32.6,1.1,0,12.6,88.2
1987,0.3,54.5,10.7,164.7,31.5,4.4,67.7,4.9,0,150.4,0,2.7,56.7,0.5,212.6,1.1,0,7.7,3,0,5.5,7.1,0,3.8,3.3,8.8,0.3,0,20,0.3,0.5,0.5,0,6.6,0,0,1.6,0,0,3.3,0,283.8,2.7,18.1,5.2,465.8,1.1,0.3,0,32.3,0.8,0,14.2,87.4
1988,0.3,57.8,9.9,179.2,30.4,3.6,70.7,4.9,0,154.5,0,2.7,52.6,0.5,207.4,1.1,0,8.8,2.7,0,5.2,7.4,0,2.5,3.8,8.2,0.3,0,18.9,0.5,0.5,0.5,0,6.6,0,0,1.6,0,0,3,0,275.3,2.7,16.7,6,463.6,1.9,0.3,0,34,0.5,0,13.7,87.7
1989,0.3,55.9,9,151.2,29.6,4.4,65.5,4.9,0,150.7,0,3,47.7,0.5,204.7,1.1,0,9,3,0,5.2,8.8,0,1.9,4.4,8.8,0.3,0,21.6,0.5,0.5,0.3,0,6.3,0,0,2.2,0,0,3,0,274.8,2.2,14,6.3,461.1,1.9,0,0,32.3,0.5,0,13.2,86
1990,0.3,54.2,4.1,147.4,27.4,2.7,65.2,4.9,0,147.4,0,3,46.3,0.3,198.6,1.6,0,9.3,3,0,3,16.4,0,1.6,3.3,8.2,0.3,0,23.3,0.3,0.5,1.1,0,6.3,0,0,1.6,0,0,2.7,0,274.2,1.9,12.3,6.6,458.6,1.6,0,0,29.6,0.3,0,13.2,116.2
1991,0.3,56.4,4.7,141.1,26.6,2.5,68.5,4.4,0,146.8,0,5.5,44.4,0.3,209.3,1.9,0,9.3,3,0,4.4,12.3,0,1.9,3.3,7.4,0.3,0,22.5,1.1,0.5,0.5,0,6.3,0,0,1.4,0,0,2.2,0,278.9,1.6,11.8,6.6,455.6,1.6,0.3,0,29.9,0.3,0,12.6,115.6
1992,0.3,55.6,3.8,140.5,26.8,2.5,72.6,4.9,0.3,145.2,0,2.7,44.4,0.3,208.5,1.9,0,9.6,3,0,4.4,9.6,0,3.6,2.7,7.7,0.3,0,21.9,0.8,0,2.5,0,6.3,0,0,1.4,0,0,2.7,0,276.7,1.6,9.3,6.3,475.6,1.4,1.6,0,30.7,0.3,0,11,114.5
1993,0.3,55.9,3,132.1,29.3,2.7,71,4.7,0,150.4,0,2.7,42.5,0.5,205.5,1.9,0,9.9,3,0,4.7,11,0,3,2.5,7.7,0.3,0,19.7,0.5,0.3,1.4,0,6.3,0,0,1.1,0,0,3,0.3,269.3,1.6,8.2,6,449.9,2.2,1.1,0,29.6,0.3,0,8.8,115.1
1994,0.3,54,2.7,107.1,24.9,3.6,69.9,4.4,0,146.3,0,3.6,41.4,0.3,236.2,1.9,0,11,2.7,0,4.4,10.7,0,1.4,3,7.4,0.3,0,24.4,0.5,0.3,0.5,0,6.3,0,0,1.1,0,0,3,0.3,270.7,0.8,7.7,5.8,447.4,2.7,1.1,0,29.3,0.3,0,6.8,121.9
1995,0.3,55.9,3.6,110.4,39.2,1.9,73.7,4.1,0,150.1,0,3.8,40.8,0.3,223.8,1.6,0,9.9,2.5,0,4.1,9.9,0,4.4,2.5,7.1,0.8,0.3,23.8,0.5,0.5,0.5,0,6,0,0,0.8,0,0,3.6,0.3,269.9,0.8,7.1,6,445.2,3.6,1.1,0,27.9,0.3,0,7.9,114.8
1996,0.3,54.5,3.8,107.4,40.8,1.9,72.6,4.1,0,158.1,0,4.1,40.3,0.3,217.5,2.2,0,9.9,2.7,0,4.1,10.1,0,3.8,2.2,6.6,0.5,0,28.5,0.5,0.5,0.5,0,4.4,0,0,0.8,0,0,3.6,0.3,269.3,1.6,6.8,6,443.6,4.9,1.4,0,24.9,0.5,0,7.7,137
1997,0.3,58.9,4.1,109.3,32.6,1.9,69.9,5.2,0,135.6,0,4.1,37,0.5,236.7,2.2,0,10.7,0.5,0,3.8,8.8,0,7.9,3,6.8,0.8,0,29.3,0.5,0.5,0.5,0,9.9,3.3,0,0.8,0,0,3.3,0.8,312.3,2.7,8.2,7.4,478.9,4.4,2.2,0,24.1,0.8,0,7.9,131.8
1998,0.3,57.3,4.1,108.5,35.1,1.9,70.1,4.9,0.3,128.2,0,3.8,46.6,0.8,246,2.5,0,12.1,2.7,0,3.8,7.1,0,8.2,3.6,6.6,0.5,0.3,25.8,0.5,0.5,0.5,0.3,8.8,3.3,0,1.1,0,0,2.7,0.8,302.7,2.7,8.2,7.4,480.3,4.4,3,0,25.2,0.8,0,4.9,129.3
1999,0.3,61.4,3.8,112.6,33.7,1.9,63.3,4.9,0.3,129,0,4.4,46.3,0.8,233.2,1.4,0,10.1,2.7,0,3.3,3.6,0,8.8,4.1,6.3,0.5,0.3,26.6,0.5,0.5,0.8,0,9.9,3.3,0,0.8,0,0,2.7,0.8,320.8,1.9,8.2,7.4,482.2,4.4,4.1,0,24.7,1.1,0,6.3,126
2000,0.3,60,3.6,93.7,30.7,1.9,61.1,4.7,0.3,135.1,0,4.1,44.7,0.8,220.3,1.1,0,10.1,2.7,0,3.3,4.9,0,10.1,3.6,6.6,1.6,0,26.6,0.5,0.5,0.8,0.3,10.7,3.6,0,0.8,0,0,2.7,1.1,312.3,2.7,7.9,7.4,485.5,3,4.1,0,22.2,1.1,0,4.7,127.4
2001,0.3,66.8,3.8,99.5,40.8,2.2,62.2,4.4,0.3,142.5,0.3,3.8,46.3,0.8,168.8,2.2,0,11,2.7,0,3.3,5.5,0,8.5,3.3,6.6,0.5,0.3,28.8,0.5,0.5,0.5,0.3,13.7,3.6,0,1.4,0,0,2.7,1.1,304.4,2.7,7.9,7.4,489.9,4.4,4.9,0,23,1.1,2.2,8.2,104.7
2002,0.3,67.7,4.9,102.2,48.5,2.2,58.9,4.4,0.3,138.9,0.3,3.8,46.8,0.8,202.2,2.7,0,11.8,3,0,3.8,5.5,0,7.7,3.3,5.2,1.1,0.3,29.3,0.5,0.5,0.5,0.3,14.8,3.6,0,1.4,0,0,2.7,1.1,297.5,2.5,8.5,7.4,495.1,4.9,5.8,0.3,27.9,1.1,2.7,7.7,105.5
2003,0.3,67.9,4.4,112.9,43.3,1.9,56.7,4.1,0.3,147.7,0.3,4.1,47.1,0.8,195.1,2.7,0,11.8,3,0,3.6,7.7,0,12.9,3.3,5.5,1.1,0.3,29.6,0.5,0.5,0.3,0.3,11.5,3.6,0,1.4,0,0,3,1.1,291,3.3,7.1,6,501.1,5.2,5.5,0.3,28.8,1.1,3,7.9,78.4
2004,0.3,68.8,2.7,114.2,61.4,1.6,57.3,4.1,0.3,167.4,0.3,3.6,43.6,0.8,194.5,2.7,0,12.3,3,0,3.6,6,0,10.7,0.8,5.5,1.1,0.5,29.6,0.5,0.5,0.3,0.3,11,3.8,0.3,1.4,0,0,3,1.1,284.4,2.5,7.1,6,509.3,5.5,5.8,0.3,27.1,0.8,4.1,6.8,84.1
2005,0.3,70.1,2.5,116.4,51.5,1.9,61.9,4.1,0.3,161.4,0.5,4.1,44.7,0.8,198.1,3.3,0,12.6,3,0,4.7,7.1,0,9.3,3.3,5.5,1.4,0.3,28.5,0.5,0.5,0.3,0.3,15.6,4.1,0.3,1.6,0,0,2.5,1.1,300.5,3,9,6,517.8,6,5.2,0.3,26.8,0.8,3,10.1,95.6
2006,0,67.4,2.2,103.6,63.8,1.9,58.6,3.6,0.3,164.1,0,3,46.6,0.8,191.2,3.3,0,13.4,3,0,3.8,6.8,0,3.8,2.5,5.5,1.1,0.3,29.6,0,0.3,0,0.3,15.1,3.8,0.3,1.6,0,0,2.7,0.8,304.9,1.6,8.8,6,549.3,4.7,4.9,0.3,25.8,1.1,0,10.7,93.7
2007,0,69.9,3,99.5,61.4,1.9,46.8,5.2,0.3,180.8,0,2.7,46.3,1.1,184.4,2.7,0,14.2,3,0,4.4,7.4,0,4.1,4.9,5.5,1.1,0.3,26.8,0,0.3,0,0.3,14.5,4.1,0.3,1.4,0,0,3.3,1.4,309.6,1.6,8.8,6.3,566.3,8.5,4.9,0.3,27.7,0.8,0,9.9,91.8
2008,0,65.5,3.6,106.3,58.9,2.5,54.8,3.6,0.3,176.7,0,3.6,38.1,1.1,197,2.2,0,14.5,3,0,4.9,1.4,0,4.9,0.8,6.3,1.1,0.5,24.1,0,0.3,0,0.3,12.9,4.7,0.5,1.6,0,0,3.8,1.4,329.6,1.6,9.3,6.3,566,6.6,4.9,0.3,23.6,1.1,0,14,86.6
2009,0,65.2,4.4,103.6,60,2.5,56.7,3.8,0.3,184.4,0,3.6,48.2,1.1,175.1,2.5,0,15.9,3.3,0,4.7,0.8,0,7.1,2.5,6.6,1.4,0.3,26,0,0.3,0,0.3,11,3.8,0.8,1.1,0,0,2.7,1.1,289,2.5,8.2,5.5,496.4,13.7,4.7,0.3,24.1,1.1,0,11,80.8
