year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,8.5,4.9,21.4,724.4,286.8,3.6,0.3,0,3.8,12.6,122.5,0,311.8,31,0.5,0,0.5,80.3,0.3,4.4,2.5,0,0,3,1.1,2.7,4.7,0.5,0.3,3.8,0.3,1.9,6.3,5.8,0,2.5,1.1,0,0,0.3,0.3,0,294.5,0,0,0,3.6,2.7,0.3,124.4,0,18.9,23.3,156.4
1962,7.4,3.6,21.9,712.1,300.5,4.9,0.3,0,3.6,14.2,134,0,319.5,32.9,0.8,0,0.3,42.5,0.5,3.8,2.7,0,0,2.7,0.3,3.3,1.1,0.3,0,6.8,0,1.4,11,3.8,0,2.7,1.4,0,0.3,0.3,0.3,0,276.7,0,0,0,2.7,1.6,0.3,124.1,0,21.6,26.8,162.7
1963,6.8,3,26.6,721.6,317,5.5,0.5,0,3,12.6,132.1,0,320.5,35.3,0.8,0,4.1,63.6,0.3,3.3,2.2,0,0,2.5,1.1,4.1,1.6,0,0,6.3,0,1.1,9.3,5.5,0,2.5,1.9,0,0.3,0.5,0.3,0,310.4,0,0,0,3.6,2.2,0.3,124.1,0,29,33.2,178.6
1964,6.6,3,30.1,741.4,341.9,4.9,0.5,0,1.6,14,111.2,0,338.4,33.2,1.4,0,3,53.2,0.3,3.8,3.3,0,0,2.2,0.5,3.6,3.6,0,0,2.7,0,1.4,7.7,5.2,0,3.3,1.6,0,0.3,0.3,0.5,0,326.6,0,0,0,3,2.2,0.3,120.8,0,23.6,31.8,179.2
1965,7.4,3.6,24.9,775.9,358.4,6.6,0.3,0,2.5,13.7,98.4,0,349,39.2,2.5,0,4.7,54.8,0.5,5.2,6.8,0,0,2.2,0.8,3.3,3.8,0,0,1.6,0.8,3.3,6.8,3.8,0.3,1.6,1.9,0,0.3,0.3,0.5,0,256.7,0,0,0,2.7,1.9,0.3,120.8,0,22.2,26.3,158.9
1966,8.8,4.1,26.3,767.9,364.4,5.5,0.5,0,3,14,97,0,338.6,47.7,3,0,4.4,72.3,0.5,4.1,6.8,0,0,2.5,0.8,4.1,3,0,0.3,2.7,0,2.2,8.5,4.7,0.3,1.4,1.4,0,0.3,0.5,0.5,0,305.5,0,0,0,3.8,2.2,0.3,120.8,0,26.6,28.2,181.6
1967,9.9,3.3,30.7,806.3,357.8,6.8,0.5,0,3.8,12.9,94.5,0,329,39.5,3.6,0,0,50.4,0,4.9,6.6,0,0,2.2,0.8,1.6,0.8,0,0,7.9,0,0.8,10.1,5.2,0.3,1.6,1.9,0,0,0.3,0.5,0,330.1,0,0,0,3.3,2.2,0.3,118.6,0,27.4,34.8,177.8
1968,12.3,3.3,33.2,823,367.4,5.2,0.5,0,3.3,12.9,88.8,0,331,36.7,4.4,0,2.2,63,0,5.5,8.8,0,0,2.2,0.5,2.5,0.8,0,0,7.7,0,0.8,11.2,4.4,0,1.4,1.1,0,0.3,0.3,0.5,0,310.4,0,0,0,3,2.5,0.3,127.1,0,33.2,35.3,172.6
1969,15.6,3.3,38.6,826.3,381.9,5.2,0.5,0,2.7,12.3,81.6,0,316.4,36.4,4.4,0,5.8,62.5,0,6.3,9.3,0,0,0.5,0,1.1,1.4,0.3,0,10.1,0,0.8,11.2,4.1,0,1.9,1.1,0,0.3,0.5,0.5,0,278.6,0,0,0,4.4,3,0.3,125.5,0,24.7,28.2,160.3
1970,16.2,3,38.4,823.3,383.3,3.3,0.5,0,1.4,12.3,78.9,0,311,35.6,4.7,0,4.7,58.6,0,6.6,11,0,0,0.8,0,1.4,4.7,0,0.5,6,0,1.4,11.2,3.3,0,1.4,0.8,0,0.3,0.5,0.5,0,283.3,0,0,0,5.2,2.7,0.3,122.5,0,26.8,26,157
1971,16.4,2.7,39.7,849.6,400.3,3,0.5,0,1.4,13.7,75.9,0,310.4,29.9,4.7,0,0,38.6,0,7.7,12.3,0,0,1.4,1.1,1.4,2.2,0,0,7.7,0,2.2,11,3.3,0.3,1.6,0.8,0,0.3,0.3,0.3,0,297.8,0,0,0,3.6,3.6,0.3,121.1,0,25.5,27.7,139.7
1972,17.5,2.5,37.5,852.9,403,1.9,0.3,0,1.4,13.2,74,0,300.5,24.4,5.8,0,0,45.2,0,8.2,16.2,0,0,1.6,0,1.4,7.9,0,0.5,1.6,0,2.7,11.5,3.3,0,0.8,0.8,0,0.3,0.3,0.5,0,289,0,0,0,4.1,3.3,0.3,121.9,0,27.1,26.8,150.4
1973,18.4,1.9,48.2,866.3,398.1,1.4,0.3,0,2.7,12.3,71.5,0,294.5,21.9,7.1,0,0,54.8,0,9,18.4,0,0,1.1,0,1.1,2.7,0,0,7.7,0,1.6,13.2,3.8,0,0.8,0.8,0,0.3,0.3,0.8,0,291.8,0,0,0,3.6,3.3,0.5,124.9,0.3,26.6,27.4,145.5
1974,18.6,2.2,35.6,874,392.3,1.4,0.5,0,2.7,12.3,70.1,0,292.9,47.4,7.7,0,0,51.8,0.5,8.8,17.5,0,0,2.2,0,1.6,1.4,0,0.3,8.8,0,1.9,11,3.8,0.3,1.1,1.1,0,0.3,0.3,0.8,0,297.8,0,0,0,3.6,3.3,0.3,124.7,0.3,31.8,26.8,151.2
1975,19.7,2.2,45.2,895.1,394.8,0.8,0.5,0,2.7,13.2,69.3,0,292.3,32.6,9.6,0,0,49.3,0.5,9.3,16.4,0,0,1.6,0,1.6,2.5,0,0.3,7.4,0,1.6,11.2,4.4,0.3,1.6,1.6,0,0.3,0.5,0.5,0,263.6,0,0,0,4.4,3.8,0.3,122.5,0.3,23.6,27.7,153.2
1976,19.7,2.2,41.6,905.2,384.7,0.5,0.5,0,2.2,14,67.7,0,291.2,31.2,10.7,0,0,57.3,0.5,9.9,15.1,0,0,1.4,0,1.4,1.4,0,0,9.3,0,1.6,11.5,3.6,0,2.2,1.9,0,0.3,0.3,0.3,0,265.8,0,0,0,3.8,4.1,0,123,0.3,15.9,25.8,132.9
1977,23.8,2.2,44.9,893.2,369.9,0.5,0.5,0,1.6,12.9,71.5,0,283,42.5,10.4,0,0.3,43,0.5,8.8,13.2,0,0,0.5,0,0.5,2.2,0,0,9.3,0,1.4,12.3,2.7,0.3,1.6,1.6,0,0.3,0.5,0.8,0,259.7,0,0,0,3.8,3.8,0.3,117,0.3,25.2,31.8,151.2
1978,24.9,1.9,43.6,911.2,355.1,0.3,0.5,0,1.6,12.6,70.1,0,287.1,46,11.8,0,0,54.8,0.3,7.9,12.3,0,0,0.5,0,0,4.4,0,0.3,10.4,0,0.8,10.7,4.4,0.3,0.8,1.1,0,0.3,0.3,1.1,0,242.2,0,0,0,3.6,3.8,0.3,125.5,0.3,21.9,26.3,142.7
1979,22.2,2.2,40,908.8,377,0.3,0.5,0,0.8,14,68.2,0,284.1,46.8,11,0,0,37,0.3,7.9,13.2,0,0,1.9,0,0.8,2.5,0,0.3,10.4,0,1.9,11.5,4.9,0.3,0.8,1.1,0,0.3,0.3,0.5,0,228.5,0,0,0,3.8,4.4,0.5,125.8,0.5,18.1,32.9,152.9
1980,24.1,2.2,45.8,938.9,378.9,0.3,0.5,0,1.6,12.6,69.6,0,280.5,61.1,7.9,0,0,40.3,0.5,8.2,15.1,0,0,1.9,0,0.3,7.1,0,0,7.1,0,1.6,10.7,4.1,0.3,1.1,1.4,0,0.3,0.3,0.3,0,181.6,0,0,0,3.6,4.7,0.3,122.2,0.3,23.6,24.7,135.9
1981,24.9,2.5,39.7,944.1,383.8,0.3,0.5,0,0,13.7,71.5,0,286.6,50.4,7.7,0,0,37.8,0.5,8.5,15.6,0,0,0,0,0.5,4.7,0,0,9.6,0,2.5,10.7,4.7,0.3,1.1,1.1,0,0.3,0.5,0.3,0,217.5,0,0,0,3.3,4.9,0.3,119.7,0,19.7,27.1,138.4
1982,24.4,3,61.4,907.1,400.8,0.3,0.5,0,1.9,9.9,68.8,0,297.3,70.1,3,0,0,48.5,0.5,8.5,14.2,0,0,0,0,0,1.4,0,0,4.1,0,2.5,11.8,4.4,0.3,1.1,1.1,0,0.3,0.5,0.5,0,217,0,0,0,3.6,4.9,0.5,120.8,0.3,26,27.9,175.9
1983,22.7,3,60,920.3,405.5,1.1,0.5,0,0.3,10.4,70.4,0,295.6,57,3.8,0,0,56.4,1.9,12.6,9.9,0,0,0.3,0,0.8,4.9,0,0,10.7,0,2.5,9,4.7,0.3,0.8,1.4,0,0.3,0.5,0,0,215.9,0,0,0,3.8,5.8,0.3,115.1,0,21.6,24.7,168.5
1984,22.5,2.7,37,924.1,384.7,0.5,0.8,0,3,11.2,73.4,0,302.5,56.2,5.5,0,0,55.1,1.6,9.6,11.5,0,0,0,0,1.1,0.8,0,0,17,0,1.9,8.2,4.1,0.3,0.5,1.4,0,0.3,0.5,0.5,0,222.7,0,0,0,3.6,5.2,0.5,114.8,0,26.3,18.1,203.3
1985,24.1,2.7,37.8,931.2,359.5,0.5,0.8,0,2.2,10.7,72.9,0,299.5,58.1,7.9,0,0,53.4,1.6,10.1,13.2,0,0,0,0,1.1,2.5,0,0,15.9,0,1.9,7.9,3.3,0.3,1.4,2.2,0,0,0.8,0.3,0,215.3,0,0,0,3,6,0.5,107.1,1.9,23.3,24.7,184.4
1986,23.3,2.5,39.7,912.6,370.7,0.5,0.8,0,0,11,71.2,0,298.9,70.7,7.9,0,0,56.2,2.2,9.6,13.7,0,0,0.3,0,1.4,5.5,0,0,12.1,0,1.4,10.7,4.4,0.3,1.9,2.7,0,0.3,0.5,0.3,0,218.9,0,0,0,3.6,5.5,0.3,113.4,0.3,20.8,21.6,197
