year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,4.4,0,0.3,83.6,11.5,2.2,0,0,0.3,203.6,0,0,14.2,0,169.9,0,0,4.9,0,0,11,8.5,0,10.7,0,4.4,0.5,0,14.2,0,0,1.9,0,2.2,0,0,4.7,0,0,0,0,599.2,0.8,27.9,17.3,27.9,0.3,0.3,0,16.7,0,0,0.3,105.8
1962,4.1,0,0.8,79.7,18.4,2.5,0,0,0.3,214,0,0,10.7,0.3,167.9,0,0,5.2,0,0,10.7,8.5,0,10.4,0,4.4,1.9,0,15.9,0,0,1.9,0,2.2,0,0,4.4,0,0,0,0,584.9,1.4,27.4,16.7,27.4,0.3,0.3,0,17.8,0.5,0,0.3,104.1
1963,4.4,0,0,69.6,12.6,1.9,0,0,0.3,234.2,0,0,13.7,0.3,164.1,0,0,4.7,0,0,10.4,10.4,0,10.4,0,2.7,0.5,0.3,19.5,0,0,1.9,0,2.2,0,0,4.1,0,0,0,0,582.2,1.6,26.8,16.4,26.8,0,0.3,0,19.5,0.5,0,0.5,101.6
1964,4.9,0.3,0.8,66.6,7.1,1.6,0,0,0.5,252.3,0,0,12.6,0.5,160,0,0,4.9,0,0,10.1,10.1,0,10.1,0,2.7,0.5,0,18.9,0,0,1.9,0,2.5,0,0,4.4,0,0,0,0,561.4,1.6,26,16.2,26,0.3,0.3,0,18.1,1.1,0,0.5,100.5
1965,3.8,0,0.3,73.2,12.3,1.1,0,0,0.3,236.7,0,0,12.1,0.3,155.6,0,0,4.1,0,0,9.9,9.9,0,9.9,0,2.7,0.8,0,24.1,0,0,1.6,0,2.5,0,0,4.1,0,0,0,0,553.7,1.4,25.5,15.6,25.5,0,0.3,0,21.9,0.5,0,0.3,96.7
1966,4.4,0,0.8,82.2,17.8,6.3,0,0,0.3,267.4,0,0,12.9,0.3,151.8,0,0,4.1,0,0,9.6,9.6,0,10.4,0,2.5,2.2,0,23.3,0,0,1.6,0,2.2,0,0,3.8,0,0,0,0,540,1.6,24.7,21.1,24.7,0,0.5,0,21.9,0.3,0,0.3,95.6
1967,4.9,0,0.5,95.6,14.2,6,0,0,0.5,237,0,0,14.2,0.3,149.9,0,0,4.1,0,0,9.3,9.3,0,10.4,0,2.5,2.5,0,23.6,0,0,3.6,0,2.2,0,0,3.8,0,0,0,0,525.8,1.4,24.9,22.2,24.1,0,0.3,0,22.7,0.3,0,0.3,95.3
1968,5.5,0,0.5,80.8,12.3,0.8,0,0,0.3,264.1,0,0,14,0.3,149.6,0,0,5.2,0,0,9,11,0,10.4,0,2.5,2.2,0,23,0,0,1.9,0,2.2,0,0,3.6,0,0,0,0,522.2,1.4,24.4,21.6,23.6,0,1.1,0,22.5,0,0,0.3,94.8
1969,6,0,0.5,76.2,12.1,1.1,0,0,0.5,235.1,0,0,13.4,0,147.4,0,0,4.9,0,0,9,10.7,0,10.4,0,2.5,1.6,0,23,0,0,2.2,0,2.2,0,0,3.8,0,0,0,0,508.5,1.6,24.7,21.1,23,0,0.8,0,23.3,0.3,0,0,93.7
1970,6.8,0,0.8,86.6,11.5,1.1,0,0,0.8,299.5,0,0,17,0.3,146.8,0,0,5.8,0,0,9,12.1,0,10.4,0,2.2,1.9,0,22.2,0,0,2.5,0,2.5,0,0,3.6,0,0,0,0,504.1,1.4,24.1,20.5,23,0.3,0.5,0,26,0.3,0,0,93.2
