"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,10.1,121.9,0,58.6,2.7,47.1,0,65.8,0,89.9,103,3,3.6,3.8,104.7,5.8,0,0.5,6,0,0,0.3,0.8,0.3,6.6,0,0,0,1.9,0,0,0.3,0,0,6,0,0,0,0.8,0,3.3,0,0,0,0,2.5,1.9,18.4,0,14.5,27.7,"99.2,"
1962,0,0,10.4,122.7,0,57.5,2.5,46.6,0,66,0,95.9,104.7,3.3,3.8,3.8,105.5,6,0,0.3,6.6,0,0,0.5,1.1,0.3,7.4,0.3,0,0,1.9,0,0,0.3,0,0,6.6,0,0.5,0,0.8,0,3.6,0,0,0,0,2.7,1.6,17.8,0,14.2,27.9,"97.8,"
1963,0,0,9.9,127.9,0,56.2,2.5,45.2,0,66,0,94.8,114.5,4.1,4.9,3.8,100.5,6.3,0,0,7.4,0,0,0.5,0.8,0.3,6.8,0.3,0,0.3,2.2,0,0,0.3,0,0,6.6,0,0.3,0,0.8,0,4.4,0,0,0,0,2.5,2.2,27.4,0,15.3,27.1,"96.2,"
1964,0,0,10.4,131,0,55.1,2.5,46.3,0,66,0,94.2,114.2,5.5,5.5,3.8,100.8,7.7,0,0,9,0,0,0.3,0.8,0.3,7.9,0.3,0,0,2.2,0,0,0.3,0,0,6.3,0,0.3,0,0.8,0,4.4,0,0,0,0,3.3,2.5,30.1,0,15.6,28.2,"98.9,"
1965,0,0,11.2,131.5,0,53.7,2.2,45.5,0,66,0,91,120.8,6.6,6.6,3.8,97.3,7.7,0,0.8,10.4,0,0,0.8,1.1,0.3,10.1,0.3,0,0,2.5,0,0,0.3,0,0,7.7,0,0.3,0,0.8,0,4.9,0,0,0,0,3.3,2.2,32.3,0.3,19.2,43.8,"97.3,"
1966,0,0,10.7,146.6,0,52.3,2.2,42.5,0,65.8,0,90.1,124.9,7.1,7.7,3.8,98.1,8.2,0,1.4,12.3,0,0,0.5,0.3,0.3,8.8,0.3,0,0,2.2,0.3,0,0.3,0,0,6.6,0,0.5,0,1.1,0,5.2,0,0,0,0,3.8,3.3,32.9,0.3,24.4,56.2,"104.4,"
1967,0,0,11,152.1,0,62.2,2.2,30.4,0,65.5,0,91.8,126.6,9.3,7.9,3.8,94.8,8.8,0,1.4,12.3,0,0,0.3,1.4,0.3,11,0.5,0,0.5,2.5,0.5,0,0.3,0,0,6.8,0,0.5,0,1.1,0,5.8,0,0,0,0,3.3,2.2,32.9,0.3,15.3,30.4,"103.6,"
1968,0,0,12.3,167.9,0,49.9,4.4,38.6,0,65.8,0,88.2,122.2,9.6,7.1,3.8,98.4,8.8,0,1.6,14.5,0,0,0.5,0.8,0.3,10.7,0.3,0,0.5,2.2,0.5,0,0.5,0,0,6.8,0,0.3,0,1.1,0,6,0.8,0,0,0,4.1,2.7,37,0.5,13.7,29,"102.7,"
1969,0,0,11.8,168.5,0,43,1.9,52.1,0,64.9,0,75.3,122.7,8.5,10.4,4.4,103,9,0,1.6,16.4,0,0,0.3,1.1,0.3,8.2,1.1,0,0.5,2.5,0.5,0,0.3,0.3,0,7.1,0,0.3,0,1.4,0,6.3,0,0,0,0,4.4,3.3,40.5,0.5,13.2,37.3,"96.4,"
1970,0,0,11.8,162.7,0,63,2.2,43,0,64.1,0,61.6,126.8,5.2,10.4,3.8,109.6,9.6,0,1.9,16.4,0,0,0.5,0.5,0.3,9.6,0.8,0,0.5,2.2,0.5,0,0.3,0.3,0,6.3,0,0.3,0,1.4,0,6.3,0.5,0,0,0,3,2.7,43,2.5,9.3,43,"124.1,"
1971,0,0,12.9,172.3,0,52.1,2.7,38.1,0,63.3,0,49.9,130.4,7.7,14.5,4.7,97,9.9,0,1.9,18.9,0,0,0.5,1.1,0.3,11,1.6,0,0,2.5,1.4,0,0.3,0.3,0,7.4,0,0.3,0,1.9,0,6.3,0,0,0,0,3.3,2.2,46.6,0.8,13.4,39.7,"580,"
1972,0,0,14,180.3,0.3,58.1,1.6,18.9,0,61.9,0,17.5,145.8,11,7.9,4.7,80.3,20.8,0,1.4,18.4,0,0,1.6,0.3,0.3,16.4,0.8,0,0,1.6,0.8,0,0.5,0.3,0,7.1,0,0.3,0,1.9,0,6.8,0.3,0,0,0.3,3.3,3,50.7,0.8,11.5,58.9,"210.4,"
1973,0,0,14.5,184.1,0,23.3,1.6,34.8,0,61.1,0,7.4,164.4,9.3,14.2,9.6,119.7,22.2,0,1.1,18.9,0,0,1.1,0.3,0.5,9,0.8,0,0,1.4,1.1,0,0.3,0.3,0.8,6,0,0.3,0,2.5,0,6.6,0.5,0,0,0.3,3.6,3.6,33.7,1.4,18.9,78.6,"66.6,"
1974,0,0,13.2,205.2,0,3.3,3.8,4.4,0.5,61.9,0,38.9,159.5,7.9,10.7,9.3,139.7,21.6,0,2.5,18.4,0,0,0.5,0.3,0.3,5.8,0.8,0,0,1.6,0.5,0,0.5,0.3,0,7.1,0,0.3,0,2.7,0,9.3,0.8,0,0,0.3,3.3,1.9,35.9,3.6,61.9,80.8,"116.4,"
1975,0,0,24.1,199.2,0,8.8,4.7,4.1,0,69.6,0,41.9,169,9.9,11.8,8.8,121.1,32.3,0,2.7,18.4,0,0,3,0.3,0.3,6,0.8,0.3,0,1.9,0.5,0,0.8,0.3,0,5.5,0,0.3,0,1.9,0,7.7,2.2,0,0,0,3,2.2,43.3,1.4,25.2,111,"160.8,"
1976,0,0,16.4,247.1,0.3,13.4,6,4.1,1.1,76.4,0,50.1,177.5,9.9,14.5,37.8,87.4,49,0,3.6,20.3,0,0,0.8,0.3,0.3,6,1.4,3.3,0,2.2,0.8,0,1.1,0.5,0,7.1,0,0.5,0,1.9,0,11.5,4.9,0,0,0.3,2.7,4.4,43.3,2.2,33.4,64.7,"126.6,"
1977,0,0,16.2,321.6,5.8,5.5,6,4.1,0.8,69.3,0,40.3,221.9,20,21.9,56.2,124.9,62.5,0,9.3,26,2.2,0,1.6,1.1,0.5,5.2,2.5,6.6,0,1.6,1.1,0,1.1,0.3,0,6,0.3,0.8,0,2.2,0,13.7,4.1,0.3,0,0.5,4.9,2.5,26.3,4.7,46.6,77.8,"157.5,"
1978,0,0,22.5,358.1,8.5,4.1,9.9,3.8,0,74.8,0,41.4,230.7,18.9,24.4,70.7,125.8,98.9,0,4.9,28.5,1.9,0,1.9,0.3,0.5,4.9,3.3,7.7,0,1.9,1.1,0,1.6,0.8,0.3,5.8,0.3,1.1,0,3,0,15.9,0.3,0,0,1.1,4.9,5.2,37.3,9.6,44.1,67.9,"125.8,"
1979,0,0,23.6,427.9,10.4,3,19.5,3.6,1.6,91.2,0,45.8,241.4,20,25.8,77.3,120.5,92.6,0,12.1,37,1.6,0,2.7,0.8,0.5,4.4,4.4,7.9,0,2.5,1.6,0,1.9,0.5,0,7.1,0.3,1.1,0,4.4,0,30.7,0.8,0.5,0,1.4,4.4,4.1,46.3,14.8,47.1,81.9,"161.4,"
1980,0,0,22.7,469.9,10.4,2.7,39.2,1.9,0.3,91.5,0,36.4,241.1,17.5,34.2,66.8,91.5,80.3,0,9.3,42.5,2.7,0,2.5,0.8,0.5,5.2,5.8,7.9,0,1.9,4.4,0,1.6,0.5,0,7.1,0,1.4,0,2.7,0,18.1,0.5,0.5,0,1.1,4.4,4.4,103.8,10.4,36.4,85.8,"177.8,"
1981,0,0,23.8,440.8,7.1,0.3,35.3,1.6,0,98.4,0,22.2,248.5,21.4,33.7,47.7,91,75.9,0,8.8,53.4,2.2,0,3,0.8,0.3,3.6,3.8,18.6,0,2.7,0.5,0,2.2,0.5,0,7.9,0.3,1.1,0,3,0,20.3,0.5,0.5,0,0.8,5.2,4.4,106,8.8,25.8,91,"139.7,"
