"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,6.3,12.6,72.3,618.9,26.6,0.3,9.6,0,1.9,15.3,1.9,0,384.7,16.4,38.1,0,1.1,62.7,32.9,16.7,168.5,0,0,5.5,4.9,6.8,0.3,4.9,0,0,1.9,24.7,3,0.5,0,0.5,12.9,0,0,0,0.3,0,95.1,0,0,0,2.7,4.9,1.4,95.6,0.3,30.7,114,"277,"
1962,6.6,12.3,80.8,673.2,28.2,0.3,7.7,0,2.5,15.1,0,0,381.6,32.3,44.7,0,1.4,67.1,19.5,11,124.1,0,0,4.7,6,5.5,0.3,10.7,0.5,0,1.6,24.4,1.1,0.5,0,0.3,11.5,0,0,0,0.3,0,94.2,0,0.3,0,2.2,5.2,1.1,97.3,0.5,37,107.7,"294,"
1963,6.3,11.8,61.6,624.4,31,0.3,7.9,0,2.7,15.9,0.8,0,365.5,24.1,38.4,0,1.4,58.6,27.1,17.8,143.6,0,0,4.7,3.3,6,0,12.9,0.3,0,3.3,22.7,3.6,1.1,0,0.3,12.3,0,0.3,0,0.3,0,101.1,0,0.3,0,2.2,5.5,1.1,96.7,0.3,30.7,117.8,"288.5,"
1964,6.8,11.8,86,635.9,36.4,0,4.9,0,3,16.4,0.5,0,365.5,43.8,40.8,0,1.6,70.4,33.2,21.9,267.1,0,0,3.6,1.9,5.5,0.3,7.9,0.3,0,3.3,22.7,2.2,1.6,0,0.8,12.3,0,0.3,0,0.3,0,102.7,0,0.3,0,1.9,6.8,1.4,99.5,0.3,30.7,121.1,"289.9,"
1965,7.4,11.2,79.5,643,32.9,0,6.3,0,0.5,16.2,0,0,359.5,37.8,29,0,1.6,67.7,35.6,16.4,166.3,0,0,3,3,4.4,0.5,8.2,0.3,0,3.8,29.3,4.1,1.9,0,1.9,11.8,0,0.3,0,0.3,0,92.3,0,0.3,0,2.7,4.9,1.4,103.8,0.5,30.7,107.9,"289,"
1966,6.6,11.2,73.4,671,35.1,0,13.4,0,0.8,17,0,0,357.5,42.7,34.5,0,1.9,67.9,41.4,19.7,180.5,0,0,2.5,2.7,6.3,0.3,8.5,0.3,0,3.8,34.5,3,2.2,3.8,0.8,5.8,0,0.3,0,0.3,0,92.6,0,0.3,0,2.7,5.5,1.4,100.3,0.5,29.3,112.1,"281.1,"
1967,6.8,11,76.7,671.2,30.7,0,11,0,1.1,17.3,0,0,369.6,38.4,30.1,0,1.9,85.8,63.3,24.4,183.8,0,0,2.2,2.7,5.2,0,10.1,0.5,0,3.6,38.6,2.7,1.4,5.2,1.1,7.7,0,0.3,0,0.3,0,93.2,0,0.3,0,1.9,6.3,1.6,101.6,0,29.6,110.1,"270.7,"
1968,7.4,11.2,64.9,705.5,32.9,0,7.9,0,1.1,17.8,0,0,378.6,24.4,30.1,0,1.6,87.7,56.7,19.5,265.5,0,0,2.5,2.2,4.9,0.5,8.5,2.2,0,3.6,39.2,4.7,3,3.8,0.8,6.3,0,0.3,0,0.3,0,95.9,0,0.3,0,2.7,7.4,1.9,104.9,2.2,19.7,118.1,"294.2,"
1969,8.5,11.5,72.6,712.6,35.9,0,7.4,0,1.4,17.5,0,0,380,26.3,39.5,0,1.9,73.4,66.3,14.5,169.9,0,0,2.5,4.9,3.8,0.8,9.3,0.8,0,3.6,41.1,5.8,3.3,3.8,0.5,7.4,0,0.3,0,0.3,0,94,0,0.3,0,2.7,6.8,2.2,106.3,1.9,26.8,145.2,"309.9,"
1970,8.2,13.7,51.5,744.7,38.1,0,4.9,0,1.4,18.4,0,0,383,20.8,42.7,0,1.9,84.7,55.3,14.2,188.8,0,0,2.2,0.5,4.7,1.1,7.9,1.9,0,3.8,42.7,3,3.3,3.8,1.4,9,0,0.3,0,0.3,0,105.8,0,0.3,0,2.2,6.8,2.5,112.3,1.1,31.2,113.7,"341.6,"
