"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,2.7,0,0,235.6,18.4,0,245.8,0,1.6,11.5,0,22.7,31.5,0,237.3,1.4,0,26,0,0,9.6,2.5,0,0.5,0.5,0,0,0,1.9,0,0.3,0,0,0,33.7,0,0,0,0,0,0,25.2,3.3,2.7,0.8,0,0.3,8.8,0,68.2,1.4,1.1,2.2,"40.5,"
1962,2.7,0,0,224.7,19.2,0,250.4,0,1.9,8.8,0,19.5,30.7,0,214.8,1.6,0,26.6,0,0,10.1,1.9,0,0.8,0.3,0,0,0,3,0,0,0,0,0,30.4,0,0,0,0,0,0,25.8,3,2.5,0.8,0,0.3,8.8,0,66.3,1.4,1.4,2.2,"39.5,"
1963,2.7,0,0,236.2,17.8,0.3,246.3,0,1.9,9,0,20,32.6,0,195.3,1.4,0,27.1,0,0,8.2,2.5,0,0.3,1.1,0,0,0,3.6,0,0.3,0,0,0,33.2,0,0,0,0,0,0,26.6,3.8,2.7,0.8,0,0.3,8.8,0,67.4,1.4,1.1,2.2,"40.3,"
1964,3,0.3,0.3,232.6,21.1,0.3,249.9,0,0.3,8.5,0,18.9,33.7,0,194.2,1.6,0,27.7,0,0,7.9,2.2,0,0.5,0.8,0,0,0,3.6,0,0.3,0,0,0,32.9,0,0,0,0,0,0,27.1,3.6,2.7,0.8,0,0.5,8.5,0,65.5,1.4,1.4,2.2,"40.8,"
1965,3.6,0.3,0.3,226.3,22.2,0.3,258.6,0,0.5,9.6,0,19.2,35.3,0,184.9,1.6,0,27.9,0,0,11.5,2.2,0,2.2,1.4,0,0,0,3.8,0,0,0,0,0,31.2,0,0,0,0,0,0,28.2,4.4,2.5,0.8,0,0.5,8.5,0,69.9,1.6,1.4,2.2,"41.1,"
1966,3.8,0,0.3,221.1,21.1,0,274.8,0,0,12.9,0,14.8,36.2,0,205.5,1.6,0,28.5,0,0,10.1,2.2,0,3.8,1.4,0,0,0,4.9,0,0,0.5,0,0,29.9,0,0,0,0,0,0,26,4.9,2.2,0.8,0,0.5,8.8,0,66.8,1.9,1.1,0.5,"40.8,"
1967,3.8,0,0.3,244.9,20.3,0,270.1,0,0.8,15.3,0,15.6,41.9,0,231.2,1.6,0,27.7,0,0,12.3,2.2,0,2.2,1.4,0,1.4,0,2.7,0,0,0.3,0,0,31.2,0,0,0,0,0,0,25.8,4.7,2.2,0.8,0,0.5,8.8,0,69.3,1.9,1.1,1.4,"42.2,"
1968,4.1,0.3,0.3,265.2,21.6,0,273.4,0,0.5,14.5,0,14,40.5,0,227.1,1.4,0,26.3,0,0,8.8,1.9,0,1.9,2.5,0,2.2,0,2.7,0,0,0.3,0,0,25.2,0,0,0,0,0,0,31.8,6,1.9,0.8,0,0.5,8.8,0,69.6,1.6,1.4,1.6,"44.4,"
1969,3.8,0,0.3,266.3,23.6,0,273.2,0,0.5,15.3,0,13.4,48.5,0,221.9,1.6,0,20.3,0,0,14.2,1.9,0,1.6,1.4,0,0,0,5.5,0,0.3,0,0,0,25.2,0,0,0,0,0,0,29.6,5.8,1.9,0.8,0,0.5,8.8,0,80.5,1.9,1.1,3.3,"45.2,"
1970,4.4,0.3,0.5,272.6,26.3,0,271.5,0,0,17.5,0,15.3,50.1,0,212.3,1.4,0,20.3,0,0,14.8,1.1,0,2.2,1.9,0,0,0,4.1,0,0.3,0.3,0,0,26.8,0,0,0,0,0,0.3,27.4,5.5,1.9,0.8,0,0.5,8.8,0,72.1,3,1.4,4.1,"46,"
1971,4.7,0,0,269.3,27.9,0,265.2,0,0.3,13.4,0,15.6,47.9,0,212.9,1.6,0,17.3,0,0,16.2,1.6,0,2.5,1.9,0,0,0,4.9,0,0.3,0,0,0,24.4,0,0,0,0,0,0,24.9,3.3,1.6,0.8,0,0.5,8.8,0,74.2,2.5,1.4,4.7,"43.8,"
1972,4.4,0,0,264.7,29.6,0,260,0,0,12.6,0,16.4,49,0,212.6,0.5,0,15.9,0,0,20.3,1.6,0,2.7,1.6,0,0,0,4.9,0,0.3,0,0,0,21.4,0,0,0,0,0,0.3,22.7,3,1.6,0.8,0,0.3,9.3,0,74.5,3.3,1.4,5.5,"43.8,"
1973,4.7,0,0,254.5,30.4,0.8,262.5,0,1.9,12.9,0,14.2,40.3,0,211.2,1.6,0,19.2,0,0,17.8,2.5,0,2.2,2.7,0,0,0,7.4,0,0,0.3,0,0,24.4,0,0,0,0.3,0,0.3,12.3,2.5,1.6,0.8,0,0.5,8.5,0,81.1,3.8,1.4,5.8,"43.6,"
1974,5.5,0,0,265.8,28.8,1.6,249.3,0,0,12.9,0,17.3,43.6,0,213.4,0.3,0,19.2,1.1,0,19.5,2.5,0,2.2,2.7,0,0,0,7.4,0,0,0.3,0,0,23,0,0,0,0,0,0.3,9.6,3,1.4,0.8,0,0.3,8.5,0,79.2,3.6,1.4,4.7,"42.2,"
1975,5.5,0,0,253.4,28.5,1.4,271.5,0,0,14.5,0,18.4,43.8,0,203.8,0.3,0,17.8,1.9,0,20,1.4,0,2.5,2.5,0,0,0,7.9,0,0,0.3,0,0,21.6,0,0,0,0,0,0,8.5,4.7,1.4,0.8,0,0.5,6.8,0,79.7,1.9,1.4,7.4,"44.1,"
1976,6,0,0,258.6,21.4,1.9,267.1,0,0,16.2,0,16.2,41.9,0,204.1,0.3,0,15.1,1.9,0,20.5,1.6,0,2.5,2.2,0.3,0,0,12.1,0,0,0,0,0,21.1,0,0,0,0,0,0.3,7.4,3.3,1.4,0.8,0,0.5,7.1,0,83.6,2.2,1.4,7.9,"44.4,"
1977,6.8,0,0.3,257.5,27.4,0,266,0,0,16.7,0,16.4,44.1,0,203.8,0.3,0,14,7.1,0,20.5,1.6,0,2.2,2.2,0.3,0,0,10.7,0,0,0.3,0,0,18.6,0,0,0,0,0,0.3,6.6,2.7,1.1,0.8,0,0.5,6.3,0,85.5,2.2,1.6,7.4,"44.9,"
1978,6.8,0,0.3,269.3,30.4,0,259.5,0,0,18.1,0,9,46,0,203.6,0.3,0,19.7,6.8,0,21.1,1.6,0,3.3,2.2,0.3,0,0,6,0,0,0.3,0,0.3,20.5,0,0,0,0,0,0.3,5.8,3.8,1.1,1.1,0,0.5,4.1,0,89.9,2.7,1.6,9,"45.5,"
1979,7.1,0,0.3,267.7,34.8,0.8,256.7,0,0,19.2,0,9,46.8,0,206.6,0.3,0,14.8,7.9,0,22.2,1.6,0,3,2.2,0.3,0,0,4.1,0,0,0.8,0,0,21.9,0,0,0,0,0,0.3,6.3,4.9,1.1,1.1,0,0.3,3.8,0,89,2.7,1.9,8.8,"45.2,"
1980,6.6,0,0.3,275.3,33.2,2.2,260.8,0,0,18.9,0,7.9,49,0,199.5,0.3,0,14.5,5.8,0,15.9,1.6,0,2.2,1.9,0.3,0,0,6.6,0,0,0.3,0,0,21.4,0,0,0,0,0,0.3,5.2,5.2,0.8,1.1,0,0.5,3,0,88.8,2.5,2.5,11,"46,"
1981,6.6,0,0.3,269.9,30.7,0.3,262.5,0,0,20.5,0,7.4,52.1,0,202.2,0.3,0,15.6,6.6,0,23.3,1.9,0,1.4,2.5,0.3,0,0,8.2,0,0.3,0.5,0,0,21.1,0,0,0,0,0,0.3,4.9,5.2,0.8,1.1,0,0.5,2.5,0,91.5,1.4,2.5,17,"50.4,"
1982,5.8,0,0.3,254.5,27.9,0.5,254.5,0,0,12.6,0,7.1,55.6,0,203.8,0.3,0,14.8,11.2,0,23,1.4,0,1.4,2.2,0.3,0,0,9.3,0,1.1,0.3,0,0,23.3,0,0,0,0,0,0,4.7,4.9,0.8,0.8,0,0.3,2.5,0,80,1.1,1.9,18.4,"39.7,"
1983,4.9,0,0,257.3,32.3,0,264.4,0,0,18.9,0,7.1,57.3,0,202.7,0.3,0,22.2,9.6,0,23.3,3.6,0,1.1,2.2,0.3,0,0,9,0,1.1,0.8,0,0,22.7,0,0,0,0,0,0.3,4.1,5.2,0.8,0.8,0,0.5,2.5,0,84.9,1.4,1.4,19.7,"40.3,"
1984,4.7,0,0.3,259.7,33.7,0,261.4,0,0,18.9,0,8.8,60.8,0,180,0.3,0,23.3,9.6,0,24.4,6.6,0,1.4,1.4,0.3,0,0,11,0,0.5,0.5,0,0,21.9,0,0,0,0,0,0.3,4.4,5.5,0.5,0.8,0,0.5,1.6,0,83,1.6,2.7,14,"38.9,"
1985,3.8,0,0,269.3,30.4,0,266.3,0,0,17.8,0,8.5,62.2,0,175.1,0.5,0,22.5,11,0,25.8,9.6,0,1.4,2.7,0.3,0,0,13.7,0,0.5,0.8,0,0,21.4,0,0,0,0,0,0.3,4.4,5.5,0.5,0.8,0,0.5,1.9,0,81.9,1.4,2.7,17.5,"43,"
1986,4.4,0,0.5,262.5,32.3,0,264.1,0,0,10.7,0,9.3,66.8,0.5,170.4,0.3,0,20.5,5.2,0,25.8,12.6,0,0.8,2.2,0.3,0,0,20.5,0,0.3,0.3,0,0,20.3,0,0,0,0,0,0.3,4.4,6,0.5,0.8,0,0.3,1.9,0,81.9,1.1,2.7,17.5,"40.8,"
1987,4.1,0,0.5,272.1,33.4,0,262.7,0,0,23.6,0,4.9,63.3,0.8,168.5,0.3,0,20,6,0,25.5,9,0,3.8,1.6,0,0,0,21.6,0,0.3,0.5,0,0.3,17.5,0,0,0,0,0,0.3,4.4,14.8,0.5,0.8,0,0.3,1.9,0,79.2,1.6,2.5,17.5,"43.3,"
1988,4.7,0,0.5,267.4,37,0.3,254.2,0,0,9,0,11.8,65.8,1.6,171.2,0.3,0,17,3.3,0,35.3,11.8,0,5.5,0.5,0,0,0,22.5,0.3,0.3,1.9,0,0.3,27.4,0,0,0,0,0,0.3,4.1,6,0.3,0.8,0,0.5,4.9,0,94,0.8,2.7,18.4,"47.9,"
1989,4.1,0,0.5,274.5,38.4,0.5,258.6,0,0,17.8,0,6,65.2,1.6,162.7,0.5,0,17,2.2,0,34.8,14.5,0,7.9,0.8,0,0,0,23.6,0,0,1.6,0,0.3,29.3,0,0,0,0,0,0.3,3.8,7.7,0,0.8,0,0.3,6.8,0,97,1.4,2.7,20.3,"46.6,"
