year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0.3,0,131.5,231,11.8,0,0,6.6,0,14.2,0,0,340.8,8.8,3.6,0.3,14.2,35.1,0,3.6,17.5,0,0,0.3,12.6,1.4,0,12.9,0,0,2.7,0,0,6.3,0.8,0.3,14.2,0,0,0,0.8,0,24.7,0,0,0,0.3,1.1,1.1,50.1,1.1,15.1,52.9,307.4
1962,0.3,0,126.6,225.8,12.1,0,0,9.6,0,14.5,0,0,350.7,17.8,4.1,0.3,14,65.2,0,3.8,25.8,0,0,0.3,15.6,0.5,0,12.1,0,0,2.5,0,0,7.4,0.5,0.3,15.6,0,0,0,0.8,0,17.3,0,0,0,0.3,1.1,2.2,47.4,3,12.9,60.8,440
1963,0.3,0,80,242.2,11.5,0,0,7.9,0,14.8,0,0,364.4,19.2,4.9,0.3,11.8,50.7,0,6,26.3,0,0,1.1,14.2,0.8,0,9,0,0,2.5,0,0,6,0.5,0,16.7,0,0,0,0.8,0,19.5,0,0,0,0.3,1.1,1.4,47.4,4.1,11.8,91.8,294.2
1964,0.3,0,113.4,227.7,11.8,0,0,7.1,0,15.6,0,0,374,16.4,4.4,0.5,12.6,54.8,0,8.2,34,0,0,1.4,15.9,1.6,0,11.5,0,0,2.5,0,0,6,0.5,0.3,17.3,0,0,0,0.5,0,28.8,0,0,0,0.5,1.4,1.9,47.9,3.8,14.5,75.6,269.6
1965,0.3,0,97.3,229.6,11.5,0,0,6.8,0,15.6,0,0,380.5,15.9,2.2,0.3,9.3,38.6,0,6.6,25.2,0,0,1.4,9.3,1.6,0,13.7,0,0,2.2,0,0,4.4,0.5,0.3,18.9,0,0,0,0.5,0,21.9,0,0,0,0.3,1.1,1.9,47.1,3.6,8.2,63,251.2
1966,0.3,0,95.3,227.9,14.8,0,0.3,4.1,0,16.7,0,0,386.3,15.1,3.3,1.1,9,44.4,0,6.3,20.3,0,0,0.5,10.4,2.5,0.3,17.3,0,0,2.2,0,0,6.3,0.5,0.3,19.2,0,0.3,0,0.5,0,19.2,0,0,0,0.3,1.1,2.2,49,3,2.7,62.7,154
1967,0.3,0,98.1,217.3,13.7,0,0,5.8,0,16.7,0,0,404.4,15.3,3.6,1.4,11.5,50.4,0,6,22.2,0,0,0.8,10.7,2.7,0.5,13.7,0,0,2.2,0,0,5.5,0.5,0.3,24.7,0,0,0,0.3,0,20.3,0,0,0,0.3,1.1,2.2,44.7,3,8.5,69.3,326.8
1968,0.5,0,84.9,226.6,11,0,0,5.2,0,17.3,0,0,420.3,19.7,2.7,0.8,10.4,47.9,0,4.7,24.1,0,0,0.3,11,2.5,0.5,17.8,0,0,1.9,0,0.3,5.8,0.5,0.3,26.3,0,0,0,0.5,0,20.8,0,0,0,0.5,0.8,1.6,47.9,4.1,9,74.5,359.7
1969,0.5,0,89.6,226.8,9.9,0,0,4.1,0,17.3,0,0,429,15.9,2.5,1.1,11,39.2,0,6,20.8,0,0,1.1,12.6,2.7,0,18.1,0,0,1.6,0,0.3,4.9,0.5,0.3,29.6,0,0,0,0.3,0,18.4,0,0,0,0,0.5,2.2,55.3,2.2,14.8,72.6,277.3
1970,0.5,0,74.5,203,9,0,0,2.5,0,16.7,0,0,439.7,9.6,3,1.1,12.6,39.7,0,6.3,26.6,0,0,1.1,11.2,2.7,0.3,15.9,0,0,1.6,0,0.3,6,0.5,0.3,29,0,0,0,0.3,0,25.2,0,0,0,0.3,0.5,1.4,60.8,1.1,22.7,79.2,168.2
