year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,6,0,3.6,242.7,24.7,0,14,0,0.8,252.1,0,0,121.1,1.9,5.5,0,0,5.5,0,0,4.1,0.8,0,11,11.5,0.8,4.7,0,0,0.3,0,10.4,0,0.3,0,0,25.8,0,0,0,3.3,1.1,21.1,1.9,2.5,0,0.3,0.3,1.9,116.4,0,9.3,11.8,58.4
1962,6,0,3.3,227.9,24.9,0,12.6,0,0.5,255.6,0,0,132.9,1.9,5.5,0,0,5.8,0.3,0,4.1,0.8,0,9,3.8,0.5,8.2,0,0,0.3,0,16.4,0,0.5,0,0,22.2,0,0,0,4.7,1.9,19.5,1.1,2.2,0,0.3,0.3,2.2,118.4,0,12.6,23.8,78.9
1963,6.6,0,3.6,234.2,22.7,0.3,12.9,0,0.5,246.6,0,0,125.2,1.4,16.7,0,0,5.5,0.3,0,4.1,1.4,0,8.5,1.9,3,7.9,0,0,0.3,0,17.3,0,0.3,0,0,21.1,0,0,0,3.6,2.2,26,2.5,2.5,0,0.3,0.3,1.6,115.3,0,8.8,19.7,75.3
1964,5.8,0.3,3,246.6,22.2,0.3,13.4,0,0.5,244.1,0,0,125.2,1.6,8.8,0,0,6,0.3,0,5.2,1.4,0,7.7,2.2,1.4,7.7,0,0,0,0,22.7,0,0.3,0,0,24.9,0,0,0,3.3,0.5,31.2,1.4,1.6,0,0.3,0.3,2.2,117,0,7.1,18.4,55.6
1965,5.8,0.3,2.7,233.2,18.1,0,9.9,0,0.5,233.4,0,0,124.4,1.4,30.1,0,0,6.6,0.3,0,3.6,1.1,0,9,1.1,1.4,8.8,0,0,0,0,19.5,0,0.3,0,0,21.6,0,0,0,2.7,0.8,17.8,0.8,1.6,0,0.3,0.3,2.5,114.8,0,7.1,17.8,68.2
1966,4.9,0.3,2.7,231.5,18.4,0.3,11.5,0,0.5,238.4,0,0,121.9,1.4,25.8,0,0,5.8,0.3,0,4.4,1.4,0,12.1,0,1.6,11,0,0,0,0,16.4,0,0.3,0,0,22.2,0,0,0,3.6,1.1,32.1,1.4,1.1,0,0.3,0,2.5,110.1,0,6.8,18.4,65.5
1967,5.5,0,2.5,211.2,20.3,0.3,10.7,0,0.5,220,0,0,136.2,1.4,27.7,0,0,6.3,0.3,0,4.7,1.6,0,8.2,0,1.6,15.6,0,0,0,0,15.6,0,0.3,0,0,17.5,0,0,0,3.8,1.4,34.5,1.4,0.8,0,0.3,0,2.2,110.1,0,7.7,32.9,62.7
1968,4.1,0,1.9,213.2,17.5,0.5,14,0,0.5,198.1,0,0,169,1.1,29.6,0,0,6.3,0.3,0,3.6,1.9,0,7.4,0,1.4,24.1,0,0,0,0,6,0,0.3,0,0,18.9,0,0,0,2.5,0.8,35.9,1.4,0.8,0,0.3,0,2.2,109.3,0.3,7.7,27.1,56.2
1969,3.8,0.3,1.9,209.9,15.9,0.5,10.4,0,0.3,178.1,0,0,175.3,0.5,31,0,0,4.9,0.3,0,2.7,1.9,0,5.2,0,1.6,19.7,0,0,0,0,12.6,0,0.3,0,0,17.5,0,0,0,1.1,0.8,20.8,1.4,0.5,0,0.3,0,2.2,112.1,0.3,9,26,53.2
1970,3.8,0.3,3.6,243.8,16.7,0,8.8,0,0.3,191.2,0,0,195.9,1.1,21.1,0,0,4.9,0,0,3,1.6,0,4.7,0,1.6,5.5,0,0,0,0,27.4,0,0,0,0,20.5,0,0,0,1.4,0.3,26.3,1.1,0.5,0,0.3,0,1.9,112.3,0.5,7.9,15.9,49
