"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,5.2,0,0.5,296.4,52.3,1.6,0,0,0,112.6,0,0,121.1,0.3,30.1,0.3,0,32.3,2.2,2.5,24.1,17,0,7.1,0,3.3,0.3,2.2,0,0,0,0.8,9,0,11.2,0,26.8,0,0,0,0.3,41.4,43.6,8.5,42.7,0,0.8,12.1,0,132.9,0.3,8.8,36.2,"44.4,"
1962,4.9,0,0,315.1,34.2,0,0,0,0,118.6,0,0,147.7,0.3,31,0.3,0,32.3,2.2,2.2,22.7,13.4,0,4.4,0,4.9,0,1.9,0,0,0,2.2,8.2,0,11,0,14.2,0,0,0,0,40.5,41.6,8.5,59.2,0,0.8,15.3,0,137.3,0,8.5,45.2,"41.1,"
1963,4.9,0,0.5,362.2,32.1,0,0,0,0,116.4,0,0,184.9,0.3,32.9,0.5,0,36.7,4.4,2.7,26.8,13.4,0,2.5,0,3.3,0,0,0,0,0,2.2,11.8,0,9.3,0,22.7,0,0,0,0.3,40,37.5,14.5,69,0,0.8,11.8,0,138.9,0,11.5,29.3,"45.5,"
1964,6,0,0.3,385.2,36.4,0,0,0,0,124.7,0,0,142.5,0.8,31.8,0.5,0,32.9,3.6,1.9,31.8,10.1,0,3.8,0,3.3,0,0,0,0,0,3.3,12.3,0.3,8.2,0,20,0,0,0,0.3,39.2,36.7,13.7,70.4,0,0.5,11,0,138.9,0,10.4,34.5,"55.9,"
1965,5.8,0,0.5,406.3,34.2,0,0,0,0,107.4,0,0,171.2,0.8,28.8,0.3,0,47.4,3,3,28.5,4.9,0,3.8,0,3.3,0,0,0,0,0,1.6,15.6,0.3,7.4,0,20.8,0,0,0,0.3,41.4,30.4,14.5,69,0,0.8,7.9,0,141.4,0,6.8,36.4,"45.8,"
1966,5.5,0,1.6,402.5,36.7,0,0,0,0,61.1,0,0,179.5,0.8,27.4,0,0,38.9,3.6,2.2,43.6,3,0,3.6,0,2.7,0,0,0,0,0,1.9,15.3,0.3,6.6,0,23,0,0,0,0.3,43.8,39.7,21.6,64.9,0,0.5,9,0,142.2,0,9,39.7,"37.5,"
1967,5.5,0,0.5,473.4,45.2,0,0,0,0,64.7,0,0,189,1.1,22.7,0.3,0,42.2,3.8,2.5,33.7,1.9,0,3,0,2.5,0,0,0,0,0,2.2,15.3,0.3,6.3,0,24.7,0,0,0,0.3,44.9,40.3,12.6,61.1,0,0.5,9.6,0,142.7,0,9.6,47.9,"42.5,"
1968,5.8,0,2.2,557,25.5,0,0,0,0,77.3,0,0,190.7,0.8,27.9,0.3,0,48.5,3.8,3.3,36.4,2.2,0,3.8,0,2.5,0,0,0,0,0,1.1,17.5,0,4.4,0,23,0,0,0,0.3,44.9,42.2,12.6,60.8,0,0.5,7.4,0,143.6,0,7.4,28.5,"34.2,"
1969,4.1,0,0.8,534.5,21.1,0,0,0,0,98.4,0,0,189,0,31.8,0.8,0,32.3,4.7,3.6,31,3,0,3,0,2.5,0,0,0,0,0,1.6,16.7,0,2.5,0,25.5,0,0,0,0,45.8,32.9,10.1,61.6,0,0.3,12.3,0,144.1,0,7.1,12.3,"20.3,"
1970,5.8,0,1.4,637.5,31.5,0,0,0,0,128.8,0,0,185.2,0,18.4,0.3,0,22.2,4.4,2.2,32.9,3.3,0,3,0,2.5,0,0,0,0,0,0.5,16.4,0.3,2.7,0,26.8,0,0,0,0.3,44.9,26,3.3,57.8,0,0.5,11,0,143.3,0,4.4,14.5,"21.1,"
