"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,24.9,0.3,11.2,888.5,71.2,18.6,0,0,0,11.2,0,0,164.7,6.6,17.3,0,0,281.9,0,0,30.4,0,0,0,0,0,14.8,0.5,0,0,0,0,0,7.7,0,0,5.2,0,0,1.6,0,0.8,135.6,0.5,2.7,0,3,9.3,3.6,84.4,37.3,2.7,9.6,"220.5,"
1962,24.9,0.3,13.2,959.2,76.4,20,0,0,0,11,0,0,170.1,7.1,15.6,0,0,270.7,0,0,34.2,0,0,0,0,0,15.1,0.3,0,0,0,0,0,7.7,0,0,5.8,0,0,1.6,0,0.8,119.2,0.5,4.1,0,3,8.5,3.3,87.1,37,2.2,4.1,"234.8,"
1963,27.1,0.3,11.8,956.7,79.5,21.1,0,0,0,11.8,0,0,151.2,7.1,29.6,0,0,304.1,0,0,25.2,0,0,0,0,0,15.9,0.3,0,0,0,0,0,7.7,0,0,5.2,0,0,1.4,0,1.4,121.6,0.5,5.8,0,1.9,9,3,88.5,14.8,3.6,5.2,"229.9,"
1964,27.7,0.3,13.2,923.6,87.7,22.5,0,0,0,10.1,0,0,162.2,7.4,30.1,0,0,307.1,0,0,27.7,0,0,0,0,0,17.3,0.3,0,0,0,0,0,7.7,0,0,6,0,0,1.4,0,1.6,126.3,0.5,6.6,0,3.3,7.7,3,86.8,40.5,3.6,4.7,"228.5,"
1965,26.6,0.3,14.8,908.2,95.3,22.5,0,0,0,10.1,0,0,156.2,7.1,29.3,0,0,303.6,0,0,33.7,0,0,0,0,0,18.1,0.5,0,0,0,0,0,7.1,0,0,5.5,0,0,2.5,0,1.9,115.6,0.5,6,0,2.7,6.8,3,92.1,28.5,3.3,3.8,"236.7,"
1966,28.8,0.3,16.4,910.7,95.6,23.8,0,0,0,9,0,0,147.1,7.9,22.5,0,0,300,0,0,9.9,0,0,0,0,0,17.5,0.8,0,0,0,0,0,6.6,0,0,5.2,0,0,2.2,0,1.9,107.7,0.3,5.5,0,2.5,7.4,2.7,93.7,23.8,5.2,3,"241.1,"
1967,26.6,0.3,14.5,909.9,102.7,23,0,0,0,10.1,0,0,158.4,10.7,24.1,0,0,307.1,0,0,26.3,0,0,0,0,0,18.1,0.5,0,0,0,0,0,9,0,0,6.6,0,0,2.7,0,2.5,104.1,0,4.9,0,1.4,6.3,2.5,92.9,29.6,3,3,"243.3,"
1968,31,0.5,18.6,931.2,100.8,22.7,0,0,0,9.9,0,0,154.2,32.6,25.2,0,0,324.1,0,0,26,0,0,0,0,0,17.8,0.5,0,0,0,0,0,7.1,0,0,4.4,0,0,3,0,2.2,102.7,0.3,4.9,0,1.9,11.2,4.9,106.3,32.1,3.3,3,"224.1,"
1969,33.7,0.5,19.2,931.2,103,25.5,0,0,0,9.3,0,0,152.6,21.4,25.2,0,0,309.6,0,0,25.5,0,0,0,0,0,18.6,1.1,0,0,0,0,0,7.7,0,0,4.4,0,0,3.3,0,3,112.6,0,2.2,0,7.7,10.4,3.6,95.3,23.8,3,3,"194.5,"
1970,31.8,0.8,30.7,972.9,120.5,18.9,0,0,0,9.9,0,0,156.7,31.2,32.3,0,0,330.4,0,0,24.9,0,0,0,0,0,21.1,0.8,0,0,0,0,0,7.9,0,0,7.4,0,0,3.8,0,7.4,113.4,0,5.8,0,12.6,9.3,3,96.4,29.6,3.8,6,"272.1,"
