year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,8.2,0,87.4,619.7,106.3,0,0,0,0,10.4,54.2,0,448.2,50.1,0,0,0,91,0,3,1.6,0,0,0,0,1.4,1.6,0,0,0,0,0.5,1.6,3.6,2.5,1.6,0.5,0,0,5.2,0,0,260.8,0.3,0,0,1.6,0.5,0,82.5,0,20.5,56.2,169.9
1962,7.9,0,94.8,621.6,108.2,0,0,0,0,10.1,40.5,0,446.3,51.2,0,0,0,86.3,0,4.4,3.3,0,0,0,0,3.3,0.8,0,0,0,0,0.8,2.7,3.6,3.8,1.4,1.1,0,0.3,5.5,0.3,0,258.4,0.3,0,0,1.9,1.1,0.3,83.6,0,24.4,53.4,170.4
1963,8.5,0,97.5,623.3,112.6,0,0,0,0,10.4,35.1,0,460.8,61.9,0.3,0,0.8,70.1,0,4.1,2.7,0,0,0,0,1.4,0.8,0.3,0.3,0,0,0.8,2.7,4.4,3.3,1.1,0.8,0,0.3,10.1,0.5,0,251.8,0,0,0,2.5,1.4,0.3,85.8,0.3,22.5,52.3,215.1
1964,9.9,0,115.3,629.3,116.7,0,0,0,0,11.2,35.6,0,460,51.8,0.3,0,0,74,0,4.7,4.1,0,0,0,0,2.2,0.5,0.3,0.3,0,0,1.6,3.3,3.6,3,1.4,0.5,0,0.3,10.4,0.3,0,240.8,0.3,0,0,1.9,1.9,0.3,88.5,0.5,21.4,43,183.3
1965,7.7,0,103.6,610.1,121.4,0,0,0,16.2,10.4,34.8,0,460.5,43.6,0.3,0,0,70.1,0,4.9,3.3,0,0,0,0,0.8,2.2,0.3,0,0.8,0,1.4,1.9,4.4,2.7,1.1,0.8,0,0.3,9.3,0.3,0,232.3,0.3,0,0,3.3,2.5,0.5,89.9,0,23,38.9,169
1966,9,0,100.8,631,127.1,0,0,0,21.9,11.5,32.1,0,454.8,49.3,0.3,0,0.5,83.3,0,4.9,4.7,0,0,0,0,0.8,0.8,0.5,0.3,0,0,1.6,1.9,5.5,2.5,0.8,0.5,0,0.3,12.1,0.3,0,233.7,0,0,0,2.7,3,0.3,93.4,0,22.5,47.7,182.2
1967,9.6,0.8,113.2,698.1,136.7,0,0,0,0,10.4,22.2,0,485.2,58.4,1.1,0,0.8,81.9,0,5.2,4.1,0,0,0,0,1.6,1.1,0.3,0,0,0,0.8,2.7,4.9,2.5,1.1,0.5,0,0.3,12.1,0,0,232.1,0.3,0,0,2.5,3.6,0.3,95.3,0,22.7,54,186
1968,10.1,0,115.6,714.2,140.3,0,0,0,0,10.7,13.7,0,470.4,62.7,3,0,0.5,78.6,0.5,6.3,4.4,0,0,0,0,0.5,1.1,0.3,0.3,0,0,0.5,3.8,4.9,2.2,1.1,0.3,0,0.3,12.1,0,0,219.7,0.3,0,0,2.5,4.1,0.3,94.5,0,22.2,60.8,178.9
1969,12.1,0,128.8,753.2,148.8,0,0,0,0,11.5,9.3,0,449.3,54.5,0.8,0,0.8,85.8,0,6.8,5.8,0,0,0,0,0.5,0.5,0,0,0.8,0,0,5.2,4.9,1.6,1.1,0.3,0,0.3,12.6,0.3,0,207.1,0.3,0,0,2.5,4.9,0.3,102.2,0,21.9,61.1,195.1
1970,14,0,121.9,761.1,163,0,0,0,0,11.5,7.9,0,455.9,65.2,3.8,0,0,84.1,0,7.1,7.1,0,0,0,0,0.5,1.9,0,0,0.8,0,0.8,3.8,5.2,1.6,1.1,0.5,0,0.3,12.1,0,0,206.3,0.3,0,0,3,5.8,0.3,100,0,22.2,53.2,186.3
1971,15.1,0,129.9,734.8,165.2,0,0,0,0,11.5,7.4,0,454.8,57.5,2.7,0,0,81.4,0,6.6,6,0,0,0,0,1.1,1.4,0,0,0.5,0,1.1,4.7,5.5,1.6,0.8,0.5,0,0.3,12.1,0,0,197.8,0.3,0,0,2.7,6.6,0.3,102.7,0,28.5,54.2,183
1972,15.9,0,127.4,765.2,157.5,0,0,0,0,11.8,6.3,0,439.7,58.6,2.2,0,0,79.2,0.3,7.1,6.8,0,0,0,0,1.4,2.5,0,0,1.4,0,1.4,3.6,4.9,1.4,0.8,0.3,0,0.3,13.2,0.8,0,189.3,0.3,0,0,3.6,7.1,0.3,105.8,0,21.9,62.2,184.1
1973,15.1,0,126.8,754.5,168.8,0,0,0,0,12.1,6,0,431.5,58.9,3.3,0,0,87.1,0.3,7.9,5.5,0,0,0,0,1.1,0.5,0,0,1.9,0,2.5,5.2,6.6,1.6,0.8,0,0,0.3,13.2,0.3,0,182.2,0.3,0,0,3,7.9,0.3,110.4,0,22.5,68.2,186.8
1974,16.2,0,113.7,762.2,183.3,0,0,0,0,12.1,5.5,0,428.2,64.1,3.8,0,0.3,83.3,0.3,7.1,7.1,0,0,0,0,1.6,1.9,0,0.3,2.2,0,2.7,4.4,6,1.4,0.8,0.3,0,0.3,12.9,0,0,181.9,0.3,0,0,3.6,8.2,0.5,112.3,0,27.4,64.7,186
1975,18.6,0,111.2,800.3,198.6,0,0,0,0,12.1,4.9,0,443,66.8,3.6,0,0.3,76.2,0.5,7.7,6.3,0,0,0,0,1.1,0.5,0,0,3,0,2.2,6.3,6.8,1.4,0.8,0.3,0,0.3,12.6,0.3,0,181.9,0,0,0,3.8,9,0.3,117.5,0,25.5,59.7,190.4
1976,20.8,0,112.9,819.2,210.4,0,0,0,0,11.2,5.2,0,412.6,70.1,3.8,1.1,0.3,69.6,0.5,9,6.3,0,0,0,0,0.5,0.5,0,0,5.5,0,2.2,5.5,6.8,1.6,1.1,0.5,0,0.3,16.7,0,0,176.4,0,0,0,4.7,9.9,0.3,94.2,0,24.1,67.4,179.2
1977,23.8,0,113.7,783.3,221.9,0,0,0,0,11.5,5.8,0,405.5,73.7,5.2,0.8,0.3,65.8,0.8,7.7,8.8,0,0,0,0,0.8,0.5,0,0,4.7,0,2.2,7.4,5.5,1.6,1.1,0.5,0,0.3,21.9,0,0,158.4,0,0,0,4.1,9.9,0.3,104.1,0,30.7,61.1,192.3
1978,23.6,0,117.3,812.3,236.7,0,0,0,0,11,6,0,404.9,69.3,5.5,0.5,0.3,72.9,0.5,8.5,8.8,0,0,0,0,0.3,1.9,0,0,4.7,0,1.9,6.3,5.2,1.6,1.4,0.8,0,0.5,19.5,0.3,0,157.3,0,0,0,5.2,9,0.3,108.5,0.8,27.7,56.2,181.4
1979,21.4,0,118.4,866.8,237,0,0.3,0,0,10.1,5.5,0,406.8,68.5,4.9,0.8,0,63.8,0.8,8.2,8.2,0,0,0,0,0.3,0.5,0,0,4.9,0,1.6,8.5,5.8,1.6,1.1,0.3,0,0.3,20.5,0,0,150.4,0,0,0,4.9,9.3,0.3,101.6,6.3,23.3,66,203
1980,24.1,0,119.5,883.6,237.3,0,0.3,0,0,9.6,5.2,0,401.4,66.8,3.3,1.4,0,75.1,0.3,6.6,8.8,0,0,0,0,0.5,0.5,0,0,3.6,0,1.6,10.4,5.5,0,1.9,1.4,0,0.3,20.3,0,0,158.6,0,0,0,3.8,10.1,0.3,112.9,9.6,20.5,64.7,173.4
1981,25.8,0,101.6,910.1,244.9,0,0.3,0,0,9.9,6.8,0,387.9,71.2,3,2.2,0.3,69.6,1.4,5.2,6.6,0,0,0,0,0,1.1,0,0,3.3,0,2.2,11,4.9,0,1.9,2.5,0,0.3,16.7,0.3,0,152.9,0,0,0,4.1,10.7,0.3,105.8,5.8,21.9,72.9,167.7
1982,24.7,0,106,921.4,247.4,0,1.1,0,0,10.1,8.5,0,387.7,72.9,2.7,1.6,0,79.7,1.4,5.5,7.4,0,0,0,0,0.3,0.5,0,0,2.7,0,1.9,13.4,5.8,0,2.2,4.9,0,0.3,20.3,0.3,0,145.2,0,0,0,3.6,11,0.3,113.7,13.2,24.1,67.1,165.2
1983,24.9,0,101.6,947.9,245.8,0,0.8,0,0,9.6,9.6,0,386,63.8,2.2,1.6,0,81.9,1.1,5.8,7.4,0,0,0,0,0,0.5,0,0.3,2.2,0,4.4,12.1,5.2,0,1.9,5.2,0,0.5,17.8,0.3,0,151.2,0,0,0,4.4,10.4,0.5,106.3,9.9,23.3,72.3,162.5
1984,26.6,0,103.6,957.8,241.6,0,0.8,0,0,10.1,9.6,0,387.7,61.4,2.2,1.9,0.3,79.5,1.6,4.7,9.3,0,0,0,0,0,1.1,0,0.3,2.5,0,1.9,13.7,4.7,0,3.8,6.6,0,0.3,14.2,0.3,0,151,0,0,0,4.1,10.1,0.5,102.7,10.1,25.2,65.2,156.4
