"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,1.4,0,0,197.8,7.9,0.3,0,0,0,18.1,0,0,85.5,0,123,16.4,0,336.4,0,0,0,60,0,402.7,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.5,0,453.2,0,13.2,0.3,2.5,0.3,55.3,0,0,0,"9.3,"
1962,0.3,0,0,195.6,8.5,0.3,0,0,0,17.8,0,0,83.6,0,87.1,15.9,0,340,0,0,0,57.3,0,410.7,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.8,0,486.6,0,15.9,0.8,2.2,0.3,64.7,0,0,0,"9.3,"
1963,0.3,0,0,203.6,9,0.3,0,0,0,19.5,0,0,78.4,0,97,15.6,0,344.1,0,0,0,57,0,411.5,0,0,4.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,1.4,0,489.6,0,15.3,0.3,2.2,0.3,61.4,0,0,0,"10.7,"
1964,0.5,0,0,213.7,9.3,0.5,0,0,0,20.3,0,0,93.4,0,107.9,15.1,0,341.9,0,0,0,59.5,0,399.7,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3.3,0,482.7,0,14.8,0.3,2.5,0.3,59.7,0,0,0,"11,"
1965,0.5,0,0,201.1,18.4,0.5,0,0,0,16.4,0,0,97.3,0,123.8,14.8,0,343.8,0,0,0,58.9,0,395.6,0,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,479.2,0,15.6,0.5,2.5,0.3,67.7,0,0,0,"10.7,"
1966,0.8,0,0,194.5,13.7,0.5,0,0,0,27.4,0,0,66,0,162.7,14.5,0,351.8,0,0,0,60.3,0,406.8,0,0,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,476.2,0,15.1,1.6,2.5,0.3,66,0,0,0,"11,"
1967,1.9,0,0,175.9,11.5,0.5,0,0,0,18.6,0,0,94.5,0,228.8,14,0,351.5,0,0,0,61.1,0,412.1,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,455.9,0,14.8,1.4,2.5,0.3,61.1,0,0,0,"9.9,"
1968,0.5,0,0,182.7,11.8,0.5,0,0,0,20.3,0,0,93.2,0,226,13.7,0,363.8,0,0,0,61.9,0,445.5,0,0,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,3,0,496.2,0,15.3,1.9,2.5,0.3,66.6,0,0,0,"9.9,"
1969,0.5,0,0.3,176.4,17.5,0.5,0,0,0,17.8,0,0,101.4,0,192.1,13.4,0,365.8,0,0,0,63,0,475.1,0,0,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2.7,0,485.5,0,15.9,2.2,2.5,0.3,68.5,0,0,0,"9.6,"
1970,0.5,0,1.1,190.4,17.3,0.5,0,0,0,13.2,0,0,93.2,0,215.1,13.2,0,368.5,0,0,0,64.7,0,510.7,0,0,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.7,0,477.3,0,15.6,2.5,2.7,0.5,72.9,0,0,0,"10.1,"
1971,0.5,0,0,211.2,26,0.5,0,0,0,13.2,0,0,86.8,0,200.5,12.9,0,379.5,0,0,0,65.5,0,538.6,0,0,4.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.7,0,503.6,0,15.3,1.6,2.2,0.5,67.9,0,0,0,"11,"
1972,1.1,0,0.3,202.2,24.1,0.5,0,0,0,16.7,0,0,84.7,0,228.2,12.9,0,391.8,0,0,0,67.9,0,532.6,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,2.7,0,506.6,0,15.1,1.4,0.8,0.5,70.4,0,0,0,"13.4,"
