year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,746.8,0,0,0,0,0,215.3,0,0,209.6,0,0,0,39.2,0,0,40.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0.3,0,0.8,0,0,0,0,0,0,0,0,97.3,0,0,23.8,0
1962,0,0,0,678.4,0,0,0,0,0,212.9,0,0,204.1,0,0,0,37.8,0,0,37.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0.3,0,1.1,0,0,0,0,0,0,0,0,98.4,0,0,21.4,0
1963,0,0,0,620.8,0,0,0,0,0,224.7,0,0,210.4,0,0,0,38.1,0,0,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0.3,0,1.1,0,0,0,0,0,0,0,0,97.5,0,0,19.2,0
1964,0,0,0,578.1,0,0,0,0,0,220.3,0,0,199.5,0,0,0,40.8,0,0,32.6,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0.3,0,1.1,0,0,0,0,0,0,0,0,93.4,0,0,17.3,0
1965,0,0,0,547.4,0,0,0,0,0,231.2,0,0,187.7,0,0,0,41.4,0,0,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0.3,0,1.4,0,0,0,0,0,0,0,0,93.7,0,0,15.9,0
1966,0,0,0,583.3,0,0,0,0,0,301.1,0,0,223.8,0,0,0,40,24.7,0,29.3,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,1.9,0,0,0,3.3,0.3,0,1.6,0,1.1,0,0,0,0,9,3.6,83,0.3,3,58.6,11.8
1967,0,0,0,582.2,0,0,0,0,0,176.2,0,0,274.8,0,0,0,37.8,28.8,0,30.1,0,0,0,2.5,0,0.3,0,0.5,0,0,0,0,0,2.7,0,0,0.5,0,2.2,0,1.4,0,3.8,0,0,0,0,14.5,3.6,95.3,0.5,5.8,63,40
1968,0,0,0,610.7,0,0,0,0,0,211,0,0,357,0,0,0,36.4,56.2,0,27.9,0,0,0,0.5,0,0.3,0,0.5,0,0,0,0,0,3,0,0,1.1,0,1.1,0,1.9,0,2.2,0,0,0,0,7.7,4.4,106.3,0.8,7.1,64.1,74.2
1969,0,0,0,612.6,0,0,0,0,0,177,0,0,313.4,0,0,0,35.3,64.9,0,27.4,0,0,0,0.8,0,0.5,0,1.1,0,0,0,0,0,3,0,0,0,0,0,0,2.2,0,8.2,0,0,0,0,11.5,4.4,111.2,1.4,27.1,77.5,98.1
1970,0,0,0,606,0,0,0,0,0,142.2,0,0,356.4,0,0,0,35.3,67.9,0,26.6,0,0,0,2.5,0,0.3,0,0.8,0,0,0,0,0,2.5,0,0,6.3,0,0,0,2.2,0,7.4,0,0,0,0,5.2,4.4,113.2,1.9,29.3,80.3,153.2
