"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,26.6,192.9,54.8,76.2,0,0,0,97.5,0,0,97.5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7.9,0,0,0.3,0,0,3,0,0,0,0,1.6,1.9,95.9,0,0,0.8,"28.2,"
1962,0,0,32.6,184.9,51.5,111.2,0,0,0,80,0,0,110.4,0,0,0,0,0,0,0,0,0,0,0,0,0,5.8,0,0,0,0,0,0,0,0,0,7.4,0,0,0.3,0,0,2.7,0,0,0,0,1.1,1.6,83.8,0,0,0.8,"26.3,"
1963,0,0,26.8,178.4,61.6,104.7,0,0,0,75.3,0,0,100.3,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,6.8,0,0,0.3,0,0,2.7,0,0,0,0,1.1,1.6,96.4,0,0,0.8,"24.9,"
1964,0,0,29.3,173.4,52.9,105.5,0,0,0,77.8,0,0,124.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9,0,0,0,0,0,0,0,0,0,7.1,0,0,0.3,0,0,2.5,0,0,0,0,0.8,1.9,71,0,0,0.8,"25.5,"
1965,0,0,24.9,162.2,54,93.7,0,0,0,79.7,0,0,118.6,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,0,7.4,0,0,0.3,0,0,2.5,0,0,0,0,0.3,1.6,91.5,0,0,0.8,"30.1,"
1966,0,0,27.7,168.5,55.6,105.2,0,0,0,80.8,0,0,106,0,0,0,0,23.6,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,0,0,0,7.1,0,0,0.3,0,0,4.4,0,0,0,0,0,1.6,78.1,0,0,0.8,"44.7,"
1967,0,0,23.3,167.1,51.8,96.7,0,0,0,78.9,0,0,110.4,0,0,0,0,26.8,0,0,0,0,0,0,0,0,12.1,0,0,0,0,0,0,0,0,0,7.1,0,0,0.3,0,0,4.1,0,0,0,0,0,1.9,100.5,0,0,0.8,"37.3,"
1968,0,0,26.6,163.3,57,89.9,0,0,0,94.5,0,0,100.5,0,0,0,0,23,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0,0,3.8,0,0,0,0,0.5,1.6,90.4,0,0,0.8,"37.3,"
1969,0,0,19.5,160,53.4,97.3,0,0,0,76.2,0,0,97,0,0,0,0,23.6,0,0,0,0,0,0,0,0,19.2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5.5,0,0,0,0,0,1.6,67.7,0,0,0.8,"34.8,"
1970,0,0,18.1,158.9,60.8,86.8,0,0,0,88.5,0,0,106.8,0,0,0,0,120,0,0,0,0,0,0,0,0,15.3,0,0,0,0,0,0,0,0,0,6.8,0,0,0,0,0,5.2,0,0,0,0,0,1.9,89.3,0,0,0.8,"40,"
