year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,9.6,104.1,61.1,0,5.8,25.2,0.3,2.7,0,324.7,35.3,0.5,4.9,0,22.7,17,0.3,0,0.3,0,0,0.3,1.4,0,0,0,0,0,1.9,0,0,0,0,0,17.8,0,0.5,0,0.8,0,11.5,0,0,0,0,0.3,0.5,31.2,0,0,0,47.1
1962,0,0,9.3,104.4,60,0,6,24.4,0.3,5.8,0,320,35.3,0.5,5.5,0,23.3,17,0.3,0,0.5,0,0,0.3,1.6,0,0.3,0,0,0,1.9,0,0,0,0,0,18.9,0,0.3,0,0.5,0,11.5,0,0,0,0,0.3,0.8,33.2,0,0,0,46.8
1963,0,0,9.6,106,58.6,0,6,19.2,0.3,7.7,0,323.3,42.5,0.8,5.8,0,26.3,17.5,0,0,0.5,0,0,0,0.5,0.5,0,0,0,0,1.9,0,0,0,0,0,20,0,0.3,0,0.3,0,12.1,0,0,0,0,0.3,1.1,29.9,0,0,0,49.6
1964,0,0,9,114.5,57.3,0,6,24.7,0.3,7.1,0,306.3,47.1,0.8,6.3,0,29.6,17.5,0.3,0,0.5,0,0,0,0.5,0.3,0.3,0,0,0,1.9,0,0,0,0,0,19.7,0,0.3,0,0.5,0,12.9,0,0,0,0,0.3,0.8,29.9,0,0,0,51.2
1965,0,0,9.6,116.4,53.2,0,5.8,20.3,0.3,5.2,0,298.4,58.1,0.8,6.6,0,25.2,17.5,0.3,0,0.8,0,0,0.3,0.5,0,1.1,0,0,0,1.9,0,0,0.3,0,0,20.3,0,0.5,0,0.8,0,12.9,0,0,0,0,1.6,1.4,41.1,0,0,0,52.3
1966,0,0,9.6,111,51.2,0,5.8,24.7,0.3,9.3,0,285.2,65.2,0.8,7.1,0,23.3,17,0,0,0.8,0,0,0,0.3,0,1.6,0,0,0,1.9,0,0,0,0,0,21.6,0,0.3,0,0.8,0,13.2,0,0,0,0,2.2,1.6,43.6,0,0,0,52.1
1967,0,0,9.9,115.9,49.6,0,5.8,24.4,0.3,10.1,0,289.9,60.8,0.5,6.8,0,19.7,18.4,0,0,0.5,0,0,0,0,0,2.2,0,0,0,2.2,0,0,0,0,0,20.5,0,0.3,0,0.8,0,14.2,0,0,0,0,1.1,1.9,44.4,0,0,0,52.9
1968,0,0,10.1,94.2,47.7,0,5.5,26,0,12.1,0,275.6,66,0.5,6.8,0,20.3,15.3,0,0,0.3,0,0,0.3,0,0,1.6,0,0,0,4.1,0,0,0,0,0,20.5,0,0.5,0,1.1,0,15.1,0,0,0,0,1.1,1.9,50.4,0,0,0,54.5
1969,0,0,10.4,100.3,45.5,0,5.5,34.5,0,24.7,0,255.3,67.1,0.3,5.2,0,18.1,15.9,0,0,0.5,0,0,0,0.3,0,1.6,0,0,0.3,4.1,0.3,0,0,0,0,22.2,0,0.3,0,1.4,0,14,0,0,0,0,1.1,2.2,46.8,0,0,0,44.4
1970,0,0,4.4,84.7,43.6,0,5.5,24.4,0,18.4,0,254.2,100.3,0,5.8,0,17.3,16.2,0,0,0.3,0,0,0,0,0,1.9,0,0,0,3.6,0,0,0,0,0,23.6,0,0.3,0,1.9,0,6,0,0,0,0,0.8,1.9,47.9,0,0,0,38.4
