year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,1.4,0,242.7,552.1,6.8,23.6,32.6,0,0,14.2,36.2,0,468.5,24.9,0.5,0.3,0,59.5,0.3,5.5,18.1,0,0,0,4.9,1.1,0,16.7,0,0,2.5,3.3,2.2,12.9,8.2,0.3,17,0,0,0.8,6.3,0,102.2,0,0,0,0.3,0.3,0.8,18.1,0,32.9,74.2,291.5
1962,1.4,0,250.1,554.2,6.8,25.8,24.1,0,0,15.1,48.2,0,443.8,27.7,0.5,0.3,0,49,0.3,5.5,18.6,0,0,0,6.8,1.4,0,6.8,0,0,2.2,3.3,2.7,13.4,8.2,0.3,19.2,0,0,0.8,6.3,0,102.2,0,0,0,0,0,1.1,25.8,0,33.7,73.7,294.5
1963,1.4,0,189,545.5,5.8,27.7,32.3,0,0,11.5,54.5,0,432.9,27.4,0.5,0.3,0,49.9,0.3,5.5,24.1,0,0,0,7.4,1.4,0,17.3,0,0,1.9,5.2,0.8,11.8,10.4,0.3,17.3,0,0,0.8,11.5,0,105.5,0,0,0,0,0,1.1,39.2,0,38.4,76.2,295.1
1964,1.4,0,198.1,541.6,6.3,21.1,29,0,0,8.5,39.2,0,457.8,27.7,0.5,0.3,0,53.4,0.3,2.5,22.5,0,0,0,9,1.4,0,15.9,0,0,1.6,4.1,2.7,12.6,11,0.3,15.3,0,0,0.8,5.2,0,109.3,0,0,0,0,0,0.8,40.5,0,36.7,77,305.8
1965,1.4,0,229.9,528.8,6.6,19.7,26.8,0,0,11,38.4,0,473.2,29,0.5,0.8,0,46.6,0.3,5.8,24.7,0,0,0,6.6,1.6,0.3,13.4,0,0,1.6,0.5,6.3,11.8,10.4,0.5,15.3,0,0,0.8,3.6,0,105.2,0,0,0,0,0,0.8,43,0,32.1,77.3,304.4
1966,1.6,0,205.8,544.9,7.1,21.6,27.7,0,0,13.4,46,0,471.2,34.2,0.5,0.5,0,42.5,0.3,5.2,26.3,0,0,0,8.2,1.4,0.3,18.4,0,0,1.6,0.8,6.3,11.8,9.3,0.3,15.1,0,0,0.8,2.5,0,107.4,0,0,0,0,0.3,1.9,45.8,0,33.7,77.8,292.9
1967,1.6,0,229.3,551.2,6.3,19.7,28.5,0,0,11.2,49.6,0,461.1,48.8,0.5,0.5,0.3,53.7,0.3,5.2,32.1,0,0,0,7.9,1.4,0,15.6,0,0,1.9,0,7.9,12.9,9.9,0.5,16.4,0,0,0.8,2.2,0,105.8,0,0,0,0,0,1.1,45.2,0,38.4,76.7,293.2
1968,1.9,0,231.8,537.8,6.8,17.3,26.6,0,0,9.6,44.4,0,467.7,52.3,0.5,0.8,0.3,59.7,0.3,7.7,37.3,0,0,0,8.8,1.6,0,18.4,0,0,2.2,0,8.5,13.7,9.6,0.3,15.1,0,0,1.1,2.2,0,106.3,0,0,0,0,0.3,1.6,44.9,0,35.9,75.9,299.2
1969,1.9,0,224.7,533.7,7.4,18.6,26.6,0,0,11,43.3,0,483,45.5,0.8,0.8,0.3,47.1,0.3,7.1,31.5,0,0,0,7.9,1.9,0,8.8,0,0,1.9,0.3,8.5,11.2,9.9,0.3,17.5,0,0,0.5,1.6,0,111.2,0,0,0,0,0,2.2,50.1,0,39.2,85.8,308.8
1970,1.6,0,239.2,518.1,8.2,15.9,26.6,0,0,13.4,32.6,0,503.6,53.7,0.8,0.8,0,51.5,0.5,7.4,34.8,0,0,0,7.7,1.6,0.3,14.5,0,0,1.6,0.8,9.6,15.1,8.8,0.3,14.2,0,0,0.5,2.5,0,107.7,0,0,0,0,0.3,1.9,51.2,0,44.7,96.4,314.2
