"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,12.1,0.3,1.6,196.7,18.4,0,15.9,0,2.7,23,0,0,180.8,14.5,129,39.2,0,112.6,26,10.1,29.9,0,0,77.8,0.3,0,4.1,0.5,0,0,0,0,0,0.5,1.1,0,19.5,0,0,0.3,0.3,2.7,5.8,20.5,8.8,11,3.3,0.3,0.3,100,0.3,4.7,2.7,"50.1,"
1962,10.7,0.3,2.2,241.1,12.6,0,15.9,0,3,25.5,0,0,187.7,14.2,133.7,38.9,0,108.8,26,9.9,34,0,0,77.5,0.3,0,4.4,1.6,0,0,0,0,0,0.5,1.1,0,19.2,0,0,0.3,0.3,2.7,5.5,21.1,8.8,11,3.3,0.3,0.3,118.1,0.3,4.9,2.7,"49.6,"
1963,11,0.3,1.6,259.5,14.8,0,15.3,0,2.7,24.7,0,0,183.3,14.2,136.4,38.9,0,113.2,26,12.1,33.7,0,0,81.4,0.3,1.1,4.4,1.1,0,0,0,0,0,0.5,1.1,0,19.5,0,0,0.3,0,2.7,5.5,21.9,8.8,11,3.3,0.3,0,116.4,0.5,6,2.7,"49.6,"
1964,11,0.3,1.6,282.2,13.7,0,15.1,0,2.5,22.5,0,0,195.1,14.2,139.7,38.6,0,113.4,26,15.3,34,0,0,79.2,0.3,0,4.7,1.1,0,0,0,0,0,0.5,1.1,0,18.9,0,0,0.3,0.5,3,5.5,22.2,9,11.2,3.3,0.3,0,127.4,0.3,5.2,3,"49.3,"
1965,11.2,0.3,1.6,298.6,15.3,0,14.5,0,2.5,27.1,0.3,0,200,14.2,135.6,38.6,0,116.2,25.8,17.8,36.7,0,0,79.5,0.3,0,4.9,1.1,0,0,0,0,0,0.5,1.4,0,18.4,0,0,0.3,0.8,2.7,5.8,21.6,9,11,2.7,0.3,0.3,144.9,0.3,4.7,3,"49,"
1966,12.1,0.3,2.7,342.2,19.5,0,14.5,0,2.5,31.5,0,0,199.5,14.8,138.6,38.6,0,117.8,25.8,23.3,50.4,0,0,78.4,0,0,5.5,1.1,0,0,0,0,0,1.1,1.4,0,20.5,0,0,0.3,1.4,3,7.7,22.5,9.9,11.2,3.3,0.3,0.3,144.4,0.3,5.8,3.3,"51.5,"
1967,14.2,0.5,2.7,329.6,18.1,0,14.5,0,2.5,32.3,0,0,201.4,14.8,135.6,38.6,0,121.1,26,20.8,47.7,0,0,77,0,0,5.5,0.5,0,0,0,0,0,1.1,1.4,0,19.7,0,0,0,1.1,3.3,9.6,22.2,10.4,11.5,3.6,0.3,0.3,153.2,0.3,5.8,3.3,"50.7,"
1968,16.2,0.3,2.5,360.5,27.4,0,16.2,0,1.6,31.8,0,0,195.9,15.1,129.6,38.6,0,123.6,26,13.2,47.1,0,0,78.1,0,0,5.2,1.6,0,0,0,0,0,1.1,1.4,0,20,0,0,0.3,1.4,3.6,14.5,22.2,10.4,11.5,3,0.3,0.3,156.7,0.3,5.8,3.3,"50.4,"
1969,17.8,0.5,4.1,343,26.8,0,16.7,0,1.9,30.7,0,0,203.3,15.3,133.4,39.7,0,133.7,25.8,13.7,21.6,0,0,72.3,0,0.3,7.1,0.8,0,0,0,0,0,1.4,1.4,0,21.1,0,0,0.3,0.8,3.8,14.5,21.6,10.4,11.8,3,0.8,0.3,145.2,0.3,6,3.6,"53.7,"
1970,21.1,0.5,3.3,364.4,29.3,0,16.7,0,1.6,27.9,0,0,208.2,15.9,127.4,40.3,0,140.3,26,6.6,21.9,0,0,77,0,0,7.9,0.8,0,0,0,0,0,1.4,1.4,0,19.5,0,0,0.3,1.9,4.1,14.2,21.6,10.4,12.1,2.7,0.5,0.3,135.9,0.5,5.8,3.6,"53.7,"
