year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,3.8,0.5,32.3,819.2,318.9,0,4.1,0,0.8,3.3,2.7,0,290.7,43.6,17.8,0,0.3,48.2,1.6,3.6,34.8,1.9,0,9.6,1.1,7.7,2.5,0,10.1,0.5,0.5,4.1,0.5,2.7,1.6,4.4,0.3,0,0,0,0.3,0,365.2,0,0,0,4.1,16.7,0,73.2,1.9,8.5,17.8,206
1962,4.7,0.8,33.4,800.3,309.9,0,3.8,0,0.8,2.7,2.7,0,290.7,45.2,17.8,0,0.3,40.5,1.9,3.8,36.4,1.9,0,8.2,0.3,4.9,3.8,0,11,0.3,0.5,5.5,1.4,3,2.7,2.5,0.3,0,0,0,0.3,0,358.1,0,0,0,4.4,15.6,0,73.7,1.9,7.9,17.5,209.6
1963,5.2,1.1,34.8,818.9,321.4,0,4.1,0,0.5,2.7,2.2,0,289.9,39.2,17.3,0,0.3,44.4,1.6,3.8,34,1.9,0,9.6,0.5,5.8,4.1,0.3,11.5,0.5,0,4.7,1.9,2.7,3,3,0.5,0,0.3,0,0.3,0,353.4,0,0,0,3.6,16.4,0,95.3,1.6,9,16.2,224.1
1964,4.9,1.1,37.3,816.7,335.6,0,5.5,0,0.8,3.3,2.5,0,299.2,44.1,18.1,0,0.3,47.1,2.2,3.8,39.5,2.7,0,9.9,0.8,9,3.3,0.3,11.2,0.5,0.8,5.8,2.2,3,1.9,5.2,0.3,0,0.3,0,0.3,0,349.9,0,0,0,4.1,18.9,0.3,87.4,1.9,8.8,21.6,240
1965,6,1.1,41.6,818.6,325.5,0,6.8,0,0.8,1.9,2.2,0,293.4,49.9,18.1,0,0,44.1,2.5,4.4,39.2,1.6,0,9.6,1.4,7.7,3.3,0,10.1,1.1,0.8,4.4,2.7,3.3,3.3,2.5,0,0,0.3,0,0.3,0,339.2,0,0,0,4.4,19.2,0,77,2.2,8.5,19.5,195.1
1966,5.2,1.1,40,866,326.3,0.3,7.7,0,0.5,2.7,2.2,0,282.5,63,20,0,0.3,43,3.3,4.1,39.5,2.7,0,8.2,0,9,3.8,0,9.6,0.8,0.8,4.4,3.3,3.6,2.7,3.8,0,0,0.3,0,0.3,0,339.7,0,0,0,4.4,15.9,0,96.4,2.5,8.5,23.3,198.1
1967,5.2,1.4,42.2,855.9,337.3,0,7.7,0,0.5,3,2.2,0,267.4,75.6,20,0,0.3,42.7,3.6,4.1,38.6,2.5,0,9.9,0,6,4.1,0.3,9.9,1.4,0.8,5.5,4.4,3.6,3.8,3.3,0.3,0,0.3,0,0.3,0,334.8,0,0,0,4.7,18.4,0,98.4,3.3,8.8,29.3,263.6
1968,6,1.4,42.7,838.9,339.2,0.3,8.5,0,0.5,1.6,2.2,0,271.2,50.7,20.3,0,0.3,52.6,4.1,4.4,40.5,2.5,0,8.8,0,10.1,1.9,0.3,9.3,3.3,0.8,2.5,3.6,3.6,2.7,3,0.3,0,0.3,0,0.3,0,328.8,0,0,0,3.3,18.9,0.3,90.1,3,7.9,25.5,227.4
1969,5.8,1.6,46,870.4,351.8,0.8,9.9,0,0.5,2.5,2.2,0,295.3,81.1,19.5,0,0.3,44.9,3.8,4.7,44.7,2.5,0,8.8,0,6.6,4.1,0.3,7.1,0.8,0,4.7,7.1,3.8,1.4,5.5,0.3,0,0.3,0,0.3,0,309.6,0,0,0,3.3,20.3,0.3,97.8,3.6,8.8,26,217
1970,7.1,1.6,51.8,851.8,366,1.1,11,0,0.5,2.5,2.2,0,253.7,68.2,19.2,0,0,65.2,4.1,4.4,49,2.7,0,7.7,0,5.2,4.9,0.5,8.2,1.1,0,8.5,1.9,3.8,1.6,8.2,0.3,0,0.3,0,0.3,0,318.4,0,0,0,4.1,17.5,0.3,97,3.8,9.3,26.3,205.8
