year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,12.9,24.7,5.5,258.9,70.4,0.3,1.9,0.8,0,310.1,1.1,0,91.5,24.9,1.9,1.4,0,25.2,0,0,22.2,1.1,0,0.5,0.5,2.5,0.5,0,0.3,3.6,0.3,25.5,0.5,0.8,9.3,0.5,0.8,0,0,0,0,0,77.5,13.2,110.1,1.4,0.5,0.5,2.2,45.8,3.6,17.8,7.7,241.6
1962,12.9,24.9,6.8,283.3,67.1,0.5,2.5,0.8,0,313.2,1.1,0,94.5,25.8,1.9,1.1,0,23.6,0,0,22.7,1.1,0,1.1,0.5,2.5,0.5,0,0.3,3.8,0.5,24.4,0.8,1.1,9,0.5,1.1,0,0,0,0,0,72.1,13.7,112.3,1.4,0.8,0.5,2.2,50.4,3.3,19.7,9,269
1963,12.1,28.2,5.8,301.4,69.6,0.8,3.6,0.8,0,311,0.8,0,101.9,29.6,6,1.4,0,25.5,0,0,24.1,1.4,0,1.1,0.5,2.5,1.9,0,0.3,2.5,0.5,25.5,0.3,0.8,10.1,0.5,0.8,0,0,0,0,0,60.3,15.6,105.8,1.4,1.1,0.8,2.2,47.4,4.4,17,10.7,301.4
1964,11.5,29.6,7.1,314,76.7,0.5,4.9,1.4,0.3,306.8,0.3,0,103.6,27.4,8.2,1.6,0,27.1,0,0.3,31,1.6,0,0.8,0.5,2.5,2.2,0,0.3,2.2,0.5,25.2,0,1.1,8.5,0.5,1.4,0,0,0,0,0,70.4,13.7,95.6,1.6,1.1,0.8,2.5,52.3,5.2,26.6,13.2,274.5
1965,9.6,30.7,6.8,329.9,74.2,0.8,5.8,0.5,0.3,295.1,0.5,0,101.4,28.2,8.5,1.6,0.3,25.5,0,0.5,33.7,2.2,0,0.5,0.5,2.5,1.1,0,0,3,0.5,24.7,0,1.1,8.2,0.8,1.4,0,0,0,0,0,76.7,12.9,83.8,1.6,0.8,0.8,2.2,55.1,6.3,23.3,12.9,293.4
1966,10.7,30.7,7.4,344.7,77,0.5,9.6,0.5,0,279.2,0.8,0,110.4,26,9.6,1.4,0.3,29.3,0,0.5,43.8,3,0,1.1,0.8,3,1.1,0,0.3,3.3,0.5,26.8,0,1.4,7.4,0.5,1.1,0,0,0,0,0,60.8,14,84.1,1.6,1.4,1.1,2.5,58.9,6,27.4,15.1,304.9
1967,10.4,34,8.2,373.7,84.9,0.5,14.5,0.3,0.3,272.9,1.1,0,111.8,27.4,11,1.4,0.3,32.9,0,0.8,39.2,3,0,1.4,0.8,2.7,1.6,0,0.3,3,0.5,27.7,0.8,1.6,8.2,0.8,1.1,0,0,0,0,0,64.1,12.3,63.3,1.9,1.1,1.4,2.5,62.2,10.7,24.9,18.1,308.5
1968,10.7,34,7.7,389.3,81.4,0.8,17.8,0.3,0.3,264.4,1.1,0,110.7,27.1,14.5,1.9,0.3,32.6,0,0.8,56.4,2.7,0,1.6,0.8,2.7,0.8,0,0,3.6,0.5,28.5,1.1,1.9,7.7,0.5,0.8,0,0,0,0.3,0,71.5,13.2,53.4,1.9,1.1,1.4,2.5,65.5,14,27.1,19.7,330.4
1969,9.9,31.2,7.4,396.7,86.3,0.5,21.1,0.5,0.5,255.9,0.5,0,112.6,25.8,16.4,1.9,0,31.5,0,0.8,51.8,3.3,0,1.1,1.1,3,0.3,0,0,3.6,0.3,29,1.1,1.6,7.9,0.8,0.8,0,0,0,0,0,69,12.9,43.3,2.2,1.1,1.6,2.7,72.1,11.2,28.2,18.1,313.7
1970,10.1,33.2,7.1,425.8,87.9,1.1,24.4,0.5,0.5,250.4,0.5,0,111.8,24.1,18.6,2.2,0,29.3,0,1.1,62.5,3,0,0.8,1.1,3.6,0.3,0,0,3.8,0.5,31.2,0.5,1.9,6.6,1.1,0.8,0,0,0,0.8,0,63.8,13.2,33.2,2.2,1.1,1.9,2.7,80,15.3,24.9,18.1,306.6
1971,10.7,34.5,7.4,437.5,89.9,0.8,26,0.5,0.8,245.5,0.8,0,112.1,23.6,21.4,2.5,0,27.4,0.3,1.4,59.7,3.3,0,1.4,1.1,3,0.3,0,0,4.4,0.3,30.4,0.5,2.2,7.4,1.1,0.8,0,0,0,0.8,0,60.8,13.4,27.7,2.5,1.4,2.2,2.7,79.2,8.5,26.8,19.2,314.2
1972,11.5,35.1,8.5,455.1,96.7,0.8,27.1,0.3,0.5,243.6,0.8,0,114.5,21.9,22.7,3,0,27.4,1.9,1.6,83.6,3.6,0,1.1,1.1,3.3,0.8,0,0,6,0.5,31.2,0.3,2.2,6.3,0.8,0.5,0,0,0,0.8,0,61.6,12.9,27.1,2.7,1.4,2.7,3,83.3,5.8,27.7,19.2,311.5
1973,11.5,35.9,8.2,464.7,105.2,0.8,29.9,0.5,0.8,241.6,0.8,0,117.5,21.6,19.7,3.3,0,30.7,2.5,1.9,80.5,3.8,0,1.4,0.3,3.3,0.3,0,0,6.8,0.5,32.6,0.3,2.7,6.3,0.5,0.8,0,0,0,0.8,0,60.3,10.1,20.8,2.7,1.4,2.7,3,75.3,4.4,24.9,18.9,300.3
