year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,3.6,0,0.5,358.4,108.5,0,116.2,0,1.1,52.3,0,0,45.5,0.5,218.9,0,0,13.2,0,0,9.9,8.8,0,7.4,3.3,0,0,0,0.3,0,1.6,0.5,0,0,6.6,3.6,3.8,0,0,0,0,90.7,59.2,0,0,17,3.6,12.9,0,93.4,0,16.2,6,39.5
1962,4.1,0,0.8,361.9,106.3,0.3,104.1,0,0.8,52.9,0,0,45.5,0,218.1,0,0,13.2,0,0,10.1,8.8,0,7.1,3.6,0,0,0,1.1,0,1.6,1.6,0,0,6.8,3.3,3.3,0,0,0,0.3,104.7,97.8,0,0,17,3.8,15.3,0,93.7,0,16.4,6.3,42.7
1963,4.4,0,0.8,364.1,103.3,0.3,104.1,0,0.8,53.4,0,0,43.6,0,212.3,0,0,13.2,0,0,10.1,8.8,0,5.5,3,0,0,0,0.3,0,1.9,1.4,0,0,6,3.3,3.3,0,0,0,0,103.3,57.5,0,0,17,3.3,13.7,0,86.6,0,16.4,6.3,45.8
1964,3.8,0,0.8,349.6,101.9,0.3,117.3,0,1.1,54,0,0,40.5,0,213.4,0,0,12.9,0,0,10.4,8.2,0,5.8,2.7,0,0,0,0.5,0,1.9,2.2,0,0,6,3.6,3.6,0,0,0,0,89.6,92.3,0,0,17,3.8,12.9,0,91.2,0,17.3,6.3,48.5
1965,4.7,0,1.1,355.1,102.2,0.3,110.1,0,0.8,57.5,0,0,46.8,0,210.1,0,0,12.9,0,0,10.1,8.2,0,4.7,2.7,0,0,0,0.3,0,2.2,3.3,0,0,5.2,3.3,3.3,0,0,0,0,100.3,76.4,0,0,17,4.4,12.3,0,85.8,0,17.5,6,51
1966,4.4,0,1.4,330.7,93.4,1.9,104.9,0,1.1,59.2,0,0,40.3,0,207.9,0,0,12.9,0,0,10.1,8.2,0,5.2,2.7,0,0,0,0.3,0,1.4,3.3,0,0,4.4,3.6,3.3,0,0,0,0,101.1,73.7,0,0,17.3,4.9,10.7,0,87.7,0,17.5,17.3,53.4
1967,4.4,0,0.8,344.1,82.5,0.8,102.5,0,0.5,59.2,0,0,40.3,0,224.7,0,0,12.9,0,0,10.1,8.2,0,4.1,3.3,0,0,0,1.9,0,0.8,4.1,0,0,4.7,3.6,3.6,0,0,0,0,99.7,75.6,0,0,17,3.6,11,0,83.8,0,18.1,17.3,54.5
1968,4.1,0,1.1,334.5,77.8,1.6,103.6,0,0.8,61.4,0,0,42.2,0,209.9,0,0,12.6,0,0,10.1,8.2,0,4.1,4.1,0,0,0,2.2,0,0.8,4.9,0,0,4.7,3.6,3.6,0,0,0,0.3,100,78.9,0,0,16.7,3.6,11,0,81.6,0,18.6,17.5,55.9
1969,4.9,0,1.4,334.2,85.2,1.6,96.2,0,1.1,54.8,0,0,42.5,0.3,219.7,0,0,12.6,0,0,10.1,8.2,0,4.1,4.4,0,0,0,2.7,0,1.1,4.4,0,0,4.4,3.6,3.8,0,0,0,0.3,102.2,74.2,0,0,13.4,3.6,11,0,95.9,0,19.2,17.8,57.3
1970,3.6,0,1.1,333.7,91.8,1.1,95.9,0,0.8,61.4,0,0,43.8,0.5,227.9,0,0,12.6,0,0,10.1,8.2,0,4.1,4.4,0,0,0,3.8,0,1.1,3.8,0,0,3.8,3.6,4.4,0,0,0,0,115.6,80,0,0,11,4.1,11,0,87.7,0.3,20.8,17.8,58.1
1971,4.7,0,1.6,344.4,94,0.8,92.3,0,0.8,68.2,0,0,47.1,0.8,209.9,0,0,12.6,0,0,10.1,8.2,0,4.1,3.6,0,0,0,5.2,0,1.4,3.3,0,0,5.2,3.8,3.6,0,0,0,0,149.6,73.7,0,0,6.8,4.4,11.2,0,95.6,0.3,21.4,18.4,58.6
1972,5.2,0,1.4,338.4,95.6,0,83.3,0,1.1,75.9,0,0,47.1,0.8,214,0,0,12.9,0,0,10.1,8.2,0,4.1,4.4,0,0,0,5.5,0,1.4,3.3,0,0,6,3.8,3,0,0,0,0.3,147.7,66.6,0,0,7.1,3.6,11,0,100.3,0.3,21.9,18.6,59.2
1973,6.8,0,1.4,315.9,92.6,0,85.2,0,1.4,76.2,0,0,48.8,0.5,224.7,0,0,12.9,0,0,10.4,9,0,4.1,3.6,0,0,0,5.8,0,1.1,3.3,0,0,4.9,4.1,3.6,0,0,0,0,143.6,84.9,0,0,6.8,3.6,10.1,0,102.5,0.3,20.5,19.5,59.5
1974,7.4,0,1.9,293.4,97,0,82.5,0,1.4,87.4,0,0,48.5,1.1,212.9,0,0,12.9,0,0,10.7,9.9,0,4.1,4.7,0,0,0,6,0,0.8,3.3,0,0,5.2,3.8,3.6,0,0,0,0.3,148.8,79.2,0,0,6.6,3.6,11.5,0,112.1,0.3,19.2,21.6,60.3
1975,7.1,0,1.6,296.4,95.6,0,68.2,0,0.8,89.6,0,0,48.5,0.8,223.6,0,0,13.2,0,0,11.8,11.5,0,4.4,4.1,0.3,0,0,4.7,0,1.1,3,0,0,7.9,3.8,2.7,0,0,0,0.3,138.6,101.4,0,0,6.6,3.6,11.5,0,118.9,0.3,25.2,19.5,60
