year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,7.9,0.3,49,312.3,37.3,0.8,332.9,2.5,3,8.2,1.1,16.7,134.8,4.1,8.8,0,0.3,18.6,1.9,1.1,22.2,9.3,0,2.2,0.3,4.7,0,0,0,0,0,0,3.6,0,5.8,1.1,2.2,0,0,0.8,0.3,0,31.8,0,5.5,0,0.5,1.6,2.5,107.9,0,8.2,24.9,94.8
1962,8.2,0.3,54.8,309,38.9,0.8,335.6,1.6,3,6.8,0.8,16.4,122.5,3.3,6.3,0,0.3,15.6,3.6,1.6,22.7,7.4,0,2.2,0.3,3.3,0,0,0,0,0,0,3.3,0.3,4.7,1.4,1.1,0,0,0.8,0.3,0,30.4,0,5.8,0,0.5,1.6,2.5,107.4,0,7.4,20,91.8
1963,11,0.5,53.4,309,45.5,0.8,348.2,1.4,3,8.8,1.4,16.2,121.1,5.2,8.5,0,0.3,15.3,4.4,2.2,24.7,6.8,0,2.7,0.5,5.5,0,0,0,0,0,0,3.6,0.3,6.6,1.1,1.1,0,0,0.8,0.3,0,36.7,0,4.7,0,0.5,1.6,2.5,117.5,0,7.7,18.4,96.2
1964,12.9,0.3,56.7,301.9,52.3,0.5,343.8,1.1,2.7,8.5,1.6,16.4,131.5,5.5,4.9,0,0.3,21.4,3.8,1.1,22.5,7.4,0,2.5,0.3,4.9,0,0,0.3,0,0,0.3,3,0.3,6,1.1,1.1,0,0,0.8,0.3,0,37.3,0,4.9,0,0.5,1.6,2.5,118.9,0,7.9,25.2,96.4
1965,10.4,0.3,66.6,369.9,57.8,0.3,366.3,1.4,3,9.3,0.5,16.4,128.8,4.9,4.4,0,0.3,19.5,3.3,1.4,20.5,5.5,0,1.6,0.8,6.6,0,0,0.3,0,0,0.3,2.7,0.3,6.3,1.1,1.4,0,0,0.8,0.3,0,37.5,0,4.4,0,0.5,1.6,2.7,114.5,0,8.8,25.8,95.1
1966,11.2,0.5,60.5,382.2,62.7,0.3,328.8,1.4,4.7,10.1,0.3,14.2,141.9,7.1,5.5,0,0.3,15.6,4.4,1.4,14.2,5.5,0,2.7,0.5,6.3,0,0,0,0,0,0.5,2.7,0.3,7.4,0.3,1.1,0,0,0.8,0.3,0,39.5,0,4.1,0,0.8,1.6,2.5,109,0,7.7,21.6,94.2
1967,10.7,0.5,60.5,390.1,60,0.3,331,1.4,4.1,9.6,1.4,13.4,119.5,5.8,6.8,0,0.3,17.3,4.7,1.1,27.9,7.1,0,1.9,0.3,6.6,0,0,0.3,0,0,0.3,3.3,0.3,9.9,0.8,1.9,0,0,0.5,0.3,0,45.5,0,4.7,0,0.8,1.4,2.5,102.5,0,8.5,26.8,95.3
1968,6.8,0.5,68.5,391.8,64.1,0.3,348.8,1.4,1.6,10.1,0.5,14.2,117.8,6,5.8,0,0.3,19.7,5.8,1.4,26.3,6,0,2.5,0.3,6.6,0,0,0.3,0,0,0.3,3.6,0.3,7.1,0.8,1.6,0,0,0.8,0.3,0,48.2,0,4.4,0,0.5,1.6,2.7,104.7,0,9,23,91.5
1969,11.2,0.3,66.8,372.9,70.4,0.3,340,1.4,2.5,10.1,0.8,13.2,135.1,7.1,9,0,0.3,20,4.4,1.6,29,5.8,0,1.9,0.5,7.4,0,0,0.3,0,0,0.5,3.8,0.3,5.8,0.8,2.2,0,0,0.8,0.3,0,46.3,0,3.8,0,0.5,1.4,2.7,104.9,0,10.4,26,91.8
1970,10.1,0.8,55.9,358.6,67.4,0.3,343.3,1.4,3.8,9,1.1,13.7,143.8,6.8,7.7,0,0.3,20.5,3.8,1.4,38.9,8.2,0,2.5,0.3,7.9,0,0,0,0,0,0.5,3.6,0.3,5.2,0.3,1.1,0,0,0.8,0.3,0,52.9,0,4.7,0,0.8,1.6,2.2,108.2,0,9.9,23.6,94.5
1971,14.8,0.8,69.9,388.2,66.8,0.3,315.3,1.4,0.5,10.7,0.8,14,148.5,8.5,9.6,0,0.3,19.5,4.4,1.4,32.1,7.9,0,2.7,0.3,7.1,0,0,0.3,0,0,0.5,4.4,0.3,7.9,0.5,1.6,0,0,0.8,0.3,0,52.9,0,3.8,0,0.5,1.9,2.5,110.1,0,9,22.5,91.5
1972,15.1,1.1,67.1,378.4,82.5,0.3,325.8,1.4,1.4,9.9,0.8,12.6,155.1,9,8.5,0,0,22.5,6.3,1.4,41.4,8.8,0,2.5,0.3,8.5,0,0,0.3,0,0,0.8,4.7,0.3,6.8,0.5,2.2,0,0,0.8,0.3,0,58.1,0,4.4,0,0.5,1.6,2.5,111.8,0,9.3,29,90.7
1973,14.5,0.8,64.9,382.5,89.6,0.3,318.4,1.4,1.4,11,0.5,12.9,160,7.9,10.7,0,0.3,18.6,5.8,1.6,32.6,8.5,0,2.7,0.8,9.6,0,0,0.3,0,0,0.8,7.7,0.3,6.6,0.5,1.1,0,0,0.8,0.5,0,44.9,0,4.1,0,0.5,1.6,2.5,117.5,0,11.2,23.8,91.8
1974,14.8,1.1,59.5,403.3,97.3,0.3,314.2,1.4,0.8,7.7,0.8,11.2,160,8.2,10.7,0,0.3,18.6,5.5,2.2,32.3,9.3,0,1.6,1.1,7.1,0,0,0.3,0,0,0.8,7.7,0.3,6.8,0.5,2.2,0,0,0.8,0.3,0,51.2,0,4.1,0,0.5,1.9,2.5,123.3,0,9.6,26.8,91.2
1975,17,0.8,67.4,411.2,97,0.3,310.1,0.8,1.1,9.6,0.3,11.8,162.2,13.7,9.9,0,0.3,16.4,1.9,2.2,24.1,8.8,0,1.6,0.5,8.8,0,0,0.3,0,0,0.8,7.4,0.3,6.3,0.5,1.1,0,0,0.8,0.3,0,55.3,0,3.6,0,0.5,1.9,2.5,127.1,0,10.7,31.8,93.4
1976,15.6,1.1,65.2,381.4,96.7,0.3,302.2,0.8,1.1,9.3,0.3,12.1,162.2,9.6,8.2,0,0,20.5,2.5,1.9,28.8,8.2,0,1.6,0.3,8.2,0,0,0.3,0,0,1.1,7.7,0.3,6.6,0.8,0.8,0,0,0.8,0.3,0,51,0,3.8,0,0.5,1.4,2.5,126.8,0,12.3,30.4,96.7
1977,15.6,1.4,53.2,367.4,94,0.3,305.5,0.8,0.8,11.2,0.3,11.5,176.7,7.7,8.2,0,0.3,21.9,3,1.4,20,7.1,0,1.6,0.5,6.3,0,0,0.3,0,0,0.5,11.2,0.3,7.1,0.5,1.1,0,0,0.5,0.3,0,55.6,0,3.8,0,0.5,1.4,2.2,114,0,11.8,23.8,97.8
1978,15.3,1.6,64.4,354.5,99.5,0.3,327.4,0.5,0.8,10.4,0.3,11,163.8,7.7,9,0,0.3,19.2,2.7,1.4,23,7.1,0,1.4,0.8,5.5,0,0,0.3,0,0,0.8,11.5,0.3,8.2,0.5,1.1,0,0,0.5,0.3,0,49.6,0,3.8,0,0.5,0.8,1.9,110.1,0,11.2,25.2,97.3
1979,4.7,1.6,64.9,375.9,101.9,0,337.5,0.5,0.8,13.4,0.5,11,145.5,7.1,9.3,0,0,18.6,3.3,1.9,23.6,9.9,0,1.4,1.1,5.8,0,0,0.3,0,0,1.1,11.8,0.3,7.9,0.5,0.8,0,0,0.5,0.3,0,48.8,0,4.1,0,0.5,1.6,1.9,111,0,12.3,23.3,94.5
1980,14,2.2,72.1,351.8,118.1,0.3,332.6,0.5,0.8,12.1,0.3,11.2,154,9.6,9.6,0.3,0,18.9,2.5,1.1,18.4,11.2,0,1.6,1.1,5.5,0,0,0.3,0,0,1.4,11.5,0.3,7.4,0.8,1.1,0,0,0.5,0.3,0,44.4,0,3.8,0,0.5,1.1,2.7,111.2,0,10.7,25.8,97
1981,15.6,1.6,66.3,357,130.4,0.3,315.9,0.3,1.9,14,0.5,9.6,148.2,11.2,9.3,0.3,0,19.5,3,1.6,22.5,10.7,0,1.6,1.1,4.1,0.3,0,0.3,0,0,2.2,11,0.3,8.5,0.5,1.6,0,0,0.5,0.5,0,56.2,0,3.6,0,0.8,1.1,1.9,111.5,0,11.8,32.1,101.6
1982,12.9,1.6,75.6,364.4,138.6,0.3,315.6,0.3,0.3,14.8,0.5,6.6,182.5,11.2,11,0.3,0.3,20,1.6,1.4,17.8,12.1,0,1.4,0.5,4.1,0.3,0,0.5,0,0,1.4,12.3,0.3,7.1,0.5,0.8,0,0,0.5,0.3,0,65.8,0,3.6,0,0.8,1.1,1.6,108.2,0.3,11.8,31.8,100.8
1983,7.4,1.4,77.3,346.3,145.2,0.3,302.7,0.8,0.8,15.6,0.3,6,177,10.1,9,0.3,0,24.1,1.1,1.9,14.5,9.9,0,1.6,0.5,3.6,0.3,0,0.8,0,0,1.4,13.7,0.3,8.5,0.3,0.5,0,0,0.5,0.5,0,54,0,3.6,0,0.5,1.4,1.9,106.3,0,12.9,27.7,90.7
