year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0.3,0,110.7,126.6,1.1,0,0,0,0,36.7,0,0,333.4,11.5,16.4,0,4.9,47.9,1.4,7.4,23.8,0,0,2.5,2.7,0.8,3.6,26.8,0,0,3.8,2.5,0,3.3,0,0,15.1,0,0,0,0.3,0,26,0.3,0,0,0.3,2.2,2.5,72.6,1.1,15.9,229.6,363.3
1962,0.3,0,110.1,135.6,1.4,0,0,0,0,26.8,0,0,343,15.9,19.5,0,4.1,44.7,1.6,10.1,30.7,0,0,0,0.3,1.4,0.8,20.8,0,0,3.8,2.2,0,4.7,0,0,15.6,0,0,0.3,0.3,0,22.7,0.3,0,0,0.5,2.2,3,83.3,1.4,20.3,165.2,358.6
1963,0.3,0,82.5,149.6,1.4,0,0,0,0,32.6,0,0,347.9,14,8.8,0,16.7,50.1,1.6,12.3,38.9,0,0,0,2.7,1.1,0.5,21.9,1.4,0,4.1,3,0,4.7,0,0,14.5,0,0,0.3,0.3,0,28.2,0,0,0,0.3,2.7,1.9,73.2,1.6,15.6,212.3,368.8
1964,0.3,0,101.6,157,1.6,0,0,0,0,29.9,0,0,331.8,24.9,10.7,0,10.4,44.4,2.5,9.9,37.8,0,0,0,0.3,1.1,0.8,26.3,3,0,4.1,2.2,0,4.4,0,0,18.1,0,0,0,0.3,0,25.8,0.8,0,0,0.3,2.2,2.5,57.8,0,21.6,204.1,443.6
1965,0.3,0,101.4,176.2,1.4,0.3,0,0,0,34.8,0,0,309.3,35.1,17,0,5.2,45.2,3,14.5,51.5,0,0,0,0.5,0.8,0,24.9,3.6,0,3,1.1,0,4.7,0,0,21.1,0,0,0,0.3,0,31,0.3,0,0,0.5,2.5,2.7,83.8,0,19.7,171.2,445.2
1966,0.3,0,98.6,169.3,1.9,0,0,0,0,32.9,0,0,339.5,28.5,10.7,0.3,5.2,32.3,3,12.6,47.4,0,0,0.8,1.1,1.1,1.4,15.3,5.2,0,3.6,0.5,0,4.9,0,0,13.7,0,0,0.3,0.3,0,40.8,0,0,0,0.5,2.7,3,87.7,0,20.5,82.2,248.8
1967,0.3,0,86.3,128.8,1.6,0,0,0,0,27.4,0,0,304.1,19.5,23,0.3,3.6,44.7,4.9,18.1,43,0,0,0.3,1.1,1.1,1.9,22.2,6.6,0,2.7,1.1,0,4.9,0,0,22.5,0,0,0.3,0.3,0,13.7,0,0,0,0.3,3.6,2.7,91.5,0,12.6,122.7,251.2
1968,0.5,0,52.9,205.2,2.7,0,0,0,0,32.1,0,0,352.3,30.7,20.5,0.3,3.6,34,3.6,7.1,40.3,0,0,0.8,0,1.4,8.2,18.6,0,0,3.8,3,0,2.2,0,0,16.7,0,0,0.3,0.5,0,24.9,0.3,0,0,0.5,4.4,4.9,74.2,0,10.4,89.9,177.3
1969,0.3,0,25.5,235.6,2.7,1.1,0,0,0,32.3,0,0,364.9,16.4,18.6,0,5.5,23.3,0,1.4,55.9,0,0,1.1,0,1.9,7.4,21.1,0,0,3,3,0,0.3,0,0,20.5,0,0,0,0.3,0,21.9,0,0,0,0.5,4.9,5.8,72.3,0,7.7,141.4,148.5
1970,0.3,0,41.1,182.7,2.5,0,0,0,0,23.6,0,0,384.7,13.7,5.8,0,3.6,18.4,0.3,1.4,35.1,0,0,0.5,0.5,1.6,8.5,16.2,0,0,2.2,3.6,0,0.8,0,0,15.9,0,0,0,0.3,0,25.5,0,0,0,0.3,4.7,4.1,72.6,0,6.3,105.8,96.4
1971,0.3,0,26.3,218.1,2.2,0,0,0,0,26,0,0,375.9,15.3,2.5,0.8,3.8,17,0.8,4.1,35.6,0,0,0,0.5,1.9,7.9,17.8,0,0,5.2,3.6,0,2.2,0,0,17.5,0,0,0.3,0.3,0,24.4,0,0,0,0.3,4.7,4.7,72.9,0,9,100.8,121.9
1972,0.3,0,24.7,194.8,2.7,0,0,0,0,26.6,0,0,372.3,15.6,6,0.3,9.3,9.3,0,0.5,34.5,0,0,1.9,0.5,2.2,8.8,20,0,0,1.9,6.6,0,1.9,0,0,17.3,0,0,0.3,0.5,0,12.3,0,0,0,0.5,3,3.6,73.4,0.3,10.4,155.6,143.6
1973,0.3,0,32.1,253.4,3,0.3,0,0,0,24.9,0,0,377.3,22.2,2.2,0,6.6,8.8,0,1.1,37.3,0,0,1.1,0,1.4,9,15.1,0,0,3.3,3,0,2.5,0,0,17.5,0,0,0,0.5,0,26.3,0,0,0,0.3,3.6,3.3,59.5,0.3,13.2,48.2,98.4
1974,0.3,0,24.4,190.4,3.6,0,0,0,0,30.4,0,0,375.3,16.4,4.9,0.3,9.6,14.5,0.3,5.8,48.8,0,0,0.3,0.3,1.4,9.6,18.9,0,0,2.5,4.1,0,2.7,0,0,18.6,0,0,0,0.5,0,29.6,0.3,0,0,0.5,1.1,4.1,72.3,0.5,10.1,52.1,104.1
1975,0.3,0,6.8,204.4,4.1,0.5,0,0,0,31,0,0,377.8,11.5,6.6,0,6,12.6,1.1,5.2,23.8,0,0,1.9,0.5,1.1,6.8,16.2,0,0,1.1,4.4,0,3.3,0,0,17.3,0,0,0,0.3,0,28.8,0.3,0,0,0.5,2.2,3.8,63.8,0.5,6.8,107.9,134.5
1976,0.5,0,28.8,224.1,4.9,0.3,0,0,0,32.6,0,0,364.7,24.4,6.6,1.1,4.4,16.2,0.8,11.2,5.5,0,0,1.6,0,2.5,5.5,22.7,1.4,0,2.2,5.8,0,2.7,0,0,20.3,0,0,0.3,0.3,0,33.7,0.3,0,0,0.3,1.1,3.3,101.4,1.1,7.7,15.6,96.4
1977,0.5,0,41.6,248.2,6,0,0,0,0,33.2,0,0,372.9,10.4,15.9,1.6,7.7,14.8,1.1,11.8,52.1,0,0,0.5,0,1.4,5.2,17,6.6,0,1.1,2.2,0,3.8,0,0,14.2,0,0,0,0.3,0,45.5,0.5,0,0,0.8,0.3,3.6,105.5,1.4,7.1,18.4,113.4
1978,0.8,0,52.3,288.5,7.4,0.5,0,0,0,34.8,0,0,369.3,15.1,9,0.5,4.4,18.4,0,4.9,39.7,0,0,1.9,0,1.9,2.7,24.4,6.3,0,2.2,2.7,0,3.8,0,0,12.6,0,0,0.3,0.5,0,24.9,0.3,0,0,0.8,0.5,4.1,109.3,1.1,0,135.6,175.3
1979,1.1,0,21.4,295.9,9,4.9,0,0,0,40.5,0,0,366.8,23.3,11.8,0.3,3.6,21.4,0.5,3.6,35.6,0,0,0,0.3,1.4,3,15.6,6.6,0,2.2,2.5,0,4.1,0,0,15.9,0,0,0,0.3,0,30.7,0.3,0,0,0.8,1.1,3.8,126.6,0.8,0,66.8,96.7
1980,0.8,0,17.5,295.6,7.1,0.5,0,0,0,51.8,0,0,363,25.5,8.5,0.5,4.1,23.8,1.4,5.2,43.6,0,0,0,1.1,1.4,3.8,36.4,7.7,0,1.6,1.6,0,3.8,0,0,16.4,0,0,0.3,0.5,0,43.6,0.3,0,0,0.8,1.4,3.6,121.4,1.1,0,47.9,154.2
1981,0.3,0,17.8,282.5,7.4,0.3,1.6,0,0,41.1,0,0,375.9,24.1,10.1,0.5,0,15.3,0,4.4,55.6,0,0,3.6,1.1,1.6,3.8,19.7,7.4,0,2.7,1.6,0,4.1,1.4,0.5,18.1,0,0,0.3,0.5,0,44.7,0.3,0,0,1.1,0.3,3.8,129.3,3,0,11.8,135.9
1982,0.5,0,27.9,325.5,7.4,0.5,2.2,0,0,46.6,0,0,372.6,38.6,11.5,0.8,0,23,0,7.4,70.4,0,0,4.9,0.8,1.4,3.3,29,3.8,0,3.8,2.7,0,3.8,1.4,0,17.3,0,0,0,0.5,0,45.8,0.3,0,0,0.8,0.3,3.6,113.4,0.8,15.1,30.4,109.6
1983,1.1,0,24.7,316.2,7.1,0.8,5.8,0,0,35.3,0,0,386.8,41.4,10.1,0.5,3.3,18.4,0,10.7,70.7,0,0,3.3,0.5,1.1,4.7,20.8,1.6,0,2.7,3.8,0.3,5.5,1.4,0.3,17,0,0,0.3,0.8,0,38.6,0.3,0,0,1.1,2.2,3.6,105.2,1.6,31.2,60.5,137.3
1984,0.8,0,10.1,341.9,5.2,1.4,3.8,0,0,54.5,0,0,371.8,24.4,18.6,0.8,1.1,14.8,0.5,8.5,42.2,0,0,2.7,1.4,1.6,3.3,39.2,1.9,0,3,4.9,0.3,4.1,1.6,0.3,16.7,0,0,0.3,0.8,0,39.5,0.3,0,0,1.1,1.9,3.8,106,1.9,19.2,56.7,113.4
1985,0.3,0,26.6,373.7,4.7,2.7,6.8,0,0,48.2,0,0,361.4,45.5,15.1,1.1,2.5,18.1,3.6,2.2,35.3,0.8,0,4.7,1.1,1.6,3,17.5,3.3,0,2.7,4.1,0.3,4.4,1.1,0,17.8,0,0,0,0.5,0,32.6,0,0,0,1.1,1.4,3.6,110.7,0.8,13.7,102.7,242.2
1986,0.5,0,24.4,332.1,4.1,2.7,4.4,0,0,47.1,0,0,357.3,27.4,15.6,1.4,8.2,18.4,0.8,8.8,26.6,0,0,7.9,0.8,1.9,3.3,18.9,1.6,0,3.8,6.3,0.5,4.1,1.4,0.3,15.6,0,0,0.3,1.4,0,26.6,0,0,0,0.8,1.9,4.1,112.1,3,21.9,137.5,164.1
1987,0.5,0,20,324.9,4.1,5.2,12.3,0,0,43.3,0,0,353.2,14.8,14.2,1.6,6.8,18.1,3.8,20.3,60.8,0,0,2.7,0.3,1.9,3,15.9,1.9,0,4.4,7.7,0.3,4.7,1.4,0.3,19.5,0,0,0,1.4,0,38.4,0,0,0,0.8,2.7,3.8,112.6,2.7,40.8,123,199.5
1988,0.5,0,21.1,319.2,4.1,0,4.1,0,0,42.7,0,0,364.1,13.7,30.1,1.9,0.8,23.6,3.6,25.8,79.7,0,0,4.7,1.1,1.4,0,15.9,1.9,0,3.8,7.7,0.3,5.2,1.1,0.3,19.5,0,0,0.3,1.4,0,36.2,0,0,0,0.5,3.3,4.4,113.2,0.8,45.2,78.1,209
1989,0.3,0,18.6,238.4,3.8,0.5,4.7,0,0,63.3,3.6,0,375.1,13.4,13.7,1.4,2.7,22.5,3,39.7,61.1,0.3,0,4.1,0.5,1.4,1.9,17,8.8,0,1.6,3.8,0.8,3,0.5,0.3,20.5,0,0,0,0.5,0,23,0,0,0,0.5,2.5,2.7,112.6,3,23,10.7,124.4
1990,0,0,35.6,284.9,4.9,1.6,4.7,0,0,61.6,0,0,390.1,14,16.7,1.9,4.7,20.8,2.5,36.2,63.3,0,0,1.1,0,1.4,2.7,17.3,6.6,0,3.8,5.8,1.4,3,0.8,0.3,19.5,0,0,0.3,0.8,0,60.3,0,0,0,0.8,2.5,4.4,111.8,1.6,17.3,53.2,161.6
