year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,3.3,0,11.8,277.8,23,0,73.2,0,1.1,104.9,0.5,0,82.2,2.2,78.6,0,0,36.4,0.5,1.9,61.1,5.8,0,8.5,4.1,7.7,0,0.3,2.2,0,0,0.8,0,0.8,57.5,0.3,1.6,0,0,0,0,210.7,23.6,0,24.7,1.6,0.5,12.6,2.5,122.2,0,6.3,12.9,47.7
1962,3.6,0,11,283,26,0,75.1,0,1.1,107.7,0.5,0,85.2,2.2,86.6,0,0,37.5,0.5,1.9,62.7,5.8,0,8.5,4.7,8.8,0,0.3,2.2,0,0,1.1,0,1.4,54.8,0.3,1.6,0,0,0,0,224.7,24.4,0,25.8,1.6,1.4,13.2,3,122.7,0,7.4,15.6,46.3
1963,3.3,0,14.2,285.2,24.7,0,54.8,0,1.1,108.2,0.3,0,92.1,2.7,88.2,0,0,38.9,0.5,2.2,65.5,5.5,0,9.9,4.4,9,0,0.3,1.6,0,0,1.1,0,0.8,60.5,0.3,1.9,0,0,0,0,244.4,24.4,0,26.6,1.6,0.8,14,2.5,118.1,0,6,15.3,45.2
1964,3.3,0,11.5,303.6,22.2,0,58.9,0,0.8,112.9,0.3,0,101.6,1.9,92.3,0,0,37.3,0.5,1.9,64.1,5.5,0,9.6,4.4,9.3,0,0.3,1.6,0,0,1.4,0,0.8,58.9,0.3,1.4,0,0,0,0,261.9,26.3,0,26.6,1.6,0.8,15.1,2.5,112.6,0,7.4,16.4,44.1
1965,6.3,0,12.3,312.9,24.7,0,67.9,0,1.1,108.8,0.3,0,74.5,3,92.9,0,0,38.9,0.5,2.2,67.4,5.2,0,9.9,3.6,10.1,0,0.3,1.4,0,0,1.9,0,1.1,67.9,0.3,1.9,0,0,0,0,261.1,24.4,0,27.9,1.6,1.4,15.9,2.5,120,0,6.6,16.7,42.7
1966,6,0,14.5,312.3,26.6,0.3,63.8,0,1.1,113.7,0.3,0,89,2.2,92.9,0,0,36.7,0.5,2.2,66.6,6.8,0,12.3,3.3,11.8,0,0.5,1.9,0,0,2.5,0,1.1,61.6,0.3,1.9,0,0,0,0,250.7,24.9,0,30.1,1.6,1.4,15.3,2.5,108.5,0,7.9,18.9,41.6
1967,6.3,0,11.2,304.4,24.4,0.5,64.4,0,0.8,108.5,0.3,0,88.5,3,104.4,0,0,39.7,0.5,2.2,67.1,7.7,0,14.5,4.1,9.3,0,0.5,1.1,0,0,2.7,0,1.1,71.8,0.3,2.5,0,0,0,0,269.3,29,0,34.2,1.9,1.4,15.9,2.5,111.2,0,7.1,20.3,41.4
1968,8.2,0,12.1,315.1,23.6,0.5,64.4,0,1.4,108.5,0.3,0,96.2,3.8,106.8,0,0,40.5,0.5,2.2,68.2,7.4,0,11.8,4.4,12.1,0,0.5,1.4,0,0,2.7,0.5,0.8,65.5,0.3,1.9,0,0,0,0,280.8,32.1,0,31.8,1.9,1.1,15.9,1.9,121.4,0,7.7,20.8,41.1
1969,7.1,0,11.5,305.8,26.6,0.3,68.2,0,1.1,106,0.3,0,99.5,3.8,114.8,0,0,40.3,0.5,2.2,74.5,8.5,0,11,5.2,9.3,0,0.8,0.8,0,0,3.3,0.8,1.4,57.8,0.3,2.2,0,0,0,0,282.2,29.6,0,31.8,1.9,0.8,15.3,1.9,121.1,0,7.4,18.1,42.5
1970,7.1,0,13.4,309.3,26,0,61.6,0,1.4,106,0.3,0,98.6,3.6,118.4,0,0,38.6,0.8,2.2,75.1,9.3,0,10.7,4.1,9,0,0.8,0.8,0,0,5.2,0.3,2.7,56.7,0.3,1.6,0,0,0,0,269.6,31.2,0,30.4,1.9,0.5,15.3,2.5,118.9,0,7.4,19.2,40.3
