year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,1.4,0,46.3,199.2,72.1,0,44.7,0,0,7.9,0,0,29.9,0.8,482.7,2.5,0,28.8,0,0,0.5,0,0,0,0,6.8,0,0,7.4,0,0,0,0,0,0,0,0.8,0,0,0,0,591.2,3,40.3,10.7,196.4,0,2.2,0,38.9,1.6,0.8,0,125.2
1962,1.4,0,53.4,200.5,70.1,0,44.4,0,0,13.2,0,0,31,0.8,469.9,2.5,0,28.8,0,0,0.5,0,0,0,0,8.2,0,0,7.1,0,0,0,0,0,0,0,0.8,0,0,0,0,587.7,3.3,39.5,10.7,189.6,0,2.5,0,41.4,1.6,0.8,0.3,124.4
1963,1.6,0,46.6,212.9,60.3,0,44.4,0,0,10.1,0,0,28.5,0.8,487.9,2.5,0,28.5,0,0,0.5,0,0,0,0,8.8,0,0,7.4,0,0,0,0,0,0,0,0.8,0,0,0,0,561.1,3.6,39.5,10.4,166,0,2.5,0,42.2,1.6,0.8,0,125.2
1964,1.6,0,49.3,214,110.1,0,43.3,0,0,9.9,0,0,33.7,0.8,475.3,2.5,0,28.5,0,0,0.5,0,0,0,0,8.5,0,0,7.1,0,0,0,0,0,0,0,0.8,0,0,0,0,547.1,4.1,37.8,10.4,148.5,0,2.7,0,45.2,2.2,1.1,0.3,134.5
1965,1.9,0,52.1,215.9,73.4,0,43.3,0,0,10.1,0,0,33.7,1.1,494,2.5,0,28.2,0,0,0.5,0,0,0,0,9.6,0.3,0,6.6,0,0,0,0,0,0,0,0.8,0,0,0,0,558.9,3.8,47.1,10.4,152.9,0,2.7,0,43.8,2.2,1.4,0,133.4
1966,1.6,0,54,221.1,65.5,0,42.2,0,0,10.1,0,0,47.1,0.8,490.1,2.5,0,32.1,0,0,0.5,0,0,0,0,10.1,0.3,0,6.6,0,0,0,0,0,0,0,0.8,0,0,0,0,565.8,4.4,54,10.4,129.9,0,1.9,0,47.9,3.3,1.1,0,132.9
1967,1.4,0,60.8,216.7,72.6,0,42.2,0,0,9.9,0,0,49.3,0.8,507.7,2.5,0,32.3,0,0,0.5,0,0,0,0,12.6,0.3,0,6.6,0,0,0,0,0,0,0,0.8,0,0,0,0,567.4,4.9,65.5,10.1,144.9,0.3,2.5,0,47.7,3,1.4,0,131.5
1968,1.9,0,57.5,229.3,33.7,0.8,41.1,0,0,9.6,0,0,49.9,0.8,507.7,2.5,0,33.2,0,0,0.5,0,0,0,0,15.1,0.3,0,6.3,0,0,0,0,0,0,0,0.8,0,0,0,0,608.5,4.7,70.7,10.1,149,0.3,2.2,0,54.8,3,1.4,0.3,130.4
1969,1.9,0,55.1,240.3,45.2,1.4,40.5,0,0,11.5,0,0,51,0.8,549,2.5,0,33.2,0,0,0.5,0,0,0,0,16.7,1.1,0,6.3,0,0,0,0,0,0,0,1.1,0,0,0,0,498.6,4.1,67.7,15.1,147.4,0.3,2.5,0,54.8,4.1,1.4,0,134.8
1970,2.2,0,48.8,238.4,64.7,2.7,40.5,0,0,14.2,0,0,49.3,1.1,539.7,2.2,0,34,0,0,0.5,0,0,0,0,14.5,1.6,0,8.2,0,0,0,0,0,0,0,0.8,0,0,0,0,480,3.6,72.3,14.8,165.5,0,2.2,0,56.4,3.6,0.8,0,132.9
1971,2.5,0,46.3,233.7,79.5,3.6,43.6,0,0,15.1,0,0,37,1.1,554.5,2.2,0,32.6,0,0,0.3,0,0,0,0,13.4,2.7,0,10.7,0,0,0,0,0,0,0,0.8,0,0,0,0,519.5,3.3,81.4,14.5,162.5,0,2.2,0,57.8,3.3,1.1,0.3,130.1
1972,2.7,0,46.3,238.1,88.5,4.9,34.2,0,0,14,0,0,37,1.1,532.6,2.2,0,31.5,0,0,0.5,0,0,0,0,12.3,4.4,0,10.4,0,0,0,0,0,0,0,0.8,0,0,0,0,507.4,3.8,89,14.2,163.8,0,1.9,0,62.5,3.6,1.1,0.3,115.1
1973,3,0,41.4,234.8,98.6,1.1,34,0,0,10.7,0,0,46.3,0.8,476.7,2.2,0,29.3,0,0,0.5,0,0,0,0,4.7,4.7,0,10.1,0,0,0,0,0,0,0,0.8,0,0,0,0,580.8,4.1,87.1,13.7,169.6,0,1.9,0,63,3.8,0.8,0.3,103.8
1974,4.7,0,42.7,246,126,2.7,36.4,0,0,15.1,0,0,90.1,1.1,457.8,2.5,0,30.1,0.3,0,0.8,0,0,0,0,9.3,4.7,0,10.4,0,0,0,0,0,0,0,0.8,0,0,0,0,528.5,4.7,94,9,174.8,0,1.9,0,66.3,4.7,1.1,0.5,101.1
1975,7.1,0,66,308.2,170.1,4.7,33.4,0,0,21.1,0,0,98.6,2.2,446.6,2.5,0,32.1,0.3,0,1.1,0,0,0,0,14.8,0.5,0,13.7,0,0,0,0,0,0,0,0.5,0,0,0,0,375.9,5.8,106.6,4.7,180.3,0.3,0.5,0,81.6,6,1.9,1.1,83.8
1976,7.7,0,112.3,287.1,184.1,3.8,27.4,0,0,28.5,0,0,112.3,2.2,438.1,2.5,0,29.6,0,0,0.5,0,0,0,0,16.2,0.8,0,12.6,0,0,0,0,0,0,0,0.5,0,0,0,0,356.2,3.6,117,4.4,195.3,0.3,0.5,0,73.2,6.3,1.1,0.3,86.6
1977,7.9,0,90.7,320.5,217.3,5.5,22.2,0,0,35.1,0,0,132.3,1.9,451.2,2.7,0,30.7,0,0,0.8,0,0,0,0,17,1.9,0,10.4,0,0,0,0,0,0,0,0.8,0,0,0,0.3,277.8,3.8,106.8,4.1,205.5,0.3,1.4,0,70.1,9,1.9,0.5,92.6
1978,7.9,0,70.4,350.7,237.8,3,20.5,0,0,34,0,0,133.4,2.5,479.5,2.7,0,31.5,0.3,0,1.4,0,0,0,0,18.1,1.1,0,15.6,0,0,0,0,0,0,0,0.8,0,0,0,0,252.3,4.7,109.9,4.4,217.3,0.3,1.6,0,67.7,7.7,3,0.5,92.3
1979,6,0.3,58.9,338.9,236.7,0,21.1,0,0,27.4,0,0,124.1,2.5,491.5,2.7,0,28.8,0.3,0,1.1,0,0,0,0,18.4,2.2,0,12.1,0,0,0,0,0,0,0,0.5,0,0,0,0,269.6,5.2,117.8,4.7,188.8,0.3,0.8,0,63.3,7.9,0.8,0.8,91
1980,6,0,59.5,359.2,251.5,0,21.1,0,0,18.4,0,0,123.8,3.3,500.8,3,0,30.1,0.3,0,0.5,0,0,0,0,19.7,3,0,7.7,0,0,0,0,0,0,0,0.5,0,0,0,0,272.9,6.6,123.3,4.9,168.2,0.3,1.6,0,68.8,7.4,3.6,0.8,101.1
1981,6.8,0,58.4,366.8,244.9,0,12.6,0,0,31.2,0,0,117,2.7,426.6,2.7,0,30.4,0,0.5,1.1,0,0,0,0,15.6,8.8,0.3,3.6,0,0,0,0,0,0,0,0.5,0,0,0,0,312.9,6.3,118.4,4.9,152.3,0.3,1.4,0,73.7,8.2,4.4,0.5,100.8
1982,6.6,0,72.9,377,259.2,0,16.7,0,0,37,0,0,122.2,3.3,469.9,2.7,0,31,0.5,0.5,1.4,0,0,0,0,16.2,12.3,0,2.2,0,0,0,0,0,0,0,0.5,0,0,0,0.3,249.9,7.4,128.2,4.4,128.8,0.3,2.7,0,71.8,9.9,5.5,0.5,103.3
1983,6.6,0,75.1,355.3,286.3,0,14.5,0,0,36.7,0,0,133.4,2.7,496.7,2.7,0,28.2,0.3,0,1.9,0,0,0,0,16.4,10.4,0,2.2,0,0,0,0,0,0,0,0.8,0,0,0,0.3,291,7.7,123,4.7,121.1,0.3,4.1,0,70.4,7.7,6,0.3,103.8
1984,7.1,0.3,79.2,392.6,304.4,0,3.8,0,0,45.2,0,0,138.6,3,527.4,2.7,0,29,0,0.3,2.5,0,0,0,0,19.5,10.4,0.3,2.2,0,0,0,0,0,0,0,0.5,0,0,0,0.3,244.1,7.1,130.1,4.4,106.8,0.3,1.6,0.3,69.6,8.8,7.1,0.3,103.6
