year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,1.6,137.8,1.9,222.7,8.2,0,337.5,102.5,0,1.1,0,29.3,57.5,1.9,20.8,0,0,0.5,0,1.1,12.3,0,0,0.8,0,18.1,0,0,0,0,0,0.3,0.5,0,12.1,0,0.8,0,0,0,0.3,27.4,11.2,0,0.5,0,0,0,0.5,27.4,0,0.8,4.4,46.3
1962,1.6,167.7,1.6,217.5,7.7,0,317.8,141.1,0,1.4,0,28.8,40.5,2.2,20.8,0,0,0.5,0,1.4,13.2,0,0,1.4,0,21.1,0,0,0,0,0,0.3,0.3,0,12.9,0,0.3,0,0,0,0,27.4,11.8,0,0.3,0,0,0,0.5,32.6,0,1.4,4.4,46
1963,1.6,147.9,1.9,212.6,8.2,0,297,129.6,0,3.3,0,23.6,51.8,2.2,21.6,0,0,0.5,0,2.2,11.8,0,0,1.6,0.3,30.1,0,0,0,0,0,0,0.8,0,13.2,0,0.5,0,0,0,0,26.3,12.3,0,0.3,0,0,0,0.5,35.3,0,1.4,4.4,45.2
1964,1.6,146,1.6,203.3,6.8,0,312.6,128.5,0,3,0,22.7,46,2.5,21.6,0,0,0.5,0,1.9,11.8,0,0,1.1,0.8,29.6,0,0,0,0,0,0,0.8,0,12.3,0,0.3,0,0,0,0,26,11.2,0,0,0,0,0,1.4,34,0,1.4,4.4,44.9
1965,3,142.2,1.1,192.3,6.8,0,311,129.6,0,3.3,0,20.3,47.4,2.2,20,0,0,0.5,0,1.9,11.8,0,0,1.1,1.6,28.5,0,0,0,0,0,0,0.5,0,11.5,0,0.3,0,0,0,0,25.2,10.4,0,0,0,0,0,1.4,40.3,0,1.9,4.4,44.7
1966,6,152.9,0.5,191.5,16.7,0.5,312.9,94.5,0,3,0,40.8,55.9,1.9,17.3,0,0,0.8,0,2.7,11,0,0,0.5,0.5,27.7,0,0,0,0,0,0,0.8,0,10.7,0,0.3,0,0,0,0,25.2,7.1,0,0.3,0,0.3,0,1.1,41.6,0.8,1.1,4.7,44.9
1967,5.8,142.2,0.3,178.6,17,0,356.7,77,0,3,0,41.9,58.1,1.1,17.3,0,0,0.5,0,2.5,10.7,0,0,0,1.9,30.4,0,0,0,0,0,0,0.8,0,10.7,0,0.5,0,0,0,0,24.4,10.4,0,0.5,0,0,0,1.1,46.6,0.8,1.1,4.4,44.9
1968,5.5,144.7,0.3,187.1,17,0,365.2,73.7,0,3.3,0,44.7,58.1,1.1,17.8,0,0,0.5,0,2.5,10.4,0,0,0,1.4,29,0,0,0,0,0,0,0.5,0,11,0,0.5,0,0,0,0,24.1,9.9,0,0.5,0,0,0,1.6,44.9,0.8,1.1,4.4,44.9
1969,5.5,131,0.3,193.4,17.3,0,354,85.2,0,3.6,0,32.9,49.9,1.4,17.5,0,0,0.5,1.1,2.5,9.6,0,0,0,1.6,29.6,0,0,0,0,0,0,0.8,0,10.1,0,0.5,0,0,0,0,23.3,10.4,0,0.5,0,0,0,1.9,46.3,0.5,1.1,4.4,44.9
1970,5.2,152.3,0.3,188.2,17.8,0,335.1,86.6,0,3.6,0,43.3,55.3,1.4,17.5,0,0,0.5,1.1,2.7,9,0,0,0,4.9,32.9,0,0,0,0,0,1.4,0.8,0,9.6,0,0.5,0,0,0,0,23,10.1,0,0.5,0,0,0,2.2,46.8,0.5,1.1,4.1,45.5
