year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,46,2,108,174,83,0,360,0,41,24,0,152,21,0,16,0,0,0,1,0,20,0,94,0,0,138,0,1,1,0,0,0,0,65,0,0,0,0,335,0,14,52,32,0,0,0,30,0,0,0,167
1962,0,0,0,47,2,114,163,90,0,287,0,46,30,0,170,21,0,15,0,0,0,2,0,19,0,99,0,0,147,0,1,3,0,0,0,0,76,0,0,0,0,330,0,16,53,32,0,2,0,42,0,0,0,158
1963,0,0,0,48,2,98,123,72,0,430,0,32,66,0,138,22,0,15,0,0,0,1,0,19,0,115,0,0,164,0,1,4,0,0,0,0,52,0,0,0,0,303,0,13,47,31,0,1,0,30,0,0,0,135
1964,0,0,0,49,2,103,176,79,0,433,0,40,70,0,153,22,0,15,0,0,0,1,0,19,0,115,0,0,152,0,1,3,0,0,0,0,69,0,0,0,0,320,0,10,50,34,0,1,0,26,0,0,0,137
1965,0,0,0,49,2,102,103,78,0,503,0,39,41,0,155,23,0,15,0,0,0,1,0,19,0,118,0,0,175,0,1,4,0,0,0,0,68,0,0,0,0,294,0,14,50,34,0,0,0,43,0,0,0,120
1966,0,0,0,50,2,100,124,76,0,448,0,38,45,0,138,25,0,14,0,0,0,1,0,19,0,123,0,0,190,0,1,9,0,0,0,0,66,0,0,0,0,297,0,13,49,33,0,0,0,38,0,0,0,143
1967,0,0,0,48,2,119,110,78,0,402,0,38,21,0,154,24,0,14,0,0,0,1,0,18,0,135,0,0,200,0,1,9,0,0,0,0,80,0,0,0,0,301,0,13,48,35,0,0,0,28,0,0,0,159
1968,0,0,0,49,2,96,98,73,0,426,0,37,39,0,140,24,0,14,0,0,0,2,0,17,0,130,0,0,204,0,1,12,0,0,0,0,72,0,0,0,0,298,0,13,44,35,0,0,0,29,0,0,0,171
1969,0,0,0,48,2,95,109,72,0,399,0,36,32,0,148,23,0,14,0,0,0,2,0,17,0,123,0,0,204,0,1,12,0,0,0,0,71,0,0,0,0,306,0,12,45,31,0,0,0,31,0,0,0,159
1970,0,0,0,47,2,91,108,68,0,445,0,36,29,0,134,23,0,13,0,0,0,2,0,17,0,129,0,0,217,0,1,12,0,0,0,0,66,0,0,0,0,309,0,11,44,31,0,0,0,31,0,0,0,180
1971,0,0,0,48,2,95,107,74,0,440,0,36,23,0,155,23,0,13,0,0,0,2,0,17,0,126,0,0,211,0,1,12,0,0,0,0,76,0,0,0,0,315,0,12,44,33,0,1,0,33,0,0,0,178
