year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,24,0,59,947,52,0,0,0,0,37,129,0,1154,25,0,0,0,47,0,1,1,0,0,0,0,9,12,0,0,0,0,5,15,14,8,6,2,0,0,1,0,0,175,0,0,0,2,0,0,293,0,8,12,38
1962,24,0,64,932,53,0,0,0,0,36,96,0,1173,25,0,0,0,45,0,1,1,0,0,0,0,19,5,0,0,0,0,6,24,13,13,5,3,0,0,2,1,0,173,0,0,0,2,0,0,298,0,9,12,39
1963,25,0,66,946,55,0,0,0,0,37,83,0,1188,30,0,0,2,36,0,1,1,0,0,0,0,8,6,1,4,0,0,7,24,16,11,4,3,0,0,3,1,0,169,0,0,0,3,1,0,305,1,9,11,47
1964,29,0,78,955,57,0,0,0,0,40,85,0,1185,25,0,0,0,38,0,1,2,0,0,0,0,13,4,3,2,0,0,14,29,14,10,5,2,0,0,3,1,0,161,0,0,0,2,1,0,315,2,8,9,42
1965,23,0,71,921,59,0,0,0,44,37,83,0,1186,21,0,0,0,36,0,1,1,0,0,0,0,5,18,2,0,7,0,13,17,17,9,4,2,0,1,3,1,0,156,0,0,0,4,1,0,320,0,10,8,39
1966,27,0,69,966,62,0,0,0,60,41,76,0,1191,24,0,0,1,42,0,1,2,0,0,0,0,5,6,6,2,1,0,14,18,21,8,3,2,0,1,3,1,0,157,0,0,0,3,1,0,332,0,9,10,42
1967,28,0,77,1036,67,0,0,0,0,37,51,0,1214,29,1,0,2,41,0,1,1,0,0,0,0,10,7,4,0,0,0,8,25,19,8,4,2,0,1,3,0,0,156,0,0,0,3,2,0,340,0,9,12,41
1968,30,0,78,1049,69,0,0,0,0,38,33,0,1213,31,2,0,1,39,0,1,2,0,0,0,0,3,7,4,2,1,0,5,33,18,7,4,1,0,1,3,0,0,147,0,0,0,3,2,0,337,0,9,14,40
1969,36,0,87,1076,73,0,0,0,0,41,22,0,1203,27,1,0,2,42,0,1,2,0,0,0,0,4,4,1,0,6,0,1,47,19,6,4,1,0,1,4,1,0,139,0,0,0,3,2,0,363,0,8,14,46
1970,41,0,82,1131,80,0,0,0,0,41,19,0,1184,32,2,0,0,42,0,1,3,0,0,0,0,3,15,0,1,7,0,8,34,20,6,4,2,0,1,3,0,0,138,0,0,0,3,3,0,356,0,8,12,45
1971,44,0,88,1127,82,0,0,0,0,41,17,0,1184,28,2,0,0,40,0,1,2,0,0,0,0,6,10,0,1,6,0,10,40,21,5,3,2,0,1,3,0,0,132,0,0,0,3,3,0,366,0,13,12,43
1972,47,0,87,1126,78,0,0,0,0,42,15,0,1169,29,1,0,0,39,0,1,3,0,1,0,0,8,20,0,0,13,0,12,31,19,5,3,1,0,1,4,3,0,127,0,0,0,4,3,0,376,0,9,14,43
1973,44,0,86,1120,84,0,0,0,0,42,14,0,1148,29,2,0,0,43,0,1,2,0,0,0,0,7,3,0,0,17,0,23,48,25,6,3,0,0,1,4,1,0,122,0,0,0,3,4,0,392,0,9,15,44
1974,48,0,77,1129,91,0,0,0,0,42,13,0,1144,31,2,0,0,41,0,1,3,0,0,0,0,9,16,1,2,20,0,25,38,22,5,3,1,0,1,4,0,0,122,0,0,0,4,4,0,399,0,12,14,43
1975,55,0,75,1184,98,0,0,0,0,43,12,0,1130,33,2,0,1,37,0,1,2,0,0,0,0,6,3,0,0,27,0,19,55,26,5,3,1,0,1,4,1,0,122,0,0,0,4,4,0,417,0,10,13,45
1976,62,0,76,1158,104,0,0,0,0,40,13,0,1108,34,2,0,0,34,0,2,2,0,0,0,0,3,3,0,0,48,0,18,49,24,5,4,2,0,1,5,0,0,118,0,0,0,5,4,0,335,0,10,15,41
1977,71,0,77,1163,110,0,0,0,0,41,14,0,1097,36,3,0,1,32,0,1,3,0,0,0,0,4,4,0,0,42,0,20,65,18,5,4,2,0,1,6,0,0,106,0,0,0,5,4,0,370,0,12,13,46
1978,70,0,80,1198,117,0,0,0,0,39,14,0,1094,34,3,0,0,36,0,1,3,0,0,0,0,1,16,0,0,42,0,18,59,18,5,4,3,0,1,5,1,0,105,0,0,0,6,4,0,386,3,11,12,46
1979,63,0,80,1213,118,0,1,0,0,36,13,0,1083,33,3,0,0,32,0,1,3,0,0,0,0,1,3,1,0,44,0,15,79,20,5,4,1,0,1,6,0,0,101,0,0,0,6,4,0,361,23,9,14,47
1980,71,0,81,1231,119,0,1,0,0,34,12,0,1070,33,2,0,0,37,0,1,3,0,0,0,0,3,3,1,0,31,0,16,100,20,0,7,5,0,1,6,0,0,106,0,0,0,4,5,0,402,35,8,14,44
1981,76,0,69,1250,120,0,1,0,0,35,14,0,1049,35,2,0,1,34,0,1,2,0,0,0,0,0,8,0,0,28,0,20,99,16,0,7,9,0,1,5,1,0,102,0,0,0,5,5,0,377,21,9,15,41
1982,73,0,71,1269,123,0,4,0,0,36,18,0,1037,36,2,0,0,40,0,1,3,0,0,0,0,2,3,0,0,25,0,16,119,19,0,7,12,0,1,6,1,0,97,0,0,0,4,5,0,404,48,9,13,39
