"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,19,0,18,1535,15,0,0,0,53,17,89,0,479,10,5,0,4,17,0,0,10,0,7,115,0,0,1,0,0,1,0,111,0,2,13,0,0,0,0,0,4,0,144,0,0,0,6,12,0,534,26,2,1,"5,"
1962,25,0,19,1540,15,0,0,0,50,21,172,0,496,11,7,0,3,18,0,0,9,0,6,136,0,1,1,1,0,2,0,79,0,2,13,0,0,0,0,0,6,0,104,0,0,0,6,14,0,522,34,2,1,"6,"
1963,27,0,19,1512,14,0,0,0,33,18,89,0,455,12,7,0,3,17,0,0,10,0,4,75,0,0,0,0,0,2,0,63,0,1,15,0,0,0,0,0,5,0,114,0,0,0,6,12,0,545,37,2,1,"5,"
1964,27,0,20,1477,16,0,0,0,54,22,89,0,520,12,8,0,3,22,0,0,9,0,4,72,0,6,1,0,0,1,0,52,0,1,15,0,0,0,0,0,8,0,110,0,0,0,6,12,0,522,38,2,1,"7,"
1965,28,0,19,1494,14,0,0,0,67,23,134,0,467,12,9,0,3,23,0,0,9,0,5,64,0,5,0,0,0,2,0,48,0,1,13,0,0,0,0,0,5,0,126,0,0,0,7,13,0,515,40,2,1,"7,"
1966,31,0,19,1450,14,0,0,0,36,16,119,0,440,13,10,0,2,22,0,0,9,0,6,63,0,3,0,0,0,2,0,53,0,1,15,0,0,0,0,0,5,0,98,0,0,0,13,13,0,575,44,2,1,"7,"
1967,32,0,18,1381,17,0,0,0,33,17,87,0,453,13,11,0,2,19,0,0,9,0,5,69,0,1,0,0,0,1,0,40,0,1,18,0,0,0,1,0,3,0,112,0,0,0,15,14,0,574,19,2,1,"8,"
1968,28,0,20,1312,15,0,0,0,41,20,76,0,519,12,12,0,2,20,0,0,10,0,5,39,0,3,0,0,0,1,0,61,0,0,15,0,0,0,0,0,5,0,96,0,0,0,16,13,0,567,13,2,1,"7,"
1969,29,0,18,1333,14,0,0,0,39,19,85,0,503,11,9,0,2,17,0,0,9,0,5,40,0,2,0,1,0,1,0,69,0,1,11,0,0,0,0,0,2,0,85,0,0,0,13,14,0,532,15,2,1,"6,"
1970,34,0,19,1411,18,0,0,0,33,15,93,0,498,11,9,0,3,20,0,0,9,0,5,42,0,2,0,0,0,2,0,110,1,1,14,0,0,0,0,0,2,0,85,0,0,0,11,12,0,530,12,2,1,"7,"
1971,37,0,17,1354,19,0,0,0,28,18,71,0,513,11,11,0,2,18,0,0,9,0,6,41,0,1,0,0,0,2,0,109,0,1,12,0,0,0,0,0,2,0,121,0,0,0,9,13,0,500,11,2,2,"8,"
1972,38,0,19,1459,20,0,0,0,73,11,104,0,463,12,12,0,2,20,0,0,9,0,7,54,0,3,0,0,0,2,0,112,0,1,16,0,0,0,1,0,1,0,102,0,0,0,19,13,0,472,9,3,1,"8,"
1973,39,0,20,1363,23,0,0,0,30,19,73,0,505,12,13,0,2,23,0,0,9,0,7,43,0,1,0,0,0,2,0,121,0,1,16,0,0,0,1,0,1,0,82,0,0,0,23,13,0,467,22,2,1,"10,"
1974,40,0,20,1351,21,0,0,0,21,20,140,0,468,11,12,0,2,21,0,0,9,0,8,29,0,1,0,0,0,2,0,113,2,1,17,0,0,0,1,0,1,0,99,0,0,0,25,12,0,472,10,2,1,"12,"
1975,36,0,21,1516,18,0,0,0,21,17,90,0,432,12,13,0,2,20,0,0,9,0,8,43,0,1,0,0,0,2,0,112,2,1,15,0,0,0,1,0,1,0,97,0,0,0,21,14,0,422,12,3,1,"10,"
1976,36,0,31,1424,22,0,0,0,24,19,70,0,535,15,16,0,1,20,0,0,10,0,10,52,0,3,0,2,0,2,0,94,1,1,14,0,0,0,1,0,3,0,106,0,0,0,17,12,0,450,30,2,1,"11,"
1977,37,0,25,1414,24,0,0,0,21,8,60,0,507,15,16,0,2,16,0,0,14,0,11,52,0,5,0,1,0,3,0,106,2,3,14,0,0,0,1,0,4,0,88,0,0,0,20,11,0,505,48,2,2,"10,"
1978,34,0,30,1456,26,0,0,0,20,15,53,0,501,15,16,0,2,16,1,0,12,0,13,48,0,2,0,0,0,3,0,108,2,3,17,0,0,0,1,0,3,0,95,0,0,0,20,12,0,516,47,3,2,"13,"
1979,36,0,26,1535,24,0,0,0,19,15,66,0,485,14,12,0,1,17,1,0,14,0,15,49,0,3,0,0,0,3,0,116,0,4,12,0,0,0,1,0,5,0,94,0,0,0,21,15,0,541,37,3,2,"13,"
