year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,14,0,14,1104,54,0,3,0,14,14,62,0,656,21,12,0,1,30,0,0,13,0,0,164,0,16,11,10,0,9,0,74,0,16,1,17,0,0,0,0,1,0,185,0,0,0,5,9,0,424,14,1,3,27
1962,20,0,17,1014,75,0,3,0,14,18,61,0,663,29,12,0,1,33,0,0,14,0,1,238,0,18,10,9,0,8,0,104,0,16,1,17,0,0,0,0,1,0,184,0,0,0,7,11,0,439,12,1,3,25
1963,15,0,15,1021,84,0,3,0,14,16,89,0,572,24,11,0,1,36,0,0,13,0,0,86,0,18,9,3,0,12,0,222,0,14,1,18,0,0,0,0,1,0,185,0,0,0,5,11,0,430,12,1,3,30
1964,14,0,15,1055,53,0,3,0,14,15,91,0,620,26,12,0,1,33,0,0,15,0,1,90,0,17,9,6,0,14,0,158,0,15,1,17,0,0,0,0,1,0,189,0,0,0,5,11,0,424,12,1,3,24
1965,15,0,17,1098,60,0,3,0,14,16,76,0,614,21,14,0,1,33,0,0,15,0,1,83,0,21,12,4,0,16,0,133,0,13,1,17,0,0,0,0,1,0,185,0,0,0,5,10,0,459,12,1,3,28
1966,15,0,17,1041,69,0,3,0,14,16,79,0,608,22,15,0,1,36,0,0,16,0,0,180,0,25,10,6,0,23,0,156,0,15,1,17,0,0,0,0,1,0,184,0,0,0,5,11,0,449,14,1,3,30
1967,16,0,16,998,73,0,3,0,13,16,71,0,593,23,15,0,1,33,0,0,14,0,0,91,0,21,22,6,1,54,0,166,0,17,1,17,0,0,0,0,1,0,183,0,0,0,7,12,0,459,11,1,3,27
1968,17,0,17,1039,69,0,3,0,12,14,88,0,586,29,15,0,1,36,0,0,16,0,1,87,0,32,28,4,2,47,0,154,1,16,1,15,0,0,0,0,1,0,172,0,0,0,5,11,0,474,9,1,3,27
1969,17,0,18,1040,80,0,3,0,11,15,71,0,613,24,14,0,1,36,0,0,16,0,1,95,0,23,20,5,2,9,0,199,0,16,1,17,0,0,1,0,1,0,183,0,0,0,4,13,0,411,9,1,3,31
1970,18,0,17,1051,86,0,3,0,11,15,67,0,568,22,14,0,1,35,0,0,17,0,1,79,0,33,29,7,0,39,0,200,0,17,1,16,0,0,0,0,1,0,175,0,0,0,6,12,0,424,9,1,3,30
1971,18,0,18,1060,79,0,2,0,8,15,65,0,579,23,17,0,1,34,0,0,15,0,1,82,0,37,21,5,0,42,0,224,0,17,1,14,0,0,1,0,1,0,174,0,0,0,6,10,0,423,9,1,3,31
1972,19,0,19,1064,79,0,2,0,9,15,64,0,570,24,17,0,1,37,0,0,16,0,0,82,0,35,22,5,0,34,0,267,1,18,1,15,0,0,1,0,1,0,172,0,0,0,6,13,0,428,7,1,3,28
1973,19,0,18,1093,76,0,2,0,9,18,68,0,588,19,17,0,1,31,0,0,17,3,1,58,0,32,22,6,0,50,0,262,1,17,1,16,0,0,1,0,1,0,173,0,0,0,5,12,0,396,9,1,4,29
1974,20,0,17,1120,71,0,2,0,11,18,67,0,602,28,16,0,1,36,0,0,18,3,2,51,0,27,22,2,2,31,0,219,0,16,1,13,0,0,1,0,1,0,169,0,0,0,10,12,0,330,7,1,4,26
1975,21,0,19,1115,79,0,2,0,14,12,69,0,591,23,15,0,1,31,0,0,16,1,2,49,0,19,14,2,7,40,0,289,0,17,1,13,0,0,1,0,1,0,162,0,0,0,13,12,0,276,4,1,4,27
1976,20,0,19,1154,88,0,2,0,14,19,65,0,608,30,16,0,1,37,0,0,16,2,5,76,0,29,19,3,11,56,0,230,0,20,1,14,0,0,1,0,1,0,169,0,0,0,15,12,0,389,3,1,4,28
1977,21,0,19,1168,75,0,2,0,15,17,76,0,620,25,16,0,1,36,1,0,16,2,6,54,0,20,14,4,14,46,0,221,1,22,1,13,0,0,1,0,1,0,170,0,0,0,18,10,0,402,5,1,4,28
