"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,14,0,299,1,0,3,154,0,4,0,530,82,0,8,0,17,28,2,1,2,0,0,1,16,73,17,0,0,0,72,0,0,0,3,0,49,0,0,3,0,46,3,0,2,25,0,1,1,118,2,1,3,"18,"
1962,0,19,0,299,1,0,6,166,0,4,0,715,72,0,7,0,18,27,2,1,2,0,1,0,13,78,19,0,0,0,81,0,0,0,5,0,52,0,0,3,1,45,3,0,2,26,0,1,1,119,1,0,3,"18,"
1963,0,16,0,300,1,0,7,170,0,4,0,611,86,0,7,0,19,27,2,1,2,0,1,1,14,77,18,0,0,0,96,0,0,0,6,0,54,0,0,3,0,44,4,0,2,26,0,1,1,115,2,1,3,"18,"
1964,0,17,0,303,1,0,9,172,0,5,0,636,95,0,8,0,19,27,2,1,2,0,0,1,13,76,21,0,0,0,91,0,0,0,7,0,54,0,0,3,0,43,3,0,2,27,0,1,1,117,2,1,3,"18,"
1965,0,12,0,300,1,0,10,168,0,4,0,466,103,0,7,0,19,26,2,1,2,0,0,1,20,73,23,0,0,0,91,0,0,0,7,0,52,0,0,3,0,42,3,0,2,28,0,1,1,123,2,1,3,"18,"
1966,0,8,0,301,1,0,10,288,0,4,0,311,130,0,7,0,20,26,2,1,2,0,0,1,27,103,23,0,0,0,70,0,0,0,7,0,50,0,0,3,1,41,3,0,2,28,0,1,1,129,3,1,3,"18,"
1967,1,14,0,305,1,0,10,161,0,6,0,532,155,0,7,0,21,26,2,1,2,0,0,1,32,96,22,0,0,0,72,0,0,0,4,0,48,0,0,3,1,32,3,0,2,26,0,1,1,137,2,2,3,"17,"
1968,1,16,0,310,1,0,9,161,0,5,0,605,133,0,7,0,21,25,2,1,2,0,0,1,34,95,19,0,0,0,70,0,0,0,2,0,43,0,0,3,1,27,3,0,3,24,0,1,1,142,3,1,3,"17,"
1969,1,18,0,304,0,0,10,168,0,6,0,662,112,0,6,0,23,24,2,1,2,0,0,1,36,102,19,0,0,0,64,0,0,0,1,0,39,0,0,3,0,25,3,0,3,22,0,0,1,153,2,2,3,"17,"
1970,1,17,0,295,0,0,10,181,0,7,0,647,172,0,6,0,23,24,2,1,2,0,0,1,38,117,15,0,0,0,115,0,0,0,2,0,40,0,0,3,0,25,3,0,3,20,0,1,1,164,2,2,3,"17,"
