year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,9,8,7,142,0,202,26,70,0,554,0,31,18,0,72,0,0,21,0,0,0,0,0,10,0,129,1,3,184,0,0,0,0,32,0,0,19,0,0,0,0,0,3,174,0,0,0,0,0,13,1,0,0,12
1962,10,8,8,143,0,207,26,69,0,510,0,31,21,0,72,0,0,21,0,0,0,0,0,10,0,122,1,6,183,0,0,0,0,32,0,0,20,0,0,0,0,0,5,173,0,0,0,0,0,13,1,0,0,13
1963,11,8,11,145,0,212,26,69,0,518,0,31,29,0,72,0,0,21,0,0,0,0,0,10,0,120,1,6,181,0,0,0,0,32,0,0,22,0,0,0,0,0,6,173,0,0,1,0,0,22,1,0,0,13
1964,11,8,12,143,0,200,33,69,0,566,0,31,28,0,78,0,0,21,0,0,0,0,0,10,0,122,0,6,170,0,0,0,0,32,0,0,19,0,0,0,0,0,5,173,0,0,0,0,0,25,1,0,0,13
1965,12,8,12,143,0,189,31,75,0,605,0,30,23,0,78,0,0,21,0,0,0,0,0,12,0,153,0,2,170,0,0,0,0,32,0,0,19,0,0,0,0,0,5,173,0,0,0,0,0,27,1,0,0,13
1966,13,10,12,145,2,109,52,87,0,633,0,46,52,0,75,0,0,21,0,0,0,0,0,12,0,173,2,2,139,0,0,0,0,26,0,0,22,0,0,0,0,0,5,174,0,0,0,0,0,27,1,0,0,14
1967,14,10,9,149,3,110,46,90,0,659,0,44,23,0,75,0,0,22,0,0,0,0,0,13,0,132,2,3,151,0,0,0,0,29,0,0,22,0,0,0,0,0,5,174,0,0,0,0,0,26,1,0,0,14
1968,14,9,11,152,3,111,40,75,0,520,0,41,41,0,76,0,0,21,0,0,0,0,0,14,0,118,4,2,169,0,0,0,0,31,0,0,22,0,0,0,0,0,8,196,0,0,0,0,0,34,1,0,0,15
1969,14,8,10,158,5,99,27,69,0,651,0,31,70,0,75,0,0,23,0,0,0,0,1,15,0,131,4,2,138,0,0,0,0,45,0,0,22,0,0,0,0,0,7,174,0,0,1,0,0,35,4,0,0,16
1970,14,8,9,165,5,99,27,68,0,564,0,30,76,0,74,0,0,23,0,0,0,0,1,16,0,127,4,2,137,0,0,0,0,26,0,0,22,0,0,0,0,0,8,172,0,0,0,0,0,40,3,0,0,16
