year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,6,163,133,0,19,77,0,10,0,1002,103,0,3,0,35,7,0,0,0,0,0,2,12,1,0,0,0,0,14,0,0,0,0,0,60,0,1,0,2,0,9,0,0,0,0,0,0,104,0,0,0,15
1962,0,0,6,161,130,0,19,75,0,22,0,988,103,0,3,0,36,7,0,0,0,0,1,1,14,1,1,0,0,0,14,0,0,0,0,0,64,0,1,0,2,0,9,0,0,0,0,0,0,112,0,0,0,14
1963,0,0,6,165,127,0,20,58,0,29,0,998,124,0,3,0,41,7,0,0,0,0,1,1,5,5,1,0,0,0,13,0,0,0,0,0,68,0,1,0,1,0,9,0,0,0,0,0,0,101,0,0,0,15
1964,0,0,6,192,125,0,19,75,0,27,0,946,137,0,4,0,46,7,0,0,0,0,1,1,4,3,2,0,0,0,14,1,0,0,0,0,67,0,1,0,2,0,10,0,0,0,1,0,0,101,0,0,0,16
1965,0,0,6,191,114,0,19,62,0,19,0,921,169,0,4,0,39,7,0,0,0,0,1,1,6,0,8,0,0,0,14,1,0,1,0,0,68,0,1,0,4,0,10,0,0,0,1,1,1,140,0,0,0,16
1966,0,0,6,185,109,0,19,76,0,35,0,880,190,0,4,0,36,7,0,0,0,0,1,1,2,1,14,0,0,0,14,0,0,0,0,0,73,0,1,0,3,0,10,0,0,0,1,1,1,149,0,0,0,16
1967,0,0,7,181,107,0,18,74,1,37,0,895,177,0,4,0,31,8,0,0,0,0,1,0,1,0,19,0,0,1,16,0,0,0,0,0,70,0,1,0,3,0,11,0,0,0,0,0,1,151,0,0,0,17
1968,0,0,7,157,103,0,18,80,0,45,0,851,192,0,4,0,31,7,0,0,0,0,2,2,1,0,14,1,0,0,29,0,0,0,0,0,69,0,1,0,4,0,11,0,0,0,0,0,1,176,0,0,0,17
1969,0,0,7,183,97,0,18,106,0,91,0,788,195,0,3,0,28,7,0,0,0,0,1,1,2,0,15,0,0,3,31,3,0,0,0,0,76,0,1,0,4,0,11,0,0,0,0,1,1,161,0,0,0,14
1970,0,0,3,136,94,0,17,74,0,68,0,785,292,0,3,0,27,7,0,0,0,0,2,1,0,0,16,0,0,0,27,1,0,0,0,0,80,0,1,0,6,0,4,0,0,0,0,0,1,168,0,0,0,12
1971,0,0,8,117,89,1,29,89,0,39,0,804,266,0,5,0,30,8,0,0,0,0,1,1,8,0,21,0,0,1,31,0,0,0,0,0,94,0,1,0,3,0,16,0,0,0,0,1,1,139,0,0,0,23
1972,0,0,10,115,72,0,28,88,0,42,0,787,316,0,3,0,24,8,0,0,0,0,1,2,10,0,20,0,0,0,29,1,0,0,0,0,93,0,1,0,2,0,16,0,0,0,0,1,1,137,0,0,0,26
1973,0,0,10,120,49,0,33,88,0,45,0,722,370,0,4,0,26,26,0,0,0,0,4,1,11,0,48,0,0,0,29,0,0,0,0,0,85,0,1,0,5,0,18,0,0,0,1,1,1,137,0,0,0,30
1974,0,0,8,128,11,0,36,89,0,58,0,746,368,0,4,0,32,25,0,0,0,0,2,2,12,0,34,0,0,0,34,6,0,0,0,0,97,0,0,0,4,0,18,0,0,0,1,1,1,127,1,0,0,30
1975,0,0,10,133,4,0,37,88,0,58,0,745,366,0,4,0,30,34,0,0,0,0,2,1,9,0,35,0,0,0,23,0,0,0,0,0,104,0,0,0,4,0,20,0,0,0,0,1,1,132,2,0,1,30
1976,0,0,11,136,5,0,39,70,0,83,0,747,375,0,4,0,32,16,0,0,0,0,1,2,10,0,76,0,0,0,30,3,0,0,0,0,105,0,0,0,3,0,21,0,0,0,0,1,1,136,0,0,1,35
1977,0,0,12,179,4,0,40,85,0,56,0,666,488,1,5,0,28,20,0,0,1,1,1,0,5,0,40,0,0,0,30,4,0,0,0,0,110,0,1,0,3,0,26,0,0,0,0,1,1,162,0,0,1,36
1978,0,0,11,215,5,0,41,82,0,82,0,612,520,2,7,0,17,21,0,0,2,1,2,0,8,0,84,0,0,0,38,5,0,1,0,0,104,0,2,0,2,0,28,0,0,0,1,1,1,168,1,0,3,37
1979,0,0,11,223,4,0,42,84,0,120,0,570,523,3,10,0,15,15,0,0,4,1,3,0,6,0,25,0,16,0,38,5,0,0,0,0,99,0,2,0,3,0,29,0,0,0,1,1,1,170,2,3,8,20
1980,0,0,12,212,4,0,43,67,0,58,0,539,562,5,12,0,14,14,0,0,3,1,4,2,4,1,13,0,28,0,43,23,1,0,0,0,97,0,2,0,3,0,32,0,0,0,0,1,1,178,1,3,8,20
1981,0,0,14,220,3,0,43,118,0,97,0,356,663,4,11,0,15,10,0,0,3,1,2,4,6,2,18,1,28,0,28,31,0,0,0,0,92,0,1,0,2,0,32,0,0,0,1,1,1,176,2,2,7,18
1982,1,0,14,234,3,0,44,100,0,91,0,384,680,4,12,0,16,9,0,0,3,1,2,12,6,0,20,0,50,0,25,25,0,0,0,0,85,0,1,0,3,0,34,0,0,0,1,1,1,181,3,2,7,20
