"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,0,0,1,62,1,0,71,0,0,548,0,0,21,0,159,0,0,17,0,0,0,0,0,374,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,623,0,0,84,0,0,0,0,28,0,0,0,"6,"
1962,0,0,1,68,1,0,70,0,0,658,0,0,28,0,156,0,0,17,0,0,0,0,0,366,0,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,614,0,0,83,0,0,0,0,32,0,0,0,"6,"
1963,0,0,1,70,1,0,68,0,0,691,0,0,34,0,153,0,0,16,0,0,0,0,0,341,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,602,0,0,93,0,0,0,0,35,0,0,0,"5,"
1964,0,0,1,74,1,0,76,0,0,682,0,0,38,0,158,0,0,16,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,590,0,0,102,0,0,0,0,44,0,0,0,"5,"
1965,0,0,1,77,1,0,86,0,0,676,0,0,58,0,169,0,0,16,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,579,0,0,112,0,0,0,0,45,0,0,0,"5,"
1966,0,0,2,88,1,0,92,0,0,666,0,0,51,0,166,0,0,15,0,0,0,0,0,342,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,566,0,0,120,0,0,1,0,54,0,0,0,"5,"
1967,0,0,1,88,1,0,96,0,0,727,0,0,39,0,165,0,0,15,0,0,0,0,0,336,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,553,0,0,107,0,0,1,0,57,0,0,0,"5,"
1968,0,0,1,91,1,0,94,0,0,694,0,0,56,0,165,0,0,15,0,0,0,0,0,362,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,541,0,0,115,0,0,1,0,65,0,0,0,"5,"
1969,0,0,1,93,1,0,91,0,0,704,0,0,44,0,164,0,0,14,0,0,0,0,0,351,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,527,0,0,102,0,0,1,0,67,2,0,0,"5,"
1970,0,0,1,106,1,0,90,0,0,626,0,0,57,0,164,0,0,14,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,516,0,0,99,0,0,0,0,74,2,0,0,"5,"
1971,0,0,1,112,1,0,88,0,0,726,0,0,58,0,164,0,0,14,0,0,0,0,0,359,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,505,0,0,117,0,0,0,0,80,2,0,0,"4,"
1972,0,0,1,109,1,0,88,0,0,766,0,0,54,0,163,0,0,13,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,470,0,0,115,0,0,0,0,86,2,0,0,"5,"
1973,0,0,1,109,1,0,88,0,0,761,0,0,53,0,165,0,0,13,0,0,0,0,0,367,0,0,0,0,0,0,0,0,0,0,0,0,50,1,0,0,0,459,0,0,113,0,0,0,0,88,2,0,0,"5,"
1974,0,0,1,113,1,0,88,0,0,745,0,0,53,0,164,0,0,13,0,0,0,0,0,357,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,446,0,0,114,0,0,0,0,79,2,0,0,"5,"
1975,0,0,1,116,1,0,90,0,0,702,0,0,50,0,155,0,0,12,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,476,0,0,114,0,0,0,0,54,2,0,0,"6,"
1976,0,0,1,116,1,0,91,0,0,697,0,0,49,0,154,0,0,13,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,459,0,0,113,0,0,0,0,45,2,0,0,"6,"
1977,0,0,1,125,1,0,95,0,0,677,0,0,46,0,160,0,0,13,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,370,0,0,113,0,0,0,0,48,2,0,0,"6,"
