year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,53,0,0,617,6,42,209,0,0,157,0,0,505,0,16,0,0,18,6,0,41,0,2,25,0,0,19,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,13,28,0,0,2,0,0,247,0,3,0,10
1962,56,0,1,638,12,37,167,0,1,167,0,0,538,1,18,0,0,21,8,0,69,0,7,36,0,0,21,0,0,0,0,0,0,9,71,0,0,0,0,0,0,0,14,29,0,0,6,0,0,253,1,3,0,10
1963,54,0,0,624,10,55,176,0,0,182,0,0,527,1,18,0,0,21,8,0,65,0,8,32,0,0,17,0,0,0,0,0,0,4,101,0,0,0,0,0,0,0,15,33,0,0,4,0,1,268,3,4,0,9
1964,49,0,2,652,11,23,150,0,1,197,0,0,514,1,23,0,0,20,10,0,56,0,9,32,0,0,18,0,0,0,0,0,0,4,107,0,0,0,1,0,0,0,14,33,0,0,6,0,0,292,4,4,0,9
1965,52,0,1,628,12,11,162,0,1,217,0,0,529,1,19,0,0,21,7,0,60,0,7,31,0,0,17,0,0,0,0,0,0,1,91,0,0,0,1,0,0,0,11,34,0,0,12,0,0,311,1,4,0,9
1966,43,0,1,639,10,8,109,0,1,228,0,0,571,1,22,0,0,21,4,0,35,0,9,32,0,0,17,0,0,0,0,0,0,2,87,0,0,0,1,0,0,0,9,34,0,0,13,0,0,322,1,4,0,9
1967,42,0,0,650,9,7,143,0,0,231,0,0,555,1,21,0,0,21,7,0,29,0,9,34,0,0,18,0,0,0,0,0,0,0,97,0,0,0,1,0,1,0,13,35,0,0,8,0,0,339,1,4,0,7
1968,41,0,0,654,10,6,75,0,0,262,0,0,547,1,17,0,0,18,4,0,23,0,11,30,0,0,19,0,0,0,0,0,0,0,104,0,0,0,1,0,1,0,14,31,0,0,8,0,0,357,2,5,0,7
1969,42,0,1,635,13,7,93,0,0,265,0,0,529,1,19,0,0,16,2,0,25,0,14,32,0,0,17,0,0,0,0,0,0,0,109,0,0,0,1,0,1,0,13,19,0,0,8,0,0,366,1,4,0,7
1970,44,0,0,681,12,11,101,0,0,264,0,0,506,0,18,0,0,14,3,0,17,0,10,36,0,0,19,0,0,0,0,0,0,0,108,0,0,0,2,0,2,0,11,18,0,0,10,0,0,374,1,4,0,7
1971,43,0,0,685,13,5,88,0,0,262,0,0,519,1,16,0,0,16,2,0,53,0,9,38,0,0,19,0,0,0,0,0,0,0,111,0,0,0,2,0,0,0,13,18,0,0,7,1,0,367,0,5,0,7
1972,45,0,0,681,18,5,102,0,0,269,0,0,504,1,16,0,0,19,13,0,41,0,14,39,0,0,16,0,0,0,0,0,0,0,107,0,0,0,1,0,1,0,14,19,0,0,7,0,0,365,1,4,0,8
1973,46,0,1,662,18,11,133,0,0,267,0,0,469,1,17,0,0,18,22,0,50,0,10,41,0,0,13,0,0,0,0,0,0,0,95,0,0,0,1,0,1,0,13,20,0,0,6,1,0,361,2,4,0,11
1974,49,0,2,691,24,10,134,0,0,267,0,0,472,1,19,0,0,21,26,0,24,0,50,41,0,0,13,0,0,0,0,0,0,0,92,0,0,0,3,0,1,0,12,18,0,0,7,0,0,365,1,4,0,11
1975,49,0,1,720,26,21,139,0,0,269,0,0,461,1,17,0,0,18,46,0,30,0,27,41,0,0,14,0,0,0,0,0,0,1,86,0,0,0,1,0,2,0,13,23,0,0,4,1,0,362,1,6,0,13
1976,51,0,1,727,39,4,144,0,1,266,0,0,464,1,11,0,0,27,24,0,9,0,25,44,0,0,27,0,0,0,0,0,0,0,92,0,0,0,3,0,1,0,12,28,0,0,7,1,0,361,5,5,0,13
1977,54,0,0,741,50,7,171,0,0,268,0,0,451,1,9,0,0,28,11,0,20,0,27,46,0,0,29,0,0,0,0,0,0,0,90,0,0,0,2,0,0,0,14,31,0,0,3,0,0,360,2,5,1,13
1978,57,0,1,752,48,7,178,0,0,283,0,0,466,1,8,0,0,21,30,0,11,0,23,49,0,0,38,0,0,0,0,0,0,0,91,0,0,0,2,0,1,0,16,33,0,0,4,1,0,371,2,6,1,13
1979,57,0,1,770,34,11,168,0,0,286,0,0,452,1,9,0,0,35,11,0,12,0,36,53,0,0,58,0,0,0,0,0,0,0,93,0,0,0,3,0,0,0,23,33,0,0,4,1,0,371,5,6,1,16
1980,59,0,1,791,24,10,190,0,0,301,0,0,438,1,10,0,0,29,28,0,79,0,22,56,0,0,55,0,0,0,0,0,0,0,95,0,0,0,1,0,1,0,23,33,0,0,4,1,0,370,5,6,0,14
1981,61,0,2,797,29,12,205,0,0,299,0,0,420,2,8,0,0,37,61,0,61,0,28,55,0,0,52,0,0,0,0,0,0,0,97,0,0,0,2,0,0,0,20,33,0,0,1,1,0,375,4,6,0,12
1982,62,0,2,769,25,2,211,0,0,275,0,0,422,1,8,0,0,30,64,0,56,0,23,54,0,0,62,0,0,0,0,0,0,0,96,0,0,0,1,0,0,0,21,33,0,0,5,1,0,364,3,6,0,14
1983,53,0,2,785,24,1,253,0,0,274,0,0,382,1,9,0,0,27,0,0,21,0,17,53,0,0,47,0,0,0,0,0,0,0,98,0,0,0,1,0,1,0,23,32,0,0,2,1,0,365,2,6,0,13
1984,48,0,2,768,18,1,271,0,0,218,0,0,386,2,8,0,0,30,26,0,45,0,20,52,0,0,45,0,0,0,0,0,0,0,95,0,0,0,2,0,1,0,22,31,0,0,4,0,0,366,3,5,0,12
1985,50,0,3,756,16,4,321,0,0,209,0,0,339,1,11,0,0,32,29,0,39,0,22,52,0,0,40,0,0,0,0,0,0,0,90,0,0,0,2,0,1,0,23,30,0,0,5,0,0,362,3,6,0,12
1986,45,0,3,743,14,0,380,0,0,168,0,0,319,1,11,0,0,29,47,0,33,0,17,52,0,0,42,0,0,0,0,0,0,0,82,0,0,0,2,0,1,0,22,34,0,0,5,1,0,361,3,6,0,12
1987,30,0,3,715,14,2,255,0,0,185,0,0,458,1,14,0,0,25,90,0,38,1,27,51,0,0,88,0,0,0,0,0,0,0,76,0,0,0,2,0,1,0,25,33,0,0,6,0,0,365,2,6,0,12
1988,24,0,3,710,16,3,185,0,0,206,0,0,485,1,2,0,0,30,68,0,47,1,25,53,0,0,92,0,0,0,0,0,0,0,77,0,0,0,2,0,1,0,24,32,0,0,8,0,0,369,3,6,0,14
1989,59,0,3,568,17,2,236,0,1,130,0,13,502,2,25,0,0,31,64,0,40,8,29,13,0,9,76,0,0,0,0,4,0,0,91,0,0,0,1,0,1,13,24,34,6,3,8,1,0,373,5,7,3,15
1990,37,0,3,606,18,5,166,0,0,201,0,17,494,1,16,0,0,28,88,0,61,3,31,49,0,7,68,0,0,0,0,7,0,0,93,0,0,0,1,0,1,8,25,6,8,1,9,2,0,378,6,6,1,11
1991,34,0,2,585,18,3,162,0,1,245,0,19,528,0,35,0,0,25,66,0,54,4,17,48,0,7,49,0,0,1,0,12,4,1,95,2,0,0,1,0,0,12,13,5,4,1,5,1,0,376,3,3,4,15
1992,39,1,4,600,22,3,141,0,0,236,0,23,534,4,29,0,0,29,87,0,68,9,32,50,0,5,47,1,0,2,0,20,17,0,96,5,0,0,1,0,1,15,25,14,7,11,14,2,0,383,6,7,4,23
1993,29,1,3,592,39,2,145,0,0,228,0,23,510,2,43,0,0,28,74,0,57,9,34,47,0,8,38,1,0,1,1,21,19,1,96,0,0,0,1,0,1,11,23,17,8,10,8,2,0,385,7,7,4,24
1994,30,1,3,587,30,2,180,0,0,214,0,24,508,2,36,0,0,27,51,0,54,6,28,47,0,3,45,1,0,2,0,21,22,1,93,0,0,0,0,0,1,7,23,3,2,1,9,2,0,394,12,6,2,15
1995,35,0,3,588,30,4,175,0,1,221,0,23,489,2,40,0,0,27,61,0,58,5,26,42,0,15,40,1,0,2,0,29,28,2,89,5,0,0,0,0,1,9,22,8,2,2,11,2,0,397,12,7,3,15
1996,34,0,3,549,24,3,170,0,0,248,0,22,481,1,54,0,0,23,52,0,48,6,29,41,0,11,38,2,0,1,0,29,32,1,91,5,0,0,0,0,1,8,27,3,2,1,9,3,0,400,3,7,2,17
1997,34,0,3,574,24,5,171,0,0,257,0,24,476,4,36,0,0,27,48,0,55,6,24,25,0,17,36,2,0,2,0,31,36,1,89,6,0,0,0,0,2,5,28,3,1,0,11,3,0,400,4,7,2,19
