year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,39,0,273,0,12,0,271,0,0,114,0,8,0,0,50,0,0,0,0,14,201,0,0,0,0,0,0,0,0,0,36,0,0,3,0,0,7,0,0,0,110,0,0,0,0,0,342,0,0,0,44
1962,0,0,0,48,0,288,0,16,0,275,0,0,114,0,8,0,0,50,0,0,0,0,14,201,0,0,0,0,0,0,0,0,0,36,0,0,3,0,0,7,0,0,0,116,0,0,0,0,0,335,0,0,0,47
1963,0,0,0,47,0,279,0,20,0,267,0,0,113,0,8,0,0,49,0,0,0,0,14,199,0,0,0,0,0,0,0,0,0,36,0,0,3,0,0,7,0,0,0,112,0,0,0,0,0,335,0,0,0,48
1964,0,0,0,56,0,293,0,23,0,271,0,0,113,0,9,0,0,50,0,0,0,0,14,198,0,0,0,0,0,0,0,0,0,35,0,0,3,0,0,7,0,0,0,115,0,0,0,0,0,307,0,0,0,50
1965,0,0,0,168,0,285,0,26,0,263,0,0,112,0,9,0,0,49,0,0,0,0,14,196,0,0,0,0,0,0,0,0,0,34,0,0,3,0,0,7,0,0,0,112,0,0,0,0,0,293,0,0,0,52
1966,0,0,0,175,0,298,0,31,0,277,0,0,112,0,9,0,0,49,0,0,0,0,14,205,0,0,0,0,0,0,0,0,0,34,0,0,2,0,0,7,0,0,0,114,0,0,0,0,0,288,0,0,0,56
1967,0,0,0,197,0,290,2,18,0,282,0,0,111,0,9,0,0,49,0,0,0,0,14,227,0,0,0,0,0,0,0,0,0,34,0,0,2,0,0,7,0,0,0,111,0,0,0,0,0,275,0,0,0,56
1968,0,0,0,185,0,293,1,11,0,290,0,0,111,0,9,0,0,49,0,0,0,0,14,236,0,0,0,0,0,0,0,0,0,34,0,0,2,0,0,7,0,0,0,110,0,0,0,0,0,263,0,0,0,56
1969,0,0,0,163,0,291,2,4,0,296,0,0,110,0,9,0,0,49,0,0,0,0,14,234,0,0,0,0,0,0,0,0,0,33,0,0,2,0,0,7,0,0,0,107,0,0,0,0,0,300,0,0,0,55
1970,0,0,0,267,0,289,0,16,0,280,0,0,110,0,10,0,0,53,0,0,0,0,14,218,0,0,0,0,0,0,0,0,0,34,0,0,2,0,0,7,0,0,0,101,0,0,0,0,0,288,0,1,0,57
1971,0,0,0,212,0,312,0,4,0,293,0,0,109,0,9,0,0,54,0,0,0,0,14,223,0,0,0,0,0,0,0,0,0,36,0,0,2,0,0,7,0,0,0,99,0,0,0,0,0,303,0,0,0,62
1972,0,0,0,178,0,323,0,0,0,275,0,0,153,0,10,0,0,55,0,0,0,0,13,168,0,0,0,0,0,0,0,0,0,37,0,0,2,0,0,6,0,0,0,98,0,0,0,0,0,295,0,0,0,64
1973,0,0,0,233,0,319,0,11,0,266,0,0,171,0,9,0,0,55,0,0,0,0,13,169,0,0,0,0,0,0,0,0,0,36,0,0,100,0,0,6,0,0,0,93,1,0,0,0,0,269,0,0,0,63
1974,0,0,0,230,0,315,2,14,0,223,0,0,190,0,9,0,0,54,0,0,0,0,13,152,0,0,0,0,0,0,0,0,0,36,0,0,99,0,0,6,0,0,0,89,2,0,0,0,0,291,0,0,0,62
1975,0,0,0,213,0,316,1,20,0,229,0,0,190,0,10,0,0,53,0,0,0,0,13,141,0,0,0,0,0,0,0,0,0,35,0,0,100,0,0,6,0,0,0,100,2,0,0,0,0,269,0,0,0,61
1976,0,0,0,218,0,325,1,28,0,403,0,0,141,0,9,0,0,52,0,0,0,0,13,149,0,0,0,0,0,0,0,0,0,36,0,0,100,0,0,6,0,0,0,104,0,0,0,0,0,239,0,0,0,61
1977,0,0,0,166,0,316,1,22,0,456,0,0,207,0,9,0,0,52,0,0,0,0,13,138,0,0,0,0,0,0,0,0,0,35,0,0,91,0,0,6,0,0,0,101,0,0,0,0,0,236,0,0,0,60
1978,0,0,0,191,0,314,0,33,0,488,0,0,244,0,9,0,0,52,0,0,0,0,13,130,0,0,0,0,0,0,0,0,0,35,0,0,88,0,0,6,0,0,0,94,0,0,0,0,0,248,0,0,0,59
1979,0,0,0,170,0,309,0,19,0,605,0,0,266,0,9,0,0,51,0,0,0,0,13,115,0,0,0,0,0,0,0,0,0,36,0,0,89,0,0,6,0,0,0,102,0,0,0,0,0,261,0,0,0,58
1980,0,0,0,180,0,302,0,12,0,653,0,0,268,0,9,0,0,50,0,0,0,0,13,166,0,0,0,0,0,0,0,0,0,35,0,0,89,0,0,5,0,0,0,104,0,0,0,0,0,278,0,0,0,57
1981,0,0,0,213,0,296,0,13,0,697,0,0,233,0,9,0,0,49,0,0,0,0,12,155,0,0,0,0,0,0,0,0,0,35,0,0,86,0,0,5,0,0,0,101,0,0,0,0,0,285,0,0,0,55
1982,0,0,0,201,0,308,0,9,0,691,0,0,294,0,9,0,0,49,0,0,0,0,12,154,0,0,0,0,0,0,0,0,0,36,0,0,86,0,0,6,0,0,0,97,0,0,0,0,0,278,0,0,0,56
1983,0,0,0,273,0,309,0,6,0,612,0,0,267,0,9,0,0,49,0,0,0,0,12,169,0,0,0,0,0,0,0,0,0,38,0,0,81,0,0,6,0,0,0,94,0,0,0,0,0,280,0,0,0,58
1984,0,0,0,322,0,304,0,5,0,591,0,0,247,0,9,0,0,48,0,0,0,0,12,173,0,0,0,0,0,0,0,0,0,39,0,0,78,0,0,6,0,0,0,91,0,0,0,0,0,283,0,0,0,57
1985,0,0,0,331,0,298,0,5,0,580,0,0,275,0,9,0,0,47,0,0,0,0,12,165,0,0,0,0,0,0,0,0,0,41,0,0,75,0,0,6,0,0,0,88,0,0,0,0,0,283,0,0,0,55
