"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,3,0,0,112,32,0,65,132,0,665,0,139,239,0,7,0,1,21,0,0,1,0,0,28,5,62,6,0,0,20,8,0,0,3,27,18,173,0,0,6,4,9,7,0,7,0,0,0,0,191,3,2,0,"22,"
1962,3,0,0,111,35,0,67,130,0,690,0,165,255,0,7,0,0,20,0,1,1,0,0,29,3,65,6,0,0,20,11,0,0,3,29,18,147,0,0,7,4,9,6,0,5,0,0,0,0,183,2,2,0,"23,"
1963,3,0,0,109,26,0,65,129,0,664,0,153,240,0,7,0,1,20,0,1,1,0,0,26,3,65,6,0,0,21,10,0,0,3,28,17,142,0,0,8,4,8,9,0,4,0,0,0,0,180,2,2,0,"23,"
1964,3,0,0,108,21,0,66,136,0,667,0,157,274,0,8,0,1,20,0,1,1,0,0,28,3,67,6,0,0,14,11,0,0,3,32,10,121,0,0,7,5,12,7,0,4,0,0,0,0,183,2,2,0,"24,"
1965,3,0,0,104,26,0,68,102,0,617,0,122,283,0,9,0,1,20,0,0,1,0,0,27,5,61,6,0,0,20,9,2,0,3,25,14,149,0,0,5,4,13,9,0,5,0,0,0,0,193,2,2,0,"24,"
1966,3,0,0,105,24,0,66,116,0,604,0,170,289,0,9,0,1,20,0,0,1,1,0,26,5,59,5,0,0,21,8,2,0,3,24,12,112,0,0,6,4,15,10,0,5,0,0,0,0,190,2,2,0,"24,"
1967,3,0,0,100,23,0,84,134,0,661,0,189,275,0,9,0,1,20,0,0,1,1,0,26,3,61,5,0,0,18,9,2,0,3,29,10,90,0,0,7,4,16,8,0,6,0,0,0,0,168,2,3,0,"24,"
1968,3,0,0,105,35,0,72,104,0,684,0,153,292,0,8,0,0,19,0,0,1,1,0,26,3,58,3,0,0,23,8,2,0,3,26,14,135,0,0,6,3,19,10,0,8,0,0,0,0,158,2,3,0,"25,"
1969,4,0,0,106,23,0,70,132,0,680,0,148,305,0,8,0,1,19,0,0,1,1,0,25,5,60,6,0,0,19,8,4,0,3,27,14,109,0,0,5,4,19,11,0,9,0,0,0,0,182,2,3,0,"25,"
1970,3,0,0,101,26,0,92,170,0,691,0,116,310,1,7,0,1,19,0,0,1,1,0,28,2,58,6,0,0,22,11,3,1,3,33,11,125,0,0,7,5,20,9,0,7,0,0,0,0,193,2,3,0,"25,"
1971,4,0,0,107,26,0,56,122,0,653,0,108,314,1,8,0,0,19,0,0,1,1,0,28,2,55,5,0,0,28,8,3,1,3,27,11,119,0,0,6,4,20,10,0,8,0,0,0,0,202,2,3,0,"26,"
1972,4,0,0,106,23,0,72,97,0,640,0,95,382,1,8,0,0,18,0,0,1,1,1,24,6,56,9,0,0,20,7,3,1,3,21,9,113,0,0,5,4,23,10,0,7,0,0,0,0,185,2,3,0,"26,"
1973,4,0,0,106,21,0,64,149,0,636,0,139,358,1,7,0,1,18,0,0,1,1,1,23,8,57,10,0,1,26,8,3,2,3,34,6,101,0,0,6,4,23,9,0,6,0,0,0,1,178,2,3,0,"27,"
1974,4,0,0,110,20,0,60,90,0,619,0,146,329,1,7,0,0,18,0,0,1,1,0,26,6,59,8,0,1,21,7,1,3,3,26,5,89,0,0,5,4,23,10,0,6,0,0,0,1,193,2,3,1,"27,"
1975,4,0,0,109,27,0,77,130,0,678,0,124,339,1,8,0,0,18,0,0,1,1,0,21,7,60,9,0,2,29,8,0,3,3,34,6,92,0,0,6,4,22,12,0,7,0,0,0,0,184,3,3,1,"27,"
1976,4,0,0,113,26,0,66,116,0,627,0,136,240,1,8,0,0,17,0,1,1,1,0,24,7,60,10,0,2,17,7,3,2,2,29,7,120,0,0,5,4,23,14,0,7,0,0,0,0,189,2,3,1,"27,"
1977,4,0,0,113,19,0,61,115,0,699,0,146,345,1,9,0,0,17,0,0,1,1,0,17,7,56,8,0,5,30,7,12,2,2,32,5,107,0,0,6,7,21,14,0,6,0,0,0,1,192,2,3,1,"27,"
1978,5,0,0,112,18,0,61,123,0,694,0,135,379,1,9,0,0,17,0,0,1,1,1,24,6,55,11,0,8,29,6,10,3,3,29,4,104,0,0,6,6,18,15,0,6,0,0,0,1,210,2,3,1,"28,"
1979,4,0,0,115,16,0,54,92,0,609,0,135,398,1,9,0,0,18,0,0,1,1,0,16,7,52,5,0,6,27,5,21,0,3,21,4,105,0,0,5,5,19,20,0,6,0,0,0,1,207,2,3,1,"27,"
1980,4,0,0,116,12,0,66,102,0,634,0,118,382,1,9,0,0,18,0,0,1,1,0,18,8,51,3,0,12,22,6,29,1,3,30,2,69,0,0,5,5,18,15,0,5,0,0,0,1,185,3,3,1,"27,"
1981,5,0,0,123,17,0,64,109,0,629,0,133,388,1,9,0,0,18,0,0,1,1,0,15,9,47,5,0,11,30,9,23,2,3,34,3,83,0,0,5,5,18,17,0,5,0,0,0,0,193,2,3,1,"28,"
1982,5,0,0,130,14,0,59,90,0,646,0,116,383,1,8,0,0,18,0,0,1,1,0,23,8,53,6,0,5,30,6,20,3,3,30,3,88,0,0,5,6,16,18,0,6,0,0,0,1,189,2,3,1,"28,"
1983,5,0,0,138,13,0,70,125,0,691,0,126,432,1,9,0,0,18,0,0,1,1,1,20,2,53,7,0,11,30,7,18,3,3,38,3,90,0,0,5,7,15,17,0,5,0,0,0,1,200,3,3,1,"29,"
1984,5,0,0,145,13,0,73,101,0,679,0,118,421,1,9,0,0,20,0,0,1,1,1,23,6,46,11,0,4,35,7,19,6,3,32,4,94,0,0,6,6,17,21,0,5,0,0,0,1,237,2,4,1,"29,"
1985,5,0,0,151,10,0,56,73,0,703,0,102,413,1,9,0,0,20,0,0,1,1,1,20,9,45,5,0,10,38,5,17,3,3,32,3,87,0,0,8,7,16,21,0,5,0,0,0,1,230,2,3,1,"29,"
1986,6,0,0,154,13,0,63,81,0,678,0,90,450,2,10,0,0,22,0,0,1,1,0,19,7,51,3,0,15,38,5,12,4,3,35,4,97,0,0,6,7,13,17,0,4,0,0,0,1,205,2,3,1,"29,"
1987,6,0,0,152,11,0,46,65,0,713,0,119,470,1,10,0,1,21,0,0,1,1,1,20,6,47,6,0,12,39,8,13,6,3,32,6,83,0,0,5,8,13,21,0,5,0,0,0,1,178,2,3,1,"30,"
1988,7,0,1,151,10,0,66,103,0,775,0,96,459,1,10,0,0,16,0,0,1,1,2,27,9,53,6,0,14,41,6,14,5,3,39,6,74,0,0,6,8,14,22,0,4,0,0,0,1,176,3,4,2,"29,"
1989,7,0,0,157,10,0,75,96,0,787,0,120,467,1,10,0,1,17,0,0,1,1,0,28,11,61,4,0,8,45,6,12,5,3,36,7,89,0,0,7,8,12,23,0,4,0,0,0,1,198,3,3,2,"29,"
1990,7,0,0,157,9,0,64,91,0,774,0,106,350,1,11,0,0,17,0,0,1,1,1,29,9,62,6,0,8,39,9,12,8,3,38,7,79,0,0,6,8,12,23,0,4,0,0,0,1,192,2,3,2,"29,"
1991,8,0,0,155,9,0,49,70,0,765,0,72,512,1,12,0,0,17,0,0,1,1,0,26,9,61,5,0,4,48,8,13,11,3,31,6,91,0,0,5,7,13,22,0,4,0,0,0,1,197,2,4,2,"29,"
1992,7,0,1,158,10,0,56,102,0,729,0,111,508,1,13,0,0,19,0,0,1,1,0,35,11,52,3,0,4,50,8,14,11,3,34,6,68,0,0,7,9,14,26,0,3,0,0,0,1,198,2,3,2,"28,"
1993,8,0,1,161,8,0,45,69,0,759,0,98,413,1,15,0,0,20,0,1,1,1,0,28,10,45,6,0,5,43,7,23,12,4,28,6,76,0,0,6,11,12,27,0,3,0,0,0,1,178,2,4,2,"29,"
1994,7,0,1,164,7,0,37,82,0,758,0,72,439,1,16,0,1,21,0,1,1,1,0,29,11,59,6,0,5,48,6,18,11,4,26,7,83,0,0,6,9,14,25,0,3,0,0,0,1,196,2,4,2,"29,"
1995,9,0,1,171,7,0,39,68,0,749,0,76,494,1,15,0,1,21,0,1,1,1,0,35,10,47,5,0,18,51,5,20,12,4,29,7,91,0,0,6,8,13,24,0,3,0,0,0,1,197,2,4,2,"30,"
1996,10,0,1,174,8,0,45,85,0,742,0,88,465,1,14,0,1,22,0,1,1,1,0,27,12,53,6,0,26,52,6,21,16,7,28,6,77,0,0,8,9,12,25,0,3,0,0,0,1,192,2,4,3,"29,"
1997,8,0,1,176,8,0,42,79,0,738,0,59,488,1,18,0,1,21,0,1,2,1,0,30,10,53,6,0,29,54,4,25,10,7,24,8,87,0,0,6,9,12,33,0,3,0,0,0,1,214,2,3,3,"27,"
1998,8,0,1,179,9,0,44,77,0,732,0,65,475,1,20,0,1,22,0,1,1,1,0,31,13,43,4,0,24,42,3,31,13,7,20,7,77,0,0,7,10,14,23,0,3,0,0,0,1,225,2,5,3,"31,"
1999,9,0,1,183,9,0,42,63,0,730,0,66,514,1,22,0,1,20,0,1,1,1,0,31,10,39,4,0,41,53,4,30,14,4,22,6,89,0,0,7,10,12,29,0,3,0,0,0,1,220,2,4,3,"34,"
2000,10,0,1,180,7,0,38,73,0,724,0,56,473,1,19,0,1,20,0,1,2,1,0,28,12,46,4,0,38,48,3,29,16,5,22,7,76,0,0,7,10,12,33,0,3,0,0,0,1,214,2,4,3,"35,"
2001,10,0,1,181,7,0,36,81,0,701,0,55,463,1,18,0,1,20,0,1,1,1,0,28,8,47,3,0,42,35,4,34,7,4,25,11,71,0,0,7,10,14,28,0,2,0,0,0,1,216,2,4,3,"38,"
2002,10,0,1,180,7,0,30,44,0,689,0,51,551,1,17,0,1,19,0,1,2,1,0,30,11,35,2,0,41,39,4,37,7,5,20,11,78,0,0,6,8,13,31,0,3,0,0,0,1,212,2,3,3,"32,"
2003,11,0,1,180,7,0,44,102,0,679,0,50,553,1,17,0,1,22,0,1,1,1,0,28,10,37,3,0,38,32,6,39,9,6,34,9,61,0,0,8,11,11,28,0,3,0,0,0,1,222,2,5,3,"36,"
2004,8,0,1,185,6,0,32,74,0,698,0,46,517,1,21,0,1,19,0,1,2,1,0,26,9,37,3,0,39,49,5,38,9,6,22,10,73,0,0,7,11,11,34,0,3,0,0,0,1,196,2,6,3,"27,"
2005,7,0,1,190,5,0,43,70,0,713,0,50,486,2,23,0,1,20,0,0,2,1,0,26,11,41,2,0,35,53,3,46,11,6,20,11,68,0,0,6,12,14,34,0,3,0,0,0,1,195,2,7,3,"28,"
2006,10,0,1,196,5,0,40,68,0,707,0,52,518,2,25,0,1,21,0,1,2,1,0,32,13,31,2,0,36,58,3,39,11,7,26,15,70,0,0,7,12,15,34,0,2,0,0,0,1,199,2,8,4,"32,"
2007,15,0,1,202,4,0,47,82,0,693,0,48,509,2,28,0,1,22,0,1,2,1,0,34,17,42,2,0,35,51,4,43,10,7,30,18,73,0,0,7,13,15,32,0,2,0,0,0,1,197,2,11,4,"33,"
2008,13,0,1,207,4,0,48,72,0,727,0,52,443,2,30,0,1,23,0,1,3,1,0,30,16,40,2,0,45,42,4,40,14,7,24,13,73,0,0,7,12,16,40,0,2,0,0,0,1,215,2,10,4,"35,"
2009,8,0,1,209,7,0,43,54,0,688,0,47,492,2,30,0,1,24,0,1,3,1,0,29,17,34,2,0,47,53,4,41,17,8,23,16,80,0,0,6,11,17,39,0,2,0,0,0,1,214,2,9,4,"34,"
