year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,21,0,51,1,0,1285,0,0,8,0,41,12,0,48,0,0,39,0,0,0,0,0,1,7,221,1,0,0,0,0,0,0,0,50,0,108,0,0,0,3,48,24,0,0,0,0,0,0,26,0,2,2,14
1962,0,21,0,60,1,0,1301,0,0,5,0,41,14,0,48,0,0,38,0,0,0,0,0,1,11,193,1,0,0,0,0,0,0,0,52,0,109,0,0,0,2,45,24,0,0,0,0,0,0,27,0,2,2,14
1963,0,22,0,64,1,0,1403,0,0,5,0,44,17,0,48,0,0,38,0,0,0,0,0,1,5,192,1,0,0,0,0,0,0,0,53,0,105,0,0,0,2,37,24,0,0,0,0,0,0,26,0,2,2,14
1964,0,25,0,58,1,0,1500,0,0,5,0,49,18,0,47,0,0,38,0,0,0,0,0,1,5,212,1,0,0,0,0,0,0,0,55,0,95,0,0,0,2,31,24,0,0,0,0,0,0,35,0,2,2,14
1965,0,25,0,82,1,0,1506,0,0,5,0,51,24,0,46,0,0,38,0,0,0,0,0,3,9,212,2,0,0,0,0,0,0,0,57,0,93,0,0,0,2,18,25,0,0,0,0,0,0,35,0,2,2,14
1966,0,26,0,70,1,0,1467,0,0,14,0,50,26,0,47,0,0,38,0,0,0,0,0,2,7,226,2,0,0,0,0,0,0,0,58,0,102,0,0,0,2,14,24,0,0,0,0,0,0,37,0,2,2,14
1967,1,27,0,73,1,0,1491,0,0,15,0,52,24,0,47,0,0,38,0,0,0,0,0,1,6,154,2,0,0,0,0,0,0,0,59,0,97,0,0,0,2,11,27,0,0,0,0,0,0,42,0,2,2,14
1968,1,28,0,81,2,0,1492,0,0,11,0,54,24,0,46,0,0,38,0,0,0,0,0,1,6,180,2,0,0,0,0,0,1,0,60,0,127,0,0,0,2,11,27,0,0,0,0,0,0,46,0,2,2,14
1969,1,31,0,92,2,0,1466,0,0,21,0,59,28,0,45,0,0,37,0,0,0,0,0,1,9,160,2,0,0,0,0,0,0,0,61,0,113,0,0,0,2,10,28,0,0,0,0,0,0,50,0,2,2,14
1970,1,29,0,86,2,0,1544,0,0,22,0,58,37,0,45,0,0,37,0,0,0,0,0,1,8,176,2,0,0,0,0,0,0,0,62,0,127,0,0,0,2,7,23,0,0,0,0,0,0,58,0,2,2,13
1971,1,33,0,94,2,0,1506,0,0,28,0,59,41,0,46,0,0,37,0,0,0,0,0,0,9,232,2,0,0,0,0,0,1,0,63,0,130,0,0,0,2,6,20,0,0,0,0,0,0,69,0,2,2,15
1972,1,35,0,94,2,0,1487,0,0,38,0,63,43,0,48,0,0,37,0,0,0,0,0,0,9,209,3,0,0,0,0,0,0,0,62,0,114,0,0,0,2,7,28,0,0,0,0,0,0,62,0,2,2,15
1973,2,36,0,94,2,0,1456,0,0,55,0,69,35,0,49,0,0,37,0,0,0,0,0,2,7,184,3,0,0,0,0,0,1,0,62,0,132,0,0,0,1,43,68,0,0,0,0,0,0,64,0,2,2,15
1974,2,40,0,96,2,0,1439,0,0,51,0,69,23,0,49,0,0,37,0,0,0,0,0,1,9,168,3,0,0,0,0,4,2,0,60,0,138,0,0,0,2,66,67,0,0,0,0,0,0,59,1,2,2,15
1975,2,43,0,86,2,0,1389,0,0,80,0,72,22,0,51,0,0,37,0,0,0,0,0,0,10,163,3,0,0,0,0,0,3,0,61,0,129,0,0,0,2,80,67,0,0,0,0,0,0,57,1,2,2,15
1976,3,41,0,93,2,0,1363,0,0,93,0,69,30,0,52,0,0,37,0,0,0,0,0,1,9,153,2,0,0,0,0,0,1,0,61,0,128,0,0,0,2,78,66,0,0,0,0,0,0,64,1,2,2,15
1977,3,45,0,87,2,0,1343,0,0,71,0,85,28,0,54,0,0,35,0,0,0,0,0,1,12,172,2,0,0,0,0,0,2,0,61,0,117,0,0,0,2,75,65,0,0,0,0,0,0,62,0,2,2,15
1978,2,17,0,87,2,0,1392,10,0,84,0,18,13,0,55,0,0,35,0,0,0,0,0,0,13,181,3,0,0,0,0,0,2,0,61,0,121,0,0,0,2,71,65,0,0,0,0,0,0,63,0,2,2,15
1979,3,17,0,93,2,0,1400,9,0,34,0,28,14,0,55,0,0,34,0,0,0,0,0,1,14,160,8,0,0,0,0,0,1,0,56,0,110,0,0,0,2,73,62,0,0,0,0,0,0,67,1,2,2,15
1980,4,16,0,92,3,0,1390,9,0,25,0,18,25,0,56,0,0,34,0,0,0,0,0,1,7,136,2,0,0,0,0,1,2,0,56,0,113,0,0,0,1,70,63,0,0,0,0,0,0,77,0,2,2,14
1981,4,18,0,95,2,0,1383,8,0,22,0,27,19,0,58,0,0,33,0,0,0,0,0,2,12,166,2,0,0,0,0,1,2,1,56,0,112,0,0,0,1,72,64,0,0,0,0,0,0,81,0,2,2,14
1982,4,16,0,87,2,0,1389,13,0,31,0,14,28,0,60,0,0,33,0,0,0,0,0,1,8,170,2,0,0,0,0,0,2,1,57,0,110,0,0,0,1,72,64,0,0,0,0,0,0,77,0,2,2,14
1983,4,10,0,94,3,0,1447,2,0,23,0,4,22,0,61,0,0,32,0,0,0,0,0,1,4,93,1,0,0,0,0,0,1,1,57,0,100,0,0,0,1,33,62,0,0,0,0,0,0,79,0,2,2,14
