year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,5,43,1,324,23,0,407,2,0,0,0,538,59,0,0,0,0,11,0,0,2,0,0,0,14,20,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,2,123,0,0,0,0,1,162,3,1,0,9
1962,4,41,1,343,22,0,427,2,0,0,0,501,67,0,0,0,0,11,0,0,2,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,2,120,0,0,0,0,1,158,3,1,0,9
1963,4,44,1,362,24,0,415,2,0,0,0,548,74,0,0,0,0,12,0,0,2,0,0,0,11,15,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,2,121,0,0,0,0,1,160,2,1,0,9
1964,4,41,1,365,23,0,436,3,0,0,0,512,105,0,0,0,0,12,0,0,2,0,0,0,27,17,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,2,121,0,0,0,0,1,157,2,1,0,9
1965,4,45,1,371,22,0,380,9,0,0,0,561,118,0,0,0,0,12,0,0,2,0,0,0,26,8,0,0,0,0,0,0,1,0,0,0,155,0,0,0,0,0,2,118,0,0,0,0,1,157,3,1,0,9
1966,4,48,1,355,24,0,365,3,0,0,0,599,68,0,0,0,0,12,0,0,2,0,0,0,21,19,0,0,0,0,0,0,1,0,0,0,136,0,0,0,0,0,2,118,0,0,0,0,1,154,2,2,0,9
1967,4,46,1,348,24,0,453,77,0,0,0,574,10,0,0,0,0,12,0,0,2,0,0,0,11,23,0,0,0,0,0,0,3,0,0,0,143,0,0,0,0,0,2,115,0,0,0,0,1,151,2,1,0,9
1968,4,42,1,338,24,0,453,89,0,0,0,519,94,0,0,0,0,12,0,0,2,0,0,0,10,44,0,0,0,0,0,0,2,0,0,0,139,0,0,0,0,0,2,115,0,0,0,0,1,150,2,1,0,9
1969,4,44,1,354,24,0,360,76,0,0,0,548,101,0,0,0,0,13,0,0,1,0,0,0,12,47,0,0,0,0,0,0,3,0,0,0,142,0,0,0,0,0,2,114,0,0,0,0,1,153,2,1,0,9
1970,5,45,1,399,24,0,423,9,0,0,0,550,101,0,0,0,0,12,0,0,1,0,0,0,5,34,0,0,0,0,0,0,3,0,0,0,133,0,0,0,0,0,2,120,0,0,0,0,1,155,2,1,0,10
1971,5,44,1,400,25,0,454,64,0,0,0,542,100,0,0,0,0,13,0,0,1,0,0,0,12,35,0,0,0,0,0,0,3,0,0,0,133,0,0,0,0,0,2,116,0,0,0,0,1,157,2,1,0,9
1972,5,50,1,409,30,0,433,3,0,0,0,616,96,0,0,0,0,13,0,0,1,0,0,0,10,42,0,0,0,0,0,0,3,0,0,0,136,0,0,0,0,0,2,116,0,0,0,0,1,155,2,1,0,9
1973,5,47,1,338,38,0,362,13,0,0,0,575,131,0,0,0,0,13,0,0,1,0,0,0,10,40,0,0,0,0,0,0,2,0,0,0,143,0,0,0,0,0,2,112,0,0,0,0,1,151,2,1,0,9
1974,5,29,1,282,24,14,453,37,0,5,0,364,155,0,0,0,0,13,0,0,1,0,0,0,10,30,13,0,0,0,0,0,13,0,0,0,137,0,0,0,2,0,2,111,0,0,1,0,1,147,12,1,0,10
1975,6,29,1,275,33,10,507,36,0,7,0,354,162,0,0,0,0,14,0,0,1,0,0,0,9,22,15,0,0,0,0,0,20,0,0,0,164,0,0,0,2,0,1,112,0,0,1,0,2,142,12,1,0,11
1976,8,27,1,277,27,11,471,30,0,11,0,340,169,0,0,0,0,13,0,0,1,0,0,0,9,39,20,0,0,0,0,0,16,0,0,0,167,0,0,0,2,0,3,113,0,0,1,0,2,149,12,2,0,11
1977,11,27,1,278,21,20,547,24,0,11,0,333,183,0,0,0,0,14,0,0,1,0,0,0,9,15,22,0,0,0,0,0,28,0,0,0,187,0,0,0,2,0,3,111,0,0,2,0,1,121,10,2,0,11
1978,11,15,2,264,13,23,574,20,0,10,0,180,187,0,0,0,0,14,0,0,1,0,0,0,8,43,22,0,0,0,0,0,20,0,0,0,169,0,0,0,1,0,4,116,0,0,2,0,2,149,10,2,0,13
1979,9,16,1,343,13,46,593,6,0,10,0,196,189,0,0,0,0,15,0,0,1,0,0,0,8,22,36,0,0,0,0,0,26,0,0,0,179,0,0,0,2,0,4,112,0,0,1,0,1,157,13,2,0,15
1980,8,16,1,299,17,40,525,21,0,15,0,198,213,0,0,0,0,16,0,0,1,0,0,0,8,51,31,0,0,0,0,0,33,0,0,0,151,0,0,0,5,0,4,108,0,0,1,1,1,177,16,2,0,14
1981,6,14,2,288,19,38,571,12,0,15,0,178,222,0,0,0,0,16,0,0,1,0,0,0,7,44,29,0,0,0,0,0,46,0,0,0,136,0,0,0,5,0,4,106,0,0,1,1,1,180,30,1,0,14
1982,4,13,2,292,20,41,625,1,0,19,0,156,192,0,0,0,0,15,0,0,1,0,0,0,7,45,35,0,0,0,0,0,45,0,0,0,146,0,0,0,5,0,5,111,0,0,1,0,1,188,32,2,0,12
1983,2,15,2,269,20,47,758,1,0,20,0,181,182,0,0,0,0,15,0,0,2,0,0,0,7,4,61,0,0,0,0,0,33,0,0,0,117,0,0,0,3,0,6,109,0,0,2,0,1,192,28,2,0,11
