year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1987,17,0,0,247,11,0,912,0,0,94,0,44,189,1,32,0,0,20,0,3,14,3,2,37,73,1,10,3,0,0,4,11,0,1,61,0,0,0,0,0,0,12,6,0,0,0,3,3,0,347,3,1,4,13
1988,12,0,0,253,10,1,890,0,0,85,0,109,142,1,38,0,0,22,0,3,12,3,0,38,85,1,17,3,0,0,5,7,0,1,84,0,0,0,0,0,0,11,6,0,0,0,1,2,0,369,4,1,4,15
1989,12,0,0,255,10,0,907,0,0,90,0,98,171,1,44,0,0,22,0,3,14,3,0,40,77,0,22,3,0,0,5,10,0,1,84,0,0,0,0,0,0,12,8,0,0,0,1,2,0,351,4,1,4,16
1990,14,0,0,242,10,0,829,0,0,81,0,151,245,1,48,0,0,22,0,3,15,3,0,38,77,0,33,3,0,0,7,9,0,1,86,0,0,0,0,0,1,12,7,0,0,0,1,2,0,347,5,2,4,15
1991,15,0,0,264,11,2,817,0,0,103,0,193,246,2,44,0,0,23,0,3,16,3,0,40,77,2,7,3,0,0,7,16,0,1,113,0,0,0,0,0,0,13,8,0,0,0,1,2,0,358,6,1,3,12
1992,11,0,1,279,14,2,810,0,0,83,0,198,267,2,44,0,0,24,0,3,17,2,0,40,83,1,7,3,0,0,6,14,0,2,101,0,0,0,0,0,1,18,9,0,0,0,1,2,0,353,6,2,3,13
1993,13,0,1,266,16,1,794,0,0,92,0,197,261,1,43,0,0,22,0,3,17,2,1,36,94,1,9,3,0,0,5,14,2,2,96,0,0,0,0,0,1,17,4,0,0,0,1,2,0,359,6,1,3,8
1994,16,0,1,271,15,1,794,0,0,94,0,189,263,2,37,0,0,24,0,3,16,3,2,34,87,2,9,3,0,0,9,10,6,2,95,0,0,0,0,0,1,19,5,28,0,0,1,2,0,324,8,1,3,9
1995,17,0,1,270,17,1,855,0,0,75,0,198,243,1,40,0,0,25,0,2,13,2,2,40,57,4,8,3,0,0,8,13,6,0,87,0,0,0,0,0,1,13,4,26,0,0,2,2,0,344,6,1,5,9
1996,15,0,1,284,16,0,827,0,1,83,0,192,263,2,27,0,0,25,0,2,6,1,3,42,53,5,6,3,0,0,8,11,9,1,87,0,0,0,0,0,1,12,6,24,0,0,3,2,0,375,6,1,4,9
1997,20,0,1,298,15,0,784,0,1,90,0,204,263,2,26,0,0,27,0,3,6,1,3,38,42,3,9,3,0,1,8,13,13,1,88,0,0,0,0,0,1,8,7,25,0,0,2,2,0,409,6,2,4,11
1998,21,0,1,294,14,1,753,0,0,95,0,196,263,2,27,0,0,25,0,2,4,1,3,39,32,8,13,3,0,1,11,50,23,0,88,0,0,0,0,0,0,3,5,24,0,0,1,2,0,416,7,1,5,10
1999,25,0,2,318,17,0,721,0,1,86,0,153,258,3,31,0,0,27,0,2,6,1,3,43,25,8,5,9,0,1,11,62,25,0,100,0,0,0,0,0,0,8,10,26,0,0,1,2,0,408,8,2,5,13
2000,32,0,2,336,16,0,738,0,1,106,0,152,272,3,52,0,0,28,0,1,5,1,6,46,23,8,6,3,0,1,9,76,16,0,120,0,0,0,0,0,0,7,21,24,0,0,1,2,0,408,7,2,5,21
2001,33,0,1,355,15,6,778,0,0,104,0,153,277,2,57,0,0,22,0,2,6,2,5,46,23,8,12,5,0,1,11,74,14,1,129,0,0,0,0,0,1,7,28,26,0,0,2,2,0,397,6,2,6,21
2002,34,0,1,375,15,7,743,0,1,110,0,153,277,5,57,1,0,19,0,1,7,1,6,45,23,9,6,2,0,1,10,90,17,1,153,0,0,0,0,0,1,7,26,26,0,0,3,2,0,372,11,3,7,23
2003,33,0,2,365,17,6,763,0,1,110,0,153,246,5,58,0,0,19,0,1,8,2,7,38,10,7,11,3,0,1,4,89,30,1,145,0,0,0,0,0,1,7,29,21,0,0,5,3,0,359,12,3,8,22
2004,35,0,2,372,19,4,815,0,1,91,0,147,237,4,57,0,0,22,0,1,9,2,9,37,7,4,17,4,0,1,3,61,28,1,135,0,0,0,0,0,1,8,23,14,0,0,5,3,0,348,14,4,9,22
2005,29,0,2,402,21,4,765,0,1,98,0,138,220,3,59,0,0,22,0,1,12,2,12,38,3,7,34,4,0,2,3,65,30,1,121,0,0,0,0,0,1,9,20,17,0,0,2,3,0,364,17,4,10,31
2006,28,0,3,404,24,3,663,0,1,105,0,148,228,3,60,0,0,19,0,1,12,1,9,40,3,7,33,4,0,2,3,74,33,1,163,0,0,0,0,0,1,9,24,15,0,0,3,3,0,388,19,6,11,35
2007,27,0,3,406,24,6,668,0,1,99,0,147,235,3,65,0,0,20,0,1,13,3,10,44,2,5,23,5,0,2,4,93,35,2,121,0,0,0,0,0,1,11,28,17,0,0,3,4,0,381,17,5,11,36
2008,25,0,3,383,21,8,673,0,2,105,0,148,242,2,67,0,0,27,0,1,12,2,7,38,0,4,24,5,0,2,4,79,28,3,160,0,0,0,0,0,1,11,20,19,0,0,4,4,0,382,14,5,11,38
2009,26,0,3,399,20,6,685,0,1,98,0,149,248,1,62,0,0,23,0,2,11,1,13,38,0,4,26,5,0,3,2,77,27,3,141,0,0,0,0,0,1,9,22,17,0,0,3,3,0,383,14,5,10,31
