year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,14,0,58,1162,52,0,1,0,4,43,0,0,681,11,17,0,0,13,0,1,16,0,0,1,0,18,0,3,0,0,0,1,128,1,7,3,9,0,0,0,0,2,81,0,61,0,1,2,7,370,4,5,4,17
1962,15,0,58,1108,37,0,11,0,4,44,0,0,677,10,11,0,0,13,0,1,15,0,0,0,0,12,0,2,0,0,0,1,139,1,9,3,5,0,0,0,0,2,66,0,37,0,1,2,7,387,3,5,4,16
1963,16,0,63,1116,49,0,13,0,4,48,0,0,722,10,14,0,0,13,0,1,16,0,0,1,0,10,0,2,0,0,0,2,139,2,8,3,5,0,0,0,0,1,70,0,59,0,1,2,5,351,3,5,4,15
1964,16,0,58,1173,39,0,15,0,4,49,0,0,837,10,16,0,0,13,0,1,16,0,0,1,0,12,0,2,0,0,0,1,131,1,8,4,7,0,0,0,0,3,63,0,53,0,1,1,6,376,3,6,4,14
1965,16,0,62,1095,39,0,34,0,4,50,0,0,760,10,13,0,0,12,0,1,15,0,0,0,0,8,0,2,0,0,0,1,132,0,9,4,6,0,0,0,0,1,62,0,39,0,1,1,4,375,3,5,4,13
1966,16,0,65,1072,27,0,25,0,4,54,0,0,812,11,14,0,0,12,0,1,16,0,0,0,0,11,0,2,0,0,0,4,124,0,6,4,3,0,0,0,0,3,68,0,53,0,2,1,7,371,4,4,4,13
1967,17,0,59,994,24,0,57,0,3,52,0,0,792,11,17,0,0,15,0,1,18,0,0,0,0,11,0,2,0,0,0,1,130,0,5,4,3,0,0,0,0,0,60,0,46,0,1,1,5,348,3,4,4,13
1968,17,0,57,1153,32,0,28,0,4,52,0,0,830,12,8,0,0,16,0,1,18,0,0,0,0,9,0,3,0,0,0,1,125,0,7,5,4,0,0,0,0,2,18,0,31,0,1,1,4,329,3,4,4,14
1969,18,0,53,1180,34,0,31,0,3,55,0,0,825,13,16,0,0,19,0,1,18,0,0,0,0,7,0,3,0,0,0,1,117,0,5,5,5,0,0,0,0,2,82,0,47,0,1,1,5,368,3,5,5,13
1970,17,0,62,1244,38,0,32,0,4,56,0,0,826,13,16,0,0,22,1,1,19,0,0,0,0,10,0,3,0,0,0,1,122,1,8,5,4,0,0,0,0,2,62,0,51,0,1,1,5,372,3,6,5,15
1971,18,0,63,1109,41,0,42,0,3,60,0,0,822,12,13,0,0,16,1,1,18,0,0,1,0,7,0,3,0,0,0,1,123,1,5,5,3,0,1,0,0,0,75,0,54,0,1,1,5,336,4,5,6,15
1972,17,0,62,1059,40,0,33,0,4,62,0,0,814,11,7,0,0,20,1,1,18,0,0,0,0,9,0,3,0,0,0,113,110,0,5,5,3,0,0,0,0,0,49,0,42,0,1,1,3,369,3,6,6,15
1973,18,0,62,1016,36,0,49,0,5,65,0,0,799,10,5,0,0,12,1,0,17,0,0,0,0,6,0,3,0,0,0,40,121,0,5,5,3,0,0,0,0,1,78,0,46,0,1,1,3,337,3,6,6,15
1974,18,0,64,1099,32,0,57,0,5,97,0,0,750,11,3,0,0,19,0,1,15,0,0,0,0,7,0,3,0,0,0,46,120,0,5,5,3,0,0,0,0,2,66,0,50,0,1,1,5,389,3,6,7,15
1975,20,0,62,1121,30,0,64,0,5,93,0,0,797,9,2,0,0,13,0,0,15,0,0,0,0,7,0,4,0,0,0,106,115,0,6,5,3,0,0,0,0,1,59,0,50,0,1,1,6,349,3,6,7,15
