year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,104,0,17,649,29,6,4,83,12,7,193,0,1212,11,0,0,1,6,0,0,0,0,0,0,15,1,0,0,0,3,1,4,105,1,1,30,1,0,0,2,0,0,244,0,0,0,0,0,0,302,0,4,7,31
1962,95,0,22,680,29,7,4,79,12,21,196,0,1206,12,0,0,0,6,0,0,0,0,0,0,15,2,1,0,0,3,0,6,115,1,2,34,1,0,0,2,0,0,242,0,0,0,1,0,0,316,0,2,7,32
1963,96,0,19,711,29,6,4,51,11,16,219,0,1201,15,0,0,1,8,0,0,1,0,0,0,20,1,1,0,0,2,1,8,124,1,2,38,1,0,0,2,0,0,241,0,0,0,1,0,0,326,0,2,7,29
1964,117,0,19,664,29,6,4,96,11,26,174,0,1163,16,0,0,0,9,0,0,1,0,0,0,25,2,1,1,0,2,1,7,128,2,2,41,1,0,0,2,0,0,257,0,0,0,1,0,0,342,0,2,7,39
1965,115,0,26,672,31,6,4,60,11,23,188,0,1160,17,0,0,1,8,0,0,1,0,0,0,27,1,1,1,0,2,0,6,133,2,2,37,1,0,0,2,0,0,261,0,0,0,1,0,0,362,0,3,7,35
1966,116,0,23,705,32,6,4,83,11,27,164,0,1130,15,0,0,0,8,0,0,1,0,0,0,26,1,1,1,0,2,0,7,127,3,2,35,1,0,0,2,0,0,248,0,0,0,1,0,0,374,0,3,7,35
1967,114,0,24,742,32,6,4,86,11,36,156,0,1099,20,0,0,0,9,0,0,1,0,0,0,24,1,1,1,0,2,0,9,130,3,2,34,2,0,0,2,0,0,240,0,0,0,1,0,0,389,0,3,8,38
1968,123,0,28,790,33,6,4,70,11,34,167,0,1086,19,0,0,1,11,0,0,1,0,0,0,24,2,1,1,0,2,0,8,136,4,2,34,2,0,0,2,0,0,246,0,0,0,1,0,0,398,0,3,7,36
1969,117,0,30,792,33,6,4,86,12,38,162,0,1079,21,0,0,1,9,0,0,1,0,0,0,15,1,1,1,0,3,1,8,142,4,2,34,2,0,0,2,0,0,240,0,0,0,1,0,0,401,0,4,7,34
1970,126,0,30,813,34,6,4,54,11,41,176,0,1095,27,0,0,1,12,0,0,1,0,0,0,22,1,1,1,0,2,0,6,138,4,2,34,2,0,0,2,0,0,239,0,0,0,1,0,0,411,0,4,8,36
1971,116,0,32,809,35,6,4,52,11,44,184,0,1066,28,0,0,1,14,0,0,1,0,0,0,25,2,1,1,0,3,0,9,132,4,3,34,1,0,0,2,0,0,235,0,0,0,2,0,0,419,0,4,8,36
1972,117,0,25,823,37,6,4,54,11,43,174,0,1058,26,0,0,1,9,0,0,1,0,0,0,27,2,1,1,0,1,0,6,125,4,2,34,1,0,0,2,0,0,220,0,0,0,2,0,0,411,0,4,8,35
