"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,5,0,0,130,3,2,62,0,0,1319,0,0,23,0,15,0,0,27,0,0,1,1,0,13,0,13,0,0,0,0,0,4,0,0,5,0,12,0,0,5,0,6,2,0,75,0,0,0,0,40,0,2,0,"26,"
1962,5,0,0,133,3,2,67,0,0,1374,0,0,22,0,15,0,0,26,0,0,1,1,0,13,1,15,0,0,0,0,0,3,0,0,5,0,13,0,0,5,0,7,2,0,68,0,0,0,0,43,0,2,0,"26,"
1963,5,0,0,136,3,3,73,0,0,1358,0,0,30,0,15,0,0,25,0,0,1,1,0,14,2,15,0,0,0,0,0,5,0,0,4,0,12,0,0,5,0,7,2,0,64,0,0,0,0,46,0,2,0,"26,"
1964,5,0,0,136,3,0,69,0,0,1371,0,0,20,0,16,0,0,25,0,0,1,2,0,14,2,15,0,0,0,0,0,4,0,0,5,0,12,0,0,5,0,6,2,0,64,0,0,0,0,46,0,2,0,"25,"
1965,5,0,0,138,4,0,64,0,0,1358,0,0,30,0,16,0,0,26,0,0,1,2,0,13,1,14,0,0,0,0,0,4,0,0,5,0,12,0,0,5,0,5,2,0,61,0,0,0,0,64,0,2,0,"25,"
1966,5,0,0,142,4,2,52,0,0,1347,0,0,32,0,16,0,0,25,0,0,1,2,0,11,1,16,0,0,0,0,0,11,0,0,5,0,12,0,0,5,0,5,2,0,58,0,0,0,0,58,0,2,0,"25,"
1967,6,0,0,141,4,1,48,0,0,1350,0,0,30,0,16,0,0,25,0,0,1,2,0,10,1,16,0,0,0,0,0,12,0,0,6,0,12,0,0,5,0,5,3,0,57,0,0,0,0,72,0,2,0,"25,"
1968,5,0,0,139,4,0,48,0,0,1328,0,0,82,0,16,0,0,24,0,0,1,2,0,9,1,15,0,0,0,0,0,12,0,0,5,0,12,0,0,5,0,5,3,0,55,0,0,0,0,72,0,2,0,"25,"
1969,6,0,0,136,4,0,53,0,0,1319,0,0,90,0,16,0,0,23,0,0,1,3,0,7,0,16,0,0,0,0,0,15,0,0,5,0,12,0,0,5,0,4,3,0,57,0,0,0,0,85,0,2,0,"25,"
1970,5,0,0,124,4,0,53,0,0,1359,0,0,139,0,16,0,0,23,0,0,1,3,0,11,0,14,0,0,0,0,0,13,0,0,4,0,11,0,0,5,0,4,4,0,55,0,0,0,0,85,0,2,0,"25,"
1971,5,0,0,125,4,0,44,0,0,1345,0,0,104,0,16,0,0,22,0,0,1,3,0,11,0,16,0,0,0,0,0,15,0,1,4,0,11,0,0,5,0,4,4,0,54,0,0,0,0,86,0,2,0,"24,"
1972,6,0,0,129,3,0,47,0,0,1347,0,0,80,0,16,0,0,22,0,0,1,3,1,9,0,16,0,0,0,0,0,16,0,0,5,0,11,0,0,5,0,5,5,0,52,0,0,0,0,84,0,2,0,"24,"
1973,5,0,0,124,3,0,50,0,0,1366,0,0,88,0,15,0,0,21,0,0,1,3,0,10,0,16,0,0,0,0,0,17,0,0,4,0,13,0,0,5,0,5,5,0,54,0,0,0,0,91,0,2,0,"23,"
