"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1999,13,0,25,779,52,10,0,0,0,336,0,0,550,5,3,1,0,31,1,0,5,7,29,109,0,76,21,10,0,15,1,40,155,7,11,0,14,0,1,0,1,35,38,46,0,0,25,4,0,224,28,7,3,"40,"
2000,13,0,25,811,58,6,1,0,0,340,0,0,515,6,3,1,0,35,1,0,5,7,34,105,0,74,26,14,0,23,2,42,167,7,11,0,16,0,1,0,2,35,43,41,0,0,29,4,0,201,32,7,3,"43,"
2001,15,1,35,875,65,5,1,0,0,340,0,0,514,5,5,1,0,23,1,0,6,6,41,105,0,76,27,16,0,15,2,40,158,8,12,1,19,0,1,0,2,31,43,38,0,0,34,4,0,193,41,7,4,"43,"
2002,15,0,39,888,51,4,1,0,0,352,0,0,508,6,5,1,0,26,1,0,6,6,53,104,0,73,30,23,0,14,3,42,167,10,10,2,15,0,1,0,2,33,42,40,0,0,31,5,0,184,28,7,3,"43,"
2003,11,0,37,892,55,3,1,0,0,349,0,0,520,8,5,2,0,27,1,0,6,6,55,102,0,75,27,17,0,14,2,41,172,10,12,2,18,0,1,0,2,31,45,38,0,0,28,5,0,181,32,7,4,"44,"
2004,12,0,35,911,55,3,1,0,0,345,0,0,511,8,6,1,0,21,1,0,6,7,56,102,0,70,34,23,0,13,2,39,191,8,9,1,15,0,0,0,2,29,45,36,0,0,30,5,0,189,27,7,4,"44,"
2005,13,0,40,891,59,3,2,0,0,367,0,0,514,9,6,2,0,21,1,0,7,8,57,103,0,72,31,18,0,14,3,32,183,9,10,1,17,0,1,0,3,28,46,37,0,0,34,5,0,178,29,7,4,"44,"
2006,10,0,31,865,60,1,1,0,0,371,0,0,512,9,4,1,0,33,1,0,7,5,60,108,0,69,32,24,0,13,3,33,184,11,10,2,18,0,1,0,2,30,42,27,0,0,27,5,0,207,32,7,4,"44,"
2007,12,0,32,930,61,2,1,0,0,342,0,0,518,10,5,1,0,42,1,0,8,5,56,112,0,64,33,19,0,13,2,28,183,12,9,2,17,0,0,0,3,36,50,36,0,0,33,6,0,166,32,7,4,"42,"
2008,13,0,31,874,56,1,0,0,0,394,0,0,513,9,5,1,0,46,1,0,8,6,56,110,0,61,36,24,0,13,2,29,183,12,9,1,16,0,1,0,3,33,49,40,0,0,30,5,0,194,33,7,4,"41,"
2009,13,1,29,879,59,3,0,0,0,332,0,0,534,8,6,1,0,42,1,0,7,6,55,109,0,61,41,23,0,15,2,36,210,9,9,1,19,0,0,0,4,24,49,34,0,0,29,4,0,198,31,7,4,"40,"
