year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,5,50,1,207,4,0,977,283,0,4,0,83,161,1,13,0,0,0,0,0,3,0,0,8,0,104,0,0,0,0,0,1,2,0,41,0,3,0,0,0,0,30,8,0,0,0,0,0,0,98,0,0,1,11
1962,5,62,1,203,3,0,920,390,0,5,0,81,114,1,12,0,0,0,0,0,4,0,0,11,0,114,0,0,0,0,0,1,2,0,43,0,1,0,0,0,0,30,8,0,0,0,0,0,0,116,0,1,1,11
1963,5,55,1,201,3,0,859,358,0,12,0,66,145,1,13,0,0,0,0,0,3,0,0,16,2,165,0,0,0,0,0,0,4,0,44,0,1,0,0,0,0,29,9,0,0,0,0,0,0,126,0,1,1,11
1964,5,54,1,181,3,0,905,355,0,11,0,64,129,1,13,0,0,0,0,0,3,0,0,7,7,166,0,0,0,0,0,0,4,0,42,0,0,0,0,0,0,29,8,0,0,0,0,0,0,121,0,1,1,11
1965,9,53,0,170,3,0,900,358,0,12,0,58,133,1,12,0,0,0,0,0,3,0,0,8,15,157,0,0,0,0,0,0,4,0,39,0,1,0,0,0,0,28,7,0,0,0,0,0,1,144,0,1,1,11
1966,18,54,0,187,7,1,906,261,0,11,0,116,157,1,10,0,0,1,0,0,3,0,0,5,5,152,0,0,0,0,0,1,6,0,36,0,0,0,0,0,0,27,5,0,0,0,1,0,0,147,3,0,1,11
1967,17,50,0,172,7,0,1033,212,0,11,0,119,163,1,10,0,0,0,0,0,3,0,0,0,18,171,0,0,0,0,0,0,5,0,36,0,2,0,0,0,0,26,7,0,0,0,0,0,0,165,2,0,1,11
1968,16,50,0,183,7,0,1057,204,0,11,0,126,163,1,11,0,0,0,0,0,3,0,0,0,12,163,0,0,0,0,0,0,4,0,36,0,2,0,0,0,0,26,7,0,0,0,0,0,1,160,2,0,1,11
1969,16,47,0,191,7,0,1030,235,0,13,0,93,140,1,11,0,0,0,0,0,3,0,0,0,14,159,0,0,0,0,0,0,3,0,34,0,2,0,0,0,0,25,7,0,1,0,0,0,1,164,2,0,1,11
1970,16,53,0,195,8,0,977,239,0,13,0,123,155,1,11,0,0,0,0,1,2,0,0,0,43,179,0,0,0,0,0,6,5,0,33,0,2,0,0,0,0,25,7,0,1,0,0,0,1,167,2,0,1,11
1971,22,47,0,221,8,0,992,186,0,11,0,120,175,1,10,0,0,0,0,0,2,0,0,0,49,186,0,0,0,0,0,4,4,0,33,0,2,0,0,0,0,25,7,0,1,0,0,0,1,177,2,0,1,11
1972,22,44,0,245,8,0,1018,169,0,9,0,117,183,1,11,0,0,0,0,0,3,0,0,0,51,193,0,0,0,0,0,5,5,0,30,0,2,0,0,0,0,25,7,0,1,0,0,0,1,159,2,0,1,11
1973,28,34,0,260,9,0,1032,206,0,8,0,49,169,1,11,0,0,0,0,1,2,0,0,0,63,168,0,0,0,0,0,3,3,0,30,0,2,0,0,0,0,22,7,0,1,0,0,0,1,186,2,0,1,11
1974,27,53,0,219,8,0,963,179,0,8,0,155,182,1,10,0,0,0,0,0,2,0,0,0,66,151,0,0,0,0,0,11,6,0,29,0,2,0,0,0,0,24,7,0,1,0,0,0,1,187,1,0,1,11
1975,26,42,0,217,9,0,996,173,0,8,0,106,187,1,11,0,0,1,0,1,2,0,0,1,50,128,0,0,0,0,0,12,13,0,27,0,1,0,0,0,0,22,5,0,1,0,0,0,1,200,2,0,1,11
1976,32,43,0,219,9,0,996,170,0,4,0,113,170,1,10,0,0,1,0,0,3,0,0,2,43,155,0,0,0,0,0,12,28,0,27,0,1,0,0,0,0,22,6,0,0,0,0,0,0,200,1,0,1,11
