year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1971,3,23,1,65,6,11,565,298,0,44,0,0,48,0,7,0,0,7,0,0,3,0,0,14,0,71,13,1,86,0,7,5,0,2,51,0,16,0,0,7,0,527,0,19,2,274,0,0,0,24,1,0,1,13
1972,4,25,1,67,7,10,501,334,0,81,0,0,50,0,7,0,0,7,0,0,3,0,0,13,0,56,13,0,85,0,6,1,0,1,45,0,16,0,0,6,0,430,0,19,2,353,0,0,0,33,2,0,1,13
1973,5,30,1,72,7,9,346,396,0,42,0,0,49,0,7,0,0,7,0,0,3,0,0,16,0,60,17,0,83,0,7,2,0,0,45,0,15,0,0,6,0,422,0,18,2,362,0,0,0,31,1,0,1,13
1974,5,29,1,72,7,9,344,376,0,35,0,0,18,0,7,0,0,7,0,0,3,0,0,17,0,65,20,0,81,0,5,3,0,1,50,0,15,0,0,6,0,373,0,20,2,356,0,0,0,15,0,0,1,13
1975,6,20,2,74,9,11,412,261,0,35,0,0,2,0,7,0,0,7,0,0,3,0,0,16,0,70,8,0,72,0,8,2,0,0,53,0,15,0,0,6,0,422,0,19,2,346,0,0,0,11,0,0,1,12
1976,7,21,1,74,9,11,353,272,0,54,0,0,13,0,7,0,0,7,0,0,3,0,0,16,0,49,22,0,68,0,8,0,0,0,42,0,14,0,0,6,0,397,0,15,2,344,0,0,0,10,2,0,1,13
1977,11,23,2,72,11,10,290,297,0,83,0,0,84,0,7,0,0,7,0,0,3,0,1,15,0,48,7,0,70,0,8,2,0,0,28,0,14,0,0,6,0,311,0,14,2,317,0,0,0,62,0,0,1,13
1978,14,8,2,73,13,11,330,103,0,67,0,195,34,0,7,0,0,7,0,0,3,0,0,15,0,54,11,1,68,0,8,3,0,0,36,0,14,0,0,6,0,374,0,13,2,399,0,0,0,40,0,0,1,13
1979,16,7,1,64,14,10,381,87,0,75,0,171,81,0,7,0,0,7,0,0,3,0,0,15,0,73,8,0,67,0,8,7,0,0,48,0,13,0,0,6,0,427,0,14,2,374,0,0,0,72,1,0,1,14
1980,19,7,2,68,17,11,388,90,0,107,0,210,55,0,7,0,0,7,0,0,3,0,1,15,0,73,15,0,64,0,8,3,0,0,42,0,14,0,0,5,0,392,1,15,2,363,0,0,0,71,1,0,1,14
1981,27,6,3,77,21,10,337,79,0,96,0,223,111,0,7,0,0,7,0,0,3,0,1,14,0,88,8,0,62,0,8,1,0,0,55,0,13,0,0,5,0,346,1,11,2,378,0,0,0,52,1,0,1,15
1982,49,6,3,80,20,10,347,85,0,88,0,181,97,0,7,0,0,7,0,0,3,0,1,14,0,50,8,0,64,0,8,4,0,0,72,0,12,0,0,5,0,330,1,9,1,332,0,0,0,109,1,0,1,15
1983,14,8,3,72,16,11,334,106,0,105,0,179,134,0,7,0,0,7,0,0,3,0,1,13,0,58,16,1,58,0,8,10,0,0,52,0,15,0,0,5,0,300,1,9,1,273,0,0,0,71,1,0,1,15
1984,7,8,2,79,14,10,329,104,0,82,0,200,90,0,6,0,0,6,0,0,3,0,1,14,4,69,21,0,59,0,8,4,0,0,84,0,12,0,0,5,0,373,0,7,1,231,0,0,0,97,0,0,1,15
1985,7,10,1,90,16,9,435,126,0,83,0,247,58,0,7,0,0,7,0,0,3,0,2,13,8,59,6,0,57,12,8,5,0,0,64,0,12,0,0,5,0,384,0,10,1,233,0,0,0,102,0,0,1,16
1986,5,10,1,87,17,12,338,135,0,93,0,163,98,0,6,0,0,6,0,0,3,0,2,12,8,34,7,0,61,10,8,6,0,0,54,0,13,0,0,5,0,322,1,7,1,257,0,0,0,110,0,0,1,16
1987,3,11,1,87,16,7,250,150,0,100,0,242,88,0,6,0,0,7,0,0,3,0,1,12,2,26,51,0,55,9,8,5,0,3,85,0,7,0,0,5,0,270,1,5,3,218,0,0,0,57,0,1,1,17
1988,4,10,1,100,15,10,362,128,0,125,0,192,119,0,6,0,0,6,0,0,3,0,2,12,15,56,36,0,77,26,8,10,0,3,38,0,2,0,0,5,0,304,1,10,2,223,0,0,0,63,0,0,4,18
1989,3,7,2,95,14,5,463,92,0,136,0,179,100,0,6,0,0,6,0,0,2,0,2,12,4,63,57,0,77,3,8,9,0,3,50,0,4,0,0,5,0,293,2,6,4,231,0,0,0,62,0,1,4,20
1990,4,9,1,87,9,0,430,123,0,93,0,219,127,0,6,0,0,6,0,0,2,0,4,14,27,66,53,0,92,0,9,9,0,3,41,0,3,0,0,5,0,414,1,8,5,218,0,0,0,46,0,1,4,22
1991,3,7,2,83,8,6,472,96,0,109,0,214,65,0,6,0,0,6,0,0,2,0,4,12,35,63,19,0,97,1,8,8,1,1,34,0,4,0,0,4,0,348,0,7,1,202,0,0,0,45,0,1,3,25
1992,2,6,2,80,7,5,409,76,0,124,0,221,111,0,6,0,0,6,0,0,2,0,0,13,53,71,41,0,97,0,9,8,0,1,45,0,2,0,0,5,0,302,1,6,0,187,2,0,0,39,0,1,3,29
1993,1,9,1,72,5,6,527,114,1,122,0,171,46,0,5,0,0,7,0,0,2,0,1,13,39,68,16,0,102,1,9,2,0,0,80,0,5,0,0,5,1,256,0,10,15,282,2,0,0,21,0,1,3,29
1994,2,8,2,81,5,9,601,109,0,92,0,191,40,0,5,0,0,7,0,0,2,0,1,17,51,81,6,0,101,0,12,2,0,0,53,0,8,0,0,5,1,342,0,8,6,240,1,0,0,17,0,1,2,32
1995,2,8,2,77,8,4,591,112,0,99,0,144,92,0,5,0,0,6,0,0,2,0,0,14,99,62,6,0,117,2,10,2,0,0,53,0,1,0,0,6,1,341,0,6,1,216,1,0,0,29,0,0,2,29
1996,5,5,1,88,7,14,467,63,0,165,0,222,77,0,6,0,0,6,0,0,2,0,1,11,57,59,7,0,121,23,4,1,12,0,79,0,30,0,0,6,2,346,0,4,3,242,2,1,0,45,0,1,1,18
1997,5,5,1,86,6,11,544,64,0,169,0,193,101,0,5,0,0,7,0,0,2,0,1,9,53,65,7,0,98,15,4,0,6,0,84,0,15,0,0,6,2,351,1,5,3,252,1,1,0,37,0,0,2,17
1998,4,4,1,76,8,11,525,52,0,221,0,186,67,0,6,0,0,7,0,0,2,0,1,10,54,69,2,0,101,5,4,0,0,0,56,0,6,0,0,6,1,347,1,7,3,274,2,3,0,45,0,0,2,16
1999,3,3,1,75,7,4,486,37,0,285,0,166,65,0,6,0,0,7,0,0,2,0,1,9,46,65,24,0,104,7,4,1,1,0,77,0,8,0,0,6,1,382,0,14,4,250,1,1,0,45,0,0,1,15
2000,3,4,1,79,5,4,557,53,0,223,0,187,53,0,6,0,0,6,0,0,2,0,1,8,37,69,15,0,116,11,3,1,0,0,68,0,7,0,0,7,0,374,0,10,1,243,2,1,0,32,0,0,2,15
2001,1,4,1,77,5,4,561,51,0,173,0,169,129,0,6,0,0,6,0,0,2,0,2,8,37,71,44,0,148,4,4,0,0,0,69,0,6,0,0,4,1,353,1,7,1,227,3,0,0,32,0,0,2,15
2002,0,4,1,78,6,1,525,56,0,193,0,165,156,0,5,0,0,7,0,0,2,0,2,10,44,53,53,0,156,5,4,3,0,0,69,0,10,0,0,4,1,344,1,16,2,223,2,1,0,48,0,0,3,15
2003,0,4,1,81,9,4,583,49,0,185,0,145,124,0,5,0,0,7,0,0,2,0,2,8,32,70,49,0,160,4,4,3,0,0,66,0,5,0,0,4,1,351,1,8,1,241,2,1,0,59,0,0,3,16
2004,1,2,2,79,6,2,566,32,0,287,0,158,82,0,5,0,0,7,0,0,2,0,2,10,45,67,81,0,126,15,4,6,0,0,73,0,3,0,0,4,1,347,0,7,0,245,2,1,0,59,0,0,3,16
2005,1,4,2,84,7,3,534,51,0,258,0,199,103,0,4,0,0,4,0,0,2,0,2,9,49,66,60,0,126,17,4,8,0,0,98,0,4,0,0,5,1,350,1,5,1,222,1,1,0,56,0,0,4,14
2006,2,4,4,83,8,1,565,52,0,215,0,213,126,0,6,0,0,4,0,0,2,0,1,9,37,65,45,0,133,5,2,9,2,0,75,0,3,0,0,5,1,355,1,5,1,233,1,1,0,68,0,0,5,13
2007,1,4,3,83,10,2,593,53,0,220,0,196,92,0,4,0,0,4,0,0,2,0,2,9,12,57,56,1,141,9,3,9,0,1,88,0,6,0,0,4,0,350,1,6,1,237,3,1,0,80,0,0,6,13
2008,7,4,3,87,10,2,604,47,0,208,0,193,74,1,4,0,0,4,0,0,2,0,2,10,21,67,67,1,139,4,3,3,0,0,92,0,5,0,0,5,1,353,1,6,1,229,2,1,0,81,0,0,10,13
2009,0,4,2,88,9,3,606,47,0,209,0,192,81,0,5,0,0,4,0,0,2,0,2,8,15,67,51,0,167,3,3,5,0,1,97,0,8,0,0,5,1,349,1,7,1,235,4,1,0,68,1,1,3,10
