year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,167,0,0,0,0,0,1369,0,0,6,0,36,0,0,20,0,1,10,10,0,130,2,24,0,0,1,0,3,6,0,0,1,0,2,0,0,6,1,0,0,9,0,0,0,0,0,62,1,2,0,29
1962,6,0,0,172,0,0,0,0,0,1472,0,0,6,0,36,0,0,20,0,1,10,7,0,130,2,25,0,0,1,0,3,8,0,0,7,0,2,0,0,8,1,0,0,9,0,0,0,0,0,46,2,2,0,31
1963,5,0,0,173,0,0,0,0,0,1551,0,0,7,0,42,0,0,20,0,1,10,6,0,122,2,25,0,0,0,0,4,8,0,0,25,0,2,0,0,9,2,0,0,9,0,0,0,0,0,33,3,1,0,32
1964,9,0,0,181,1,0,0,0,0,1557,0,0,6,0,38,0,0,19,0,0,10,5,0,111,1,27,0,0,0,0,4,7,0,0,18,0,2,0,0,7,2,0,0,9,0,0,0,0,0,53,4,1,0,30
1965,7,0,0,181,1,0,0,0,0,1424,0,0,5,0,58,0,0,19,0,0,9,6,0,99,1,25,0,0,0,0,5,4,0,0,15,0,2,0,0,8,2,0,0,9,0,0,0,0,0,85,4,1,0,29
1966,7,0,0,187,1,0,0,0,0,1613,0,0,10,0,61,0,0,19,0,1,10,6,0,88,1,47,0,0,0,0,4,7,0,0,12,0,2,0,0,11,2,0,0,9,0,0,0,0,0,68,5,1,0,32
1967,15,0,0,193,1,0,0,0,0,1469,0,0,8,0,56,0,0,21,0,1,10,4,0,85,1,27,0,0,0,0,5,8,0,0,15,0,2,0,0,9,2,0,0,9,0,0,0,0,0,65,6,1,0,33
1968,15,0,0,205,1,0,0,0,0,1518,0,0,7,0,54,0,0,20,0,1,9,3,0,73,1,35,0,0,0,0,5,7,0,0,29,0,3,0,0,9,2,0,0,9,0,0,0,0,0,61,8,2,0,32
1969,12,0,0,207,1,0,1,0,0,1502,0,0,9,0,53,0,0,21,0,1,9,3,0,72,1,26,0,0,0,0,4,9,0,0,18,0,4,0,0,9,2,0,0,9,0,0,0,0,0,90,7,2,0,33
1970,15,0,0,207,1,0,0,0,0,1515,0,0,15,0,51,0,0,21,0,0,9,3,0,70,1,24,0,0,0,0,4,7,0,0,11,0,5,0,0,12,2,0,0,9,0,0,0,0,0,100,7,3,0,31
