year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,17,0,2,174,11,0,47,0,2,915,0,0,331,1,3,0,0,3,0,0,1,0,3,66,102,4,41,1,0,2,0,92,0,1,0,0,87,0,0,0,11,1,15,2,2,0,1,0,1,416,0,4,2,12
1962,18,0,2,167,11,0,43,0,2,928,0,0,363,1,3,0,0,3,0,0,1,0,4,42,33,4,72,1,0,1,0,146,0,1,0,0,76,0,0,0,16,2,14,1,2,0,1,0,1,423,0,5,5,17
1963,19,0,2,168,10,1,43,0,2,895,0,0,346,1,10,0,0,3,0,0,1,0,4,47,17,23,70,0,0,2,0,152,0,1,0,0,72,0,0,0,12,2,18,2,2,0,1,0,1,412,0,3,4,16
1964,17,0,2,177,10,1,45,0,1,886,0,0,345,1,5,0,0,3,0,0,2,0,5,31,18,7,66,1,0,1,0,200,0,1,0,0,85,0,0,0,11,1,22,1,2,0,2,0,1,418,0,3,4,13
1965,17,0,2,167,8,0,34,0,1,847,0,0,349,1,18,0,0,3,0,0,1,0,4,46,9,8,77,0,0,0,0,171,0,1,0,0,73,0,0,0,9,1,13,1,2,0,1,0,1,411,0,3,4,15
1966,14,0,2,181,8,1,38,0,1,865,0,0,345,1,15,0,0,3,0,0,1,0,3,70,0,8,96,0,0,0,0,147,0,1,0,0,76,0,0,0,12,1,23,1,1,0,1,0,1,394,0,3,4,15
1967,16,0,2,171,9,0,36,0,1,802,0,0,375,1,17,0,0,3,0,0,1,0,3,42,0,9,138,0,0,0,0,139,0,1,0,0,59,0,0,0,13,2,25,1,1,0,1,0,1,394,0,3,7,15
1968,12,0,2,171,8,2,46,0,1,714,0,0,466,0,18,0,0,3,0,0,1,1,4,38,0,8,214,0,0,1,0,54,0,0,0,0,64,0,0,0,8,1,26,1,1,0,1,0,1,391,0,3,5,13
1969,11,0,2,168,7,1,35,0,1,650,0,0,495,0,19,0,0,2,0,0,1,1,2,22,0,9,174,0,0,0,0,112,0,1,0,0,59,0,0,0,4,1,15,1,1,0,1,0,1,400,1,3,5,12
1970,11,0,3,190,7,0,30,0,1,697,0,0,553,1,13,0,0,2,0,0,1,1,3,18,0,8,49,0,0,0,0,243,0,0,0,0,70,0,0,0,5,0,19,1,1,0,1,0,1,400,1,3,3,12
1971,11,0,3,180,8,0,20,0,1,700,0,0,565,0,19,0,0,3,0,0,1,1,3,14,0,9,2,0,0,29,0,267,0,0,0,0,67,0,0,0,9,0,20,1,1,0,1,0,1,413,2,3,4,12
1972,12,0,5,195,10,0,15,0,2,701,0,0,547,1,15,0,0,4,0,0,1,0,5,26,0,16,2,0,0,234,0,67,0,0,0,0,65,0,0,0,9,0,14,1,1,0,1,0,1,405,2,2,3,10
1973,12,0,2,192,11,0,17,0,1,707,0,0,537,1,16,0,0,3,0,0,1,1,5,31,0,15,4,0,0,86,0,193,0,0,0,0,64,0,0,0,10,1,23,1,0,0,1,0,1,423,2,3,3,11
1974,15,0,2,221,13,0,15,0,2,749,0,0,523,1,13,0,0,6,0,0,1,1,5,12,2,25,3,0,0,84,0,222,0,0,0,0,56,0,0,0,16,1,19,1,0,0,2,0,1,391,3,3,4,11
1975,17,0,2,230,15,0,15,0,1,787,0,0,522,2,5,0,0,6,0,0,2,1,7,33,0,17,1,0,0,27,0,241,0,0,0,0,60,0,0,0,11,0,23,0,0,0,1,0,1,425,4,3,3,11
1976,20,0,3,267,17,0,14,0,1,779,0,0,495,1,11,0,0,6,0,0,2,1,6,20,0,5,9,1,0,0,0,288,0,0,0,0,69,0,0,0,11,1,28,0,0,0,1,0,1,405,3,3,3,11
1977,21,0,3,319,20,0,14,0,2,766,0,0,505,2,11,0,0,6,0,0,2,1,7,31,0,13,39,0,0,0,0,232,0,0,0,0,63,0,0,0,11,1,25,0,0,0,3,0,1,423,3,4,4,11
1978,19,0,2,294,19,0,13,0,1,743,0,0,528,2,10,0,0,7,0,0,2,0,7,11,0,14,63,0,0,1,0,257,0,0,0,0,99,0,0,0,14,1,26,0,0,0,2,0,1,442,4,4,4,10
1979,27,0,1,295,17,0,19,0,2,827,0,0,531,1,9,0,0,6,0,0,2,0,9,31,0,12,62,0,0,0,0,288,0,0,0,0,56,0,0,0,10,0,23,0,0,0,4,0,1,410,3,4,4,11
1980,17,0,2,276,19,0,13,0,2,734,0,0,552,2,4,0,0,9,0,0,1,0,5,28,0,14,22,0,18,0,0,323,0,0,0,0,84,0,0,0,11,0,22,0,0,0,4,0,1,443,3,5,3,11
1981,15,0,2,278,18,0,13,0,1,693,0,0,573,2,7,0,0,6,0,0,1,0,5,29,0,21,14,0,25,0,0,369,0,0,0,0,83,0,0,0,8,0,31,0,1,0,5,0,1,465,3,4,3,10
1982,16,0,2,258,18,0,13,0,1,720,0,0,589,1,9,0,1,3,0,0,1,0,5,17,0,21,8,0,49,0,0,325,31,1,0,0,48,0,0,0,10,0,28,1,1,0,3,0,1,436,3,4,5,10
1983,15,0,2,269,19,0,13,0,2,699,0,0,566,1,9,0,0,5,0,0,1,0,6,22,0,20,7,0,49,0,0,329,0,0,0,0,79,0,0,0,15,0,30,0,0,0,2,0,2,428,3,4,6,10
1984,13,0,3,280,19,0,13,0,2,697,0,0,590,1,6,0,0,2,0,0,1,0,5,11,0,25,6,0,25,0,0,337,0,1,0,0,67,1,0,0,12,1,36,1,0,0,2,0,2,468,4,5,5,11
1985,11,0,2,273,21,0,14,0,2,691,0,0,589,1,9,0,0,3,0,0,1,1,5,22,0,22,11,0,72,0,0,259,47,1,0,0,83,0,0,0,13,1,36,1,0,0,2,0,1,471,4,4,4,14
1986,12,0,2,275,22,0,13,0,1,691,0,0,591,1,10,0,0,2,0,0,1,1,7,32,0,23,19,0,71,0,0,302,0,0,0,0,76,0,0,0,12,1,31,1,1,0,2,0,2,529,4,5,5,11
1987,12,0,2,314,28,0,12,0,1,675,0,0,593,1,10,0,0,3,0,0,1,1,8,20,0,17,29,0,35,0,0,329,12,0,0,0,104,0,0,0,14,1,34,1,1,0,3,0,1,470,4,4,3,11
1988,13,0,3,336,30,0,12,0,0,662,0,0,578,2,10,0,0,4,0,0,1,1,8,21,0,21,30,0,35,0,0,272,19,0,0,0,91,0,0,0,13,1,29,1,1,0,4,0,2,512,5,5,3,15
1989,14,0,3,325,29,0,11,0,0,660,0,0,604,2,6,0,0,7,0,0,2,1,9,19,0,21,35,0,46,1,0,270,3,0,0,0,71,0,0,0,15,1,39,1,1,0,5,0,1,520,4,6,4,16
1990,9,0,5,375,31,2,12,0,1,679,0,0,622,3,8,0,0,6,0,0,2,1,3,19,0,26,14,0,23,3,0,281,37,1,10,31,44,0,0,1,17,0,32,2,1,0,6,1,2,379,5,5,6,17
1991,13,0,6,395,33,1,15,0,1,665,0,0,630,4,8,0,0,5,0,0,3,1,6,20,0,24,13,1,24,2,0,291,29,1,10,32,36,0,0,0,13,0,36,1,1,0,6,1,1,392,5,7,5,18
1992,16,0,7,401,35,0,18,0,1,641,0,0,638,4,10,0,0,7,0,0,2,1,8,18,0,22,17,1,10,1,0,308,33,1,9,31,48,0,0,1,13,1,40,1,1,0,7,1,0,377,6,7,5,20
1993,12,0,7,397,35,1,21,0,2,647,0,0,627,4,12,0,0,7,0,0,3,3,7,20,0,11,19,3,23,4,0,328,20,2,14,30,42,0,0,2,14,1,28,1,1,0,8,1,2,352,3,8,6,24
1994,12,0,7,415,35,1,21,0,1,575,0,0,631,5,8,0,0,9,0,0,3,3,10,18,0,29,20,4,23,2,0,334,90,2,12,30,38,0,0,2,13,0,35,1,1,0,7,1,1,347,8,9,5,26
1995,11,0,6,393,36,1,20,0,1,596,0,0,667,4,11,0,0,8,0,0,3,3,10,15,0,26,20,2,33,1,0,289,111,2,10,30,42,0,0,2,15,0,37,0,1,0,8,0,1,343,5,9,7,34
1996,11,0,7,386,37,1,23,0,1,580,0,0,695,5,11,0,1,8,0,0,3,2,8,16,0,25,29,2,6,6,1,335,67,3,11,30,39,0,0,2,16,0,31,0,2,0,10,1,1,352,6,10,6,33
1997,12,0,7,384,40,1,21,0,2,566,0,0,706,6,11,0,1,9,0,0,3,1,10,14,0,25,27,3,8,2,0,281,77,3,9,30,44,0,0,2,14,1,42,0,1,0,9,1,1,357,7,9,6,36
1998,13,0,8,385,42,0,22,0,1,557,0,0,715,6,10,0,0,9,0,0,4,1,8,14,0,24,29,4,8,3,0,378,28,1,9,31,44,0,0,2,14,0,35,0,1,0,11,1,1,362,9,11,6,33
1999,13,0,10,416,41,1,22,0,1,558,0,0,717,7,8,0,1,10,0,0,4,0,9,14,0,22,34,4,12,3,1,291,70,2,10,30,50,0,0,2,13,0,33,0,1,0,11,1,1,356,9,15,4,31
2000,11,0,8,439,42,0,22,0,1,556,0,0,720,6,9,0,1,13,0,0,4,2,10,14,0,24,35,5,14,2,2,278,72,2,10,29,49,0,0,2,15,0,32,0,1,0,13,1,1,359,8,15,6,39
2001,9,0,8,438,43,0,21,0,1,563,0,0,727,5,12,0,1,12,0,0,4,4,11,13,0,23,34,6,16,2,1,264,74,2,11,33,51,0,0,2,17,0,36,0,1,0,12,1,1,384,7,14,7,36
2002,7,0,6,450,39,0,21,0,1,516,0,0,756,6,8,0,1,12,0,0,4,1,12,12,0,22,33,7,20,3,1,292,78,3,10,36,51,0,0,2,18,0,36,0,1,0,14,1,1,351,5,12,7,34
2003,7,0,7,427,42,0,21,0,1,467,0,0,822,6,13,1,1,13,1,0,5,3,11,14,0,23,35,7,13,3,2,282,74,3,10,35,50,0,0,2,16,0,38,0,1,0,12,1,1,368,5,10,6,34
2004,8,0,7,439,39,0,20,0,1,536,0,0,792,6,13,1,0,14,1,0,4,3,11,13,0,24,33,5,14,2,2,276,73,2,11,37,53,0,0,2,18,1,33,0,1,0,14,1,1,368,4,13,8,35
2005,8,0,7,434,43,1,20,0,1,498,0,0,814,6,12,1,1,12,1,0,4,3,10,15,0,22,32,8,13,5,2,289,79,4,10,35,52,0,0,2,19,0,34,1,1,0,13,1,1,368,5,13,7,29
2006,8,0,6,445,40,1,21,0,1,494,0,0,813,7,11,1,1,12,1,0,4,4,9,17,0,22,35,9,11,3,1,285,81,5,10,35,51,0,0,2,17,1,30,1,1,0,14,1,1,382,4,14,7,30
2007,10,0,7,425,40,1,25,0,1,498,0,0,806,7,9,1,0,14,1,0,4,4,9,15,0,22,34,11,13,3,2,288,81,4,11,39,59,0,0,3,21,1,34,1,2,0,14,1,1,380,4,15,8,31
2008,8,0,8,425,34,1,20,0,1,515,0,0,819,10,11,1,1,15,0,0,4,4,9,14,0,24,20,10,11,5,2,301,94,5,3,34,41,0,0,2,16,1,33,1,2,0,15,1,1,365,4,13,7,28
2009,9,0,7,437,43,1,21,0,2,505,0,0,830,10,11,1,1,16,0,0,4,5,13,17,0,21,1,9,12,8,2,300,92,5,9,28,54,0,0,2,16,1,40,1,2,0,18,2,1,378,4,14,8,34
