year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,2,302,7,0,77,65,0,174,0,41,751,0,1,0,7,13,0,0,6,0,0,2,26,3,3,0,0,6,2,3,0,3,7,18,114,0,0,5,1,0,3,0,0,0,0,0,0,215,1,2,0,9
1962,0,0,1,302,4,0,74,73,0,172,0,38,767,0,0,0,6,19,0,0,4,0,0,2,26,2,4,0,0,11,1,4,0,3,7,19,112,0,0,5,1,0,4,0,0,0,0,0,0,259,1,2,0,10
1963,0,0,2,303,6,0,80,60,0,136,0,36,765,0,1,0,5,14,0,0,6,0,0,0,31,3,6,0,0,10,1,6,0,3,7,19,116,0,0,4,1,0,3,0,0,0,0,0,0,313,1,3,0,9
1964,0,0,1,306,5,0,78,73,0,184,0,44,869,0,1,0,11,15,0,0,7,0,0,2,38,3,4,0,0,6,1,8,0,3,8,19,108,0,0,4,1,0,4,0,0,0,0,0,0,276,1,3,0,9
1965,0,0,2,305,6,0,79,59,0,184,0,40,944,0,1,0,13,17,0,0,7,0,0,0,33,5,4,0,0,14,0,9,0,3,7,16,111,0,0,4,1,0,5,0,0,0,0,0,0,311,1,4,0,8
1966,0,0,2,300,4,0,82,57,0,144,0,40,902,1,1,0,12,16,0,0,7,0,0,0,42,6,4,0,0,10,0,9,0,3,7,17,83,0,0,3,0,0,4,0,0,0,0,0,0,332,1,4,0,9
1967,0,0,2,299,4,0,96,63,0,175,0,40,830,1,1,0,11,21,0,0,7,0,0,3,26,10,0,0,0,13,1,13,0,4,9,20,99,0,0,3,1,0,4,0,0,0,0,0,0,334,1,4,0,11
1968,0,0,3,299,5,0,83,49,0,279,0,35,750,1,1,0,12,19,0,0,7,0,0,0,29,7,0,0,0,14,1,14,5,3,6,18,83,0,0,4,1,0,5,0,0,0,0,0,0,303,1,4,0,17
1969,0,0,1,300,4,0,86,43,0,323,0,37,990,1,1,0,11,16,0,0,6,0,0,0,26,9,0,0,0,15,0,17,6,3,6,14,75,0,0,5,1,0,6,0,0,0,0,0,1,346,1,4,0,14
1970,0,0,2,298,5,0,75,50,0,297,0,42,1011,1,2,0,12,16,0,0,6,0,0,0,27,6,0,0,1,21,1,17,0,3,7,13,74,0,0,5,1,0,4,0,0,0,0,0,1,347,1,4,0,13
1971,0,0,2,297,4,0,71,49,0,306,0,38,952,1,2,0,13,15,0,0,6,0,0,0,28,7,0,0,1,22,0,22,0,3,8,11,74,0,0,4,1,0,5,0,0,0,0,0,1,320,1,4,0,14
1972,0,0,2,295,3,0,69,40,0,315,0,37,1028,1,2,0,14,18,0,0,6,0,0,0,32,5,0,0,1,23,1,26,0,4,6,14,75,0,0,6,1,0,6,0,0,0,0,0,1,293,1,4,0,15
1973,0,0,2,294,3,0,75,46,0,221,0,44,1083,1,2,0,12,17,0,0,6,0,0,1,32,6,1,0,1,30,0,26,0,4,7,13,74,0,0,5,1,0,5,0,0,0,0,0,1,290,1,3,0,15
1974,0,0,2,299,1,0,71,33,0,223,0,36,1062,1,3,0,10,17,0,0,7,0,0,0,36,6,5,0,4,32,1,25,0,5,7,14,90,0,0,5,2,0,5,0,1,0,0,0,1,300,1,4,0,16
1975,0,0,2,291,4,0,59,18,0,276,0,32,970,1,3,0,10,18,0,0,6,0,0,0,34,7,4,0,27,26,0,29,0,4,8,8,78,0,0,9,3,0,6,0,1,0,0,0,1,280,1,5,0,15
1976,0,0,1,294,3,0,52,18,0,240,0,28,1009,1,2,0,12,16,0,0,6,0,0,2,27,7,5,0,28,25,1,30,0,4,6,9,92,0,0,7,1,0,7,0,0,0,0,0,1,294,1,5,0,13
1977,0,0,2,291,2,0,57,18,0,250,0,30,942,1,2,0,11,16,0,0,5,0,0,1,28,7,5,0,31,26,1,41,0,4,7,11,87,0,0,8,1,0,6,0,0,0,0,0,1,351,1,5,0,11
1978,0,0,2,293,3,0,53,17,0,233,0,26,1057,2,2,0,11,16,0,0,7,0,0,2,33,4,5,0,38,18,2,41,0,4,6,11,77,0,0,9,2,0,5,0,0,0,0,0,1,331,1,4,0,12
1979,0,0,2,287,4,0,56,15,0,224,0,24,1002,2,2,0,11,15,0,0,8,0,0,0,44,5,3,0,51,23,1,34,0,5,7,10,75,0,0,9,2,0,7,0,0,0,0,0,1,332,1,5,0,13
1980,0,0,2,288,1,0,59,11,0,230,0,21,951,2,2,0,10,15,0,0,9,0,0,2,47,5,4,0,52,18,2,35,0,4,7,9,47,0,0,9,4,0,7,6,0,0,0,0,1,317,1,5,1,10
1981,0,0,2,285,4,0,58,13,0,219,0,19,919,2,2,0,11,17,0,0,10,0,0,3,43,6,3,0,55,12,2,48,0,4,7,9,45,0,0,9,4,0,7,5,0,0,0,0,1,332,1,5,1,10
1982,0,0,2,284,3,0,60,10,0,238,0,20,938,2,2,0,10,18,0,0,11,0,0,2,43,7,4,0,54,16,1,66,1,5,12,11,49,0,0,9,3,0,8,6,1,0,0,0,1,322,1,5,1,10
1983,0,0,1,284,4,0,58,11,0,220,0,19,950,2,2,0,10,18,0,0,11,0,0,2,23,7,3,0,102,21,1,48,1,5,8,12,53,0,0,8,3,0,8,6,1,0,0,0,1,300,1,5,1,11
1984,0,0,1,291,3,0,57,12,0,207,0,19,965,2,2,0,10,19,0,0,11,0,0,1,47,6,2,0,60,13,1,53,1,4,8,10,61,0,0,7,3,0,8,6,0,0,0,0,1,322,1,5,1,11
1985,0,0,1,298,3,0,54,11,0,193,0,18,957,2,2,0,11,18,0,0,11,0,0,1,55,5,1,0,44,19,0,50,2,4,9,7,59,0,0,7,3,0,8,6,0,0,0,0,1,288,1,6,1,11
1986,0,0,1,312,4,0,58,10,0,149,0,19,948,2,3,0,11,18,0,0,11,0,0,1,49,6,1,0,47,19,0,56,1,4,8,9,57,0,0,6,2,0,9,5,0,0,0,0,1,312,1,5,1,11
1987,0,0,1,321,3,0,57,5,0,188,0,13,930,3,3,0,11,16,0,0,10,0,0,4,83,3,2,0,65,18,1,8,3,5,11,10,57,0,0,6,3,0,9,7,0,0,0,0,1,339,2,6,1,13
1988,0,0,1,332,3,0,60,8,0,203,0,18,877,3,3,0,10,15,0,0,11,0,0,0,78,6,2,0,72,22,1,54,3,5,8,10,35,0,0,4,2,0,8,7,0,0,0,0,1,285,2,6,1,13
1989,0,0,1,337,3,0,57,8,0,171,0,19,1055,3,3,0,10,15,0,0,11,0,0,0,72,6,1,0,75,18,0,32,3,5,12,12,63,0,0,8,3,0,9,7,0,0,0,0,1,318,2,7,1,13
1990,0,0,1,343,3,0,55,7,0,144,0,17,1069,3,3,0,11,15,0,0,11,0,0,3,68,6,4,0,80,13,0,41,2,5,9,6,61,0,0,7,2,0,11,7,0,0,0,0,1,295,1,6,1,13
1991,0,0,1,352,3,0,54,5,0,155,0,15,958,3,1,0,9,16,0,0,11,0,0,1,72,6,6,0,67,13,0,43,2,4,8,6,54,0,0,9,2,0,10,7,0,0,0,0,1,290,1,7,1,13
1992,0,0,1,362,3,0,52,7,0,123,0,16,1048,4,1,0,8,16,0,0,11,0,0,1,88,6,3,0,84,13,0,50,4,5,10,6,50,0,0,4,3,0,11,7,0,0,0,0,1,287,1,7,1,13
1993,0,0,1,377,4,0,53,4,0,148,0,13,1014,4,1,0,19,16,0,0,11,0,0,2,63,6,8,0,116,13,2,42,4,5,10,6,48,0,0,9,3,0,11,8,0,0,0,0,1,286,1,8,1,13
1994,0,0,1,382,3,0,56,7,0,182,0,16,1050,5,1,0,18,17,0,0,12,0,0,2,48,6,9,0,130,9,1,16,3,5,10,7,41,0,0,6,4,0,13,7,0,0,0,0,1,288,1,8,1,14
1995,0,0,2,394,3,0,72,5,0,145,0,16,983,5,1,0,16,18,0,0,12,0,0,3,53,6,7,0,154,9,1,24,9,5,11,12,49,0,0,9,3,0,13,8,0,0,0,0,1,308,1,9,1,14
1996,0,0,2,426,4,0,72,4,0,139,0,13,974,5,1,0,16,18,0,0,11,0,0,1,62,6,11,0,118,13,1,31,8,6,12,12,54,0,0,8,3,0,12,8,0,0,0,0,1,322,1,9,1,15
1997,0,0,2,430,3,0,71,6,0,147,0,13,1027,5,1,0,15,18,0,0,11,0,0,2,55,6,5,0,110,11,2,22,9,5,10,6,45,0,0,8,3,0,11,8,0,0,0,0,1,306,0,9,1,15
1998,0,0,2,427,3,0,55,6,0,119,0,13,1016,5,1,0,21,17,0,0,10,0,0,3,52,6,1,0,122,11,1,30,7,5,11,8,54,0,0,8,3,0,15,8,0,0,0,0,1,279,0,8,1,15
1999,0,0,1,430,3,0,53,4,0,154,0,12,1011,3,1,0,16,16,0,0,10,0,0,1,49,6,2,0,128,29,0,33,9,5,11,9,48,0,0,7,3,0,18,8,0,0,0,0,1,291,1,8,1,15
2000,0,0,2,431,2,0,50,5,0,142,0,12,991,4,1,0,16,16,0,0,10,0,0,1,54,4,7,0,117,16,0,31,11,5,10,11,47,0,0,10,3,0,19,7,0,0,0,0,1,312,0,12,1,13
2001,0,0,2,432,2,0,95,6,0,154,0,12,910,3,1,0,17,17,0,0,9,0,0,9,58,5,10,0,116,29,1,15,6,6,10,11,37,0,0,5,3,0,17,7,0,0,0,0,1,304,1,11,1,13
2002,0,0,1,447,2,0,133,5,0,136,0,10,886,3,1,0,16,17,0,0,8,0,0,3,54,4,6,0,124,33,1,12,10,5,14,9,36,0,0,5,3,0,17,7,0,0,0,0,1,282,1,10,1,13
2003,0,0,2,455,2,0,73,7,0,168,0,12,883,4,1,0,10,17,0,0,8,0,0,3,48,6,8,0,145,27,1,15,7,4,8,7,51,0,0,5,4,0,19,7,0,0,0,0,1,273,1,10,1,13
2004,0,0,2,459,2,0,95,5,0,159,0,9,892,3,1,0,16,18,0,0,9,0,0,3,50,3,2,0,125,32,1,7,19,3,9,6,38,0,0,4,6,0,19,7,0,0,0,0,1,298,1,10,1,12
2005,0,0,1,463,2,0,116,6,0,127,0,7,844,3,2,0,11,20,0,0,11,0,0,3,49,3,2,0,145,31,1,8,16,4,10,9,49,0,0,6,5,0,20,7,0,0,0,0,1,320,1,12,1,12
2006,0,0,1,487,1,0,65,6,0,158,0,9,873,3,1,0,10,21,0,0,11,0,0,2,48,3,1,0,155,31,1,7,17,5,11,11,30,0,0,3,6,0,15,7,0,0,0,0,1,316,1,14,1,12
2007,0,0,2,493,1,0,68,8,0,157,0,8,854,3,1,0,12,21,0,0,6,0,0,4,47,4,15,0,164,5,1,4,33,5,15,11,56,0,0,5,6,0,23,7,0,0,0,0,1,304,1,12,1,13
2008,0,0,2,498,1,0,73,7,0,177,0,8,863,3,1,0,15,21,0,0,9,0,0,1,48,4,18,0,153,33,0,4,28,6,12,6,34,0,0,10,7,0,22,6,0,0,0,0,1,309,2,13,2,13
2009,0,0,1,502,1,0,71,8,0,175,0,7,875,3,1,0,15,19,0,0,9,0,0,1,47,3,18,0,158,33,0,4,26,5,10,8,48,0,0,8,7,0,25,6,0,0,0,0,1,298,1,11,2,14
