year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1978,3,6,0,176,12,0,454,47,0,63,0,0,123,0,47,8,0,5,0,0,0,5,4,0,13,43,16,13,82,13,3,65,11,1,86,0,0,0,0,0,0,467,9,0,53,0,0,0,0,130,0,0,0,17
1979,2,5,2,172,12,0,393,36,0,86,0,0,158,0,46,8,0,4,0,0,0,5,6,0,14,42,15,13,79,13,2,90,11,1,93,0,0,0,0,0,0,428,15,0,52,0,0,0,0,129,0,0,0,17
1980,2,6,2,181,10,0,411,50,0,78,0,0,166,0,51,8,0,5,0,0,0,5,6,0,1,46,18,7,77,0,2,94,11,1,93,0,0,0,0,0,0,414,10,0,51,0,0,0,0,128,0,0,0,16
1981,6,5,3,196,14,0,416,43,0,69,0,0,154,0,49,7,0,4,0,0,0,5,5,0,2,39,23,4,71,0,4,90,10,1,76,0,0,0,0,0,0,400,9,0,49,0,0,0,0,100,0,0,0,16
1982,4,5,3,203,11,0,392,41,0,46,0,0,147,0,47,7,0,4,0,0,0,5,5,0,4,25,9,0,68,1,3,86,10,1,63,0,0,0,0,0,0,390,8,0,48,0,0,0,0,94,0,0,0,15
1983,4,5,4,198,6,0,379,40,0,60,0,5,146,0,46,7,0,4,0,0,0,5,5,0,4,24,9,1,69,2,3,86,10,1,57,0,0,0,0,0,0,383,8,0,46,0,0,0,0,84,0,0,1,15
1984,4,4,4,212,9,0,301,38,0,66,0,7,148,0,44,7,0,4,0,0,0,4,5,0,4,21,17,1,66,4,3,68,12,1,57,0,0,0,0,0,0,400,7,0,46,0,0,0,0,82,0,0,1,14
1985,4,4,6,243,7,0,307,37,0,66,0,0,122,0,42,6,0,3,0,0,0,4,5,0,3,21,12,1,61,3,3,66,15,1,60,0,0,0,0,0,0,419,7,0,44,0,0,0,0,85,0,0,1,14
1986,5,4,2,200,7,0,332,39,0,53,0,0,108,0,41,6,0,4,0,0,0,4,5,0,3,22,12,0,68,3,3,68,16,1,46,0,0,0,0,0,0,426,7,0,43,0,0,0,0,85,0,0,1,14
1987,5,4,2,221,7,0,285,42,0,89,0,0,104,0,41,6,0,4,0,0,0,4,6,0,3,21,5,1,72,7,3,56,13,1,42,0,0,0,0,0,0,427,7,0,42,0,0,0,0,82,0,0,1,13
1988,7,4,4,215,5,0,258,41,0,87,0,0,75,0,40,6,0,4,0,0,0,4,4,0,3,15,6,1,73,2,3,89,17,1,60,0,0,0,0,0,0,426,6,0,41,0,0,0,0,80,0,0,1,13
1989,7,4,5,217,7,0,198,42,0,36,0,0,114,0,38,6,0,4,0,0,0,4,8,0,3,15,7,4,71,6,3,106,15,1,57,0,0,0,0,0,0,443,5,0,39,0,0,0,0,93,0,0,1,13
1990,6,4,5,195,8,0,208,41,0,95,0,0,107,0,36,5,0,3,0,0,0,3,5,0,3,17,13,3,103,10,3,103,16,0,51,0,0,0,0,0,0,431,6,0,38,0,0,0,0,95,0,0,1,13
1991,7,4,6,159,6,0,262,42,0,95,0,0,90,0,37,5,0,4,0,0,0,4,4,0,3,16,7,3,102,10,3,80,20,0,51,0,0,0,0,0,0,429,5,0,38,0,0,0,0,93,0,0,1,13
1992,6,4,10,154,7,0,234,46,0,84,0,0,108,0,37,5,0,3,0,0,0,4,2,0,3,18,5,6,97,8,3,83,18,0,51,0,0,0,0,0,0,477,7,0,39,0,0,0,0,82,2,0,1,12
1993,3,3,6,144,7,0,275,24,0,81,0,0,117,0,35,5,0,3,0,0,0,3,1,0,3,16,1,2,96,5,3,61,19,0,54,0,0,0,0,0,0,458,3,0,39,0,0,0,0,70,1,0,1,12
1994,4,4,6,134,8,0,256,35,0,53,0,0,133,0,34,5,0,3,0,0,0,4,1,0,4,18,1,1,90,11,2,42,15,0,91,0,0,0,0,0,0,569,5,0,36,0,0,0,0,52,2,0,1,11
1995,5,4,5,134,8,0,250,33,0,35,0,0,161,0,35,5,0,3,0,0,0,3,1,0,3,13,3,1,92,10,2,50,22,0,85,0,0,0,0,0,0,593,4,0,36,0,0,0,0,63,1,0,1,11
1996,5,4,4,135,10,0,303,37,0,33,0,0,173,0,34,5,0,3,0,0,0,3,1,0,3,15,11,1,102,12,2,50,22,0,79,0,0,0,0,0,0,544,4,0,36,0,0,0,0,72,1,0,2,11
1997,5,5,7,143,12,0,322,48,0,32,0,0,176,1,33,5,0,3,0,0,0,3,1,0,3,13,11,1,100,2,2,50,17,0,91,0,0,0,0,0,0,490,4,0,35,0,0,0,0,86,3,0,1,11
1998,5,5,8,145,10,0,320,45,0,34,0,0,173,0,33,5,0,3,0,0,0,3,1,0,3,13,9,1,98,16,2,43,19,0,65,0,0,0,0,0,0,547,5,0,34,0,0,0,0,79,4,0,1,11
1999,5,5,3,141,10,0,367,51,0,37,0,0,177,0,30,4,0,2,0,0,0,3,1,0,2,7,13,1,94,9,2,57,13,0,50,0,0,0,0,0,0,564,3,0,32,0,0,0,0,98,4,0,1,9
2000,4,5,3,152,10,0,340,51,0,41,0,0,201,0,30,4,0,3,0,0,0,3,1,0,2,6,12,1,92,10,2,67,9,0,65,0,0,0,0,0,0,558,3,0,38,0,1,0,0,69,1,0,2,10
2001,5,5,5,150,18,0,376,59,0,47,0,0,158,0,29,4,0,3,0,0,0,3,1,0,0,15,12,1,88,4,2,78,10,0,62,0,0,0,0,0,0,506,17,0,58,0,1,0,0,78,5,1,2,10
2002,5,5,5,162,22,0,379,54,0,49,0,0,175,1,30,4,0,3,0,0,0,3,2,0,0,18,13,1,87,4,2,93,8,1,54,0,0,0,0,0,0,487,15,0,67,0,1,0,0,88,8,1,2,11
2003,5,4,6,158,22,0,356,41,0,52,0,0,241,0,31,4,0,3,0,0,0,3,1,0,0,33,28,1,90,3,2,80,8,0,52,0,0,0,0,0,0,352,33,0,83,0,2,0,0,138,0,1,3,10
2004,8,5,7,149,25,0,357,56,0,53,0,0,254,0,31,4,0,3,0,0,0,3,2,1,0,27,30,1,87,0,2,97,10,0,55,0,0,0,0,0,0,391,13,0,93,0,3,0,0,137,0,1,5,10
2005,9,5,8,158,27,0,348,57,0,52,0,0,251,0,31,4,0,3,0,0,0,3,2,0,1,31,29,1,92,0,2,99,8,0,58,0,0,0,0,0,0,408,32,0,95,0,2,0,0,138,0,1,4,9
2006,10,5,9,163,29,0,358,59,0,49,0,0,249,1,34,4,0,3,0,0,0,3,2,0,0,28,29,1,94,0,2,100,7,0,56,0,0,0,0,0,0,420,24,0,95,0,3,0,0,142,0,1,4,11
2007,11,5,9,175,29,0,333,56,0,48,0,0,251,1,34,4,0,3,0,0,0,3,2,0,0,32,30,2,94,0,2,99,6,1,64,0,0,0,0,0,0,455,46,0,128,0,3,0,0,143,0,1,3,9
2008,13,3,12,189,37,0,341,19,0,52,0,0,265,1,34,4,0,3,0,0,0,3,4,1,0,42,15,2,90,0,2,100,7,1,65,0,0,0,0,0,0,444,29,0,108,0,4,0,0,150,0,0,3,9
2009,11,4,8,182,39,0,340,21,0,53,0,0,254,0,31,4,0,2,0,0,0,3,4,1,1,49,15,3,88,0,2,101,5,0,69,0,0,0,0,0,0,415,68,0,125,0,4,0,0,151,0,0,3,9
