"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1961,8,0,0,210,7,0,848,0,3,39,0,74,86,0,164,0,0,10,0,0,3,1,1,4,4,0,0,0,17,0,1,0,0,0,113,0,0,0,0,0,0,23,2,2,1,0,1,4,0,244,5,0,0,"9,"
1962,8,0,0,202,7,0,864,0,4,30,0,63,84,0,149,0,0,10,0,0,3,1,1,7,3,0,0,0,26,0,1,1,0,0,102,0,0,0,0,0,0,23,2,2,1,0,1,4,0,237,5,1,0,"9,"
1963,8,0,0,208,6,1,850,0,4,31,0,65,90,0,137,0,0,11,0,0,2,1,1,3,11,0,0,0,31,0,1,1,0,0,112,0,0,0,0,0,0,24,3,2,1,0,1,4,0,242,5,0,0,"9,"
1964,9,0,0,208,8,0,862,0,1,29,0,61,94,0,137,0,0,11,0,0,2,1,1,6,6,0,0,0,30,0,2,0,0,0,111,0,0,0,0,0,0,24,3,2,1,0,1,4,0,236,5,1,0,"9,"
1965,10,0,0,203,8,1,892,0,1,33,0,62,98,0,129,0,0,11,0,0,3,1,1,9,13,0,0,0,34,0,0,0,0,0,106,0,0,0,0,0,0,25,3,2,1,0,1,4,0,250,6,1,1,"9,"
1966,11,0,0,198,8,0,947,0,0,44,0,48,100,0,142,0,0,11,0,0,3,1,2,13,11,0,0,0,43,0,0,5,0,0,101,0,0,0,0,0,0,24,3,2,1,0,1,4,0,239,6,0,0,"9,"
1967,11,0,0,216,7,0,932,0,2,52,0,51,117,0,161,0,0,11,0,0,3,1,1,10,12,0,13,1,23,0,0,2,0,0,105,0,0,0,0,0,0,23,3,2,1,0,1,4,0,248,6,1,0,"9,"
1968,12,0,0,231,8,0,944,0,1,50,0,45,112,0,157,0,0,10,0,0,2,1,2,11,22,0,18,0,23,0,0,2,0,0,85,0,0,0,0,0,0,29,4,2,1,0,1,4,0,248,6,1,0,"10,"
1969,11,0,0,229,8,0,942,0,1,52,0,43,133,0,152,0,0,9,0,0,4,1,2,11,11,0,0,0,47,0,2,1,0,0,85,0,0,0,0,0,0,27,4,2,1,0,1,4,0,288,7,0,1,"10,"
1970,13,0,0,232,9,0,937,0,0,60,0,50,139,0,143,0,0,9,0,0,4,0,2,14,18,0,0,0,35,0,3,2,0,0,90,0,0,0,0,0,0,25,4,2,1,0,1,4,0,256,10,1,1,"10,"
1971,13,0,0,233,10,0,914,0,0,46,0,50,133,0,143,0,0,7,0,0,4,0,1,14,16,0,0,0,43,0,3,0,0,0,82,0,0,0,0,0,0,22,2,2,1,0,1,4,0,264,8,1,1,"10,"
