year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,14,1,14,1142,120,0,22,0,57,12,247,0,434,23,10,0,1,17,0,1,8,2,0,109,0,5,11,1,36,16,2,109,0,7,0,0,0,0,1,0,1,0,220,0,0,0,7,12,0,494,3,4,3,20
1962,12,1,16,1067,113,0,21,0,52,13,239,0,421,26,11,0,1,22,0,1,9,3,0,94,0,7,14,1,35,20,2,112,0,9,0,0,0,0,1,0,1,0,211,0,0,0,9,12,0,516,2,5,3,19
1963,14,1,14,1110,116,0,13,0,41,14,231,0,425,30,10,0,1,19,0,1,8,2,0,137,0,8,10,1,22,10,3,87,3,6,0,0,0,0,1,0,1,0,199,0,0,0,8,14,0,505,3,5,3,21
1964,17,1,18,1137,118,0,13,0,40,13,221,0,416,31,11,0,1,21,1,1,9,2,0,91,0,6,12,1,74,6,2,93,6,7,0,0,0,0,1,0,1,0,196,0,0,0,9,12,0,494,2,5,3,18
1965,18,1,18,1146,112,0,13,0,40,13,216,0,403,32,11,0,1,22,0,1,10,2,0,102,0,9,14,0,6,15,2,122,8,8,0,0,0,0,1,0,1,0,198,0,0,0,10,13,0,510,2,3,3,16
1966,18,1,18,1141,131,0,12,0,38,13,209,0,400,29,13,0,1,22,1,1,10,2,0,60,0,8,14,1,9,16,2,163,16,10,0,0,0,0,1,0,1,0,186,0,0,0,10,13,0,513,3,5,3,22
1967,19,1,20,1127,135,0,10,0,35,13,211,0,393,32,14,0,1,20,1,1,10,2,0,42,0,9,12,1,72,16,2,124,13,8,1,0,0,0,1,0,1,0,176,0,0,0,9,13,0,512,3,5,3,17
1968,18,1,19,1151,140,0,10,0,35,13,206,0,388,31,13,0,1,21,0,1,9,2,0,43,0,10,11,1,28,28,2,160,11,9,1,0,0,0,1,0,1,0,176,0,0,0,8,14,0,499,3,5,3,18
1969,21,1,20,1157,156,0,10,0,32,12,201,0,388,31,13,0,1,19,1,1,10,3,0,71,0,8,10,1,44,14,2,121,14,10,0,0,0,0,1,0,1,0,147,0,0,0,11,16,0,502,5,4,4,17
1970,24,1,22,1167,173,0,12,0,30,14,199,0,392,30,11,0,1,22,1,1,10,2,0,24,0,10,10,1,38,14,0,166,18,12,0,0,0,0,1,0,1,0,157,0,0,0,15,15,0,517,6,6,4,25
1971,27,1,22,1213,169,0,16,0,30,19,196,0,385,29,12,0,1,18,1,1,9,2,0,18,0,7,10,1,48,1,3,188,12,11,0,0,0,0,1,0,1,0,158,0,0,0,14,15,0,511,2,6,4,20
1972,29,1,23,1122,165,0,26,0,28,17,191,0,396,23,13,0,1,19,1,1,10,2,0,63,0,11,12,1,48,1,1,156,12,13,0,0,0,0,1,0,1,0,156,0,0,0,14,16,0,493,3,5,4,20
1973,29,1,30,1028,170,0,20,0,34,17,187,0,375,30,14,0,1,19,1,1,11,2,0,24,0,6,10,1,57,6,1,186,12,14,0,0,0,0,1,0,2,0,156,0,0,0,16,15,0,524,4,5,5,21
