year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1998,1,0,2,538,20,80,54,0,1,854,0,0,299,2,31,0,2,22,0,0,3,8,5,89,0,25,18,0,233,3,4,34,1,4,15,2,6,0,0,7,8,42,9,6,2,0,0,2,1,444,10,9,1,22
1999,1,0,1,501,16,87,54,0,1,846,0,0,284,3,30,0,3,24,0,0,3,8,3,91,0,30,35,0,241,4,3,36,2,5,17,2,6,0,0,13,10,41,9,5,1,0,0,1,1,444,6,10,1,24
2000,0,0,1,503,21,92,57,0,2,821,0,0,303,3,30,0,2,24,0,0,3,8,3,89,0,25,35,0,249,3,6,35,2,5,15,3,6,0,1,13,11,39,9,5,1,0,1,1,1,392,7,11,1,22
2001,0,0,1,521,23,88,57,0,2,780,0,0,294,4,28,0,2,23,0,0,4,9,3,77,0,28,33,0,244,3,5,37,1,7,15,3,5,0,2,14,11,38,11,5,1,0,4,0,1,408,8,12,1,23
2002,0,0,1,517,21,80,55,0,2,724,0,0,344,4,26,0,2,23,0,0,4,8,3,86,0,26,31,0,240,3,6,45,1,6,16,3,5,0,1,14,13,38,10,5,1,0,2,0,1,368,2,11,1,27
2003,0,0,2,521,21,74,60,0,3,728,0,0,371,3,28,0,3,23,0,0,4,9,3,69,0,21,16,0,243,3,6,47,1,7,14,4,5,0,2,15,12,39,9,5,1,0,5,0,1,376,4,9,1,21
2004,0,0,3,522,21,65,84,0,3,696,0,0,419,3,26,0,3,21,0,0,5,10,3,68,0,21,21,0,245,3,6,49,1,7,14,6,6,1,1,24,13,44,11,6,1,0,3,0,1,334,11,4,1,25
2005,0,0,2,512,15,62,63,0,4,740,0,0,467,3,22,0,3,21,0,0,5,10,5,66,0,19,20,0,246,3,6,48,1,7,13,8,7,1,2,18,16,38,12,7,1,0,6,0,1,292,4,12,1,27
2006,0,0,2,521,9,59,61,0,2,733,0,0,459,3,18,0,3,18,0,0,5,9,15,57,0,20,24,0,240,7,5,47,2,8,15,6,6,0,3,18,20,42,12,8,1,0,6,1,1,341,3,15,2,28
2007,0,0,2,500,9,62,58,0,3,742,0,0,459,4,12,0,3,19,0,0,5,9,15,61,0,25,22,1,237,7,5,47,1,7,14,7,8,0,2,23,20,40,12,9,1,0,3,0,1,372,7,13,1,30
2008,0,0,2,475,5,61,72,0,2,725,0,0,461,3,13,0,2,15,0,0,5,11,14,60,0,24,25,1,265,10,4,44,1,7,10,3,4,0,3,11,18,39,12,10,1,0,2,0,1,370,9,12,1,27
2009,0,0,2,510,8,60,72,0,4,731,0,0,463,4,13,0,2,16,0,0,4,11,15,48,0,26,33,1,246,9,3,48,2,6,13,9,7,0,4,12,22,39,15,10,1,0,2,0,1,374,11,15,1,29
