year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,1,0,0,186,4,1,0,0,0,186,0,0,103,0,2,0,0,72,0,0,0,0,0,199,0,0,5,0,10,0,0,0,0,10,0,0,66,0,0,0,3,10,0,172,832,246,0,0,0,62,1,0,0,15
1962,1,0,0,196,5,1,0,0,0,171,0,0,100,0,2,0,0,72,0,0,0,0,0,217,0,0,6,0,10,0,0,0,0,10,0,0,67,0,0,0,3,10,0,173,834,246,0,0,0,60,0,0,0,15
1963,1,0,0,201,5,1,0,0,0,165,0,0,105,0,2,0,0,71,0,0,0,0,0,212,0,0,13,0,9,0,0,0,0,10,0,0,66,0,0,0,3,10,0,172,849,242,0,0,0,51,1,0,0,15
1964,1,0,0,217,5,3,0,0,0,220,0,0,125,0,2,0,0,70,0,0,0,0,0,215,0,0,22,0,9,0,0,0,0,12,0,0,66,0,0,0,3,10,0,173,831,238,0,0,0,57,1,0,0,15
1965,2,0,0,206,4,6,0,0,0,159,0,0,131,0,2,0,0,70,0,0,0,0,0,213,0,0,17,0,9,0,0,0,0,13,0,0,65,0,0,0,3,10,0,176,834,237,0,0,0,64,1,0,0,15
1966,1,0,0,234,5,1,0,0,0,170,0,0,134,0,2,0,0,70,0,0,0,0,0,209,0,0,35,0,9,0,0,0,0,11,0,0,64,0,0,0,3,10,0,172,812,236,1,0,0,77,1,0,0,15
1967,1,0,0,244,5,1,0,0,0,89,0,0,263,0,2,0,0,69,0,0,0,0,0,204,0,0,30,0,8,0,0,0,0,14,0,0,64,0,0,0,3,10,0,172,793,231,0,0,0,74,1,0,0,15
1968,1,0,0,259,4,1,0,0,0,203,0,0,156,0,2,0,0,69,0,0,0,0,0,203,0,0,16,0,8,0,0,0,0,2,0,0,65,0,0,0,3,10,0,176,774,230,0,0,0,78,2,0,0,15
1969,1,0,0,247,5,2,0,0,0,207,0,0,152,0,2,0,0,67,0,0,0,0,0,206,0,0,25,0,16,0,0,0,0,8,0,0,65,0,0,0,3,10,0,176,750,226,0,0,0,78,2,0,0,15
1970,2,0,0,270,5,3,0,0,0,199,0,0,186,0,2,0,0,66,0,0,0,0,0,209,0,0,21,0,15,0,0,0,0,8,0,0,65,0,0,0,3,9,1,177,729,222,1,0,0,72,4,0,0,14
