year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0.7,0,22.3,0.2,0,10.7,0.1,0,0,0,16.7,1.8,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,14.6,0,0,0,0,0,0,2.2,0,0,0,0,0.2,0,0,0,0,0.6
1962,0,0.7,0,23.7,0.2,0,11.3,0.1,0,0,0,15.5,2,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,0,2.1,0,0,0,0,0.2,0,0,0,0,0.6
1963,0,0.7,0,25.7,0.2,0,10.9,0.1,0,0,0,17,2.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0,0,0,2.1,0,0,0,0,0.2,0,0,0,0,0.6
1964,0,0.7,0,25.4,0.2,0,11.5,0.1,0,0,0,15.9,3.2,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,10.3,0,0,0,0,0,0,2.1,0,0,0,0,0.3,0,0,0,0,0.6
1965,0,0.7,0,25.9,0.2,0,10,0.2,0,0,0,17.4,3.6,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,2.1,0,0,0,0,0.3,0,0,0,0,0.6
1966,0,0.8,0,24.7,0.2,0,9.6,0.1,0,0,0,18.6,2.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,2.1,0,0,0,0,0.3,0,0,0.1,0,0.6
1967,0,0.7,0,23.9,0.2,0,11.9,2,0,0,0,17.8,0.3,0,0,0,0,0.1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,9.3,0,0,0,0,0,0,2,0,0,0,0,0.3,0,0,0,0,0.6
1968,0,0.7,0,23.8,0.2,0,11.9,2.3,0,0,0,16.1,2.8,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,2,0,0,0,0,0.3,0,0,0,0,0.6
1969,0,0.7,0,24.6,0.2,0,9.5,2,0,0,0,17,3.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0,2,0,0,0,0,0.3,0,0,0,0,0.6
1970,0,0.7,0,28.1,0.2,0,11.1,0.2,0,0,0,17.1,3.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,2.1,0,0,0,0,0.3,0,0,0,0,0.6
1971,0,0.7,0,28.2,0.3,0,12,1.6,0,0,0,16.8,3,0,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,0,2,0,0,0,0,0.3,0,0,0,0,0.6
1972,0,0.8,0,29.7,0.3,0,11.4,0.1,0,0,0,19.1,2.9,0,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0,0,0,2,0,0,0,0,0.4,0,0,0,0,0.6
1973,0,0.7,0,24.3,0.4,0,9.5,0.3,0,0,0,17.8,4,0,0,0,0,0.1,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0,0,0.1,2,0,0,0,0,0.4,0,0,0,0,0.6
1974,0,0.5,0,20.3,0.2,0.4,11.9,1,0,0.1,0,11.3,4.6,0,0,0,0,0.1,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,8.9,0,0,0,0.1,0,0,1.9,0,0,0,0,0.3,0,0,0,0,0.6
1975,0,0.5,0,18.9,0.3,0.3,13.4,0.9,0,0.1,0,11,4.9,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,0.1,0,0,2,0,0,0,0,0.4,0,0,0,0,0.7
1976,0,0.4,0,19.1,0.3,0.3,12.4,0.8,0,0.2,0,10.5,5.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0.1,0,0.1,2,0,0,0,0,0.4,0,0,0,0,0.7
1977,0,0.4,0,18.9,0.2,0.5,14.4,0.6,0,0.2,0,10.3,5.5,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,12.1,0,0,0,0.1,0,0.1,2,0,0,0,0,0.3,0,0,0,0,0.7
1978,0,0.2,0,18,0.1,0.6,15.1,0.5,0,0.2,0,5.6,5.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,10.9,0,0,0,0.1,0,0.1,2,0,0,0,0,0.4,0,0,0.1,0,0.8
1979,0,0.3,0,21.8,0.1,1.3,15.6,0.2,0,0.2,0,6.1,5.7,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0.1,0,0.1,2,0,0,0,0.1,0.2,0,0,0,0,0.9
1980,0,0.3,0,19.5,0.2,1.1,13.8,0.5,0,0.3,0,6.1,6.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,9.8,0,0,0,0.2,0,0.1,1.9,0,0,0,0.1,0.2,0,0,0,0,0.8
1981,0,0.2,0,19.3,0.2,1,15,0.3,0,0.3,0,5.5,6.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,8.8,0,0,0,0.2,0,0.1,1.9,0,0,0,0.1,0.3,0,0,0,0,0.9
1982,0,0.2,0,19,0.2,1.1,16.5,0,0,0.3,0,4.8,5.7,0,0,0,0,0.2,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,0.2,0,0.1,1.9,0,0,0,0.1,0.3,0,0,0,0,0.7
1983,0,0.2,0,17.2,0.2,1.3,20,0,0,0.4,0,5.6,5.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6,0,0,0,0.1,0,0.1,1.9,0,0,0,0.1,0.3,0,0,0,0,0.7
1984,0,0.3,0,27.6,0.2,2.1,14.6,0.1,0,0.5,0,7.4,6.6,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0.1,0,0.2,1.9,0,0,0,0.1,0.3,0,0,0,0,0.7
1985,0,0.5,0,22.6,0.2,1.9,13.9,0.3,0,0.6,0,10.7,6.1,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.2,0,0,0,0.1,0,0.2,1.9,0,0,0,0.1,0.2,0,0,0.1,0,0.7
1986,0,0.4,0,19.3,0.2,1.5,16.7,0.2,0,0.7,0,10.3,5.4,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1,0,0,0,0.1,0,0.1,1.9,0,0,0,0.1,0.2,0,0,0.1,0,0.7
1987,0,0.4,0,19.7,0.2,2.3,15,0,0,0.8,0,9.3,5.5,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,6.9,0,0,0,0.1,0,0.3,1.9,0,0,0,0.1,0.2,0,0,0.1,0,0.7
1988,0,0.4,0,21.7,0.2,0.6,11.6,0.5,0,0.9,0,9,9.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,7.4,0,0,0,0.1,0,0.2,1.9,0,0,0.1,0.1,0.3,0,0,0,0,0.8
1989,0,0.4,0,22.3,0.3,0.1,9.5,0.3,0,0.9,0,10.3,9.1,0,0,0,0,0.2,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1,6.9,0,0,0,0.1,0,0.3,1.8,0,0,0.1,0.1,0.2,0,0,0,0,1
1990,0,0.4,0,27,0.3,0.2,11.6,0.2,0,0.8,0,9.5,6.6,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0.4,7.1,0,0,0,0.2,0,0.3,1.8,0,0,0.1,0.1,0.3,0,0,0.1,0,0.9
1991,0,0.3,0,29,0.3,0.2,10.3,0.1,0,0.8,0.2,7,7.2,0,0,0,0,0.2,0,0,0.1,0,0.2,0,0,0.1,0,0,0,0,0,0.2,0,0,0.1,0,7.3,0,0,0,0.2,0,0.3,1.8,0,0,0.1,0.1,0.2,0,0,0.1,0.1,1.1
1992,0,0.3,0,29.9,0.5,0.3,8.2,0,0,1.2,0,6.2,9.2,0,0,0,0,0.2,0,0,0.1,0,0.3,0,0,0.1,0,0,0,0,0,0.4,0,0,0.3,1,5.7,0,0.1,0,0.2,0,0.4,1.9,0,0,0.1,0.1,0.4,0,0,0.1,0.1,0.9
1993,0,0.3,0,25,0.5,0.2,6.2,0.1,0,1.3,0,6.1,12.5,0,0,0,0,0.3,0,0,0.1,0,0.1,0,0,0.1,0,0,0,0,0,0.2,0,0.1,0.3,0.2,6.3,0,0,0,0.1,0,0.3,1.9,0,0,0.1,0.2,0.4,0,0,0.1,0.1,1
1994,0,0.3,0,22.5,0.3,0.7,9,0.2,0,1.1,0,7.4,12.5,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0.2,0,0,0,0.1,0,0.8,0,0.1,0.1,1.1,6.4,0,0,0,0.2,0,0.4,1.9,0,0,0.1,0.1,0.2,0,0,0.1,0.1,0.9
1995,0,0.3,0,26.8,0.3,0.7,11.1,0.2,0,0.9,0.1,7.7,9.2,0,0,0,0,0.2,0,0,0,0,0.1,0,0,0.2,0,0,0,0,0,0.7,0,0.1,1.1,0.3,5,0,0,0,0.2,0,0.3,1.9,0,0,0.1,0.1,0.2,0,0,0.1,0.1,0.7
