year,alcoholic_beverages_beverages_alcoholic,alcoholic_beverages_beverages_fermented,alcoholic_beverages_grapes,animal_products_animal_products,cereals_barley,cereals_cereals_other,cereals_maize,cereals_millets,cereals_oats,cereals_rice,cereals_rye,cereals_sorghum,cereals_wheat,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,miscellaneous_miscellaneous,oilcrops_coconuts,oilcrops_cottonseed_oil,oilcrops_groundnut,oilcrops_oilcrops_other,oilcrops_olives,oilcrops_palm_oil,oilcrops_rape_and_mustard,oilcrops_sesame,oilcrops_soybean,oilcrops_sunflower,oilcrops_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices_cloves,spices_pepper,spices_pimento,spices_spices_other,starchy_roots_cassava,starchy_roots_potatoes,starchy_roots_roots_other,starchy_roots_sweet_potatoes,starchy_roots_yams,stimulants_cocoa_beans,stimulants_coffee,stimulants_tea,sugarcrops_sugar,sugarcrops_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,11.8,5.3,10.7,4.6,0.6,0.1,0,0,5.9,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0.3,0.2,0,0.1,1.2,2.1,8.3,0,0,1.2,0,0,0.3,0.1,0.1,0.3,0,0.5,0,0,0,0,0,0.3
1962,0,0,0,11.9,5.2,10.7,4.3,0.6,0.1,0,0,5.9,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0.3,0.2,0,0.1,1.2,2.1,8.5,0,0,1.2,0,0,0.3,0.1,0.1,0.3,0,0.5,0,0,0,0,0,0.3
1963,0,0,0,11.4,5.2,10.7,4.3,0.6,0,0,0,5.9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0.4,0.3,0,0.1,1.2,2.1,8.7,0,0,1.2,0,0,0.3,0.1,0.1,0.3,0,0.5,0,0,0,0,0,0.3
1964,0,0,0,11.2,5.1,10.9,5,0.6,0,0,0,5.5,5.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3,0.3,0,0.1,1,1.9,8.2,0,0,1.2,0,0,0.3,0.1,0.1,0.3,0,0.5,0,0,0,0,0,0.3
1965,0,0,0,11.2,5.1,10.7,5.2,0.6,0,0,0,4.4,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0.1,0.3,0,0.1,1.2,2.1,9.1,0,0,1.2,0,0,0.3,0.1,0.1,0.3,0,0.5,0,0,0,0,0,0.3
1966,0,0,0,11.2,5.1,10.6,4.1,0.6,0,0.1,0,4.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.9,0,0,0,0.2,0.3,0,0.1,0.7,2,9.3,0,0,1.2,0,0,0.3,0.1,0.1,0.3,0,0.4,0,0,0,0,0,0.3
1967,0,0,0,11.1,4.9,10.4,4.9,0.6,0,0,0,3.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0.5,0.3,0,0.1,0.7,2,9.6,0,0,1.1,0,0,0.3,0.1,0.1,0.3,0,0.5,0,0,0,0,0,0.3
1968,0,0,0,11,4.6,10.3,3.7,0.5,0,0,0,3.6,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0.5,0.3,0,0.1,0.7,2,9.7,0,0,1.1,0,0,0.3,0.1,0.1,0.3,0,0.4,0,0,0,0,0,0.3
1969,0,0,0,10.9,4.6,10.2,4.6,0.5,0,0,0,3.8,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1,0,0,0,0.5,0.3,0,0.1,0.7,2,9.6,0,0,1.1,0,0,0.3,0.1,0.1,0.3,0,0.4,0,0,0,0,0,0.3
1970,0,0,0,10.8,4.6,8.4,4.8,0.5,0,0,0,4.5,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1,0,0,0,0.5,0.4,0,0.1,0.7,2,9.9,0,0,1.1,0,0,0.3,0.1,0.1,0.3,0,0.4,0,0,0,0,0,0.3
