year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0.1,49.1,0.1,0.1,0,0,0.3,0,0,0.2,0,1.6,0,0.1,0,0.1,0.2,0.2,0,25.1,0.2,0,0,0,0,0,0.1,0.1,0,0,0,0.2,0.3,1,0.1,0,0.3,0.9,0,0,0,0,0,5.8,0,0,0,0,0,0.1,0.2,2.9
1962,0,0,0.1,48,0.1,0.1,0,0,0.2,0,0,0.2,0,1.5,0,0.1,0,0.1,0.2,0.2,0,25.1,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,0.2,0.6,0.6,0.1,0,0.3,0.9,0,0,0,0,0,5.7,0,0,0,0,0,0.1,0.2,3
1963,0,0,0.1,48.8,0.1,0.1,0,0,0.3,0,0,0.2,0,1.6,0,0.2,0,0.1,0.2,0.1,0,25,0.1,0,0,0.1,0,0,0.1,0,0,0,0,0.2,0.6,0.7,0.1,0,0.3,0.9,0,0,0,0,0,5.7,0,0,0,0,0,0.1,0.1,3.2
1964,0,0,0.1,48.7,0.1,0.1,0,0,0.3,0,0,0.3,0,1.7,0,0.2,0,0.1,0.2,0.1,0,25.8,0,0,0,0.2,0,0,0.1,0.1,0,0,0,0.2,0.4,1.2,0.1,0,0.3,1,0,0,0,0,0,5.6,0,0,0,0,0,0.1,0.2,3.3
1965,0,0,0.1,48.5,0.1,0.1,0,0,0.3,0,0,0.3,0,1.6,0,0.2,0,0.1,0.1,0.1,0,25.3,0.2,0,0,0.1,0,0,0,0.1,0,0,0,0.2,0.7,0.5,0,0,0.3,1,0,0,0,0,0,5.4,0,0,0,0,0,0.1,0.2,2.7
1966,0,0,0.1,50.8,0.2,0.2,0,0,0.3,0,0,0.3,0,1.6,0,0.2,0,0.1,0.2,0.1,0,24.4,0.1,0,0,0.2,0,0,0,0.1,0,0,0,0.2,0.6,0.9,0,0,0.3,0.9,0,0,0,0,0,5.4,0,0,0,0,0,0.1,0.2,2.6
1967,0,0,0.1,50.9,0.2,0.2,0,0,0.2,0,0,0.2,0,1.7,0,0.2,0,0,0.2,0.1,0,23.1,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0.2,0.8,0.7,0.1,0,0.3,1,0,0,0,0,0,5.4,0,0,0,0,0,0.1,0.3,3.7
1968,0,0,0.1,51.1,0.2,0.2,0,0,0.3,0,0,0.2,0,1.7,0,0.2,0,0,0.1,0.1,0,23.4,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0.2,0.6,0.7,0,0,0.2,1,0,0,0,0,0,5.3,0,0,0,0,0,0.1,0.2,3.2
1969,0,0,0.1,53,0.2,0.2,0,0,0.3,0,0,0.3,0,1.8,0,0.2,0,0.1,0.2,0.1,0,25.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0.3,0.3,1.2,0.1,0,0.2,1.1,0,0,0,0,0,5,0,0,0,0,0,0.1,0.2,3.1
1970,0,0,0.1,54.4,0.2,0.1,0,0,0.3,0,0,0.3,0,1.8,0.1,0.2,0,0.1,0.2,0.1,0,21.7,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.3,1.9,0,0,0.3,1,0,0,0,0,0,5.1,0,0,0,0,0,0.1,0.2,3
1971,0,0,0.1,56.3,0.2,0.2,0,0,0.3,0,0,0.3,0,1.8,1,0.2,0,0.1,0.3,0.1,0,21.5,0.1,0,0,0,0,0,0,0,0,0,0,0.3,0.5,1.8,0,0,0.3,1.1,0,0,0,0,0,5,0,0,0,0,0,0.1,0.2,3.4
1972,0,0,0.1,55.5,0.2,0.2,0,0,0.3,0,0,0.3,0,1.8,0.8,0.2,0,0,0.2,0.1,0,21.7,0.1,0.1,0,0.1,0,0,0,0.1,0,0,0,0.3,0.5,1.5,0,0,0.3,1.1,0,0,0,0,0,4.9,0,0,0,0,0,0.1,0.3,3.1
1973,0,0,0.1,56.4,0.2,0.2,0,0,0.3,0,0,0.3,0,2,1.1,0.2,0,0.1,0.4,0.1,0,21.6,0.1,0,0,0.1,0,0,0,0.1,0,0,0,0.3,0.6,0.9,0.1,0,0.3,1.1,0,0,0,0,0,4.9,0,0,0,0,0,0.2,0.3,3.4
1974,0,0,0.1,58.4,0.2,0.2,0,0,0.3,0,0,0.2,0,1.9,0.3,0.2,0,0.1,0.3,0.1,0,21.3,0.1,0,0,0,0,0,0,0.1,0,0.1,0,0.3,0.5,1.1,0.1,0,0.3,0.9,0,0,0,0,0,4.8,0,0,0,0,0,0.2,0.3,3.8
1975,0,0,0.1,58.3,0.2,0.2,0,0,0.2,0,0,0.2,0,1.8,1.8,0.2,0,0.1,0.3,0.1,0,21.7,0.2,0.1,0,0,0,0,0,0.1,0,0,0,0.3,0.9,0.6,0.2,0,0.3,1.1,0,0,0,0,0,4.7,0,0,0,0,0,0.2,0.3,2.7
1976,0,0,0.1,58.3,0.2,0.2,0,0,0.3,0,0,0.2,0,1.9,1,0.2,0,0.1,0.6,0.1,0,22,0.2,0.1,0,0,0,0,0,0.1,0,0,0,0.4,0.8,0.7,0.2,0,0.4,1.1,0,0,0,0,0,4.4,0,0,0,0,0,0.2,0.4,2.3
1977,0,0,0.1,59.7,0.1,0.2,0,0,0.3,0,0,0.2,0,1.8,1.4,0.3,0,0.1,0.7,0.1,0,21.8,0.2,0,0,0.1,0,0,0,0.1,0,0,0,0.4,0.5,0.7,0.3,0,0.4,0.9,0,0,0,0,0,4.5,0,0,0,0,0,0.2,0.3,3.5
1978,0,0,0.1,61.3,0.2,0.2,0,0,0.3,0,0,0.2,0,1.7,1.2,0.3,0,0.1,0.6,0.2,0,21.6,0.2,0,0,0.1,0,0,0,0.1,0,0,0,0.4,0.4,1.4,0.5,0,0.4,1,0,0,0,0,0,4.4,0,0,0,0,0,0.2,0.3,2.9
1979,0,0,0.1,62.1,0.2,0.2,0,0,0.3,0,0,0.3,0,1.8,1.1,0.3,0,0.1,0.4,0.1,0,21.2,0.1,0,0,0,0,0,0,0.1,0,0,0,0.5,0.6,1.5,0.1,0,0.3,1.1,0,0,0,0,0,4.3,0,0,0,0,0,0.2,0.3,2
1980,0,0,0.1,63.2,0.2,0.2,0,0,0.3,0,0,0.3,0,1.8,0.9,0.3,0,0.1,0.4,0.2,0,22.1,0.1,0,0,0,0,0,0,0.1,0,0,0,0.5,0.4,1.4,0.1,0,0.3,1.1,0,0,0,0,0,4.6,0,0,0,0,0,0.2,0.2,2.3
1981,0,0,0.1,62.2,0.1,0.2,0,0,0.3,0,0,0.3,0,1.7,1.1,0.3,0,0.1,0.8,0.2,0,22.1,0,0,0,0,0,0,0,0.1,0,0,0,0.5,0.4,1.5,0.1,0,0.3,1.1,0,0,0,0,0,4.7,0,0,0,0,0,0.2,0.3,2.9
1982,0,0,0.1,63.7,0.2,0.1,0,0,0.4,0,0,0.3,0,2,0.8,0.4,0,0.1,1,0.2,0,21.5,0.1,0,0,0,0,0,0,0.2,0,0,0,0.5,0.6,1.1,0.2,0,0.4,1.1,0,0,0,0,0,4.5,0,0,0,0,0,0.2,0.3,3.1
1983,0,0,0.1,63.4,0.2,0.1,0,0,0.3,0,0,0.4,0,1.9,0.6,0.5,0,0.1,0.7,0.2,0,21.9,0,0,0,0,0,0,0.1,0.1,0,0,0,0.5,0.7,1.1,0,0,0.3,1.1,0,0,0,0,0,4.1,0,0,0,0,0,0.2,0.4,2.5
1984,0,0,0.1,63,0.2,0.1,0,0,0.3,0,0,0.4,0,1.8,2,0.5,0,0.1,1,0.2,0,21.6,0.1,0,0,0,0,0,0,0.2,0,0,0,0.5,0.4,1.1,0.1,0,0.3,1.1,0,0,0,0,0,4.7,0,0,0,0,0,0.2,0.5,2.8
1985,0,0,0.1,63.9,0.1,0.2,0,0,0.3,0,0,0.3,0,1.8,1.5,0.3,0,0.1,0.8,0.2,0,21.4,0.1,0,0,0.1,0,0,0,0.3,0,0,0,0.6,0.4,1.1,0,0,0.4,1.2,0,0,0.1,0,0,4.5,0,0,0,0,0,0.2,0.5,2.6
1986,0,0,0.1,64.1,0.1,0.2,0,0,0.3,0,0,0.4,0,1.8,0.9,0.4,0,0.1,1.1,0.3,0,21.3,0,0,0,0,0,0,0.1,0.2,0,0,0,0.6,0.4,1,0.1,0,0.3,1.1,0,0,0.1,0,0,4.4,0,0,0,0,0,0.2,0.5,2.6
1987,0,0,0.1,64.1,0.1,0.2,0,0,0.3,0,0,0.4,0,1.8,0.5,0.4,0,0.1,0.9,0.2,0,21.6,0,0,0,0,0,0,0.1,0.2,0,0,0,0.6,0.8,0.7,0.3,0,0.3,1.3,0,0,0.1,0,0,4.5,0,0,0,0,0,0.3,0.5,2.2
1988,0,0,0.1,63.6,0.3,0.2,0,0,0.3,0,0,0.4,0,1.8,0.3,0.3,0,0.1,0.9,0.3,0,21.9,0,0,0,0.2,0,0,0.1,0.2,0,0,0,0.6,0.6,0.7,0.4,0,0.5,1.3,0,0,0.1,0,0,4.3,0,0,0,0,0,0.3,0.6,2.3
1989,0,0,0.1,63.1,0.3,0.3,0,0,0.3,0,0,0.4,0,1.7,0.6,0.3,0,0.1,0.8,0.3,0,21.9,0.1,0,0,0.2,0,0,0,0.3,0,0,0,0.6,0.4,0.6,0.4,0,0.6,1.3,0.1,0,0.1,0,0,4.2,0,0,0,0,0,0.2,0.5,2.3
1990,0,0,0.1,63.7,0.2,0.3,0,0,0.5,0,0,0.4,0,1.8,0.4,0.4,0,0.1,0.8,0.3,0,21.9,0,0,0,0.2,0,0,0.1,0.5,0,0,0,0.7,0.4,1,0.2,0,0.6,1.3,0.1,0,0.1,0,0,4.5,0,0,0,0,0,0.2,0.6,2.2
