"year","alcoholic-beverages_beverages_alcoholic","alcoholic-beverages_beverages_fermented","alcoholic-beverages_grapes","animal-products_animal_products","cereals_barley","cereals_cereals_other","cereals_maize","cereals_millets","cereals_oats","cereals_rice","cereals_rye","cereals_sorghum","cereals_wheat","fruits_apples","fruits_bananas_and_plantains","fruits_citrus_other","fruits_dates","fruits_fruits_other","fruits_grapefruit","fruits_lemons_and_limes","fruits_oranges_and_mandarines","fruits_pineapples","miscellaneous_miscellaneous","oilcrops_coconuts","oilcrops_cottonseed_oil","oilcrops_groundnut","oilcrops_oilcrops_other","oilcrops_olives","oilcrops_palm_oil","oilcrops_rape_and_mustard","oilcrops_sesame","oilcrops_soybean","oilcrops_sunflower","oilcrops_treenuts","pulses_beans","pulses_peas","pulses_pulses_other","spices_cloves","spices_pepper","spices_pimento","spices_spices_other","starchy-roots_cassava","starchy-roots_potatoes","starchy-roots_roots_other","starchy-roots_sweet_potatoes","starchy-roots_yams","stimulants_cocoa_beans","stimulants_coffee","stimulants_tea","sugarcrops_sugar","sugarcrops_sweeteners_other","vegetables_onions","vegetables_tomatoes","vegetables_vegetables_other,"
1971,0,0.6,0,11.6,0.1,0,9.9,0.8,0,1.4,0,1.3,1.2,0,0.5,0,0,0.3,0,0,0,0,0,0.3,0,0.8,0,0,0,0,0,0,0,0.1,3.2,0.3,1.6,0,0,0.1,0,4.3,0.1,0,0.6,0,0,0,0,0,0,0.1,0.1,"1.9,"
1972,0,0.6,0,10.5,0.1,0,9.3,0.9,0,1.4,0,1.4,1.9,0,0.4,0,0,0.3,0,0,0,0,0,0.2,0,0.7,0,0,0,0,0,0,0,0.1,4.1,0.2,1.6,0,0,0.1,0,4.4,0.1,0,0.5,0,0,0,0,0,0,0.1,0.1,"1.8,"
1973,0,0.6,0,10.5,0.1,0,10.7,0.7,0,2.2,0,1.5,1.3,0,0.4,0,0,0.3,0,0,0,0,0,0.3,0,1,0,0,0,0,0,0,0,0.1,4.1,0.2,1.6,0,0,0.1,0,4.6,0.1,0,0.9,0,0,0,0.1,0,0,0.1,0.1,"1.8,"
1974,0,0.6,0,10.5,0.1,0,11.5,0.7,0,2.4,0,1.5,2.6,0,0.5,0,0,0.3,0,0,0,0,0,0.3,0,1,0.4,0,0,0,0,0.1,0,0.1,4.2,0.2,1.5,0,0,0.1,0,4.7,0.1,0,0.8,0,0,0,0,0,0,0.1,0.1,"1.8,"
1975,0,0.8,0,11.3,0.1,0,14.9,1.3,0,2.5,0,1.8,2.7,0,0.5,0,0,0.3,0,0,0,0,0,0.2,0,1,0.7,0,0,0,0,0,0,0.1,3.9,0.2,1.3,0,0,0.1,0,5.4,0.1,0,1,0,0,0,0,0,0,0,0.1,"1.8,"
1976,0,0.9,0,11.5,0.1,0,16.2,1.8,0,2.4,0,2.1,1.4,0,0.8,0,0,0.3,0,0,0,0,0,0.2,0,1.1,0.3,0,0,0,0,0,0,0.1,3.8,0.2,1.8,0,0,0.1,0,4.9,0.3,0,1.1,0,0,0,0,0,0,0.1,0.1,"1.7,"
1977,0,1.1,0,12.3,0.1,0,15.7,1.8,0,2.6,0,2.4,1.4,0,0.8,0,0,0.2,0,0,0,0,0,0.2,0,0.9,0.2,0,0,0,0,0,0.1,0.1,5.3,0.3,1.6,0,0,0.1,0,4.7,0.1,0,1,0,0,0,0,0,0,0.1,0.1,"1.7,"
1978,0,1.4,0,11.3,0.1,0,13.9,2.1,0,2.9,0,3.1,1.8,0,0.7,0,0,0.2,0,0,0,0,0,0.2,0,1,0.1,0,0,0,0,0,0.1,0.1,6.5,0.2,1.6,0,0,0.1,0,4,0.2,0,1.3,0,0,0,0,0,0,0.1,0.1,"1.7,"
1979,0,1.7,0,10.4,0.1,0,15,2.3,0,1.8,0,4.2,1.4,0,0.7,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0.1,0,7,0.2,1.6,0,0,0.1,0,4.3,0.3,0,1.1,0,0,0,0,0,0,0.1,0.1,"1.6,"
1980,0,1.4,0,10.4,0,0,17,1.8,0,2.7,0,3.3,1.6,0,0.7,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0.1,5.8,0.2,1.8,0,0,0.1,0,3.9,0.3,0,1,0,0,0,0,0,0,0.1,0.1,"1.6,"
1981,0,1.1,0,10.7,0,0,17.8,1.5,0,1.5,0,2.7,1.7,0,0.6,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0.1,5.1,0.2,1.8,0,0,0.1,0,4.7,0.3,0,0.7,0,0,0,0,0,0,0,0.1,"1.6,"
1982,0,1.5,0,10.6,0,0,15.2,2,0,2.9,0,3.5,1.4,0,0.6,0,0,0.2,0,0,0,0,0,0.2,0,0.9,0,0,0,0,0,0,0,0.1,4.9,0.2,2,0,0,0.1,0,4.8,0.4,0,0.5,0,0,0,0,0,0,0,0.1,"1.6,"
1983,0,1.2,0,10.4,0,0,15,1.6,0,2.4,0,2.8,1.2,0,0.6,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0.1,5.5,0.3,2.8,0,0,0.1,0,5.7,0.4,0,0.3,0,0,0,0,0,0,0,0.1,"1.5,"
1984,0,1.1,0,10.8,0,0,16.1,1.4,0,2.4,0,2.6,1.5,0,0.6,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0.1,5.9,0.5,3.5,0,0,0.1,0,5.4,0.5,0,0.3,0,0,0,0,0,0,0,0.1,"1.5,"
1985,0,1.4,0,11.2,0,0,16.5,1.9,0,2.6,0,3.4,1.4,0,0.6,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0.1,5.9,0.6,4.5,0,0,0.1,0,4.5,0.5,0,0.5,0,0,0,0,0,0,0,0.1,"1.5,"
1986,0,1.3,0,11.4,0,0,15.7,1.3,0,3.8,0,3.5,1,0,0.5,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0,5.9,0.3,2.5,0,0,0.1,0,4.8,0.5,0,0.4,0,0,0,0,0,0,0,0.1,"1.5,"
1987,0,1.2,0,11.5,0,0,16.8,1.3,0,3.8,0,3.3,1.3,0,0.5,0,0,0.2,0,0,0,0,0,0.2,0,0.8,0,0,0,0,0,0,0,0,5.7,0.6,3.7,0,0,0.1,0,4.5,0.5,0,0.5,0,0,0,0,0,0,0,0.1,"1.4,"
1988,0,0.8,0,12.2,0,0,17.8,0.9,0,3.2,0,2,1.4,0,0.5,0,0,0.2,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,5.3,0.5,3.5,0,0,0.1,0,4.6,0.4,0,0.3,0,0,0,0,0,0,0,0.1,"1.4,"
1989,0,1,0,11.8,0,0,18.5,1.2,0,3.4,0,2.6,1.2,0,0.5,0,0,0.2,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0,0,0,6.2,0.7,4.4,0,0,0.1,0,4.3,0.4,0,0.5,0,0,0,0,0,0,0,0.1,"1.4,"
1990,0,0.8,0,11.9,0,0,16.7,0.8,0,3.5,0,2.2,1.4,0,0.5,0,0,0.2,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,4.2,0.5,3.1,0,0,0.1,0,4.6,0.5,0,0.5,0,0,0,0,0,0,0,0.1,"1.4,"
1991,0,0.9,0,10.8,0,0,16.3,0.8,0,3.1,0,2.8,1.4,0,0.5,0,0,0.2,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,5.8,0.5,3.6,0,0,0.1,0,5.1,0.4,0,0.4,0,0,0,0,0,0,0,0.1,"1.3,"
1992,0,0.9,0,10.6,0,0,16.2,0.8,0,2,0,2.6,1.3,0,0.5,0,0,0.2,0,0,0,0,0,0.3,0,0.5,0,0,0,0,0,0,0,0,4.5,0.3,2.8,0,0,0.1,0,4.8,0.4,0,0.3,0,0,0,0,0,0,0,0.1,"1.2,"
1993,0,0.9,0,10.7,0.1,0,15.8,0.7,0,2.7,0,2.6,1,0,0.5,0,0,0.2,0,0,0,0,0,0.2,0,0.6,0,0,0,0,0,0.1,0,0,4.4,0.4,3.1,0,0,0.1,0,4.6,0.4,0,0.3,0,0,0,0,0,0,0,0.1,"1,"
1994,0,0.9,0,10.1,0.1,0.1,15.2,1,0,2.7,0,2.4,1.1,0,0.4,0,0,0.2,0,0,0,0,0,0.2,0,0.4,0,0,0,0,0,0.1,0,0,4.4,0.3,3.1,0,0,0.1,0,4.7,0.4,0,0.3,0,0,0,0,0,0,0,0.1,"1,"
1995,0,0.9,0,11,0.1,0.1,15.8,0.7,0,2.7,0,2.7,1.2,0,0.4,0,0,0.1,0,0,0,0,0,0.2,0,0.6,0.1,0,0,0,0,0.1,0,0.1,5.4,0.4,3.2,0,0,0.1,0,3.8,0.4,0,0.5,0,0,0,0,0,0,0,0.1,"1.1,"
1996,0,0.7,0,9.4,0.1,0.1,15.9,0.7,0,2.6,0,2.7,1.5,0,0.4,0,0,0.2,0,0,0,0,0,0.2,0,0.5,0,0,0,0,0,0.1,0.1,0.1,6.8,0.7,3.8,0,0,0.1,0,3.7,0.5,0,0.5,0,0,0,0,0,0,0,0.1,"1.1,"
1997,0,1,0,9.8,0.1,0.2,13.6,1.1,0,2.9,0,2.8,1.7,0,0.6,0,0,0.2,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0.1,0.1,8,0.4,3.2,0,0,0.1,0,3.4,0.5,0,0.5,0,0,0,0,0,0,0,0.1,"1,"
1998,0,0.9,0,9.5,0.1,0.1,15.9,0.7,0,3.1,0,2.4,1.9,0,0.8,0,0,0.2,0,0,0,0,0,0.1,0,0.5,0.1,0,0,0,0,0.1,0.1,0.1,8,0.3,3.4,0,0,0.1,0,3.1,0.6,0,0.7,0,0,0,0,0,0,0,0.1,"1,"
1999,0,0.8,0,10.2,0.1,0.1,15.9,0.6,0,3,0,2.2,1.9,0,0.7,0,0,0.1,0,0,0,0,0,0.2,0,0.5,0.1,0,0,0,0,0.1,0,0.1,8.1,0.1,3.7,0,0,0.1,0,3.1,0.6,0,0.6,0,0,0,0,0,0,0,0.1,"1,"
2000,0,0.8,0,9.5,0.1,0.1,14.7,0.7,0,3.5,0,2.1,1.8,0,0.7,0,0,0.2,0,0,0,0,0,0.1,0,0.2,0.1,0,0,0,0,0.1,0,0.1,8.4,0.6,3.8,0,0,0.1,0,3,0.6,0,0.2,0,0,0,0,0,0,0,0.1,"1,"
2001,0,0.8,0,10.2,0.1,0.1,14.5,0.6,0,3.6,0,2.4,2.6,0,0.7,0,0,0.2,0,0,0,0,0,0.2,0,1,0.1,0,0,0,0,0.1,0,0.1,8.3,0.3,3.2,0,0,0.1,0,2.4,0.6,0,0.8,0,0,0,0,0,0,0,0.1,"1,"
2002,0,0.6,0,10.4,0.1,0.1,14.3,0.7,0,3.6,0,1.6,2.8,0,1.1,0,0,0.2,0,0,0,0,0,0.2,0,1.2,0,0,0,0,0,0.1,0,0.1,7.3,0.6,4.8,0,0,0.1,0,2.4,0.6,0,0.9,0,0,0,0,0,0,0,0.1,"1,"
2003,0,0.4,0,10.4,0.1,0.1,14.2,0.4,0,4.2,0,1.1,2.4,0,1.2,0,0,0.2,0,0,0,0,0,0.2,0,1.6,0.1,0,0,0,0,0.1,0,0.1,6,0.1,6.6,0,0,0.1,0,2.2,0.6,0,0.7,0,0,0,0,0,0,0,0.1,"1.1,"
2004,0,0.7,0,10.4,0.1,0.1,13.5,0.6,0,4.2,0,1.9,2.9,0,1.6,0,0,0.2,0,0,0,0,0,0.2,0,2,0.1,0,0,0,0,0.1,0,0.1,7.1,0.1,4.9,0,0,0.1,0,2.2,0.6,0,1.3,0,0,0,0,0,0,0,0.1,"0.9,"
2005,0,0.7,0,10.9,0.1,0.1,12.4,0.6,0,3.9,0,2,3.3,0,1.4,0,0,0.2,0,0,0,0,0,0.2,0,2.1,0,0,0,0,0,0.1,0,0.1,7.9,0,3.7,0,0,0.1,0,2.3,0.6,0,1.2,0,0,0,0,0,0,0,0.1,"0.8,"
2006,0,0.7,0,10.6,0.1,0.1,12.5,0.6,0,4,0,1.9,3.4,0,1.6,0,0,0.2,0,0,0,0,0,0.2,0,2.2,0.1,0,0,0,0,0.1,0,0.1,8.3,0.2,3.5,0,0,0,0,2.5,0.5,0,1.2,0,0,0,0,0,0,0,0.1,"1,"
2007,0,0.8,0,10,0.1,0.1,12.4,0.5,0,4,0,2.6,3.5,0,1.6,0,0,0.1,0,0,0,0,0,0.2,0,2.4,0.1,0,0,0,0,0.1,0,0.2,8.6,0.2,3.1,0,0,0.1,0,2.4,0.5,0,1.1,0,0,0,0,0,0,0,0.1,"1.1,"
2008,0,0.8,0,9.8,0.1,0.1,12.3,0.5,0,3.9,0,2.6,3.2,0,1.5,0,0,0.1,0,0,0,0,0,0.3,0,2,0.2,0,0,0,0,0.1,0,0.1,8.4,0,2.7,0,0,0.1,0,2.3,0.5,0,1.1,0,0,0,0,0,0,0,0.1,"1,"
2009,0,0.7,0,10,0.1,0.1,12.3,0.4,0,3.8,0,2.1,3.8,0,1.6,0,0,0.1,0,0,0,0,0,0.3,0,2,0.1,0,0,0,0,0.1,0,0.1,8.6,0,2.9,0,0,0.1,0,2.4,0.5,0,1.1,0,0,0,0,0,0,0,0.1,"1.2,"
