year,alcoholic-beverages_beverages_alcoholic,alcoholic-beverages_beverages_fermented,alcoholic-beverages_grapes,animal-products_animal_products,fruits_apples,fruits_bananas_and_plantains,fruits_citrus_other,fruits_dates,fruits_fruits_other,fruits_grapefruit,fruits_lemons_and_limes,fruits_oranges_and_mandarines,fruits_pineapples,grains_barley,grains_cereals_other,grains_maize,grains_millets,grains_oats,grains_rice,grains_rye,grains_sorghum,grains_wheat,miscellaneous_miscellaneous,oils_coconuts,oils_cottonseed_oil,oils_groundnut,oils_oilcrops_other,oils_olives,oils_palm_oil,oils_rape_and_mustard,oils_sesame,oils_soybean,oils_sunflower,oils_treenuts,pulses_beans,pulses_peas,pulses_pulses_other,spices-and-stimulants_cloves,spices-and-stimulants_cocoa_beans,spices-and-stimulants_coffee,spices-and-stimulants_pepper,spices-and-stimulants_pimento,spices-and-stimulants_spices_other,spices-and-stimulants_tea,starchy-roots_cassava,starchy-roots_potatoes,starchy-roots_roots_other,starchy-roots_sweet_potatoes,starchy-roots_yams,sweeteners_sugar,sweeteners_sweeteners_other,vegetables_onions,vegetables_tomatoes,vegetables_vegetables_other
1961,0,0,0,12.3,0,0,0,0,0.3,0,0,0,0,0.1,0,0.9,0,0,2.7,0,0,13.7,0.1,0.7,0,0.2,0.1,0,0,0,0,0,0,0,0,0,1.6,0,0.1,0,0,0,0,0,0,0.2,0.5,0,0.2,0,0,0.1,0,0.3
1962,0,0,0,12.5,0,0,0,0,0.3,0,0,0,0,0.1,0,1,0,0,2.7,0,0,14.5,0.1,0.7,0,0.2,0.1,0,0,0,0,0,0,0,0,0,1.8,0,0.1,0,0,0,0,0,0,0.3,0.5,0,0.2,0,0,0.1,0,0.4
1963,0,0,0,13.6,0,0,0,0,0.3,0,0,0,0,0.1,0,1.1,0,0,2.5,0,0,15.1,0.1,0.7,0,0.2,0.1,0,0,0,0,0,0,0,0,0,1.9,0,0.1,0,0,0,0,0,0,0.3,0.5,0,0.2,0,0,0.1,0,0.4
1964,0,0,0,14.5,0,0,0,0,0.3,0,0,0,0,0.1,0,1.3,0,0,2.5,0,0,15.1,0.1,0.8,0,0.2,0.1,0,0,0,0,0,0,0,0,0,2.2,0,0.1,0,0,0,0,0,0,0.3,0.5,0,0.2,0,0,0.1,0,0.4
1965,0,0,0,15.3,0,0,0,0,0.3,0,0,0,0,0.1,0,1.2,0,0,2.2,0,0,15.2,0.1,0.8,0,0.2,0.1,0,0,0,0,0,0,0,0,0,2.1,0,0.1,0,0,0,0,0,0,0.3,0.5,0.1,0.3,0,0,0.1,0,0.4
1966,0,0,0,17.6,0,0,0,0,0.3,0,0,0,0,0.1,0,1,0,0,2.3,0,0,14.3,0.1,0.8,0,0.2,0.1,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0,0,0,0,0,0.3,0.5,0.1,0.3,0,0,0.1,0,0.3
1967,0,0,0,20,0,0,0,0,0.3,0,0,0,0,0.1,0,1,0,0,2.2,0,0,14.4,0.1,0.9,0,0.3,0.1,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0,0,0,0,0,0.3,0.5,0.1,0.3,0,0,0.1,0,0.5
1968,0,0,0,21.3,0,0,0,0,0.3,0,0,0,0,0.1,0,1.4,0,0,2.3,0,0,13.4,0.1,0.9,0,0.5,0.1,0,0,0,0,0,0,0,0,0,1.8,0,0.1,0,0,0,0,0,0,0.4,0.5,0.1,0.3,0,0,0.1,0,0.4
1969,0,0,0,20.9,0,0,0,0,0.3,0,0,0,0,0.2,0,1,0,0,2.4,0,0,13.5,0.1,0.8,0,0.4,0.1,0,0,0,0,0,0,0,0,0,1.8,0,0.1,0,0,0,0,0,0,0.3,0.5,0.1,0.3,0,0,0.1,0,0.5
1970,0,0,0,23,0,0,0,0,0.3,0,0,0,0,0.2,0,1,0,0,2.9,0,0,13.3,0.1,1,0,0.4,0.1,0,0,0,0,0,0,0,0,0,1.9,0,0.1,0,0,0,0,0,0,0.3,0.5,0.1,0.3,0,0,0.1,0,0.5
1971,0,0,0,25,0,0,0,0,0.3,0,0,0,0,0.2,0,0.8,0,0,2.9,0,0,13.8,0.1,1,0,0.4,0.1,0,0,0,0,0,0,0,0,0,1.7,0,0.1,0,0,0,0,0,0,0.4,0.6,0.1,0.3,0,0,0.1,0,0.4
1972,0,0,0,30.3,0,0,0,0,0.4,0,0,0,0,0.2,0,0.7,0,0,3,0,0,13.4,0.1,1,0,0.6,0.1,0,0,0,0,0,0,0,0,0,2,0,0.2,0,0,0,0,0,0,0.3,0.6,0.1,0.3,0,0,0.1,0,0.5
1973,0,0,0,28.1,0,0,0,0,0.4,0,0,0,0,0.2,0,0.7,0,0,3,0,0,14.3,0.1,1.1,0,0.7,0.1,0,0,0,0,0,0,0,0,0,1.7,0,0.1,0,0,0,0,0,0,0.3,0.6,0.1,0.3,0,0,0.1,0,0.4
1974,0,0,0,28.3,0,0,0,0,0.4,0,0,0,0,0.2,0,1.2,0,0,2.8,0,0,13.3,0.1,1.1,0,0.7,0.1,0,0,0,0,0,0,0,0,0,2,0,0.1,0,0,0,0.1,0,0,0.2,0.6,0.1,0.3,0,0,0.1,0,0.4
1975,0,0,0,29,0,0,0,0,0.4,0,0,0,0,0.2,0.1,0.9,0,0,3.1,0,0,12.2,0.4,1.1,0,0.7,0.1,0,0,0,0,0,0,0,0,0,1.9,0,0.1,0,0,0,0,0.1,0,0.3,0.6,0,0.3,0,0,0.1,0,0.5
1976,0,0,0,33.9,0,0,0,0,0.4,0,0,0,0,0.2,0.2,1.2,0,0,2.6,0,0,11.9,0.4,1.1,0,0.6,0.1,0,0,0,0,0,0,0,0,0,1.8,0,0.1,0,0,0,0.1,0,0,0.2,0.6,0.1,0.3,0,0,0.1,0,0.4
1977,0,0,0,32.4,0,0,0,0,0.4,0,0,0,0,0.2,0.2,0.7,0,0,2.6,0,0,12.8,0.4,1.2,0,2.1,0.1,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0.3,0.6,0,0.3,0,0,0.1,0,0.4
1978,0,0,0,34.6,0,0,0,0,0.4,0,0,0,0,0.2,0.2,1,0,0,3,0,0,13.3,0.4,1.1,0,2.2,0.1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.4,0.6,0,0.3,0,0,0.1,0,0.4
1979,0,0,0,36.6,0,0,0,0,0.4,0,0,0,0,0.3,0.3,0.7,0,0,2.8,0,0,13.7,0.3,1,0,1.3,0.1,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0.1,0,0,0.4,0.6,0,0.3,0,0,0.1,0,0.6
1980,0,0,0,38.8,0,0,0,0,0.4,0,0,0,0,0.3,0.3,0.4,0,0,2.7,0,0,14.5,0.3,1,0,1.2,0.1,0,0,0,0,0,0,0,0,0,2.9,0,0,0,0,0,0.1,0,0,0.4,0.6,0.1,0.3,0,0,0.1,0,0.6
1981,0,0,0,40.4,0,0,0,0,0.4,0,0,0.1,0,0.3,0.2,0.6,0,0,2.7,0,0,11.1,0.7,0.8,0,1,0.1,0,0,0,0,0,0,0,0.9,0.1,3.3,0,0,0,0,0,0.1,0,0,0.4,0.6,0.1,0.3,0,0,0.1,0,0.6
1982,0,0,0,40.2,0,0,0,0,0.4,0,0,0.1,0,0.2,0.3,0.5,0,0,3.5,0,0,10.8,0.5,1,0,1,0.1,0,0,0,0,0,0,0,0,0,3,0,0.1,0,0,0,0.1,0,0,0.4,0.6,0.1,0.3,0,0,0.1,0,0.4
1983,0,0,0,38.1,0,0,0,0,0.5,0,0,0,0,0.3,0.3,0.9,0,0,3,0,0,10.7,0.7,1.1,0,1.5,0.1,0,0,0,0,0,0,0,0,0,3.3,0,0.1,0,0,0,0.1,0,0,0.5,0.6,0.1,0.3,0,0,0.2,0,0.6
1984,0,0,0.1,37.8,0,0,0,0,0.5,0,0,0.1,0,0.2,0.3,0.6,0,0,3.7,0,0,12.9,0.5,0.9,0,1.2,0.1,0,0,0,0,0,0,0,0.8,0.9,2.7,0,0,0,0,0,0.1,0,0,0.5,0.6,0.1,0.3,0,0,0.2,0.1,0.5
1985,0,0,0,39.5,0,0,0,0,0.4,0,0,0,0,0.2,0.1,2.3,0,0,5.3,0,0,11.9,0.7,0.7,0,0.9,0.1,0,0,0,0,0,0,0,0.4,0.3,2.2,0,0.1,0,0,0,0.1,0,0,0.6,0.7,0.1,0.3,0,0,0.2,0,0.5
1986,0,0,0.1,41,0,0,0,0,0.4,0,0,0.1,0,0.3,0.1,0.7,0,0,5.2,0,0,11.9,1.1,0.9,0,0.3,0.2,0,0,0,0,0,0,0,0.8,1,2.3,0,0.1,0,0,0,0.1,0,0,0.7,0.6,0.1,0.3,0,0,0.2,0.1,0.7
1987,0,0,0.1,41.6,0,0,0,0,0.4,0,0,0.1,0,0.4,0.1,0.6,0,0,5.1,0,0,12.4,1.1,0.7,0,0.5,0.2,0,0,0,0,0,0,0,0.7,0.1,3,0,0.1,0,0,0,0.1,0,0,0.6,0.7,0.1,0.3,0,0,0.1,0.1,1.1
1988,0,0,0,42.3,0,0.1,0,0,0.5,0,0,0.1,0,0.4,0.3,0,0,0,5.6,0,0,14.3,1.4,0.8,0,0.3,0.2,0,0,0,0,0,0,0,0.7,0,3.1,0,0.1,0.1,0,0,0.1,0,0,0.6,0.7,0.1,0.3,0,0,0.1,0.1,1.1
1989,0,0,0,37.4,0,0.1,0,0,0.3,0,0,0.1,0,0.4,0.3,0,0,0,5.7,0,0,15.2,1.1,0.8,0,0,0.2,0,0,0,0,0,0,0,0.7,0,3.3,0,0.1,0.1,0,0,0.1,0,0,0.5,0.5,0.1,0.3,0,0,0.2,0.1,1.1
1990,0,0,0,41.1,0,0.1,0,0,0.3,0,0,0.1,0,0.5,0.1,0,0,0,5.8,0,0,15.8,0.9,0.6,0,0.1,0.1,0,0,0,0,0,0,0,0.7,0,3,0,0.1,0,0,0,0.1,0,0,0.5,0.6,0.1,0.3,0,0,0.1,0.1,1.1
1991,0,0,0,37.7,0,0.1,0,0,0.4,0,0,0.1,0,0.5,0.1,0,0,0,5,0,0,15.9,1.7,0.7,0,0.1,0.1,0,0,0,0,0,0,0,0.7,0,3.1,0,0.1,0,0,0,0.1,0.1,0,0.4,0.7,0.1,0.3,0,0,0.1,0.1,0.9
1992,0,0,0,36.8,0,0.1,0,0,0.4,0,0,0.1,0,0.4,0.1,0,0,0,5,0,0,15.9,1.5,0.8,0,0,0.1,0,0,0,0,0,0,0,0.7,0,3.1,0,0.1,0,0,0,0.1,0.1,0,0.5,0.7,0.1,0.2,0,0,0.1,0.1,0.9
1993,0,0,0,35.9,0,0.1,0,0,0.5,0,0,0.1,0,0.5,0.7,1.8,0,0.1,4.9,0,0,12.5,0.8,0.8,0,0.1,0.1,0,0,0,0,0,0,0,0.7,0,3.1,0,0.1,0,0,0,0.1,0.1,0,0.6,0.7,0.1,0.2,0,0,0.1,0.1,0.8
1994,0,0,0,35.2,0,0.1,0,0,0.5,0,0,0.1,0,0.4,1.2,1.5,0,0,2.9,0,0,12,0.9,0.9,0,0.1,0.1,0,0,0,0,0,0,0,0.8,0,3,0,0.1,0,0,0,0.1,0.1,0,0.5,0.6,0.1,0.1,0,0,0.1,0.1,1.1
